Group,Feature
123,t_500_weekave_east_asia_pc10
123,slp_weekave_east_asia_pc10
124,ts_weekave_east_asia_pc11
125,h_850_weekave_east_asia_pc20
126,ts_weekave_pacific_ocean_pc12
127,ts_weekave_pacific_trop_pc13
128,ts_weekave_atlantic_ocean_pc9
129,ts_weekave_atlantic_trop_pc14
130,ts_weekave_pacific_trop_pc12
131,ts_weekave_pacific_ocean_pc14
132,ts_weekave_atlantic_ocean_pc6
133,SE_lag_1
134,SE_lag_2
135,ts_weekave_atlantic_ocean_pc7
136,SE_lag_3
137,SE_lag_4
138,SE_lag_5
139,ts_weekave_atlantic_trop_pc18
140,ts_weekave_atlantic_ocean_pc20
141,ts_weekave_mexico_gulf_pc20
142,t_500_weekave_atlantic_ocean_pc9
143,t_850_weekave_atlantic_ocean_pc10
144,ts_weekave_atlantic_ocean_pc10
145,ts_weekave_pacific_trop_pc10
146,ts_weekave_mexico_gulf_pc13
147,ts_weekave_pacific_ocean_pc20
148,ts_weekave_pacific_trop_pc20
149,ts_weekave_atlantic_ocean_pc12
150,ts_weekave_mexico_gulf_pc17
151,ts_weekave_atlantic_trop_pc7
152,ts_weekave_pacific_ocean_pc11
153,h_500_weekave_atlantic_trop_pc9
153,t_500_weekave_atlantic_trop_pc10
154,t_500_weekave_atlantic_trop_pc9
155,t_500_weekave_atlantic_ocean_pc13
155,t_850_weekave_atlantic_ocean_pc13
156,slp_weekave_atlantic_trop_pc7
156,h_850_weekave_atlantic_trop_pc9
157,t_850_weekave_atlantic_trop_pc7
158,t_850_weekave_atlantic_ocean_pc15
158,t_500_weekave_atlantic_ocean_pc14
159,h_500_weekave_atlantic_ocean_pc15
159,h_850_weekave_atlantic_ocean_pc15
159,slp_weekave_atlantic_ocean_pc15
160,slp_weekave_atlantic_ocean_pc14
160,h_500_weekave_atlantic_ocean_pc14
160,h_850_weekave_atlantic_ocean_pc14
161,t_500_weekave_atlantic_ocean_pc15
162,t_500_weekave_atlantic_ocean_pc11
162,slp_weekave_atlantic_ocean_pc11
162,t_850_weekave_atlantic_ocean_pc11
162,h_850_weekave_atlantic_ocean_pc11
162,h_500_weekave_atlantic_ocean_pc11
163,h_850_weekave_atlantic_trop_pc7
163,slp_weekave_atlantic_trop_pc6
164,h_500_weekave_atlantic_trop_pc17
165,t_500_weekave_atlantic_ocean_pc12
166,t_850_weekave_atlantic_ocean_pc14
167,slp_weekave_atlantic_ocean_pc12
167,h_500_weekave_atlantic_ocean_pc12
167,h_850_weekave_atlantic_ocean_pc12
168,h_500_weekave_atlantic_trop_pc6
168,t_500_weekave_atlantic_trop_pc6
169,slp_weekave_atlantic_trop_pc14
169,h_850_weekave_atlantic_trop_pc14
170,t_850_weekave_atlantic_trop_pc20
171,slp_weekave_southern_canada_pc10
171,h_850_weekave_southern_canada_pc10
172,slp_weekave_southern_canada_pc9
172,h_850_weekave_southern_canada_pc9
173,h_500_weekave_southern_canada_pc9
173,t_850_weekave_southern_canada_pc9
173,ts_weekave_southern_canada_pc10
173,t_500_weekave_southern_canada_pc9
174,h_850_weekave_atlantic_ocean_pc13
174,h_500_weekave_atlantic_ocean_pc13
174,slp_weekave_atlantic_ocean_pc13
175,t_500_weekave_atlantic_ocean_pc16
175,t_850_weekave_atlantic_ocean_pc12
176,t_500_weekave_atlantic_ocean_pc18
177,t_850_weekave_atlantic_ocean_pc19
178,h_850_weekave_atlantic_ocean_pc16
178,slp_weekave_atlantic_ocean_pc16
178,h_500_weekave_atlantic_ocean_pc16
179,t_500_weekave_atlantic_ocean_pc17
180,t_850_weekave_atlantic_ocean_pc18
181,t_850_weekave_atlantic_ocean_pc17
182,slp_weekave_atlantic_ocean_pc20
182,h_850_weekave_atlantic_ocean_pc20
183,t_500_weekave_atlantic_ocean_pc19
183,h_500_weekave_atlantic_ocean_pc20
184,slp_weekave_atlantic_ocean_pc19
184,h_850_weekave_atlantic_ocean_pc19
184,h_500_weekave_atlantic_ocean_pc19
185,t_850_weekave_atlantic_ocean_pc20
186,t_850_weekave_atlantic_ocean_pc16
187,t_500_weekave_atlantic_ocean_pc20
188,h_850_weekave_atlantic_ocean_pc18
188,h_500_weekave_atlantic_ocean_pc17
188,slp_weekave_atlantic_ocean_pc18
189,slp_weekave_atlantic_ocean_pc17
189,h_500_weekave_atlantic_ocean_pc18
189,h_850_weekave_atlantic_ocean_pc17
190,h_500_weekave_atlantic_trop_pc11
191,t_500_weekave_atlantic_trop_pc11
192,t_500_weekave_atlantic_trop_pc14
193,h_500_weekave_atlantic_trop_pc18
194,slp_weekave_atlantic_trop_pc11
195,t_850_weekave_atlantic_trop_pc15
196,ts_weekave_atlantic_trop_pc17
197,t_850_weekave_atlantic_trop_pc8
198,slp_weekave_atlantic_trop_pc10
199,t_850_weekave_atlantic_trop_pc12
200,h_850_weekave_atlantic_trop_pc13
201,slp_weekave_atlantic_trop_pc18
201,h_850_weekave_atlantic_trop_pc17
202,t_850_weekave_atlantic_trop_pc10
203,slp_weekave_atlantic_trop_pc15
204,h_850_weekave_atlantic_trop_pc16
205,slp_weekave_atlantic_trop_pc17
206,t_850_weekave_atlantic_trop_pc19
207,t_500_weekave_atlantic_trop_pc5
207,h_500_weekave_atlantic_trop_pc4
208,t_850_weekave_mexico_gulf_pc8
209,t_850_weekave_atlantic_trop_pc9
210,ts_weekave_atlantic_trop_pc2
211,t_850_weekave_atlantic_trop_pc13
212,h_850_weekave_atlantic_trop_pc12
212,slp_weekave_atlantic_trop_pc8
213,t_850_weekave_atlantic_trop_pc6
214,h_850_weekave_atlantic_trop_pc11
214,slp_weekave_atlantic_trop_pc13
215,h_500_weekave_atlantic_trop_pc13
216,ts_weekave_atlantic_trop_pc13
217,slp_weekave_atlantic_trop_pc9
217,h_850_weekave_atlantic_trop_pc10
218,t_850_weekave_atlantic_trop_pc14
219,h_850_weekave_atlantic_trop_pc15
220,h_850_weekave_atlantic_ocean_pc8
220,t_850_weekave_atlantic_ocean_pc9
220,h_500_weekave_atlantic_ocean_pc8
220,slp_weekave_atlantic_ocean_pc8
221,t_850_weekave_atlantic_trop_pc5
221,h_850_weekave_atlantic_trop_pc2
221,slp_weekave_atlantic_trop_pc2
222,h_500_weekave_atlantic_trop_pc10
223,h_500_weekave_atlantic_trop_pc3
223,t_500_weekave_atlantic_trop_pc3
224,h_850_weekave_atlantic_trop_pc5
225,h_500_weekave_atlantic_trop_pc12
226,t_850_weekave_atlantic_trop_pc18
227,h_500_weekave_atlantic_trop_pc16
228,t_500_weekave_atlantic_trop_pc17
229,t_500_weekave_atlantic_trop_pc7
229,h_500_weekave_atlantic_trop_pc7
230,slp_weekave_atlantic_trop_pc4
230,h_850_weekave_atlantic_trop_pc6
230,t_850_weekave_atlantic_trop_pc3
231,h_500_weekave_atlantic_trop_pc19
232,t_500_weekave_southern_canada_pc16
232,h_500_weekave_southern_canada_pc16
233,t_850_weekave_southern_canada_pc17
234,ts_weekave_atlantic_ocean_pc8
235,ts_weekave_southern_canada_pc20
236,h_850_weekave_southern_canada_pc19
236,slp_weekave_southern_canada_pc20
237,slp_weekave_southern_canada_pc19
237,h_850_weekave_southern_canada_pc20
238,t_500_weekave_southern_canada_pc18
238,h_500_weekave_southern_canada_pc18
239,t_850_weekave_southern_canada_pc18
240,t_500_weekave_southern_canada_pc19
240,h_500_weekave_southern_canada_pc19
241,t_500_weekave_conus_pc17
241,h_500_weekave_conus_pc16
242,t_850_weekave_conus_pc13
242,ts_weekave_conus_pc16
243,t_850_weekave_southern_canada_pc19
244,slp_weekave_southern_canada_pc18
244,h_850_weekave_southern_canada_pc18
245,h_500_weekave_southern_canada_pc17
245,t_500_weekave_southern_canada_pc17
246,slp_weekave_southern_canada_pc12
246,h_850_weekave_southern_canada_pc12
247,ts_weekave_southern_canada_pc12
248,t_500_weekave_southern_canada_pc12
248,h_500_weekave_southern_canada_pc12
248,t_850_weekave_southern_canada_pc12
249,ts_weekave_southern_canada_pc13
250,slp_weekave_southern_canada_pc17
250,h_850_weekave_southern_canada_pc16
251,slp_weekave_southern_canada_pc14
252,h_850_weekave_southern_canada_pc17
253,t_850_weekave_southern_canada_pc13
253,ts_weekave_southern_canada_pc15
254,ts_weekave_southern_canada_pc18
255,slp_weekave_southern_canada_pc15
255,h_850_weekave_southern_canada_pc15
256,slp_weekave_conus_pc13
257,h_500_weekave_southern_canada_pc14
257,t_500_weekave_southern_canada_pc13
258,t_850_weekave_southern_canada_pc15
259,slp_weekave_southern_canada_pc13
259,h_850_weekave_southern_canada_pc13
260,t_500_weekave_southern_canada_pc14
260,h_500_weekave_southern_canada_pc13
261,t_850_weekave_southern_canada_pc14
262,t_850_weekave_conus_pc19
263,ts_weekave_conus_pc20
264,h_500_weekave_conus_pc19
264,t_500_weekave_conus_pc19
265,h_850_weekave_conus_pc20
266,slp_weekave_conus_pc20
267,ts_weekave_southern_canada_pc7
268,ts_weekave_conus_pc15
269,ts_weekave_atlantic_ocean_pc14
270,slp_weekave_conus_pc17
271,h_850_weekave_conus_pc19
272,t_850_weekave_conus_pc18
273,t_850_weekave_southern_canada_pc20
274,t_500_weekave_conus_pc18
274,h_500_weekave_conus_pc18
275,t_850_weekave_conus_pc17
276,t_850_weekave_conus_pc16
276,ts_weekave_conus_pc17
277,h_850_weekave_conus_pc16
278,slp_weekave_conus_pc16
279,t_850_weekave_mexico_gulf_pc11
280,t_850_weekave_conus_pc14
281,h_850_weekave_conus_pc17
281,slp_weekave_conus_pc19
282,t_850_weekave_conus_pc15
283,ts_weekave_conus_pc19
284,h_500_weekave_conus_pc14
284,t_500_weekave_conus_pc14
285,h_850_weekave_conus_pc15
285,slp_weekave_conus_pc18
286,t_500_weekave_southern_canada_pc20
286,h_500_weekave_southern_canada_pc20
287,h_500_weekave_conus_pc11
287,t_500_weekave_conus_pc12
288,t_850_weekave_conus_pc11
288,ts_weekave_conus_pc14
289,slp_weekave_conus_pc12
289,h_850_weekave_conus_pc11
290,t_500_weekave_conus_pc11
290,h_500_weekave_conus_pc12
291,ts_weekave_conus_pc11
291,t_850_weekave_conus_pc10
292,h_500_weekave_conus_pc13
292,t_500_weekave_conus_pc13
293,slp_weekave_conus_pc14
293,h_850_weekave_conus_pc12
294,slp_weekave_conus_pc15
294,h_850_weekave_conus_pc13
295,ts_weekave_conus_pc13
295,t_850_weekave_conus_pc12
296,h_850_weekave_conus_pc18
297,slp_weekave_arctic_pc17
297,h_850_weekave_arctic_pc17
298,slp_weekave_arctic_pc18
298,h_850_weekave_arctic_pc18
299,t_500_weekave_arctic_pc19
299,t_850_weekave_arctic_pc18
299,h_500_weekave_arctic_pc19
300,ts_weekave_arctic_pc19
301,slp_weekave_arctic_pc20
301,h_850_weekave_arctic_pc20
301,h_500_weekave_arctic_pc20
301,t_850_weekave_arctic_pc17
301,t_500_weekave_arctic_pc20
302,ts_weekave_arctic_pc17
303,h_500_weekave_arctic_pc18
303,t_500_weekave_arctic_pc17
304,slp_weekave_arctic_pc19
304,t_850_weekave_arctic_pc19
304,h_850_weekave_arctic_pc19
305,h_850_weekave_arctic_pc16
305,slp_weekave_arctic_pc16
306,h_500_weekave_arctic_pc17
306,t_500_weekave_arctic_pc18
306,t_850_weekave_arctic_pc16
307,t_500_weekave_arctic_pc16
307,t_850_weekave_arctic_pc20
307,h_500_weekave_arctic_pc16
308,ts_weekave_arctic_pc20
309,t_850_weekave_pacific_trop_pc5
310,ts_weekave_pacific_trop_pc9
311,ts_weekave_pacific_ocean_pc15
312,t_850_weekave_pacific_ocean_pc20
313,slp_weekave_pacific_trop_pc10
313,h_850_weekave_pacific_trop_pc10
314,t_850_weekave_pacific_trop_pc12
315,h_500_weekave_pacific_trop_pc11
315,t_500_weekave_pacific_trop_pc9
316,t_500_weekave_pacific_trop_pc12
317,h_500_weekave_pacific_trop_pc7
317,t_500_weekave_pacific_trop_pc6
318,t_850_weekave_pacific_ocean_pc16
318,t_500_weekave_pacific_ocean_pc15
319,t_850_weekave_pacific_trop_pc6
320,slp_weekave_pacific_ocean_pc10
320,h_500_weekave_pacific_ocean_pc10
320,h_850_weekave_pacific_ocean_pc10
321,t_500_weekave_pacific_ocean_pc11
321,t_850_weekave_pacific_ocean_pc11
322,slp_weekave_pacific_ocean_pc12
322,h_850_weekave_pacific_ocean_pc12
322,h_500_weekave_pacific_ocean_pc11
323,t_850_weekave_pacific_ocean_pc10
323,t_500_weekave_pacific_ocean_pc12
324,t_500_weekave_pacific_ocean_pc9
324,t_850_weekave_pacific_ocean_pc8
325,slp_weekave_pacific_ocean_pc8
325,h_850_weekave_pacific_ocean_pc8
325,h_500_weekave_pacific_ocean_pc8
326,t_500_weekave_pacific_ocean_pc10
327,slp_weekave_pacific_ocean_pc13
327,h_850_weekave_pacific_ocean_pc13
327,h_500_weekave_pacific_ocean_pc13
328,t_850_weekave_pacific_trop_pc7
328,slp_weekave_pacific_trop_pc8
328,h_850_weekave_pacific_trop_pc9
329,t_500_weekave_pacific_trop_pc3
329,t_500_weekave_pacific_ocean_pc14
330,t_850_weekave_east_asia_pc7
330,slp_weekave_east_asia_pc13
330,h_500_weekave_east_asia_pc7
330,t_500_weekave_east_asia_pc8
331,slp_weekave_east_asia_pc8
331,h_850_weekave_east_asia_pc7
332,slp_weekave_pacific_ocean_pc9
332,h_500_weekave_pacific_ocean_pc9
332,h_850_weekave_pacific_ocean_pc9
333,t_850_weekave_pacific_ocean_pc7
333,h_500_weekave_pacific_ocean_pc7
333,slp_weekave_pacific_ocean_pc7
333,h_850_weekave_pacific_ocean_pc7
334,ts_weekave_pacific_ocean_pc10
335,h_850_weekave_pacific_ocean_pc14
335,slp_weekave_pacific_ocean_pc14
336,h_850_weekave_pacific_trop_pc3
336,h_500_weekave_pacific_trop_pc4
336,slp_weekave_pacific_trop_pc3
337,h_850_weekave_pacific_ocean_pc11
337,h_500_weekave_pacific_ocean_pc12
337,slp_weekave_pacific_ocean_pc11
338,t_500_weekave_pacific_ocean_pc13
338,t_850_weekave_pacific_ocean_pc12
339,t_500_weekave_pacific_ocean_pc19
340,t_500_weekave_pacific_trop_pc19
341,t_500_weekave_pacific_ocean_pc18
341,h_500_weekave_pacific_ocean_pc20
342,t_850_weekave_pacific_ocean_pc19
343,h_850_weekave_pacific_ocean_pc18
343,slp_weekave_pacific_ocean_pc18
343,h_500_weekave_pacific_ocean_pc18
344,h_850_weekave_pacific_ocean_pc17
344,slp_weekave_pacific_ocean_pc17
345,h_500_weekave_pacific_ocean_pc17
345,t_500_weekave_pacific_ocean_pc17
346,h_500_weekave_pacific_trop_pc9
346,t_500_weekave_pacific_trop_pc8
347,t_850_weekave_pacific_ocean_pc18
347,t_850_weekave_pacific_trop_pc9
348,slp_weekave_pacific_ocean_pc16
348,h_500_weekave_pacific_ocean_pc16
348,h_850_weekave_pacific_ocean_pc16
349,h_500_weekave_pacific_trop_pc13
350,t_500_weekave_pacific_trop_pc14
351,slp_weekave_pacific_ocean_pc20
351,h_850_weekave_pacific_ocean_pc20
352,h_850_weekave_pacific_trop_pc7
352,slp_weekave_pacific_trop_pc7
353,h_850_weekave_pacific_trop_pc8
353,slp_weekave_pacific_trop_pc9
354,h_500_weekave_pacific_ocean_pc19
354,slp_weekave_pacific_ocean_pc19
354,h_850_weekave_pacific_ocean_pc19
355,t_850_weekave_pacific_ocean_pc15
356,t_850_weekave_pacific_ocean_pc14
357,t_500_weekave_pacific_ocean_pc20
358,slp_weekave_pacific_ocean_pc15
358,h_850_weekave_pacific_ocean_pc15
358,h_500_weekave_pacific_ocean_pc15
359,t_500_weekave_pacific_ocean_pc16
359,h_500_weekave_pacific_ocean_pc14
360,t_850_weekave_pacific_ocean_pc17
361,ts_weekave_arctic_pc13
362,ts_weekave_southern_canada_pc19
363,slp_weekave_arctic_pc11
363,h_850_weekave_arctic_pc10
364,h_500_weekave_arctic_pc11
364,t_500_weekave_arctic_pc11
364,slp_weekave_arctic_pc10
364,h_850_weekave_arctic_pc11
365,slp_weekave_arctic_pc13
365,t_850_weekave_arctic_pc11
365,t_500_weekave_arctic_pc14
365,h_850_weekave_arctic_pc13
365,h_500_weekave_arctic_pc13
366,t_850_weekave_arctic_pc15
366,ts_weekave_arctic_pc15
367,h_500_weekave_arctic_pc14
367,t_500_weekave_arctic_pc13
367,t_850_weekave_arctic_pc13
367,slp_weekave_arctic_pc12
367,h_850_weekave_arctic_pc12
368,ts_weekave_arctic_pc14
369,slp_weekave_arctic_pc15
369,h_850_weekave_arctic_pc15
370,h_500_weekave_arctic_pc15
370,ts_weekave_arctic_pc16
370,t_500_weekave_arctic_pc15
370,t_850_weekave_arctic_pc14
371,slp_weekave_east_asia_pc7
371,h_850_weekave_east_asia_pc6
372,t_500_weekave_arctic_pc12
372,t_850_weekave_arctic_pc12
372,h_500_weekave_arctic_pc12
372,slp_weekave_arctic_pc14
372,h_850_weekave_arctic_pc14
373,ts_weekave_arctic_pc11
374,h_500_weekave_pacific_trop_pc3
374,h_850_weekave_pacific_trop_pc4
374,slp_weekave_pacific_trop_pc5
375,t_500_weekave_pacific_trop_pc2
375,h_500_weekave_pacific_trop_pc2
376,t_500_weekave_pacific_ocean_pc1
376,t_850_weekave_pacific_ocean_pc1
376,slp_weekave_pacific_ocean_mean
376,h_500_weekave_pacific_ocean_mean
376,slp_weekave_pacific_ocean_pc1
376,h_500_weekave_pacific_ocean_pc1
376,h_850_weekave_pacific_ocean_mean
377,t_500_weekave_pacific_trop_pc4
377,h_500_weekave_pacific_trop_pc5
378,slp_weekave_east_asia_mean
378,h_850_weekave_east_asia_mean
378,h_850_weekave_east_asia_pc1
378,slp_weekave_arctic_pc9
378,h_850_weekave_arctic_pc9
378,slp_weekave_east_asia_pc1
379,t_500_weekave_east_asia_pc2
379,t_850_weekave_east_asia_pc2
379,ts_weekave_east_asia_pc2
379,slp_weekave_east_asia_pc2
379,h_500_weekave_east_asia_pc2
379,h_850_weekave_east_asia_pc2
380,h_850_weekave_arctic_pc5
380,slp_weekave_arctic_pc5
380,t_500_weekave_arctic_pc4
380,t_850_weekave_arctic_pc4
380,ts_weekave_arctic_pc2
380,h_500_weekave_arctic_pc4
381,ts_weekave_arctic_mean
381,t_850_weekave_arctic_pc7
381,t_500_weekave_arctic_pc6
381,t_500_weekave_arctic_mean
381,t_850_weekave_arctic_mean
382,t_850_weekave_arctic_pc1
382,slp_weekave_arctic_pc1
382,t_500_weekave_arctic_pc1
382,ts_weekave_arctic_pc1
382,h_500_weekave_arctic_mean
382,slp_weekave_arctic_mean
382,h_500_weekave_arctic_pc1
383,t_850_weekave_east_asia_pc3
383,t_500_weekave_east_asia_pc3
383,ts_weekave_east_asia_pc4
384,h_850_weekave_arctic_pc4
384,slp_weekave_arctic_pc4
384,h_850_weekave_east_asia_pc3
384,h_500_weekave_arctic_pc5
384,h_500_weekave_east_asia_pc3
384,slp_weekave_east_asia_pc3
385,t_500_weekave_east_asia_mean
385,h_500_weekave_east_asia_mean
385,t_850_weekave_east_asia_mean
385,t_500_weekave_east_asia_pc1
385,t_850_weekave_east_asia_pc1
385,ts_weekave_east_asia_pc1
385,h_500_weekave_east_asia_pc1
385,ts_weekave_east_asia_mean
386,t_500_weekave_arctic_pc2
386,t_850_weekave_arctic_pc2
386,slp_weekave_arctic_pc2
386,ts_weekave_arctic_pc3
386,h_850_weekave_arctic_pc2
386,h_500_weekave_arctic_pc2
387,ts_weekave_arctic_pc9
388,t_850_weekave_pacific_ocean_pc4
388,h_850_weekave_pacific_ocean_pc5
388,h_500_weekave_pacific_ocean_pc5
388,t_500_weekave_pacific_ocean_pc5
388,slp_weekave_pacific_ocean_pc5
389,h_500_weekave_arctic_pc9
389,h_850_weekave_arctic_pc8
389,slp_weekave_arctic_pc8
389,ts_weekave_arctic_pc10
389,h_500_weekave_arctic_pc10
389,t_850_weekave_arctic_pc9
389,t_500_weekave_arctic_pc9
390,slp_weekave_east_asia_pc6
390,h_850_weekave_east_asia_pc8
391,t_500_weekave_east_asia_pc7
391,ts_weekave_east_asia_pc5
391,t_850_weekave_east_asia_pc6
391,t_500_weekave_east_asia_pc6
391,h_500_weekave_east_asia_pc6
392,ts_weekave_arctic_pc7
392,t_850_weekave_arctic_pc6
392,t_500_weekave_arctic_pc7
393,ts_weekave_east_asia_pc6
393,t_500_weekave_east_asia_pc11
394,t_500_weekave_east_asia_pc5
394,ts_weekave_east_asia_pc7
394,h_850_weekave_east_asia_pc4
394,t_850_weekave_east_asia_pc5
394,h_500_weekave_east_asia_pc4
394,slp_weekave_east_asia_pc5
395,ts_weekave_east_asia_pc3
395,t_500_weekave_east_asia_pc4
395,t_850_weekave_east_asia_pc4
396,h_500_weekave_east_asia_pc5
396,slp_weekave_east_asia_pc4
396,h_850_weekave_east_asia_pc5
