Group,Feature
97,slp_weekave_pacific_ocean_pc5
98,t_850_weekave_arctic_pc9
98,slp_weekave_arctic_pc8
98,h_500_weekave_arctic_pc9
98,ts_weekave_arctic_pc10
98,h_850_weekave_arctic_pc8
98,h_500_weekave_arctic_pc10
98,t_500_weekave_arctic_pc9
99,h_850_weekave_east_asia_pc4
99,h_500_weekave_east_asia_pc4
99,t_850_weekave_east_asia_pc5
99,ts_weekave_east_asia_pc7
99,slp_weekave_east_asia_pc5
99,t_500_weekave_east_asia_pc5
100,t_850_weekave_arctic_pc5
100,t_500_weekave_arctic_pc5
100,h_850_weekave_arctic_pc6
100,slp_weekave_arctic_pc6
100,h_500_weekave_arctic_pc6
100,ts_weekave_arctic_pc5
101,ts_weekave_arctic_pc6
102,t_850_weekave_arctic_pc6
102,ts_weekave_arctic_pc7
102,t_500_weekave_arctic_pc7
103,t_500_weekave_east_asia_pc11
103,ts_weekave_east_asia_pc6
104,h_850_weekave_arctic_pc12
104,h_500_weekave_arctic_pc14
104,t_850_weekave_arctic_pc13
104,slp_weekave_arctic_pc12
104,t_500_weekave_arctic_pc13
105,ts_weekave_arctic_pc14
106,h_850_weekave_pacific_trop_pc5
106,slp_weekave_pacific_trop_pc4
106,ts_weekave_pacific_trop_pc5
107,t_850_weekave_pacific_ocean_pc3
107,slp_weekave_pacific_ocean_pc2
107,h_850_weekave_pacific_ocean_pc2
107,t_500_weekave_pacific_ocean_pc3
107,h_500_weekave_pacific_ocean_pc3
108,ts_weekave_pacific_ocean_pc3
109,ts_weekave_east_asia_pc4
109,t_850_weekave_east_asia_pc3
109,t_500_weekave_east_asia_pc3
110,h_850_weekave_east_asia_pc3
110,h_500_weekave_east_asia_pc3
110,h_500_weekave_arctic_pc5
110,slp_weekave_arctic_pc4
110,h_850_weekave_arctic_pc4
110,slp_weekave_east_asia_pc3
111,ts_weekave_east_asia_pc3
111,t_850_weekave_east_asia_pc4
111,t_500_weekave_east_asia_pc4
112,h_850_weekave_east_asia_pc5
112,h_500_weekave_east_asia_pc5
112,slp_weekave_east_asia_pc4
113,t_850_weekave_arctic_pc10
113,h_850_weekave_arctic_pc7
113,slp_weekave_arctic_pc7
113,t_500_weekave_arctic_pc10
113,h_500_weekave_arctic_pc7
114,ts_weekave_arctic_pc12
115,h_850_weekave_east_asia_mean
115,slp_weekave_east_asia_mean
115,h_850_weekave_east_asia_pc1
115,slp_weekave_east_asia_pc1
115,h_850_weekave_arctic_pc9
115,slp_weekave_arctic_pc9
116,t_500_weekave_east_asia_pc2
116,h_850_weekave_east_asia_pc2
116,slp_weekave_east_asia_pc2
116,h_500_weekave_east_asia_pc2
116,ts_weekave_east_asia_pc2
116,t_850_weekave_east_asia_pc2
117,h_500_weekave_arctic_pc4
117,ts_weekave_arctic_pc2
117,t_500_weekave_arctic_pc4
117,slp_weekave_arctic_pc5
117,t_850_weekave_arctic_pc4
117,h_850_weekave_arctic_pc5
118,ts_weekave_arctic_mean
118,t_500_weekave_arctic_mean
118,t_850_weekave_arctic_pc7
118,t_500_weekave_arctic_pc6
118,t_850_weekave_arctic_mean
119,slp_weekave_arctic_pc1
119,h_500_weekave_arctic_mean
119,ts_weekave_arctic_pc1
119,h_500_weekave_arctic_pc1
119,slp_weekave_arctic_mean
119,t_500_weekave_arctic_pc1
119,t_850_weekave_arctic_pc1
120,ts_weekave_east_asia_pc1
120,h_500_weekave_east_asia_mean
120,ts_weekave_east_asia_mean
120,h_500_weekave_east_asia_pc1
120,t_500_weekave_east_asia_pc1
120,t_850_weekave_east_asia_pc1
120,t_500_weekave_east_asia_mean
120,t_850_weekave_east_asia_mean
121,slp_weekave_arctic_pc2
121,h_850_weekave_arctic_pc2
121,ts_weekave_arctic_pc3
121,t_850_weekave_arctic_pc2
121,t_500_weekave_arctic_pc2
121,h_500_weekave_arctic_pc2
122,ts_weekave_arctic_pc9
123,ts_weekave_arctic_pc13
124,ts_weekave_southern_canada_pc19
125,h_850_weekave_arctic_pc15
125,slp_weekave_arctic_pc15
126,h_500_weekave_arctic_pc15
126,t_850_weekave_arctic_pc14
126,ts_weekave_arctic_pc16
126,t_500_weekave_arctic_pc15
127,slp_weekave_arctic_pc11
127,h_850_weekave_arctic_pc10
128,t_500_weekave_arctic_pc11
128,h_500_weekave_arctic_pc11
128,slp_weekave_arctic_pc10
128,h_850_weekave_arctic_pc11
129,h_500_weekave_arctic_pc13
129,slp_weekave_arctic_pc13
129,t_850_weekave_arctic_pc11
129,t_500_weekave_arctic_pc14
129,h_850_weekave_arctic_pc13
130,t_850_weekave_arctic_pc15
130,ts_weekave_arctic_pc15
131,t_500_weekave_atlantic_ocean_pc9
132,t_850_weekave_atlantic_ocean_pc10
133,ts_weekave_atlantic_ocean_pc10
134,t_500_weekave_atlantic_ocean_pc7
134,h_850_weekave_atlantic_ocean_pc6
134,h_500_weekave_atlantic_ocean_pc6
135,t_850_weekave_atlantic_ocean_pc8
135,t_500_weekave_atlantic_ocean_pc8
135,h_500_weekave_atlantic_ocean_pc7
135,slp_weekave_atlantic_ocean_pc7
136,h_850_weekave_atlantic_ocean_pc8
136,h_500_weekave_atlantic_ocean_pc8
136,slp_weekave_atlantic_ocean_pc8
136,t_850_weekave_atlantic_ocean_pc9
137,slp_weekave_atlantic_trop_pc2
137,t_850_weekave_atlantic_trop_pc5
137,h_850_weekave_atlantic_trop_pc2
138,h_500_weekave_atlantic_trop_pc10
139,h_500_weekave_atlantic_trop_pc3
139,t_500_weekave_atlantic_trop_pc3
140,h_850_weekave_atlantic_trop_pc5
141,h_500_weekave_atlantic_trop_pc12
142,t_850_weekave_atlantic_trop_pc18
143,h_500_weekave_pacific_ocean_pc7
143,slp_weekave_pacific_ocean_pc7
143,h_850_weekave_pacific_ocean_pc7
143,t_850_weekave_pacific_ocean_pc7
144,ts_weekave_pacific_ocean_pc10
145,slp_weekave_east_asia_pc7
145,h_850_weekave_east_asia_pc6
146,h_850_weekave_arctic_pc14
146,t_500_weekave_arctic_pc12
146,h_500_weekave_arctic_pc12
146,slp_weekave_arctic_pc14
146,t_850_weekave_arctic_pc12
147,ts_weekave_arctic_pc11
148,h_850_weekave_pacific_trop_pc4
148,slp_weekave_pacific_trop_pc5
148,h_500_weekave_pacific_trop_pc3
149,h_500_weekave_pacific_trop_pc2
149,t_500_weekave_pacific_trop_pc2
150,h_500_weekave_pacific_ocean_mean
150,t_850_weekave_pacific_ocean_pc1
150,h_500_weekave_pacific_ocean_pc1
150,h_850_weekave_pacific_ocean_mean
150,slp_weekave_pacific_ocean_mean
150,slp_weekave_pacific_ocean_pc1
150,t_500_weekave_pacific_ocean_pc1
151,t_500_weekave_pacific_trop_pc4
151,h_500_weekave_pacific_trop_pc5
152,slp_weekave_southern_canada_pc16
152,h_850_weekave_southern_canada_pc14
153,t_500_weekave_southern_canada_pc15
153,h_500_weekave_southern_canada_pc15
154,slp_weekave_conus_pc11
154,h_850_weekave_conus_pc14
155,t_850_weekave_conus_pc9
155,ts_weekave_conus_pc10
155,h_500_weekave_conus_pc9
155,t_500_weekave_conus_pc9
156,slp_weekave_conus_pc9
156,h_850_weekave_conus_pc9
157,ts_weekave_conus_pc7
157,t_850_weekave_conus_pc7
158,ts_weekave_southern_canada_pc11
158,t_850_weekave_southern_canada_pc11
159,h_500_weekave_southern_canada_pc10
159,t_500_weekave_southern_canada_pc10
160,h_500_weekave_conus_pc7
160,ts_weekave_conus_pc8
160,t_850_weekave_conus_pc8
160,t_500_weekave_conus_pc8
161,slp_weekave_conus_pc6
161,h_850_weekave_conus_pc6
161,slp_weekave_southern_canada_pc11
161,h_850_weekave_southern_canada_pc11
162,t_500_weekave_southern_canada_pc11
162,t_850_weekave_southern_canada_pc10
162,h_500_weekave_southern_canada_pc11
163,h_850_weekave_southern_canada_pc6
163,slp_weekave_southern_canada_pc7
164,h_500_weekave_southern_canada_pc6
164,t_850_weekave_southern_canada_pc6
164,t_500_weekave_southern_canada_pc6
165,ts_weekave_southern_canada_pc8
166,t_850_weekave_conus_pc4
166,ts_weekave_conus_pc4
166,h_500_weekave_conus_pc4
166,h_850_weekave_conus_pc4
166,t_500_weekave_conus_pc4
167,h_500_weekave_southern_canada_pc7
167,t_500_weekave_southern_canada_pc7
167,ts_weekave_southern_canada_pc9
167,t_850_weekave_southern_canada_pc8
168,t_500_weekave_pacific_ocean_pc4
168,slp_weekave_pacific_ocean_pc4
168,h_500_weekave_pacific_ocean_pc4
168,t_850_weekave_pacific_ocean_pc5
168,h_850_weekave_pacific_ocean_pc4
169,h_850_weekave_southern_canada_pc7
169,slp_weekave_southern_canada_pc5
170,h_850_weekave_pacific_ocean_pc6
170,h_500_weekave_pacific_ocean_pc6
170,t_850_weekave_pacific_ocean_pc6
170,slp_weekave_pacific_ocean_pc6
170,t_500_weekave_pacific_ocean_pc7
171,t_500_weekave_pacific_ocean_pc8
171,t_850_weekave_pacific_ocean_pc9
172,h_850_weekave_conus_pc8
172,slp_weekave_conus_pc8
173,h_500_weekave_conus_pc20
174,t_500_weekave_southern_canada_pc8
174,h_500_weekave_southern_canada_pc8
174,t_850_weekave_southern_canada_pc7
175,h_850_weekave_southern_canada_pc8
175,slp_weekave_southern_canada_pc8
176,ts_weekave_southern_canada_pc6
177,slp_weekave_mexico_gulf_pc4
177,h_850_weekave_mexico_gulf_pc4
177,t_850_weekave_mexico_gulf_pc4
177,t_500_weekave_mexico_gulf_pc4
177,h_500_weekave_mexico_gulf_pc4
177,ts_weekave_mexico_gulf_pc6
178,h_500_weekave_atlantic_ocean_pc3
178,h_850_weekave_atlantic_ocean_pc3
178,t_500_weekave_atlantic_ocean_pc2
178,t_850_weekave_atlantic_ocean_pc2
179,ts_weekave_conus_pc6
179,h_500_weekave_conus_pc6
179,t_500_weekave_conus_pc6
179,t_850_weekave_conus_pc6
180,ts_weekave_atlantic_ocean_pc4
181,t_850_weekave_mexico_gulf_pc2
181,t_500_weekave_mexico_gulf_pc2
181,ts_weekave_mexico_gulf_mean
181,t_850_weekave_conus_pc3
181,t_500_weekave_conus_pc3
181,ts_weekave_conus_pc3
181,ts_weekave_mexico_gulf_pc1
182,h_500_weekave_mexico_gulf_pc1
182,h_500_weekave_conus_pc8
182,t_500_weekave_conus_pc7
182,t_500_weekave_mexico_gulf_pc1
182,h_500_weekave_mexico_gulf_mean
183,h_850_weekave_mexico_gulf_pc5
183,slp_weekave_mexico_gulf_pc5
184,h_850_weekave_conus_pc7
184,slp_weekave_conus_pc7
184,slp_weekave_mexico_gulf_pc9
185,t_500_weekave_mexico_gulf_pc8
185,h_500_weekave_mexico_gulf_pc7
186,slp_weekave_conus_pc5
186,h_850_weekave_conus_pc5
187,t_850_weekave_conus_pc5
187,ts_weekave_conus_pc5
187,t_500_weekave_conus_pc5
187,ts_weekave_southern_canada_pc2
187,t_850_weekave_southern_canada_pc2
187,h_500_weekave_conus_pc5
187,h_500_weekave_southern_canada_pc2
187,t_500_weekave_southern_canada_pc2
188,slp_weekave_atlantic_ocean_pc5
188,h_500_weekave_atlantic_ocean_pc5
188,t_500_weekave_atlantic_ocean_pc6
188,t_850_weekave_atlantic_ocean_pc7
189,ts_weekave_southern_canada_pc5
189,t_850_weekave_southern_canada_pc5
190,slp_weekave_southern_canada_pc6
190,t_500_weekave_conus_pc2
190,ts_weekave_conus_pc2
190,h_850_weekave_conus_pc2
190,t_850_weekave_conus_pc2
190,slp_weekave_conus_pc4
190,t_500_weekave_southern_canada_pc5
190,h_850_weekave_southern_canada_pc5
190,h_850_weekave_mexico_gulf_pc2
190,slp_weekave_mexico_gulf_pc2
190,h_500_weekave_mexico_gulf_pc2
190,ts_weekave_mexico_gulf_pc2
190,h_500_weekave_southern_canada_pc5
190,t_850_weekave_mexico_gulf_pc1
190,h_500_weekave_conus_pc1
190,W_current_week
190,t_850_weekave_mexico_gulf_mean
191,t_850_weekave_atlantic_ocean_mean
191,t_850_weekave_atlantic_ocean_pc6
191,t_500_weekave_atlantic_ocean_pc4
191,t_500_weekave_atlantic_ocean_mean
192,t_850_weekave_atlantic_ocean_pc4
192,slp_weekave_atlantic_ocean_pc4
192,t_500_weekave_atlantic_ocean_pc5
192,t_850_weekave_atlantic_ocean_pc5
192,h_500_weekave_atlantic_ocean_pc4
193,t_850_weekave_atlantic_trop_pc2
193,t_850_weekave_atlantic_ocean_pc3
194,h_850_weekave_atlantic_ocean_pc1
194,t_500_weekave_atlantic_ocean_pc1
194,t_850_weekave_atlantic_ocean_pc1
194,h_500_weekave_atlantic_ocean_pc1
195,t_500_weekave_atlantic_trop_pc2
195,h_500_weekave_atlantic_trop_pc2
196,h_850_weekave_atlantic_ocean_mean
196,h_500_weekave_atlantic_ocean_mean
196,h_850_weekave_southern_canada_pc3
196,t_500_weekave_atlantic_ocean_pc3
196,slp_weekave_atlantic_ocean_pc2
196,ts_weekave_southern_canada_pc4
196,h_500_weekave_southern_canada_pc4
196,slp_weekave_southern_canada_pc3
196,t_850_weekave_southern_canada_pc4
196,t_500_weekave_southern_canada_pc4
196,h_500_weekave_atlantic_ocean_pc2
197,h_850_weekave_arctic_pc3
197,slp_weekave_arctic_pc3
197,t_500_weekave_arctic_pc3
197,ts_weekave_arctic_pc4
197,h_500_weekave_arctic_pc3
197,t_850_weekave_arctic_pc3
198,slp_weekave_conus_mean
198,slp_weekave_mexico_gulf_pc1
198,h_850_weekave_southern_canada_pc4
198,slp_weekave_conus_pc2
198,slp_weekave_southern_canada_pc4
198,h_850_weekave_conus_pc1
198,h_850_weekave_mexico_gulf_pc1
199,t_850_weekave_pacific_ocean_pc2
199,slp_weekave_pacific_ocean_pc3
199,h_850_weekave_pacific_ocean_pc3
199,h_500_weekave_pacific_ocean_pc2
199,t_500_weekave_pacific_ocean_pc2
199,h_850_weekave_southern_canada_pc2
199,slp_weekave_southern_canada_mean
199,slp_weekave_southern_canada_pc1
200,h_500_weekave_conus_mean
200,t_500_weekave_conus_mean
200,t_500_weekave_conus_pc1
200,ts_weekave_conus_mean
200,t_500_weekave_southern_canada_pc3
200,h_500_weekave_southern_canada_pc3
200,ts_weekave_southern_canada_pc3
200,t_850_weekave_southern_canada_pc3
200,h_500_weekave_conus_pc2
200,t_850_weekave_conus_mean
201,t_500_weekave_arctic_pc8
201,t_850_weekave_arctic_pc8
201,h_500_weekave_arctic_pc8
201,ts_weekave_arctic_pc8
202,h_850_weekave_southern_canada_pc1
202,h_500_weekave_southern_canada_pc1
202,h_850_weekave_southern_canada_mean
202,ts_weekave_southern_canada_mean
202,slp_weekave_southern_canada_pc2
202,t_500_weekave_southern_canada_mean
202,h_500_weekave_southern_canada_mean
203,slp_weekave_conus_pc3
203,ts_weekave_conus_pc9
203,h_500_weekave_conus_pc3
203,h_850_weekave_conus_pc3
204,t_850_weekave_southern_canada_pc16
205,ts_weekave_southern_canada_pc16
206,ts_weekave_atlantic_ocean_pc11
207,ts_weekave_southern_canada_pc17
208,ts_weekave_conus_pc18
209,ts_weekave_mexico_gulf_pc18
210,ts_weekave_pacific_trop_pc4
211,ts_weekave_atlantic_trop_pc6
212,ts_weekave_pacific_ocean_pc6
213,ts_weekave_atlantic_ocean_pc13
214,slp_weekave_atlantic_trop_pc12
215,h_850_weekave_atlantic_trop_pc18
216,t_850_weekave_atlantic_trop_pc17
217,ts_weekave_atlantic_ocean_pc3
218,ts_weekave_atlantic_trop_pc8
219,ts_weekave_pacific_ocean_pc9
220,ts_weekave_atlantic_trop_pc9
221,t_850_weekave_atlantic_trop_pc11
222,h_850_weekave_atlantic_trop_pc19
222,slp_weekave_atlantic_trop_pc19
223,t_850_weekave_pacific_trop_pc2
223,ts_weekave_pacific_trop_pc2
224,ts_weekave_pacific_ocean_mean
224,t_500_weekave_pacific_ocean_pc6
224,t_850_weekave_pacific_ocean_mean
224,ts_weekave_atlantic_ocean_pc2
224,ts_weekave_pacific_ocean_pc2
224,t_500_weekave_pacific_ocean_mean
225,ts_weekave_southern_canada_pc14
225,ts_weekave_conus_pc12
226,ts_weekave_mexico_gulf_pc4
226,t_850_weekave_mexico_gulf_pc19
227,ts_weekave_atlantic_ocean_mean
227,ts_weekave_atlantic_ocean_pc1
227,t_850_weekave_atlantic_trop_pc4
227,ts_weekave_atlantic_trop_pc1
227,t_850_weekave_pacific_trop_pc4
227,ts_weekave_pacific_trop_pc3
228,ts_weekave_pacific_ocean_pc4
229,ts_weekave_atlantic_trop_pc4
230,t_850_weekave_atlantic_trop_mean
230,t_850_weekave_atlantic_trop_pc1
231,h_850_weekave_atlantic_trop_pc3
231,slp_weekave_atlantic_trop_pc3
232,h_500_weekave_atlantic_trop_pc8
233,h_850_weekave_atlantic_trop_pc8
234,t_500_weekave_atlantic_ocean_pc10
234,slp_weekave_atlantic_ocean_pc9
234,h_500_weekave_atlantic_ocean_pc9
234,h_850_weekave_atlantic_ocean_pc9
235,slp_weekave_atlantic_ocean_pc10
235,h_850_weekave_atlantic_ocean_pc10
235,h_850_weekave_atlantic_trop_pc1
235,h_500_weekave_atlantic_ocean_pc10
235,slp_weekave_atlantic_trop_pc1
236,t_850_weekave_mexico_gulf_pc9
236,h_850_weekave_mexico_gulf_pc6
236,slp_weekave_mexico_gulf_pc7
237,h_850_weekave_atlantic_trop_pc4
237,slp_weekave_atlantic_trop_pc5
238,h_850_weekave_pacific_trop_pc1
238,h_850_weekave_mexico_gulf_pc3
238,slp_weekave_pacific_trop_pc1
238,slp_weekave_mexico_gulf_pc3
239,t_500_weekave_atlantic_trop_pc4
239,h_500_weekave_atlantic_trop_pc5
240,t_500_weekave_mexico_gulf_pc3
240,t_850_weekave_mexico_gulf_pc3
240,h_500_weekave_mexico_gulf_pc3
240,ts_weekave_mexico_gulf_pc3
241,ts_weekave_pacific_trop_mean
241,t_500_weekave_atlantic_trop_mean
241,h_500_weekave_atlantic_trop_pc1
241,t_850_weekave_pacific_trop_pc1
241,t_850_weekave_pacific_trop_mean
241,h_500_weekave_pacific_trop_pc1
241,t_500_weekave_pacific_trop_pc1
241,t_850_weekave_pacific_trop_pc3
241,ts_weekave_pacific_trop_pc1
241,h_850_weekave_pacific_trop_pc2
242,ts_weekave_mexico_gulf_pc8
242,ts_weekave_pacific_ocean_pc1
243,ts_weekave_atlantic_trop_pc3
244,ts_weekave_atlantic_trop_pc11
245,t_500_weekave_mexico_gulf_pc11
246,h_500_weekave_mexico_gulf_pc18
247,slp_weekave_mexico_gulf_pc18
248,h_850_weekave_mexico_gulf_pc20
249,ts_weekave_mexico_gulf_pc19
250,h_850_weekave_mexico_gulf_pc11
250,slp_weekave_mexico_gulf_pc14
251,t_500_weekave_mexico_gulf_pc9
252,h_500_weekave_mexico_gulf_pc10
253,t_850_weekave_mexico_gulf_pc13
254,h_850_weekave_mexico_gulf_pc16
255,t_850_weekave_mexico_gulf_pc10
256,ts_weekave_mexico_gulf_pc15
257,t_500_weekave_mexico_gulf_pc12
258,h_500_weekave_mexico_gulf_pc13
259,ts_weekave_mexico_gulf_pc11
260,slp_weekave_mexico_gulf_pc13
261,ts_weekave_mexico_gulf_pc12
262,t_850_weekave_mexico_gulf_pc14
263,slp_weekave_mexico_gulf_pc19
263,h_850_weekave_mexico_gulf_pc14
264,h_500_weekave_mexico_gulf_pc17
265,t_500_weekave_mexico_gulf_pc17
266,h_850_weekave_mexico_gulf_pc13
267,slp_weekave_mexico_gulf_pc16
268,t_850_weekave_mexico_gulf_pc12
269,slp_weekave_mexico_gulf_pc15
269,h_850_weekave_mexico_gulf_pc12
270,h_500_weekave_mexico_gulf_pc14
271,ts_weekave_mexico_gulf_pc9
272,t_850_weekave_mexico_gulf_pc18
273,ts_weekave_mexico_gulf_pc10
274,t_850_weekave_mexico_gulf_pc15
275,t_850_weekave_mexico_gulf_pc7
275,slp_weekave_mexico_gulf_pc10
276,t_850_weekave_conus_pc20
277,t_850_weekave_conus_pc19
278,ts_weekave_conus_pc20
279,t_500_weekave_conus_pc19
279,h_500_weekave_conus_pc19
280,h_850_weekave_conus_pc20
281,slp_weekave_conus_pc20
282,t_500_weekave_conus_pc15
282,h_500_weekave_conus_pc17
283,h_500_weekave_conus_pc15
283,t_500_weekave_conus_pc16
284,slp_weekave_mexico_gulf_pc12
284,h_850_weekave_mexico_gulf_pc10
285,h_500_weekave_mexico_gulf_pc11
286,t_500_weekave_mexico_gulf_pc10
287,ts_weekave_southern_canada_pc7
288,ts_weekave_conus_pc15
289,ts_weekave_atlantic_ocean_pc14
290,slp_weekave_conus_pc17
291,h_850_weekave_conus_pc19
292,t_850_weekave_conus_pc18
293,t_850_weekave_southern_canada_pc20
294,t_500_weekave_conus_pc18
294,h_500_weekave_conus_pc18
295,t_850_weekave_conus_pc17
296,ts_weekave_conus_pc17
296,t_850_weekave_conus_pc16
