Group,Mean_Importance,Std_Importance,Group_Size
353,0.03884884576641938,0.009902502329638189,4
438,0.015342689221930828,0.0051972462371468395,3
259,0.014077542044502466,0.013684587894744964,8
220,0.014072693182010588,0.0045111246173932945,2
77,0.013250617926231723,0.0063417524530971206,1
267,0.012622728719387587,0.005284346029119341,6
390,0.0123250219982737,0.004392543296562566,2
60,0.011824768384193574,0.003938426376704195,2
269,0.011058029544929137,0.010855569631370599,7
213,0.010949945723369447,0.00432150188751291,2
148,0.009582507104114147,0.0032872755440357345,1
257,0.009508100177416611,0.003938640230240446,5
419,0.008869062369181124,0.0047609600329749265,2
342,0.008325777992334337,0.02891383885977199,2
459,0.008219643310450487,0.006298957267774727,1
192,0.008192514494942849,0.008346903930376357,5
41,0.00793717329862198,0.005143490896839899,1
429,0.007726436414882354,0.0058702943517190635,3
288,0.007624072951227179,0.005717594535366348,2
526,0.00756587832468063,0.0031702327043156013,2
98,0.007500900236796726,0.004006210182925277,1
280,0.007317112624760513,0.00503321971708805,3
355,0.0071314620716850016,0.005634116217168043,3
444,0.006719686556464622,0.004204156990002858,2
395,0.006603117110363854,0.003722187236287048,1
450,0.006549831322801891,0.007838303421922316,2
511,0.006306383668806026,0.0029788687313421717,2
140,0.006264039122323606,0.0032397749938257985,1
64,0.006197718861750934,0.0019299574213263522,1
144,0.006107606649262154,0.0029118238308861017,1
206,0.00609253220880972,0.004960522298723596,2
300,0.005941170744753777,0.0074169275742804195,3
217,0.005897706830993821,0.003555711527893253,2
346,0.005794144562569015,0.006524461147959907,6
311,0.005689329504562269,0.009100931884508957,5
146,0.0056163425173596515,0.0016764020182991985,1
266,0.0055723043642081915,0.004745964351025909,4
359,0.005490159073414391,0.0043294118687695225,4
34,0.005480009885531434,0.0023757652103794918,1
491,0.00536458772816979,0.0035018713732826107,1
49,0.0050377721624308425,0.003987673537000131,1
360,0.004985334731096369,0.010279998441862599,10
107,0.004959810777565865,0.0030795894696753956,1
514,0.004944465372695506,0.004216696516274511,2
183,0.00491933347794844,0.004699434413112369,1
343,0.004871358581682949,0.014230554045602964,6
120,0.004784300106399986,0.003427782154917209,1
517,0.004756791294093477,0.002823686067291531,2
278,0.004640312502832344,0.0054981432875900495,5
152,0.004578520227082761,0.001667007054140282,2
403,0.0044515738751201624,0.006240844359619145,3
345,0.004436361510044851,0.003673926456890569,2
275,0.004315014533092132,0.003364439280096166,2
407,0.004266491016689189,0.004152946338780011,3
337,0.004259301193644349,0.0016952489766091433,1
150,0.004186258546796528,0.0016745162798644769,1
309,0.004094154170207753,0.0043982983863927,3
256,0.004057675254149018,0.006084021627284638,4
30,0.00404215913717656,0.0020766143674078538,1
393,0.003974675697398844,0.005122265349218312,1
6,0.003971527027645516,0.0027487884575457355,1
289,0.003915243212125797,0.005357509184667934,2
9,0.003909859039503161,0.0034784058445513286,1
231,0.0038319642180623336,0.005721312074220791,3
306,0.00376262426637739,0.00224570199250716,1
525,0.0037613031616712256,0.003695856138714587,2
479,0.0036851818715271543,0.009151507991938316,2
323,0.0036302451401371894,0.002786568499400517,2
177,0.0036178768268580797,0.0020654360335655955,1
435,0.003614636731771803,0.002866259620422054,1
557,0.0036104116307550172,0.0024676833932942457,1
481,0.003534456680844045,0.004255351800927423,2
40,0.0035112036705229333,0.0034191028849887613,1
241,0.003509424058656041,0.007584599939184797,7
139,0.0034920791955268095,0.002751375650780396,2
515,0.0034680251239475267,0.0022441976182907834,1
296,0.003455779863565134,0.0068879534544469215,7
163,0.0034311116128705075,0.005191876366810503,3
161,0.003428016439445747,0.00292033687569022,2
27,0.003341960395726895,0.0011534538405759635,1
341,0.003300880149055496,0.004925004080158299,2
354,0.00329141778432418,0.0075362122529501335,5
53,0.003279014185075102,0.003228004162991786,1
562,0.0031859544922578477,0.002658549102756038,1
128,0.003137030990717671,0.0020253750615107087,1
389,0.003109768489571385,0.0020351781173907307,1
158,0.003096902933980772,0.002922513913541257,1
499,0.003083623810544056,0.0024004225398949726,1
474,0.003069308339894139,0.0017206516762062897,1
507,0.003067646408097824,0.0024187159254391694,1
418,0.002959879830728074,0.0034571891678486016,1
246,0.0029574478882916644,0.003920849232917509,2
335,0.0029491969596400656,0.002686510862483366,1
350,0.002922280278909373,0.002628665152798824,2
268,0.0029029958444179104,0.005298878714192474,4
366,0.002827445274549234,0.00556994156069461,2
137,0.0027569386650555306,0.0028244842514892183,2
528,0.002690751814686143,0.001788102549606142,1
12,0.0026043553237887094,0.002505590169508837,1
540,0.0026011881988968087,0.0038130855671261307,2
44,0.0025844188061068694,0.002748301300096534,1
37,0.002559523788344853,0.0013886572647660634,1
184,0.002531491892093829,0.007873567149423376,3
508,0.0024832874379682847,0.0033480047241742513,2
372,0.002481463895225344,0.005056491686392269,1
512,0.002462012772420463,0.0038965174910645137,2
185,0.002437700408147103,0.0035981445493851135,2
431,0.0023870494066944303,0.0022379971563481773,2
133,0.002382799599557073,0.003914631415747894,2
189,0.0023807112282639765,0.0042785838741703245,3
122,0.0023531821367757553,0.006000711765720127,3
470,0.0023387352246517336,0.0014399082418751097,1
564,0.002309795930903169,0.0032935736619399024,1
477,0.002251133360158297,0.0018931619084144524,1
406,0.0022410364613410392,0.0022961823273740735,1
483,0.002221245008991479,0.001670793868191968,1
326,0.0021497688638324242,0.0050413304058544856,2
371,0.002148398428559517,0.002429089980262392,1
94,0.0021389836549471574,0.004113675886510635,1
541,0.00212318555430282,0.0020136325007964165,1
460,0.0021116410398461126,0.0029034327964731032,1
524,0.0020847567607716667,0.0024155046279393418,2
58,0.002075198695254343,0.0038602865105687697,2
4,0.0020464125547092317,0.0016079493895689767,1
546,0.0020433691980327852,0.0023512432402696985,1
130,0.002009392440162028,0.0031326522446312546,2
290,0.0020079546543645852,0.0036610440820790484,4
106,0.001998012498317614,0.0032360855260326,1
263,0.00199470154087904,0.0020259654793231842,2
442,0.001987402153648521,0.0025659153826118352,2
510,0.0019755720046444212,0.0038749993935411017,2
52,0.00196094673331606,0.0024791743415596974,1
208,0.001948690115345375,0.004348171514788388,2
548,0.0019475602002084979,0.00173971414992246,1
384,0.0019321697678574168,0.002028560032082172,1
396,0.0019261139285917217,0.003011187581251423,2
378,0.0018946412879840223,0.003238768532459225,1
293,0.0018648098579727712,0.0028225222535127057,2
126,0.0018485378887223014,0.003131177500584014,1
221,0.0018319118722571303,0.005513773663523211,3
187,0.001815297334463395,0.002951498009254356,2
110,0.0017957705307422244,0.0019850247523400906,1
105,0.0017806717513899617,0.0012699512173361088,1
240,0.0017793410515730024,0.003882521253725953,2
272,0.0017605721556533283,0.005529480032137884,2
387,0.0017555127128745518,0.002266549617285712,1
351,0.001734264773623506,0.002785353988258566,1
328,0.001731732360994931,0.0031577875628573575,1
117,0.0017220696373484667,0.0017325928365748621,1
104,0.001713360931961816,0.0017201780205889049,1
329,0.0016806020366359586,0.003853050261596198,1
115,0.0016740199850084013,0.004332452172417076,2
113,0.0016692712988335412,0.0018914423709026219,2
234,0.0016477029085923522,0.0028839684490175356,3
417,0.0016354863591815593,0.0036259886915593047,2
16,0.0016292351447465768,0.004656494097432276,1
475,0.0015931820535646235,0.002401119307780868,2
500,0.0015229307512658163,0.0032867245184436573,2
455,0.001490764560362079,0.0014893086372772713,1
415,0.0014738487979207183,0.003096916630291313,2
235,0.001470986984499456,0.003519706585524648,1
550,0.001469879585676326,0.0016523554366520464,1
216,0.0014591606679447366,0.0033398181733427495,1
10,0.0014548699692208179,0.0017877119284803802,1
39,0.0014538609081685028,0.0020371040194976423,1
214,0.0014532524378994438,0.0034988280935104254,2
402,0.0014462613054963213,0.0037998932362998967,2
383,0.0014349644312996901,0.0026516858152892705,1
493,0.0014296356712133029,0.0030250551312721963,2
292,0.0013818773515781313,0.004289734088485571,4
222,0.0013745764188449528,0.0016860399538656718,1
321,0.0013667096009676084,0.0037353661417958003,2
322,0.0013540039005460968,0.005526290978765694,4
252,0.0013376129829134164,0.004695068997653963,4
484,0.0013252286440279093,0.0020023584041985384,1
537,0.0013131953685281417,0.0020044551581998634,1
356,0.0012974933599219085,0.0036493611744446135,2
539,0.0012925919467092761,0.003556930704927078,2
487,0.0012882879357694944,0.004072883282410145,1
464,0.0012811383124026409,0.002808811972705052,1
299,0.0012514760360326615,0.002021579447497081,1
523,0.0012376568626273343,0.001242265340681143,1
82,0.001228145058845742,0.0034611166059421096,1
421,0.0012147533273111134,0.003227070253129781,3
466,0.0012036441772990346,0.002271354632726743,1
344,0.0012032989943692395,0.005868282299754628,2
522,0.001186391674556342,0.0022473769195344166,1
8,0.0011844451761489961,0.002875427734133602,1
232,0.0011725067618896911,0.005036876537837093,2
134,0.0011707676754267205,0.003376586699675069,1
108,0.0011518607611900045,0.0033642442501330186,2
404,0.0011426096375116933,0.002187292909008612,1
97,0.0011381211945904468,0.002760252886103192,1
78,0.0011116765949557462,0.0018384369728522928,1
410,0.001071673597820899,0.0032838621577433503,3
72,0.0010234109071203257,0.0010331060773854487,1
453,0.0010044349386059358,0.003065445727842071,2
457,0.0009919773416073863,0.001569559502614787,1
327,0.000991582504916666,0.001367930428744277,1
519,0.0009742049441890721,0.004111819269688172,2
362,0.0009732485838880311,0.0014370160311932593,1
375,0.0009607799746321532,0.0027462282811280664,1
405,0.0009550971596312241,0.00197544534226332,1
516,0.0009464909188433346,0.0019300939466668323,1
103,0.0009429997396598111,0.0035506597162835336,1
391,0.0009252770393137766,0.001090932947212335,1
31,0.0009221542754994872,0.0030613119081715485,1
368,0.0009165871214054988,0.004688399663333199,2
504,0.0008716589217680592,0.0017571365041966676,1
445,0.0008594013995538941,0.0025234666054740874,1
367,0.000841409554031225,0.005887351212660636,3
414,0.0007851710861940031,0.006209094682016877,2
86,0.0007700430830055005,0.0021059743189674653,1
48,0.0007519326140775107,0.0027042474062103136,1
132,0.0007478330502059371,0.002211187429612961,1
242,0.0007392047105098775,0.004085073473738085,2
399,0.0007142790719203874,0.004271529908976598,2
509,0.000695038405755577,0.0031653267276101913,2
170,0.0006133836745072507,0.003278424026804473,2
54,0.0005998787384929205,0.001430467269878885,1
386,0.0005946576150003047,0.004054862470658773,1
116,0.0005942843681135291,0.0018014898609619865,1
218,0.0005878711862467689,0.0022841348665822753,2
223,0.0005856696725466293,0.001482010413295856,1
281,0.0005841619500267736,0.0036718502039366687,2
338,0.0005457011359113917,0.0033274795058752674,1
1,0.0005381178155086097,0.0024431238746646846,1
159,0.0005284572225510598,0.004185957753371342,2
490,0.0005279139874590389,0.00202637486886122,1
349,0.0005170771300353483,0.0026666233049378804,2
416,0.0005055704528873939,0.00245975718366497,2
29,0.0004969172415874024,0.001173069288636298,1
35,0.0004896953582380181,0.001689505910882455,1
179,0.0004848167489981847,0.004805313495820308,3
15,0.00047406766472271047,0.0016277059928177149,1
219,0.0004609711262453686,0.0019129591020392402,1
114,0.0004419453278128316,0.0028252636794250502,1
307,0.00041111239567710457,0.005197019616210812,3
95,0.0003999030872047893,0.0015300562439791371,1
465,0.00039898318453173153,0.001995068664132436,1
167,0.00038789070099674026,0.005075607858666781,2
518,0.00035237601249868964,0.004398090350273866,2
385,0.00033208102539026283,0.0022107230949907205,1
202,0.00031802710044877004,0.004237472305256537,2
336,0.0003113310753799059,0.0013015795264867337,1
33,0.00030515595538345154,0.00164557264031288,1
11,0.0002965810883163389,0.0017200853448636126,1
164,0.00028597517456425693,0.0021105639416793233,1
467,0.0002686000285295087,0.002068497260369948,1
532,0.00025050049477006733,0.0016925189100801122,1
302,0.00022841439850478372,0.004396171919213737,5
303,0.0002266949144587471,0.0016511962571196777,1
411,0.0002224498796668417,0.002983355847566144,1
545,0.00021519626941692848,0.002415716240478063,1
560,0.0002122884140244974,0.002837612383066215,1
