Group,Feature
118,h_500_weekave_atlantic_ocean_pc18
118,h_850_weekave_atlantic_ocean_pc17
118,slp_weekave_atlantic_ocean_pc17
119,t_500_weekave_southern_canada_pc16
119,h_500_weekave_southern_canada_pc16
120,t_850_weekave_southern_canada_pc17
121,ts_weekave_atlantic_ocean_pc8
122,ts_weekave_southern_canada_pc20
123,h_850_weekave_southern_canada_pc19
123,slp_weekave_southern_canada_pc20
124,slp_weekave_southern_canada_pc19
124,h_850_weekave_southern_canada_pc20
125,h_500_weekave_southern_canada_pc18
125,t_500_weekave_southern_canada_pc18
126,t_850_weekave_southern_canada_pc18
127,t_500_weekave_southern_canada_pc19
127,h_500_weekave_southern_canada_pc19
128,h_500_weekave_conus_pc16
128,t_500_weekave_conus_pc17
129,t_850_weekave_southern_canada_pc16
130,ts_weekave_southern_canada_pc16
131,ts_weekave_atlantic_ocean_pc11
132,ts_weekave_southern_canada_pc17
133,h_850_weekave_southern_canada_pc18
133,slp_weekave_southern_canada_pc18
134,h_500_weekave_southern_canada_pc17
134,t_500_weekave_southern_canada_pc17
135,t_850_weekave_conus_pc13
135,ts_weekave_conus_pc16
136,t_850_weekave_southern_canada_pc19
137,ts_weekave_conus_pc18
138,h_850_weekave_southern_canada_pc12
138,slp_weekave_southern_canada_pc12
139,ts_weekave_southern_canada_pc12
140,h_500_weekave_southern_canada_pc12
140,t_500_weekave_southern_canada_pc12
140,t_850_weekave_southern_canada_pc12
141,ts_weekave_southern_canada_pc13
142,h_850_weekave_southern_canada_pc16
142,slp_weekave_southern_canada_pc17
143,slp_weekave_southern_canada_pc14
144,h_850_weekave_southern_canada_pc17
145,t_850_weekave_southern_canada_pc13
145,ts_weekave_southern_canada_pc15
146,ts_weekave_southern_canada_pc18
147,h_850_weekave_southern_canada_pc15
147,slp_weekave_southern_canada_pc15
148,slp_weekave_conus_pc13
149,t_500_weekave_southern_canada_pc13
149,h_500_weekave_southern_canada_pc14
150,t_850_weekave_southern_canada_pc15
151,slp_weekave_southern_canada_pc13
151,h_850_weekave_southern_canada_pc13
152,h_500_weekave_southern_canada_pc13
152,t_500_weekave_southern_canada_pc14
153,t_850_weekave_southern_canada_pc14
154,h_850_weekave_arctic_pc17
154,slp_weekave_arctic_pc17
155,h_850_weekave_arctic_pc18
155,slp_weekave_arctic_pc18
156,h_500_weekave_arctic_pc19
156,t_850_weekave_arctic_pc18
156,t_500_weekave_arctic_pc19
157,ts_weekave_arctic_pc19
158,h_850_weekave_arctic_pc20
158,t_500_weekave_arctic_pc20
158,h_500_weekave_arctic_pc20
158,t_850_weekave_arctic_pc17
158,slp_weekave_arctic_pc20
159,ts_weekave_arctic_pc17
160,h_500_weekave_arctic_pc18
160,t_500_weekave_arctic_pc17
161,h_850_weekave_arctic_pc19
161,slp_weekave_arctic_pc19
161,t_850_weekave_arctic_pc19
162,h_850_weekave_arctic_pc16
162,slp_weekave_arctic_pc16
163,h_500_weekave_arctic_pc17
163,t_850_weekave_arctic_pc16
163,t_500_weekave_arctic_pc18
164,t_500_weekave_arctic_pc16
164,h_500_weekave_arctic_pc16
164,t_850_weekave_arctic_pc20
165,ts_weekave_arctic_pc20
166,slp_weekave_atlantic_trop_pc12
167,h_850_weekave_atlantic_trop_pc18
168,t_850_weekave_atlantic_trop_pc17
169,ts_weekave_pacific_trop_pc4
170,ts_weekave_atlantic_trop_pc6
171,ts_weekave_pacific_ocean_pc6
172,ts_weekave_atlantic_ocean_pc13
173,ts_weekave_atlantic_ocean_pc3
174,ts_weekave_atlantic_trop_pc8
175,ts_weekave_pacific_ocean_pc9
176,ts_weekave_atlantic_trop_pc9
177,t_850_weekave_atlantic_trop_pc11
178,h_850_weekave_atlantic_trop_pc19
178,slp_weekave_atlantic_trop_pc19
179,t_850_weekave_pacific_trop_pc2
179,ts_weekave_pacific_trop_pc2
180,t_500_weekave_pacific_ocean_pc6
180,ts_weekave_pacific_ocean_pc2
180,ts_weekave_pacific_ocean_mean
180,t_500_weekave_pacific_ocean_mean
180,ts_weekave_atlantic_ocean_pc2
180,t_850_weekave_pacific_ocean_mean
181,ts_weekave_conus_pc12
181,ts_weekave_southern_canada_pc14
182,t_850_weekave_mexico_gulf_pc19
182,ts_weekave_mexico_gulf_pc4
183,t_850_weekave_pacific_trop_pc4
183,t_850_weekave_atlantic_trop_pc4
183,ts_weekave_atlantic_ocean_pc1
183,ts_weekave_atlantic_ocean_mean
183,ts_weekave_pacific_trop_pc3
183,ts_weekave_atlantic_trop_pc1
184,ts_weekave_pacific_ocean_pc4
185,ts_weekave_atlantic_trop_pc4
186,t_850_weekave_atlantic_trop_pc1
186,t_850_weekave_atlantic_trop_mean
187,h_850_weekave_atlantic_trop_pc3
187,slp_weekave_atlantic_trop_pc3
188,h_500_weekave_atlantic_trop_pc8
189,h_850_weekave_atlantic_trop_pc8
190,h_500_weekave_atlantic_ocean_pc9
190,h_850_weekave_atlantic_ocean_pc9
190,slp_weekave_atlantic_ocean_pc9
190,t_500_weekave_atlantic_ocean_pc10
191,h_850_weekave_atlantic_trop_pc1
191,h_850_weekave_atlantic_ocean_pc10
191,h_500_weekave_atlantic_ocean_pc10
191,slp_weekave_atlantic_trop_pc1
191,slp_weekave_atlantic_ocean_pc10
192,h_850_weekave_mexico_gulf_pc6
192,slp_weekave_mexico_gulf_pc7
192,t_850_weekave_mexico_gulf_pc9
193,slp_weekave_atlantic_trop_pc5
193,h_850_weekave_atlantic_trop_pc4
194,h_850_weekave_pacific_trop_pc1
194,slp_weekave_pacific_trop_pc1
194,slp_weekave_mexico_gulf_pc3
194,h_850_weekave_mexico_gulf_pc3
195,t_500_weekave_atlantic_trop_pc4
195,h_500_weekave_atlantic_trop_pc5
196,h_500_weekave_mexico_gulf_pc3
196,t_500_weekave_mexico_gulf_pc3
196,t_850_weekave_mexico_gulf_pc3
196,ts_weekave_mexico_gulf_pc3
197,h_500_weekave_pacific_trop_pc1
197,t_500_weekave_pacific_trop_pc1
197,t_850_weekave_pacific_trop_mean
197,h_500_weekave_atlantic_trop_pc1
197,ts_weekave_pacific_trop_pc1
197,t_850_weekave_pacific_trop_pc1
197,h_850_weekave_pacific_trop_pc2
197,t_850_weekave_pacific_trop_pc3
197,ts_weekave_pacific_trop_mean
197,t_500_weekave_atlantic_trop_mean
198,ts_weekave_mexico_gulf_pc8
198,ts_weekave_pacific_ocean_pc1
199,ts_weekave_atlantic_trop_pc3
200,ts_weekave_atlantic_trop_pc11
201,ts_weekave_pacific_ocean_pc8
202,h_500_weekave_pacific_ocean_pc5
202,slp_weekave_pacific_ocean_pc5
202,h_850_weekave_pacific_ocean_pc5
202,t_500_weekave_pacific_ocean_pc5
202,t_850_weekave_pacific_ocean_pc4
203,h_850_weekave_arctic_pc8
203,h_500_weekave_arctic_pc10
203,h_500_weekave_arctic_pc9
203,slp_weekave_arctic_pc8
203,t_850_weekave_arctic_pc9
203,ts_weekave_arctic_pc10
203,t_500_weekave_arctic_pc9
204,h_500_weekave_east_asia_pc4
204,ts_weekave_east_asia_pc7
204,t_500_weekave_east_asia_pc5
204,slp_weekave_east_asia_pc5
204,h_850_weekave_east_asia_pc4
204,t_850_weekave_east_asia_pc5
205,h_850_weekave_arctic_pc6
205,slp_weekave_arctic_pc6
205,t_850_weekave_arctic_pc5
205,ts_weekave_arctic_pc5
205,t_500_weekave_arctic_pc5
205,h_500_weekave_arctic_pc6
206,ts_weekave_arctic_pc6
207,t_850_weekave_arctic_pc6
207,ts_weekave_arctic_pc7
207,t_500_weekave_arctic_pc7
208,t_500_weekave_east_asia_pc11
208,ts_weekave_east_asia_pc6
209,h_850_weekave_arctic_pc12
209,slp_weekave_arctic_pc12
209,h_500_weekave_arctic_pc14
209,t_850_weekave_arctic_pc13
209,t_500_weekave_arctic_pc13
210,ts_weekave_arctic_pc14
211,ts_weekave_pacific_trop_pc5
211,h_850_weekave_pacific_trop_pc5
211,slp_weekave_pacific_trop_pc4
212,slp_weekave_pacific_ocean_pc2
212,t_850_weekave_pacific_ocean_pc3
212,h_850_weekave_pacific_ocean_pc2
212,h_500_weekave_pacific_ocean_pc3
212,t_500_weekave_pacific_ocean_pc3
213,ts_weekave_pacific_ocean_pc3
214,ts_weekave_east_asia_pc4
214,t_850_weekave_east_asia_pc3
214,t_500_weekave_east_asia_pc3
215,h_500_weekave_arctic_pc5
215,slp_weekave_arctic_pc4
215,h_850_weekave_arctic_pc4
215,slp_weekave_east_asia_pc3
215,h_850_weekave_east_asia_pc3
215,h_500_weekave_east_asia_pc3
216,t_850_weekave_east_asia_pc4
216,ts_weekave_east_asia_pc3
216,t_500_weekave_east_asia_pc4
217,h_850_weekave_east_asia_pc5
217,h_500_weekave_east_asia_pc5
217,slp_weekave_east_asia_pc4
218,h_500_weekave_arctic_pc7
218,slp_weekave_arctic_pc7
218,t_850_weekave_arctic_pc10
218,h_850_weekave_arctic_pc7
218,t_500_weekave_arctic_pc10
219,ts_weekave_arctic_pc12
220,h_850_weekave_east_asia_mean
220,slp_weekave_east_asia_pc1
220,slp_weekave_arctic_pc9
220,slp_weekave_east_asia_mean
220,h_850_weekave_arctic_pc9
220,h_850_weekave_east_asia_pc1
221,t_850_weekave_east_asia_pc2
221,h_850_weekave_east_asia_pc2
221,ts_weekave_east_asia_pc2
221,t_500_weekave_east_asia_pc2
221,h_500_weekave_east_asia_pc2
221,slp_weekave_east_asia_pc2
222,h_850_weekave_arctic_pc5
222,t_850_weekave_arctic_pc4
222,h_500_weekave_arctic_pc4
222,ts_weekave_arctic_pc2
222,t_500_weekave_arctic_pc4
222,slp_weekave_arctic_pc5
223,t_850_weekave_arctic_pc7
223,t_850_weekave_arctic_mean
223,ts_weekave_arctic_mean
223,t_500_weekave_arctic_mean
223,t_500_weekave_arctic_pc6
224,t_500_weekave_arctic_pc1
224,t_850_weekave_arctic_pc1
224,slp_weekave_arctic_pc1
224,slp_weekave_arctic_mean
224,h_500_weekave_arctic_mean
224,h_500_weekave_arctic_pc1
224,ts_weekave_arctic_pc1
225,t_500_weekave_east_asia_pc1
225,h_500_weekave_east_asia_mean
225,h_500_weekave_east_asia_pc1
225,t_850_weekave_east_asia_mean
225,ts_weekave_east_asia_mean
225,t_500_weekave_east_asia_mean
225,ts_weekave_east_asia_pc1
225,t_850_weekave_east_asia_pc1
226,t_850_weekave_arctic_pc2
226,slp_weekave_arctic_pc2
226,h_500_weekave_arctic_pc2
226,t_500_weekave_arctic_pc2
226,ts_weekave_arctic_pc3
226,h_850_weekave_arctic_pc2
227,ts_weekave_arctic_pc9
228,ts_weekave_arctic_pc13
229,ts_weekave_southern_canada_pc19
230,slp_weekave_arctic_pc15
230,h_850_weekave_arctic_pc15
231,t_850_weekave_arctic_pc14
231,h_500_weekave_arctic_pc15
231,t_500_weekave_arctic_pc15
231,ts_weekave_arctic_pc16
232,h_850_weekave_arctic_pc10
232,slp_weekave_arctic_pc11
233,slp_weekave_arctic_pc10
233,h_500_weekave_arctic_pc11
233,h_850_weekave_arctic_pc11
233,t_500_weekave_arctic_pc11
234,h_850_weekave_arctic_pc13
234,slp_weekave_arctic_pc13
234,h_500_weekave_arctic_pc13
234,t_500_weekave_arctic_pc14
234,t_850_weekave_arctic_pc11
235,ts_weekave_arctic_pc15
235,t_850_weekave_arctic_pc15
236,t_500_weekave_atlantic_ocean_pc9
237,t_850_weekave_atlantic_ocean_pc10
238,ts_weekave_atlantic_ocean_pc10
239,h_850_weekave_atlantic_ocean_pc6
239,t_500_weekave_atlantic_ocean_pc7
239,h_500_weekave_atlantic_ocean_pc6
240,h_500_weekave_atlantic_ocean_pc7
240,slp_weekave_atlantic_ocean_pc7
240,t_500_weekave_atlantic_ocean_pc8
240,t_850_weekave_atlantic_ocean_pc8
241,h_850_weekave_atlantic_ocean_pc8
241,h_500_weekave_atlantic_ocean_pc8
241,slp_weekave_atlantic_ocean_pc8
241,t_850_weekave_atlantic_ocean_pc9
242,slp_weekave_atlantic_trop_pc2
242,t_850_weekave_atlantic_trop_pc5
242,h_850_weekave_atlantic_trop_pc2
243,h_500_weekave_atlantic_trop_pc10
244,t_500_weekave_atlantic_trop_pc3
244,h_500_weekave_atlantic_trop_pc3
245,h_850_weekave_atlantic_trop_pc5
246,h_500_weekave_atlantic_trop_pc12
247,t_850_weekave_atlantic_trop_pc18
248,slp_weekave_pacific_ocean_pc7
248,h_500_weekave_pacific_ocean_pc7
248,h_850_weekave_pacific_ocean_pc7
248,t_850_weekave_pacific_ocean_pc7
249,ts_weekave_pacific_ocean_pc10
250,slp_weekave_east_asia_pc7
250,h_850_weekave_east_asia_pc6
251,t_500_weekave_arctic_pc12
251,h_500_weekave_arctic_pc12
251,h_850_weekave_arctic_pc14
251,t_850_weekave_arctic_pc12
251,slp_weekave_arctic_pc14
252,ts_weekave_arctic_pc11
253,h_850_weekave_pacific_trop_pc4
253,h_500_weekave_pacific_trop_pc3
253,slp_weekave_pacific_trop_pc5
254,h_500_weekave_pacific_trop_pc2
254,t_500_weekave_pacific_trop_pc2
255,t_500_weekave_pacific_ocean_pc1
255,slp_weekave_pacific_ocean_pc1
255,h_500_weekave_pacific_ocean_pc1
255,t_850_weekave_pacific_ocean_pc1
255,slp_weekave_pacific_ocean_mean
255,h_500_weekave_pacific_ocean_mean
255,h_850_weekave_pacific_ocean_mean
256,t_500_weekave_pacific_trop_pc4
256,h_500_weekave_pacific_trop_pc5
257,slp_weekave_southern_canada_pc16
257,h_850_weekave_southern_canada_pc14
258,h_500_weekave_southern_canada_pc15
258,t_500_weekave_southern_canada_pc15
259,slp_weekave_conus_pc11
259,h_850_weekave_conus_pc14
260,h_500_weekave_conus_pc9
260,t_500_weekave_conus_pc9
260,ts_weekave_conus_pc10
260,t_850_weekave_conus_pc9
261,slp_weekave_conus_pc9
261,h_850_weekave_conus_pc9
262,t_850_weekave_conus_pc7
262,ts_weekave_conus_pc7
263,t_850_weekave_southern_canada_pc11
263,ts_weekave_southern_canada_pc11
264,t_500_weekave_southern_canada_pc10
264,h_500_weekave_southern_canada_pc10
265,t_500_weekave_conus_pc8
265,h_500_weekave_conus_pc7
265,t_850_weekave_conus_pc8
265,ts_weekave_conus_pc8
266,h_850_weekave_southern_canada_pc11
266,slp_weekave_southern_canada_pc11
266,h_850_weekave_conus_pc6
266,slp_weekave_conus_pc6
267,t_500_weekave_southern_canada_pc11
267,h_500_weekave_southern_canada_pc11
267,t_850_weekave_southern_canada_pc10
268,slp_weekave_southern_canada_pc7
268,h_850_weekave_southern_canada_pc6
269,t_850_weekave_southern_canada_pc6
269,t_500_weekave_southern_canada_pc6
269,h_500_weekave_southern_canada_pc6
270,ts_weekave_southern_canada_pc8
271,t_500_weekave_conus_pc4
271,h_500_weekave_conus_pc4
271,h_850_weekave_conus_pc4
271,ts_weekave_conus_pc4
271,t_850_weekave_conus_pc4
272,t_500_weekave_southern_canada_pc7
272,t_850_weekave_southern_canada_pc8
272,ts_weekave_southern_canada_pc9
272,h_500_weekave_southern_canada_pc7
273,t_500_weekave_pacific_ocean_pc4
273,t_850_weekave_pacific_ocean_pc5
273,h_500_weekave_pacific_ocean_pc4
273,slp_weekave_pacific_ocean_pc4
273,h_850_weekave_pacific_ocean_pc4
274,slp_weekave_southern_canada_pc5
274,h_850_weekave_southern_canada_pc7
275,t_500_weekave_pacific_ocean_pc7
275,h_850_weekave_pacific_ocean_pc6
275,t_850_weekave_pacific_ocean_pc6
275,h_500_weekave_pacific_ocean_pc6
275,slp_weekave_pacific_ocean_pc6
276,t_500_weekave_pacific_ocean_pc8
276,t_850_weekave_pacific_ocean_pc9
277,h_850_weekave_conus_pc8
277,slp_weekave_conus_pc8
278,h_500_weekave_conus_pc20
279,h_500_weekave_southern_canada_pc8
279,t_500_weekave_southern_canada_pc8
279,t_850_weekave_southern_canada_pc7
280,h_850_weekave_southern_canada_pc8
280,slp_weekave_southern_canada_pc8
281,ts_weekave_southern_canada_pc6
282,ts_weekave_mexico_gulf_pc6
282,h_850_weekave_mexico_gulf_pc4
282,t_500_weekave_mexico_gulf_pc4
282,h_500_weekave_mexico_gulf_pc4
282,t_850_weekave_mexico_gulf_pc4
282,slp_weekave_mexico_gulf_pc4
283,t_850_weekave_atlantic_ocean_pc2
283,h_500_weekave_atlantic_ocean_pc3
283,h_850_weekave_atlantic_ocean_pc3
283,t_500_weekave_atlantic_ocean_pc2
284,t_850_weekave_conus_pc6
284,t_500_weekave_conus_pc6
284,ts_weekave_conus_pc6
284,h_500_weekave_conus_pc6
285,ts_weekave_atlantic_ocean_pc4
286,t_850_weekave_conus_pc3
286,ts_weekave_mexico_gulf_mean
286,t_500_weekave_mexico_gulf_pc2
286,t_500_weekave_conus_pc3
286,t_850_weekave_mexico_gulf_pc2
286,ts_weekave_conus_pc3
286,ts_weekave_mexico_gulf_pc1
287,t_500_weekave_mexico_gulf_pc1
287,t_500_weekave_conus_pc7
287,h_500_weekave_mexico_gulf_mean
287,h_500_weekave_mexico_gulf_pc1
287,h_500_weekave_conus_pc8
288,h_850_weekave_mexico_gulf_pc5
288,slp_weekave_mexico_gulf_pc5
289,slp_weekave_mexico_gulf_pc9
289,h_850_weekave_conus_pc7
289,slp_weekave_conus_pc7
290,t_500_weekave_mexico_gulf_pc8
290,h_500_weekave_mexico_gulf_pc7
291,slp_weekave_conus_pc5
291,h_850_weekave_conus_pc5
292,t_850_weekave_conus_pc5
292,ts_weekave_conus_pc5
292,h_500_weekave_southern_canada_pc2
292,ts_weekave_southern_canada_pc2
292,t_850_weekave_southern_canada_pc2
292,t_500_weekave_southern_canada_pc2
292,h_500_weekave_conus_pc5
292,t_500_weekave_conus_pc5
293,t_500_weekave_atlantic_ocean_pc6
293,h_500_weekave_atlantic_ocean_pc5
293,t_850_weekave_atlantic_ocean_pc7
293,slp_weekave_atlantic_ocean_pc5
294,ts_weekave_southern_canada_pc5
294,t_850_weekave_southern_canada_pc5
295,t_850_weekave_mexico_gulf_pc1
295,W_current_week
295,t_850_weekave_mexico_gulf_mean
295,slp_weekave_mexico_gulf_pc2
295,h_500_weekave_conus_pc1
295,slp_weekave_conus_pc4
295,h_850_weekave_conus_pc2
295,h_850_weekave_mexico_gulf_pc2
295,h_500_weekave_mexico_gulf_pc2
295,ts_weekave_conus_pc2
295,ts_weekave_mexico_gulf_pc2
295,t_850_weekave_conus_pc2
295,slp_weekave_southern_canada_pc6
295,h_500_weekave_southern_canada_pc5
295,h_850_weekave_southern_canada_pc5
295,t_500_weekave_southern_canada_pc5
295,t_500_weekave_conus_pc2
296,t_850_weekave_atlantic_ocean_pc6
296,t_850_weekave_atlantic_ocean_mean
296,t_500_weekave_atlantic_ocean_pc4
296,t_500_weekave_atlantic_ocean_mean
297,t_850_weekave_atlantic_ocean_pc4
297,t_500_weekave_atlantic_ocean_pc5
297,slp_weekave_atlantic_ocean_pc4
297,h_500_weekave_atlantic_ocean_pc4
297,t_850_weekave_atlantic_ocean_pc5
298,t_850_weekave_atlantic_trop_pc2
298,t_850_weekave_atlantic_ocean_pc3
299,h_850_weekave_atlantic_ocean_pc1
299,t_500_weekave_atlantic_ocean_pc1
299,t_850_weekave_atlantic_ocean_pc1
299,h_500_weekave_atlantic_ocean_pc1
300,t_500_weekave_atlantic_trop_pc2
300,h_500_weekave_atlantic_trop_pc2
301,h_500_weekave_atlantic_ocean_pc2
301,h_850_weekave_atlantic_ocean_mean
301,t_500_weekave_southern_canada_pc4
301,t_500_weekave_atlantic_ocean_pc3
301,ts_weekave_southern_canada_pc4
301,t_850_weekave_southern_canada_pc4
301,slp_weekave_southern_canada_pc3
301,slp_weekave_atlantic_ocean_pc2
301,h_850_weekave_southern_canada_pc3
301,h_500_weekave_atlantic_ocean_mean
301,h_500_weekave_southern_canada_pc4
302,ts_weekave_arctic_pc4
302,t_850_weekave_arctic_pc3
302,h_850_weekave_arctic_pc3
302,h_500_weekave_arctic_pc3
302,t_500_weekave_arctic_pc3
302,slp_weekave_arctic_pc3
303,h_850_weekave_southern_canada_pc4
303,slp_weekave_conus_pc2
303,slp_weekave_conus_mean
303,h_850_weekave_conus_pc1
303,h_850_weekave_mexico_gulf_pc1
303,slp_weekave_southern_canada_pc4
303,slp_weekave_mexico_gulf_pc1
304,slp_weekave_pacific_ocean_pc3
304,t_850_weekave_pacific_ocean_pc2
304,h_850_weekave_pacific_ocean_pc3
304,slp_weekave_southern_canada_pc1
304,t_500_weekave_pacific_ocean_pc2
304,h_850_weekave_southern_canada_pc2
304,h_500_weekave_pacific_ocean_pc2
304,slp_weekave_southern_canada_mean
305,h_500_weekave_conus_mean
305,ts_weekave_southern_canada_pc3
305,t_850_weekave_conus_mean
305,h_500_weekave_conus_pc2
305,t_500_weekave_conus_mean
305,ts_weekave_conus_mean
305,t_500_weekave_conus_pc1
