Group,Mean_Importance,Std_Importance,Group_Size
388,0.44180774127979616,0.05893504347716917,11
387,0.3239114008632519,0.046886434723968334,8
389,0.13036572821968617,0.02133368075458348,7
293,0.13028334366431116,0.023624737913668096,6
374,0.08240571272574457,0.019775015354871056,12
308,0.0694585529301381,0.022795929157348547,6
386,0.06304712642605818,0.020130866442336096,7
375,0.040225802941903366,0.00986609671430562,7
393,0.03887171626539274,0.013056465735209135,8
385,0.038264917512554855,0.009796987090200797,6
371,0.03755757043086696,0.014160641287058719,8
370,0.035759792872535945,0.018268296147542225,2
295,0.02610863587917387,0.011032258203265512,5
296,0.021665861754765148,0.012460543603614533,7
345,0.01994827504081349,0.005732475846816493,10
403,0.018713306354571958,0.009384500891128017,2
287,0.01784101847812356,0.007462026850191563,6
256,0.015826089423568356,0.009094475808536841,2
292,0.015381242384119887,0.008773278514988648,8
362,0.014274602691975335,0.008641784920055932,7
408,0.013527653206334155,0.007428722749487437,4
66,0.013406327865282864,0.006112668566308634,4
327,0.01203229084088977,0.006001653684349641,6
170,0.011765111044694975,0.004637250389528562,2
380,0.011354835378727213,0.0041093030940865475,5
300,0.010826675261227603,0.005232905099669655,3
359,0.010302943398428698,0.004057885090281317,1
307,0.009737354703723434,0.003474970527057973,3
395,0.009590890187313184,0.002865648514736113,1
390,0.009328238188689664,0.006298086120994116,4
276,0.007832761330838212,0.004207241936610561,5
65,0.007634595607280392,0.0030429919086627515,2
286,0.007445367124339519,0.0026977699220400372,4
187,0.0074347192913202685,0.003923066468650625,2
298,0.007330375437407888,0.0077712681376650135,6
202,0.007177060768596854,0.0029589037337173847,2
368,0.007152626724624777,0.0044138566321273165,4
312,0.007099275758639357,0.004598486267745782,4
361,0.006909258913941984,0.004779586798284722,2
314,0.006801555470922027,0.0028559679791186426,4
232,0.006362035187160142,0.004037605537697265,2
267,0.006253088782620253,0.003963189265476488,2
402,0.006185677120045386,0.005968870453595701,5
277,0.005941913492993001,0.003055872650590825,1
118,0.005921382416422727,0.002275504587798183,1
158,0.0057653494881941825,0.007060725199303809,3
288,0.005650695999104549,0.003832760736445385,6
340,0.005426153997320426,0.0022969362684512246,3
413,0.0053462649043575,0.002133564809668123,2
210,0.005330428035369028,0.003146925280485429,3
353,0.005312909625374429,0.0042779732404607555,2
75,0.0052695321152737675,0.0038489374601996646,3
80,0.005186580310965061,0.003500274302394884,2
309,0.005172424853653057,0.003290926512791158,3
213,0.005094174792596773,0.002794098441552134,2
326,0.00508514876904802,0.002235232878687444,2
404,0.005056949509396969,0.003950025478032918,2
237,0.0049795919192211265,0.002237254673185442,1
501,0.0049636167805684915,0.0028487079972165136,5
94,0.0049199570584774754,0.0034966184130038893,3
274,0.0049045578904258315,0.0035274846063982515,3
223,0.004892435081620361,0.0034738430097077644,4
260,0.004386230229119414,0.005598477595698111,2
101,0.004336749425466868,0.002859464476475951,2
155,0.0043200107603377,0.0038904307101823832,1
139,0.0041644496887475405,0.0024451021244166703,2
397,0.004110700787200017,0.0014337708354717137,1
207,0.004097520313589831,0.003144117034634637,4
45,0.003940738466264993,0.002707360334956054,1
399,0.003925315450369116,0.006009969608898585,5
423,0.003907770999526194,0.0020122605463297593,1
289,0.0038958564991031785,0.007569491140027979,6
86,0.0038720160766886115,0.0025407837187429046,2
134,0.003862755952494057,0.003361539073428173,2
343,0.0037923795179561014,0.002482450488612446,2
444,0.0037685579386870227,0.0020456408732905645,1
270,0.0037499947838394387,0.0016919885808121433,2
401,0.0037390267356998573,0.0016131940681626852,2
316,0.0037209192877407206,0.005416438695951145,2
430,0.0037136727099642995,0.002109016713997137,1
203,0.0036648132660048295,0.003450983489046119,2
151,0.0035160156371973894,0.0026775694522393903,2
215,0.0034827229066030974,0.003835762518366951,3
128,0.0034689002422145787,0.003503692583619313,3
117,0.0034173229946357075,0.003462374775891146,2
509,0.003360711316202014,0.002464404913787601,2
120,0.003316126286152432,0.0027645731535739402,2
446,0.0033101390093674965,0.0017264604994764047,1
366,0.0033025838561977494,0.0034617035942248395,6
424,0.00329326202385265,0.0016385414141760755,1
448,0.0032725949365024487,0.0017439823771212913,2
358,0.0032595826671076634,0.0036194687928845174,5
313,0.003245250117706755,0.0028455945189918555,2
167,0.0032092590677341715,0.0017450988663200537,1
39,0.00315406995368126,0.004112356992501867,2
51,0.00315261652131138,0.0025132938422455777,1
250,0.003133195755075269,0.0015720384477095465,1
318,0.003093627157533474,0.002203863664201416,1
406,0.0030710329217523923,0.00305772449316124,2
149,0.00306904833508459,0.0025720598982712176,3
398,0.0030484134897029503,0.004544461457816602,4
548,0.0030448967240868986,0.001295868797155576,1
214,0.003044152106492204,0.0029292424201161427,1
63,0.0030202722322003163,0.002810864963378041,3
337,0.0030030804952736467,0.0019703095878185724,1
303,0.0029098739127074945,0.0028634047145586435,1
344,0.002886424356690087,0.004955516948127928,4
160,0.002863473615641121,0.0015245039899672759,1
150,0.0028566162985481204,0.0015444386757902846,3
330,0.002838051700722488,0.002180499210815907,6
