Group,Feature
144,t_500_weekave_east_asia_pc13
145,t_500_weekave_east_asia_pc12
145,t_850_weekave_east_asia_pc10
145,h_500_weekave_east_asia_pc10
145,ts_weekave_east_asia_pc9
146,slp_weekave_east_asia_pc11
147,h_850_weekave_east_asia_pc19
148,ts_weekave_east_asia_pc8
148,t_850_weekave_east_asia_pc9
149,slp_weekave_east_asia_pc15
149,h_850_weekave_east_asia_pc13
150,t_850_weekave_east_asia_pc12
150,ts_weekave_east_asia_pc16
151,h_850_weekave_east_asia_pc9
151,h_500_weekave_east_asia_pc9
152,t_500_weekave_east_asia_pc9
152,slp_weekave_east_asia_pc12
153,t_850_weekave_east_asia_pc8
153,h_500_weekave_east_asia_pc8
153,ts_weekave_east_asia_pc10
154,t_500_weekave_east_asia_pc10
154,slp_weekave_east_asia_pc10
155,ts_weekave_east_asia_pc11
156,h_850_weekave_east_asia_pc20
157,t_500_weekave_pacific_trop_pc15
158,h_500_weekave_pacific_trop_pc18
159,h_500_weekave_pacific_trop_pc17
159,t_500_weekave_pacific_trop_pc18
160,slp_weekave_pacific_trop_pc20
160,h_850_weekave_pacific_trop_pc20
161,slp_weekave_pacific_trop_pc19
161,h_850_weekave_pacific_trop_pc19
162,t_500_weekave_pacific_ocean_pc19
163,t_500_weekave_pacific_trop_pc19
164,t_500_weekave_pacific_ocean_pc18
164,h_500_weekave_pacific_ocean_pc20
165,t_850_weekave_pacific_ocean_pc19
166,t_850_weekave_pacific_trop_pc5
167,ts_weekave_pacific_trop_pc9
168,ts_weekave_pacific_ocean_pc15
169,t_850_weekave_pacific_ocean_pc20
170,slp_weekave_pacific_trop_pc10
170,h_850_weekave_pacific_trop_pc10
171,t_850_weekave_pacific_trop_pc12
172,t_500_weekave_pacific_trop_pc9
172,h_500_weekave_pacific_trop_pc11
173,t_500_weekave_pacific_trop_pc12
174,h_850_weekave_pacific_ocean_pc18
174,h_500_weekave_pacific_ocean_pc18
174,slp_weekave_pacific_ocean_pc18
175,slp_weekave_pacific_ocean_pc17
175,h_850_weekave_pacific_ocean_pc17
176,t_500_weekave_pacific_ocean_pc17
176,h_500_weekave_pacific_ocean_pc17
177,t_500_weekave_pacific_trop_pc8
177,h_500_weekave_pacific_trop_pc9
178,t_850_weekave_pacific_trop_pc9
178,t_850_weekave_pacific_ocean_pc18
179,h_500_weekave_pacific_ocean_pc19
179,h_850_weekave_pacific_ocean_pc19
179,slp_weekave_pacific_ocean_pc19
180,t_850_weekave_pacific_ocean_pc15
181,t_850_weekave_pacific_ocean_pc14
182,t_500_weekave_pacific_ocean_pc20
183,h_850_weekave_pacific_ocean_pc15
183,slp_weekave_pacific_ocean_pc15
183,h_500_weekave_pacific_ocean_pc15
184,t_500_weekave_pacific_ocean_pc16
184,h_500_weekave_pacific_ocean_pc14
185,t_850_weekave_pacific_ocean_pc17
186,h_500_weekave_pacific_ocean_pc16
186,slp_weekave_pacific_ocean_pc16
186,h_850_weekave_pacific_ocean_pc16
187,h_500_weekave_pacific_trop_pc13
188,t_500_weekave_pacific_trop_pc14
189,slp_weekave_pacific_ocean_pc20
189,h_850_weekave_pacific_ocean_pc20
190,slp_weekave_pacific_trop_pc7
190,h_850_weekave_pacific_trop_pc7
191,slp_weekave_pacific_trop_pc9
191,h_850_weekave_pacific_trop_pc8
192,h_500_weekave_pacific_trop_pc7
192,t_500_weekave_pacific_trop_pc6
193,t_500_weekave_pacific_ocean_pc15
193,t_850_weekave_pacific_ocean_pc16
194,t_850_weekave_pacific_trop_pc6
195,h_850_weekave_pacific_ocean_pc14
195,slp_weekave_pacific_ocean_pc14
196,h_500_weekave_pacific_trop_pc4
196,slp_weekave_pacific_trop_pc3
196,h_850_weekave_pacific_trop_pc3
197,h_850_weekave_pacific_ocean_pc11
197,h_500_weekave_pacific_ocean_pc12
197,slp_weekave_pacific_ocean_pc11
198,t_500_weekave_pacific_ocean_pc13
198,t_850_weekave_pacific_ocean_pc12
199,h_500_weekave_pacific_trop_pc16
199,t_500_weekave_pacific_trop_pc17
200,t_500_weekave_pacific_trop_pc16
201,slp_weekave_pacific_trop_pc6
201,h_850_weekave_pacific_trop_pc6
202,t_500_weekave_pacific_trop_pc7
203,h_500_weekave_pacific_trop_pc14
204,t_850_weekave_pacific_trop_pc19
205,slp_weekave_pacific_ocean_pc13
205,h_500_weekave_pacific_ocean_pc13
205,h_850_weekave_pacific_ocean_pc13
206,t_850_weekave_pacific_trop_pc7
206,slp_weekave_pacific_trop_pc8
206,h_850_weekave_pacific_trop_pc9
207,t_500_weekave_pacific_ocean_pc14
207,t_500_weekave_pacific_trop_pc3
208,h_850_weekave_pacific_trop_pc12
208,slp_weekave_pacific_trop_pc12
209,t_850_weekave_pacific_trop_pc11
209,h_500_weekave_pacific_trop_pc10
210,t_500_weekave_pacific_trop_pc10
211,t_850_weekave_pacific_trop_pc13
212,ts_weekave_pacific_trop_pc15
213,t_850_weekave_pacific_trop_pc8
213,h_500_weekave_pacific_trop_pc8
214,slp_weekave_pacific_trop_pc11
214,t_850_weekave_pacific_trop_pc17
214,h_850_weekave_pacific_trop_pc11
215,t_500_weekave_pacific_trop_pc11
216,h_500_weekave_pacific_trop_pc20
217,h_500_weekave_pacific_trop_pc12
217,t_500_weekave_pacific_trop_pc13
218,h_850_weekave_pacific_trop_pc15
218,slp_weekave_pacific_trop_pc15
219,t_850_weekave_pacific_trop_pc16
220,slp_weekave_pacific_trop_pc14
220,h_850_weekave_pacific_trop_pc13
221,t_850_weekave_pacific_trop_pc10
222,h_850_weekave_pacific_trop_pc14
222,slp_weekave_pacific_trop_pc13
223,t_850_weekave_pacific_trop_pc15
224,ts_weekave_pacific_trop_pc18
225,slp_weekave_pacific_trop_pc18
225,h_850_weekave_pacific_trop_pc18
226,t_500_weekave_pacific_trop_pc20
226,h_500_weekave_pacific_trop_pc19
227,h_850_weekave_pacific_trop_pc17
227,slp_weekave_pacific_trop_pc16
228,h_500_weekave_pacific_trop_pc15
228,slp_weekave_pacific_trop_pc17
228,h_850_weekave_pacific_trop_pc16
229,h_500_weekave_pacific_trop_pc6
229,t_500_weekave_pacific_trop_pc5
230,t_850_weekave_pacific_trop_pc18
231,ts_weekave_pacific_ocean_pc5
232,ts_weekave_pacific_trop_pc6
233,t_850_weekave_pacific_trop_pc14
234,h_850_weekave_atlantic_ocean_pc11
234,t_500_weekave_atlantic_ocean_pc11
234,t_850_weekave_atlantic_ocean_pc11
234,slp_weekave_atlantic_ocean_pc11
234,h_500_weekave_atlantic_ocean_pc11
235,slp_weekave_atlantic_trop_pc6
235,h_850_weekave_atlantic_trop_pc7
236,h_500_weekave_atlantic_trop_pc17
237,t_500_weekave_atlantic_ocean_pc12
238,t_850_weekave_atlantic_ocean_pc14
239,h_850_weekave_atlantic_ocean_pc12
239,slp_weekave_atlantic_ocean_pc12
239,h_500_weekave_atlantic_ocean_pc12
240,h_500_weekave_atlantic_trop_pc6
240,t_500_weekave_atlantic_trop_pc6
241,slp_weekave_atlantic_trop_pc14
241,h_850_weekave_atlantic_trop_pc14
242,t_850_weekave_atlantic_trop_pc20
243,h_850_weekave_atlantic_ocean_pc16
243,h_500_weekave_atlantic_ocean_pc16
243,slp_weekave_atlantic_ocean_pc16
244,t_500_weekave_atlantic_ocean_pc17
245,t_850_weekave_atlantic_ocean_pc18
246,t_850_weekave_atlantic_ocean_pc17
247,h_500_weekave_atlantic_trop_pc9
247,t_500_weekave_atlantic_trop_pc10
248,t_500_weekave_atlantic_trop_pc9
249,t_850_weekave_atlantic_ocean_pc13
249,t_500_weekave_atlantic_ocean_pc13
250,slp_weekave_atlantic_trop_pc7
250,h_850_weekave_atlantic_trop_pc9
251,t_850_weekave_atlantic_trop_pc7
252,t_500_weekave_atlantic_ocean_pc14
252,t_850_weekave_atlantic_ocean_pc15
253,h_850_weekave_atlantic_ocean_pc15
253,slp_weekave_atlantic_ocean_pc15
253,h_500_weekave_atlantic_ocean_pc15
254,h_500_weekave_atlantic_ocean_pc14
254,h_850_weekave_atlantic_ocean_pc14
254,slp_weekave_atlantic_ocean_pc14
255,t_500_weekave_atlantic_ocean_pc15
256,slp_weekave_atlantic_ocean_pc20
256,h_850_weekave_atlantic_ocean_pc20
257,h_500_weekave_atlantic_ocean_pc20
257,t_500_weekave_atlantic_ocean_pc19
258,h_500_weekave_atlantic_ocean_pc19
258,slp_weekave_atlantic_ocean_pc19
258,h_850_weekave_atlantic_ocean_pc19
259,t_850_weekave_atlantic_ocean_pc20
260,t_850_weekave_atlantic_ocean_pc16
261,t_500_weekave_atlantic_ocean_pc20
262,t_500_weekave_atlantic_ocean_pc18
263,t_850_weekave_atlantic_ocean_pc19
264,h_500_weekave_atlantic_ocean_pc17
264,h_850_weekave_atlantic_ocean_pc18
264,slp_weekave_atlantic_ocean_pc18
265,h_850_weekave_atlantic_ocean_pc17
265,slp_weekave_atlantic_ocean_pc17
265,h_500_weekave_atlantic_ocean_pc18
266,h_500_weekave_southern_canada_pc16
266,t_500_weekave_southern_canada_pc16
267,t_850_weekave_southern_canada_pc17
268,ts_weekave_atlantic_ocean_pc8
269,ts_weekave_southern_canada_pc20
270,ts_weekave_conus_pc16
270,t_850_weekave_conus_pc13
271,t_850_weekave_southern_canada_pc19
272,slp_weekave_southern_canada_pc18
272,h_850_weekave_southern_canada_pc18
273,t_500_weekave_southern_canada_pc17
273,h_500_weekave_southern_canada_pc17
274,h_500_weekave_southern_canada_pc8
274,t_850_weekave_southern_canada_pc7
274,t_500_weekave_southern_canada_pc8
275,ts_weekave_southern_canada_pc13
276,h_850_weekave_southern_canada_pc19
276,slp_weekave_southern_canada_pc20
277,h_850_weekave_southern_canada_pc20
277,slp_weekave_southern_canada_pc19
278,h_500_weekave_southern_canada_pc9
278,ts_weekave_southern_canada_pc10
278,t_500_weekave_southern_canada_pc9
278,t_850_weekave_southern_canada_pc9
279,slp_weekave_atlantic_ocean_pc13
279,h_850_weekave_atlantic_ocean_pc13
279,h_500_weekave_atlantic_ocean_pc13
280,t_850_weekave_atlantic_ocean_pc12
280,t_500_weekave_atlantic_ocean_pc16
281,t_850_weekave_southern_canada_pc10
281,h_500_weekave_southern_canada_pc11
281,t_500_weekave_southern_canada_pc11
282,slp_weekave_southern_canada_pc10
282,h_850_weekave_southern_canada_pc10
283,slp_weekave_southern_canada_pc9
283,h_850_weekave_southern_canada_pc9
284,slp_weekave_conus_pc8
284,h_850_weekave_conus_pc8
285,h_500_weekave_conus_pc20
286,t_500_weekave_southern_canada_pc12
286,h_500_weekave_southern_canada_pc12
286,t_850_weekave_southern_canada_pc12
287,h_850_weekave_southern_canada_pc12
287,slp_weekave_southern_canada_pc12
288,ts_weekave_southern_canada_pc12
289,ts_weekave_southern_canada_pc7
290,ts_weekave_conus_pc15
291,ts_weekave_atlantic_ocean_pc14
292,slp_weekave_conus_pc17
293,h_850_weekave_conus_pc19
294,t_850_weekave_conus_pc18
295,t_850_weekave_southern_canada_pc20
296,h_500_weekave_conus_pc18
296,t_500_weekave_conus_pc18
297,t_850_weekave_conus_pc17
298,ts_weekave_conus_pc17
298,t_850_weekave_conus_pc16
299,h_850_weekave_conus_pc16
300,slp_weekave_conus_pc16
301,t_850_weekave_mexico_gulf_pc11
302,t_850_weekave_conus_pc14
303,slp_weekave_conus_pc19
303,h_850_weekave_conus_pc17
304,t_850_weekave_conus_pc15
305,ts_weekave_conus_pc19
306,t_500_weekave_conus_pc14
306,h_500_weekave_conus_pc14
307,slp_weekave_conus_pc18
307,h_850_weekave_conus_pc15
308,h_500_weekave_southern_canada_pc20
308,t_500_weekave_southern_canada_pc20
309,h_500_weekave_conus_pc11
309,t_500_weekave_conus_pc12
310,t_850_weekave_conus_pc11
310,ts_weekave_conus_pc14
311,slp_weekave_conus_pc12
311,h_850_weekave_conus_pc11
312,h_500_weekave_conus_pc12
312,t_500_weekave_conus_pc11
313,t_850_weekave_conus_pc10
313,ts_weekave_conus_pc11
314,t_500_weekave_conus_pc13
314,h_500_weekave_conus_pc13
315,slp_weekave_conus_pc14
315,h_850_weekave_conus_pc12
316,h_850_weekave_conus_pc13
316,slp_weekave_conus_pc15
317,t_850_weekave_conus_pc12
317,ts_weekave_conus_pc13
318,h_850_weekave_conus_pc18
319,t_500_weekave_southern_canada_pc18
319,h_500_weekave_southern_canada_pc18
320,t_850_weekave_southern_canada_pc18
321,h_500_weekave_southern_canada_pc19
321,t_500_weekave_southern_canada_pc19
322,t_500_weekave_conus_pc17
322,h_500_weekave_conus_pc16
323,slp_weekave_southern_canada_pc16
323,h_850_weekave_southern_canada_pc14
324,h_500_weekave_southern_canada_pc15
324,t_500_weekave_southern_canada_pc15
325,t_500_weekave_conus_pc9
325,ts_weekave_conus_pc10
325,t_850_weekave_conus_pc9
325,h_500_weekave_conus_pc9
326,slp_weekave_conus_pc11
326,h_850_weekave_conus_pc14
327,slp_weekave_southern_canada_pc17
327,h_850_weekave_southern_canada_pc16
328,slp_weekave_southern_canada_pc14
329,h_850_weekave_southern_canada_pc17
330,t_850_weekave_southern_canada_pc13
330,ts_weekave_southern_canada_pc15
331,ts_weekave_southern_canada_pc18
332,slp_weekave_southern_canada_pc15
332,h_850_weekave_southern_canada_pc15
333,slp_weekave_conus_pc13
334,h_500_weekave_southern_canada_pc14
334,t_500_weekave_southern_canada_pc13
335,t_850_weekave_southern_canada_pc15
336,h_850_weekave_southern_canada_pc13
336,slp_weekave_southern_canada_pc13
337,t_500_weekave_southern_canada_pc14
337,h_500_weekave_southern_canada_pc13
338,t_850_weekave_southern_canada_pc14
339,slp_weekave_arctic_pc17
339,h_850_weekave_arctic_pc17
340,h_850_weekave_arctic_pc18
340,slp_weekave_arctic_pc18
341,t_500_weekave_arctic_pc19
341,h_500_weekave_arctic_pc19
341,t_850_weekave_arctic_pc18
342,ts_weekave_arctic_pc19
343,h_850_weekave_arctic_pc20
343,t_500_weekave_arctic_pc20
343,t_850_weekave_arctic_pc17
343,h_500_weekave_arctic_pc20
343,slp_weekave_arctic_pc20
344,ts_weekave_arctic_pc17
345,t_500_weekave_arctic_pc17
345,h_500_weekave_arctic_pc18
346,t_850_weekave_arctic_pc19
346,slp_weekave_arctic_pc19
346,h_850_weekave_arctic_pc19
347,slp_weekave_arctic_pc16
347,h_850_weekave_arctic_pc16
348,h_500_weekave_arctic_pc17
348,t_850_weekave_arctic_pc16
348,t_500_weekave_arctic_pc18
349,t_850_weekave_arctic_pc20
349,t_500_weekave_arctic_pc16
349,h_500_weekave_arctic_pc16
350,ts_weekave_arctic_pc20
351,h_500_weekave_pacific_ocean_pc6
351,t_500_weekave_pacific_ocean_pc7
351,slp_weekave_pacific_ocean_pc6
351,h_850_weekave_pacific_ocean_pc6
351,t_850_weekave_pacific_ocean_pc6
352,t_850_weekave_pacific_ocean_pc9
352,t_500_weekave_pacific_ocean_pc8
353,slp_weekave_pacific_ocean_pc7
353,h_850_weekave_pacific_ocean_pc7
353,h_500_weekave_pacific_ocean_pc7
353,t_850_weekave_pacific_ocean_pc7
354,t_850_weekave_east_asia_pc7
354,h_500_weekave_east_asia_pc7
354,t_500_weekave_east_asia_pc8
354,slp_weekave_east_asia_pc13
355,slp_weekave_east_asia_pc8
355,h_850_weekave_east_asia_pc7
356,h_850_weekave_pacific_ocean_pc9
356,slp_weekave_pacific_ocean_pc9
356,h_500_weekave_pacific_ocean_pc9
357,h_850_weekave_pacific_ocean_pc10
357,slp_weekave_pacific_ocean_pc10
357,h_500_weekave_pacific_ocean_pc10
358,t_500_weekave_pacific_ocean_pc11
358,t_850_weekave_pacific_ocean_pc11
359,h_500_weekave_pacific_ocean_pc11
359,h_850_weekave_pacific_ocean_pc12
359,slp_weekave_pacific_ocean_pc12
360,t_850_weekave_pacific_ocean_pc10
360,t_500_weekave_pacific_ocean_pc12
361,t_850_weekave_pacific_ocean_pc8
361,t_500_weekave_pacific_ocean_pc9
362,slp_weekave_pacific_ocean_pc8
362,h_850_weekave_pacific_ocean_pc8
362,h_500_weekave_pacific_ocean_pc8
363,t_500_weekave_pacific_ocean_pc10
364,ts_weekave_arctic_pc13
365,ts_weekave_southern_canada_pc19
366,h_850_weekave_arctic_pc10
366,slp_weekave_arctic_pc11
367,t_500_weekave_arctic_pc11
367,h_850_weekave_arctic_pc11
367,h_500_weekave_arctic_pc11
367,slp_weekave_arctic_pc10
368,slp_weekave_arctic_pc13
368,h_850_weekave_arctic_pc13
368,h_500_weekave_arctic_pc13
368,t_500_weekave_arctic_pc14
368,t_850_weekave_arctic_pc11
369,t_850_weekave_arctic_pc15
369,ts_weekave_arctic_pc15
370,h_850_weekave_arctic_pc12
370,h_500_weekave_arctic_pc14
370,t_500_weekave_arctic_pc13
370,t_850_weekave_arctic_pc13
370,slp_weekave_arctic_pc12
371,ts_weekave_arctic_pc14
372,h_850_weekave_arctic_pc15
372,slp_weekave_arctic_pc15
373,ts_weekave_arctic_pc16
373,t_500_weekave_arctic_pc15
373,h_500_weekave_arctic_pc15
373,t_850_weekave_arctic_pc14
374,slp_weekave_pacific_ocean_pc5
374,h_850_weekave_pacific_ocean_pc5
374,h_500_weekave_pacific_ocean_pc5
374,t_850_weekave_pacific_ocean_pc4
374,t_500_weekave_pacific_ocean_pc5
375,slp_weekave_arctic_pc8
375,h_500_weekave_arctic_pc10
375,t_850_weekave_arctic_pc9
375,t_500_weekave_arctic_pc9
375,h_850_weekave_arctic_pc8
375,ts_weekave_arctic_pc10
375,h_500_weekave_arctic_pc9
376,t_850_weekave_southern_canada_pc5
376,ts_weekave_southern_canada_pc5
377,t_850_weekave_arctic_pc5
377,h_850_weekave_arctic_pc6
377,ts_weekave_arctic_pc5
377,slp_weekave_arctic_pc6
377,h_500_weekave_arctic_pc6
377,t_500_weekave_arctic_pc5
378,ts_weekave_arctic_pc6
379,ts_weekave_east_asia_pc7
379,t_500_weekave_east_asia_pc5
379,t_850_weekave_east_asia_pc5
379,slp_weekave_east_asia_pc5
379,h_500_weekave_east_asia_pc4
379,h_850_weekave_east_asia_pc4
380,ts_weekave_east_asia_pc3
380,t_850_weekave_east_asia_pc4
380,t_500_weekave_east_asia_pc4
381,h_850_weekave_east_asia_pc5
381,h_500_weekave_east_asia_pc5
381,slp_weekave_east_asia_pc4
382,slp_weekave_arctic_pc9
382,h_850_weekave_east_asia_mean
382,h_850_weekave_east_asia_pc1
382,slp_weekave_east_asia_mean
382,slp_weekave_east_asia_pc1
382,h_850_weekave_arctic_pc9
383,t_850_weekave_east_asia_pc2
383,slp_weekave_east_asia_pc2
383,ts_weekave_east_asia_pc2
383,h_500_weekave_east_asia_pc2
383,h_850_weekave_east_asia_pc2
383,t_500_weekave_east_asia_pc2
384,t_850_weekave_arctic_pc4
384,h_500_weekave_arctic_pc4
384,ts_weekave_arctic_pc2
384,slp_weekave_arctic_pc5
384,h_850_weekave_arctic_pc5
384,t_500_weekave_arctic_pc4
385,ts_weekave_arctic_mean
385,t_500_weekave_arctic_pc6
385,t_850_weekave_arctic_pc7
385,t_850_weekave_arctic_mean
385,t_500_weekave_arctic_mean
386,h_500_weekave_arctic_mean
386,slp_weekave_arctic_mean
386,t_850_weekave_arctic_pc1
386,t_500_weekave_arctic_pc1
386,ts_weekave_arctic_pc1
386,h_500_weekave_arctic_pc1
386,slp_weekave_arctic_pc1
387,ts_weekave_east_asia_pc4
387,t_500_weekave_east_asia_pc3
387,t_850_weekave_east_asia_pc3
388,h_850_weekave_arctic_pc4
388,h_850_weekave_east_asia_pc3
388,slp_weekave_arctic_pc4
388,h_500_weekave_east_asia_pc3
388,slp_weekave_east_asia_pc3
388,h_500_weekave_arctic_pc5
389,t_500_weekave_east_asia_pc1
389,t_850_weekave_east_asia_mean
389,t_500_weekave_east_asia_mean
389,ts_weekave_east_asia_pc1
389,ts_weekave_east_asia_mean
389,h_500_weekave_east_asia_mean
389,h_500_weekave_east_asia_pc1
389,t_850_weekave_east_asia_pc1
390,ts_weekave_arctic_pc3
390,t_850_weekave_arctic_pc2
390,t_500_weekave_arctic_pc2
390,h_850_weekave_arctic_pc2
390,slp_weekave_arctic_pc2
390,h_500_weekave_arctic_pc2
391,ts_weekave_arctic_pc9
392,slp_weekave_east_asia_pc7
392,h_850_weekave_east_asia_pc6
393,h_500_weekave_arctic_pc12
393,t_500_weekave_arctic_pc12
393,h_850_weekave_arctic_pc14
393,slp_weekave_arctic_pc14
393,t_850_weekave_arctic_pc12
394,ts_weekave_arctic_pc11
395,h_850_weekave_pacific_trop_pc4
395,h_500_weekave_pacific_trop_pc3
395,slp_weekave_pacific_trop_pc5
396,h_500_weekave_pacific_trop_pc2
396,t_500_weekave_pacific_trop_pc2
397,h_850_weekave_pacific_ocean_mean
397,slp_weekave_pacific_ocean_pc1
