Group,Feature
142,slp_weekave_pacific_ocean_pc6
143,t_500_weekave_pacific_ocean_pc8
143,t_850_weekave_pacific_ocean_pc9
144,slp_weekave_pacific_ocean_pc7
144,h_850_weekave_pacific_ocean_pc7
144,h_500_weekave_pacific_ocean_pc7
144,t_850_weekave_pacific_ocean_pc7
145,h_500_weekave_east_asia_pc7
145,slp_weekave_east_asia_pc13
145,t_500_weekave_east_asia_pc8
145,t_850_weekave_east_asia_pc7
146,h_850_weekave_east_asia_pc7
146,slp_weekave_east_asia_pc8
147,h_850_weekave_pacific_ocean_pc9
147,h_500_weekave_pacific_ocean_pc9
147,slp_weekave_pacific_ocean_pc9
148,h_500_weekave_pacific_ocean_pc10
148,h_850_weekave_pacific_ocean_pc10
148,slp_weekave_pacific_ocean_pc10
149,t_500_weekave_pacific_ocean_pc11
149,t_850_weekave_pacific_ocean_pc11
150,h_850_weekave_pacific_ocean_pc12
150,slp_weekave_pacific_ocean_pc12
150,h_500_weekave_pacific_ocean_pc11
151,t_500_weekave_pacific_ocean_pc12
151,t_850_weekave_pacific_ocean_pc10
152,t_850_weekave_pacific_ocean_pc8
152,t_500_weekave_pacific_ocean_pc9
153,h_850_weekave_pacific_ocean_pc8
153,slp_weekave_pacific_ocean_pc8
153,h_500_weekave_pacific_ocean_pc8
154,t_500_weekave_pacific_ocean_pc10
155,slp_weekave_east_asia_pc6
155,h_850_weekave_east_asia_pc8
156,ts_weekave_east_asia_pc5
156,t_500_weekave_east_asia_pc7
156,t_850_weekave_east_asia_pc6
156,t_500_weekave_east_asia_pc6
156,h_500_weekave_east_asia_pc6
157,t_850_weekave_east_asia_pc8
157,ts_weekave_east_asia_pc10
157,h_500_weekave_east_asia_pc8
158,t_500_weekave_east_asia_pc10
158,slp_weekave_east_asia_pc10
159,ts_weekave_east_asia_pc11
160,h_850_weekave_east_asia_pc20
161,t_850_weekave_east_asia_pc9
161,ts_weekave_east_asia_pc8
162,h_850_weekave_east_asia_pc13
162,slp_weekave_east_asia_pc15
163,ts_weekave_east_asia_pc16
163,t_850_weekave_east_asia_pc12
164,h_500_weekave_east_asia_pc9
164,h_850_weekave_east_asia_pc9
165,t_500_weekave_east_asia_pc9
165,slp_weekave_east_asia_pc12
166,slp_weekave_east_asia_pc9
166,h_850_weekave_east_asia_pc10
167,slp_weekave_east_asia_pc14
168,h_500_weekave_east_asia_pc13
168,t_500_weekave_east_asia_pc13
168,t_850_weekave_east_asia_pc14
169,t_500_weekave_east_asia_pc12
169,ts_weekave_east_asia_pc9
169,h_500_weekave_east_asia_pc10
169,t_850_weekave_east_asia_pc10
170,slp_weekave_east_asia_pc11
171,h_850_weekave_east_asia_pc19
172,h_500_weekave_east_asia_pc12
172,t_500_weekave_east_asia_pc16
172,t_850_weekave_east_asia_pc11
173,ts_weekave_east_asia_pc20
174,slp_weekave_east_asia_pc18
174,h_850_weekave_east_asia_pc16
175,slp_weekave_east_asia_pc20
175,h_850_weekave_east_asia_pc18
176,ts_weekave_east_asia_pc12
176,t_850_weekave_east_asia_pc15
177,t_500_weekave_east_asia_pc17
178,slp_weekave_east_asia_pc17
178,h_850_weekave_east_asia_pc11
179,t_500_weekave_east_asia_pc14
179,h_500_weekave_east_asia_pc11
180,ts_weekave_east_asia_pc19
181,slp_weekave_east_asia_pc16
181,h_850_weekave_east_asia_pc12
182,h_500_weekave_east_asia_pc14
182,t_850_weekave_east_asia_pc13
182,t_500_weekave_east_asia_pc15
183,ts_weekave_east_asia_pc14
184,ts_weekave_east_asia_pc13
185,h_850_weekave_arctic_pc17
185,slp_weekave_arctic_pc17
186,h_850_weekave_arctic_pc18
186,slp_weekave_arctic_pc18
187,t_500_weekave_arctic_pc19
187,t_850_weekave_arctic_pc18
187,h_500_weekave_arctic_pc19
188,ts_weekave_arctic_pc19
189,h_850_weekave_arctic_pc20
189,t_850_weekave_arctic_pc17
189,t_500_weekave_arctic_pc20
189,h_500_weekave_arctic_pc20
189,slp_weekave_arctic_pc20
190,ts_weekave_arctic_pc17
191,t_500_weekave_arctic_pc17
191,h_500_weekave_arctic_pc18
192,h_850_weekave_arctic_pc19
192,slp_weekave_arctic_pc19
192,t_850_weekave_arctic_pc19
193,h_850_weekave_arctic_pc16
193,slp_weekave_arctic_pc16
194,t_500_weekave_arctic_pc18
194,t_850_weekave_arctic_pc16
194,h_500_weekave_arctic_pc17
195,t_850_weekave_arctic_pc20
195,h_500_weekave_arctic_pc16
195,t_500_weekave_arctic_pc16
196,ts_weekave_arctic_pc20
197,slp_weekave_east_asia_pc7
197,h_850_weekave_east_asia_pc6
198,h_500_weekave_arctic_pc12
198,t_850_weekave_arctic_pc12
198,h_850_weekave_arctic_pc14
198,t_500_weekave_arctic_pc12
198,slp_weekave_arctic_pc14
199,ts_weekave_arctic_pc11
200,slp_weekave_pacific_trop_pc5
200,h_500_weekave_pacific_trop_pc3
200,h_850_weekave_pacific_trop_pc4
201,h_500_weekave_pacific_trop_pc2
201,t_500_weekave_pacific_trop_pc2
202,t_500_weekave_pacific_ocean_pc1
202,slp_weekave_pacific_ocean_pc1
202,h_500_weekave_pacific_ocean_mean
202,h_500_weekave_pacific_ocean_pc1
202,slp_weekave_pacific_ocean_mean
202,h_850_weekave_pacific_ocean_mean
202,t_850_weekave_pacific_ocean_pc1
203,h_500_weekave_pacific_trop_pc5
203,t_500_weekave_pacific_trop_pc4
204,t_850_weekave_conus_pc3
204,t_500_weekave_conus_pc3
204,t_500_weekave_mexico_gulf_pc1
204,ts_weekave_conus_pc3
204,t_500_weekave_mexico_gulf_pc2
204,ts_weekave_mexico_gulf_pc1
204,t_850_weekave_mexico_gulf_pc2
204,h_500_weekave_mexico_gulf_mean
204,SW_current_week
204,h_500_weekave_mexico_gulf_pc1
204,ts_weekave_mexico_gulf_mean
205,slp_weekave_mexico_gulf_pc5
205,h_850_weekave_mexico_gulf_pc5
206,slp_weekave_mexico_gulf_pc9
206,slp_weekave_conus_pc7
206,h_850_weekave_conus_pc7
207,t_500_weekave_mexico_gulf_pc8
207,h_500_weekave_mexico_gulf_pc7
208,slp_weekave_conus_pc5
208,h_850_weekave_conus_pc5
209,ts_weekave_southern_canada_pc2
209,t_850_weekave_southern_canada_pc2
209,t_500_weekave_southern_canada_pc2
209,t_500_weekave_conus_pc5
209,t_850_weekave_conus_pc5
209,ts_weekave_conus_pc5
209,h_500_weekave_conus_pc5
209,h_500_weekave_southern_canada_pc2
210,h_500_weekave_atlantic_ocean_pc5
210,t_850_weekave_atlantic_ocean_pc7
210,t_500_weekave_atlantic_ocean_pc6
210,slp_weekave_atlantic_ocean_pc5
211,t_850_weekave_southern_canada_pc5
211,ts_weekave_southern_canada_pc5
212,t_850_weekave_mexico_gulf_pc1
212,h_850_weekave_mexico_gulf_pc2
212,h_850_weekave_conus_pc2
212,ts_weekave_conus_pc2
212,slp_weekave_conus_pc4
212,h_500_weekave_conus_pc1
212,t_500_weekave_conus_pc2
212,slp_weekave_mexico_gulf_pc2
212,t_850_weekave_mexico_gulf_mean
212,t_850_weekave_conus_pc2
212,ts_weekave_mexico_gulf_pc2
212,h_500_weekave_mexico_gulf_pc2
213,h_850_weekave_atlantic_ocean_pc6
213,t_500_weekave_atlantic_ocean_pc7
213,h_500_weekave_atlantic_ocean_pc6
214,t_500_weekave_atlantic_ocean_pc8
214,t_850_weekave_atlantic_ocean_pc8
214,h_500_weekave_atlantic_ocean_pc7
214,slp_weekave_atlantic_ocean_pc7
215,h_850_weekave_mexico_gulf_pc4
215,t_500_weekave_mexico_gulf_pc4
215,slp_weekave_mexico_gulf_pc4
215,t_850_weekave_mexico_gulf_pc4
215,ts_weekave_mexico_gulf_pc6
215,h_500_weekave_mexico_gulf_pc4
216,t_500_weekave_arctic_pc8
216,t_850_weekave_arctic_pc8
216,h_500_weekave_arctic_pc8
216,ts_weekave_arctic_pc8
217,slp_weekave_southern_canada_pc2
217,h_850_weekave_southern_canada_pc1
217,h_500_weekave_southern_canada_pc1
217,h_850_weekave_southern_canada_mean
217,t_500_weekave_southern_canada_mean
217,ts_weekave_southern_canada_mean
217,h_500_weekave_southern_canada_mean
218,h_850_weekave_conus_pc3
218,h_500_weekave_conus_pc3
218,slp_weekave_conus_pc3
218,ts_weekave_conus_pc9
219,t_500_weekave_atlantic_ocean_pc4
219,t_850_weekave_atlantic_ocean_pc6
219,t_500_weekave_atlantic_ocean_mean
219,t_850_weekave_atlantic_ocean_mean
220,t_850_weekave_atlantic_ocean_pc4
220,t_850_weekave_atlantic_ocean_pc5
220,h_500_weekave_atlantic_ocean_pc4
220,slp_weekave_atlantic_ocean_pc4
220,t_500_weekave_atlantic_ocean_pc5
221,t_850_weekave_atlantic_ocean_pc3
221,t_850_weekave_atlantic_trop_pc2
222,t_850_weekave_atlantic_ocean_pc1
222,h_850_weekave_atlantic_ocean_pc1
222,h_500_weekave_atlantic_ocean_pc1
222,t_500_weekave_atlantic_ocean_pc1
223,t_500_weekave_atlantic_trop_pc2
223,h_500_weekave_atlantic_trop_pc2
224,h_850_weekave_atlantic_ocean_mean
224,t_500_weekave_southern_canada_pc4
224,ts_weekave_southern_canada_pc4
224,t_850_weekave_southern_canada_pc4
224,t_500_weekave_atlantic_ocean_pc3
224,slp_weekave_southern_canada_pc3
224,h_850_weekave_southern_canada_pc3
224,slp_weekave_atlantic_ocean_pc2
224,h_500_weekave_atlantic_ocean_pc2
224,h_500_weekave_southern_canada_pc4
224,h_500_weekave_atlantic_ocean_mean
225,t_500_weekave_arctic_pc3
225,slp_weekave_arctic_pc3
225,ts_weekave_arctic_pc4
225,t_850_weekave_arctic_pc3
225,h_850_weekave_arctic_pc3
225,h_500_weekave_arctic_pc3
226,slp_weekave_southern_canada_pc4
226,h_850_weekave_mexico_gulf_pc1
226,h_850_weekave_conus_pc1
226,slp_weekave_conus_mean
226,slp_weekave_mexico_gulf_pc1
226,slp_weekave_conus_pc2
226,h_850_weekave_southern_canada_pc4
227,t_850_weekave_pacific_ocean_pc2
227,slp_weekave_pacific_ocean_pc3
227,slp_weekave_southern_canada_pc1
227,slp_weekave_southern_canada_mean
227,h_850_weekave_pacific_ocean_pc3
227,h_500_weekave_pacific_ocean_pc2
227,h_850_weekave_southern_canada_pc2
227,t_500_weekave_pacific_ocean_pc2
228,t_850_weekave_conus_mean
228,ts_weekave_conus_mean
228,ts_weekave_southern_canada_pc3
228,t_850_weekave_southern_canada_pc3
228,h_500_weekave_conus_mean
228,t_500_weekave_conus_mean
228,h_500_weekave_conus_pc2
228,t_500_weekave_conus_pc1
228,t_500_weekave_southern_canada_pc3
228,h_500_weekave_southern_canada_pc3
229,ts_weekave_southern_canada_pc11
229,t_850_weekave_southern_canada_pc11
230,t_500_weekave_conus_pc8
230,h_500_weekave_conus_pc7
230,ts_weekave_conus_pc8
230,t_850_weekave_conus_pc8
231,h_850_weekave_conus_pc8
231,slp_weekave_conus_pc8
232,h_500_weekave_conus_pc8
232,t_500_weekave_conus_pc7
233,ts_weekave_conus_pc7
233,t_850_weekave_conus_pc7
234,t_850_weekave_conus_pc6
234,t_500_weekave_conus_pc6
234,h_500_weekave_conus_pc6
234,ts_weekave_conus_pc6
235,t_500_weekave_atlantic_ocean_pc2
235,t_850_weekave_atlantic_ocean_pc2
235,h_500_weekave_atlantic_ocean_pc3
235,h_850_weekave_atlantic_ocean_pc3
235,slp_weekave_southern_canada_pc6
235,h_500_weekave_southern_canada_pc5
235,h_850_weekave_southern_canada_pc5
235,t_500_weekave_southern_canada_pc5
236,h_850_weekave_southern_canada_pc8
236,slp_weekave_southern_canada_pc8
237,ts_weekave_southern_canada_pc6
238,h_500_weekave_southern_canada_pc6
238,t_500_weekave_southern_canada_pc6
238,t_850_weekave_southern_canada_pc6
239,ts_weekave_southern_canada_pc8
240,h_850_weekave_conus_pc6
240,slp_weekave_southern_canada_pc11
240,slp_weekave_conus_pc6
240,h_850_weekave_southern_canada_pc11
241,t_500_weekave_conus_pc4
241,h_850_weekave_conus_pc4
241,h_500_weekave_conus_pc4
241,t_850_weekave_conus_pc4
241,ts_weekave_conus_pc4
242,t_850_weekave_southern_canada_pc8
242,t_500_weekave_southern_canada_pc7
242,h_500_weekave_southern_canada_pc7
242,ts_weekave_southern_canada_pc9
243,t_500_weekave_southern_canada_pc10
243,h_500_weekave_southern_canada_pc10
244,t_850_weekave_pacific_ocean_pc5
244,h_500_weekave_pacific_ocean_pc4
244,h_850_weekave_pacific_ocean_pc4
244,t_500_weekave_pacific_ocean_pc4
244,slp_weekave_pacific_ocean_pc4
245,h_850_weekave_southern_canada_pc6
245,slp_weekave_southern_canada_pc7
246,slp_weekave_southern_canada_pc5
246,h_850_weekave_southern_canada_pc7
247,t_500_weekave_pacific_ocean_pc5
247,slp_weekave_pacific_ocean_pc5
247,h_850_weekave_pacific_ocean_pc5
247,h_500_weekave_pacific_ocean_pc5
247,t_850_weekave_pacific_ocean_pc4
248,h_850_weekave_arctic_pc8
248,t_500_weekave_arctic_pc9
248,h_500_weekave_arctic_pc9
248,t_850_weekave_arctic_pc9
248,ts_weekave_arctic_pc10
248,slp_weekave_arctic_pc8
248,h_500_weekave_arctic_pc10
249,h_850_weekave_east_asia_pc4
249,ts_weekave_east_asia_pc7
249,slp_weekave_east_asia_pc5
249,t_500_weekave_east_asia_pc5
249,h_500_weekave_east_asia_pc4
249,t_850_weekave_east_asia_pc5
250,h_850_weekave_arctic_pc6
250,ts_weekave_arctic_pc5
250,t_500_weekave_arctic_pc5
250,slp_weekave_arctic_pc6
250,t_850_weekave_arctic_pc5
250,h_500_weekave_arctic_pc6
251,ts_weekave_arctic_pc6
252,t_850_weekave_arctic_pc6
252,t_500_weekave_arctic_pc7
252,ts_weekave_arctic_pc7
253,t_500_weekave_east_asia_pc11
253,ts_weekave_east_asia_pc6
254,h_500_weekave_arctic_pc14
254,slp_weekave_arctic_pc12
254,t_500_weekave_arctic_pc13
254,t_850_weekave_arctic_pc13
254,h_850_weekave_arctic_pc12
255,ts_weekave_arctic_pc14
256,ts_weekave_pacific_trop_pc5
256,h_850_weekave_pacific_trop_pc5
256,slp_weekave_pacific_trop_pc4
257,t_500_weekave_pacific_ocean_pc3
257,t_850_weekave_pacific_ocean_pc3
257,h_500_weekave_pacific_ocean_pc3
257,slp_weekave_pacific_ocean_pc2
257,h_850_weekave_pacific_ocean_pc2
258,ts_weekave_pacific_ocean_pc3
259,t_500_weekave_east_asia_pc3
259,ts_weekave_east_asia_pc4
259,t_850_weekave_east_asia_pc3
260,h_850_weekave_arctic_pc4
260,slp_weekave_arctic_pc4
260,slp_weekave_east_asia_pc3
260,h_850_weekave_east_asia_pc3
260,h_500_weekave_arctic_pc5
260,h_500_weekave_east_asia_pc3
261,ts_weekave_east_asia_pc3
261,t_850_weekave_east_asia_pc4
261,t_500_weekave_east_asia_pc4
262,h_850_weekave_east_asia_pc5
262,slp_weekave_east_asia_pc4
262,h_500_weekave_east_asia_pc5
263,t_850_weekave_arctic_pc10
263,slp_weekave_arctic_pc7
263,h_500_weekave_arctic_pc7
263,h_850_weekave_arctic_pc7
263,t_500_weekave_arctic_pc10
264,ts_weekave_arctic_pc12
265,h_850_weekave_arctic_pc9
265,h_850_weekave_east_asia_pc1
265,h_850_weekave_east_asia_mean
265,slp_weekave_east_asia_mean
265,slp_weekave_arctic_pc9
265,slp_weekave_east_asia_pc1
266,h_500_weekave_east_asia_pc2
266,h_850_weekave_east_asia_pc2
266,ts_weekave_east_asia_pc2
266,t_500_weekave_east_asia_pc2
266,slp_weekave_east_asia_pc2
266,t_850_weekave_east_asia_pc2
267,t_500_weekave_arctic_pc4
267,ts_weekave_arctic_pc2
267,h_850_weekave_arctic_pc5
267,h_500_weekave_arctic_pc4
267,slp_weekave_arctic_pc5
267,t_850_weekave_arctic_pc4
268,t_850_weekave_arctic_pc7
268,t_500_weekave_arctic_pc6
268,ts_weekave_arctic_mean
268,t_850_weekave_arctic_mean
268,t_500_weekave_arctic_mean
269,h_500_weekave_arctic_pc1
269,slp_weekave_arctic_pc1
269,slp_weekave_arctic_mean
269,ts_weekave_arctic_pc1
269,t_500_weekave_arctic_pc1
269,t_850_weekave_arctic_pc1
269,h_500_weekave_arctic_mean
270,ts_weekave_east_asia_mean
270,t_500_weekave_east_asia_mean
270,t_850_weekave_east_asia_mean
270,t_500_weekave_east_asia_pc1
270,h_500_weekave_east_asia_mean
270,t_850_weekave_east_asia_pc1
270,ts_weekave_east_asia_pc1
270,h_500_weekave_east_asia_pc1
271,ts_weekave_arctic_pc3
271,h_500_weekave_arctic_pc2
271,h_850_weekave_arctic_pc2
271,t_850_weekave_arctic_pc2
271,t_500_weekave_arctic_pc2
271,slp_weekave_arctic_pc2
272,ts_weekave_arctic_pc9
273,slp_weekave_arctic_pc15
273,h_850_weekave_arctic_pc15
274,h_500_weekave_arctic_pc15
274,t_500_weekave_arctic_pc15
274,ts_weekave_arctic_pc16
274,t_850_weekave_arctic_pc14
275,slp_weekave_arctic_pc11
275,h_850_weekave_arctic_pc10
276,h_850_weekave_arctic_pc11
276,slp_weekave_arctic_pc10
276,h_500_weekave_arctic_pc11
276,t_500_weekave_arctic_pc11
277,t_500_weekave_arctic_pc14
277,h_850_weekave_arctic_pc13
277,slp_weekave_arctic_pc13
277,h_500_weekave_arctic_pc13
277,t_850_weekave_arctic_pc11
278,ts_weekave_arctic_pc15
278,t_850_weekave_arctic_pc15
279,ts_weekave_conus_pc18
280,ts_weekave_mexico_gulf_pc18
281,ts_weekave_pacific_trop_pc4
282,ts_weekave_atlantic_trop_pc6
283,ts_weekave_pacific_ocean_pc6
284,ts_weekave_atlantic_ocean_pc13
285,slp_weekave_atlantic_trop_pc12
286,h_850_weekave_atlantic_trop_pc18
287,t_850_weekave_atlantic_trop_pc17
288,ts_weekave_atlantic_ocean_pc3
289,ts_weekave_atlantic_trop_pc8
290,ts_weekave_pacific_ocean_pc9
291,ts_weekave_atlantic_trop_pc9
292,t_850_weekave_atlantic_trop_pc11
293,h_850_weekave_atlantic_trop_pc19
293,slp_weekave_atlantic_trop_pc19
294,t_850_weekave_pacific_trop_pc2
294,ts_weekave_pacific_trop_pc2
295,t_500_weekave_pacific_ocean_mean
295,t_500_weekave_pacific_ocean_pc6
295,ts_weekave_pacific_ocean_mean
295,t_850_weekave_pacific_ocean_mean
295,ts_weekave_pacific_ocean_pc2
295,ts_weekave_atlantic_ocean_pc2
296,ts_weekave_southern_canada_pc14
296,ts_weekave_conus_pc12
297,ts_weekave_mexico_gulf_pc4
297,t_850_weekave_mexico_gulf_pc19
298,t_850_weekave_atlantic_trop_pc4
298,ts_weekave_atlantic_ocean_pc1
298,ts_weekave_atlantic_ocean_mean
298,t_850_weekave_pacific_trop_pc4
298,ts_weekave_pacific_trop_pc3
298,ts_weekave_atlantic_trop_pc1
299,ts_weekave_pacific_ocean_pc4
300,ts_weekave_atlantic_trop_pc4
301,t_850_weekave_atlantic_trop_pc1
301,t_850_weekave_atlantic_trop_mean
302,h_850_weekave_atlantic_trop_pc3
302,slp_weekave_atlantic_trop_pc3
303,h_500_weekave_atlantic_trop_pc8
304,h_850_weekave_atlantic_trop_pc8
305,slp_weekave_atlantic_ocean_pc9
305,h_500_weekave_atlantic_ocean_pc9
305,h_850_weekave_atlantic_ocean_pc9
305,t_500_weekave_atlantic_ocean_pc10
306,h_500_weekave_atlantic_ocean_pc10
306,slp_weekave_atlantic_trop_pc1
306,h_850_weekave_atlantic_trop_pc1
306,slp_weekave_atlantic_ocean_pc10
306,h_850_weekave_atlantic_ocean_pc10
307,t_850_weekave_mexico_gulf_pc9
307,slp_weekave_mexico_gulf_pc7
307,h_850_weekave_mexico_gulf_pc6
308,slp_weekave_atlantic_trop_pc5
308,h_850_weekave_atlantic_trop_pc4
309,slp_weekave_pacific_trop_pc1
309,h_850_weekave_mexico_gulf_pc3
309,h_850_weekave_pacific_trop_pc1
309,slp_weekave_mexico_gulf_pc3
310,h_500_weekave_atlantic_trop_pc5
310,t_500_weekave_atlantic_trop_pc4
311,h_500_weekave_mexico_gulf_pc3
311,t_500_weekave_mexico_gulf_pc3
311,t_850_weekave_mexico_gulf_pc3
311,ts_weekave_mexico_gulf_pc3
312,t_850_weekave_pacific_trop_pc3
312,h_500_weekave_pacific_trop_pc1
312,t_500_weekave_pacific_trop_pc1
312,ts_weekave_pacific_trop_pc1
312,t_500_weekave_atlantic_trop_mean
312,t_850_weekave_pacific_trop_mean
312,h_500_weekave_atlantic_trop_pc1
312,ts_weekave_pacific_trop_mean
312,t_850_weekave_pacific_trop_pc1
312,h_850_weekave_pacific_trop_pc2
313,ts_weekave_pacific_ocean_pc1
314,ts_weekave_mexico_gulf_pc8
315,ts_weekave_atlantic_trop_pc3
