Group,Mean_Importance,Std_Importance,Group_Size
356,0.006449132837171234,0.0024537864020662973,12
423,0.0062171546417007836,0.0020273664643812674,2
295,0.005861339880277127,0.002715090530917445,8
400,0.005021448444062227,0.0017486440194597942,4
490,0.004808830747099813,0.0019210441809651747,2
405,0.004465875090977955,0.0016597360857361926,1
404,0.003832837171292902,0.001938924818000962,2
273,0.0037969348761673683,0.0019314946488585398,7
205,0.0036999839967200463,0.001175522809238471,2
304,0.003440564751732689,0.0015867063383236265,4
331,0.003065973516088083,0.001221190764305406,3
386,0.0029844077118702295,0.0012905705789422663,6
237,0.002843111029809875,0.0010273558915828503,2
86,0.002839523388837506,0.001737653194811817,2
262,0.0028216695554954983,0.000930036058137211,3
364,0.0028179975866520213,0.0019092769235106064,8
351,0.002709407266036723,0.0010316707051187283,2
348,0.002577238781566504,0.003432643451264903,11
245,0.0025591876797220747,0.0011236781660790228,2
53,0.002520762308381208,0.0012067256552608272,1
359,0.002398328094739788,0.0011314532740971087,1
77,0.0023470288739817933,0.000901723929047847,1
341,0.002310279288656636,0.001646325101772394,4
344,0.0023037980575739913,0.0019772491341283967,6
434,0.002300814616789615,0.00100680172304698,3
453,0.002294857130354333,0.000878997503195865,2
230,0.0022944881719010545,0.0008914606904387024,1
507,0.0022529113078096465,0.0017010549085584845,2
203,0.002207591672377318,0.0008582849459365981,1
320,0.0021823962827507647,0.0010543132411482206,2
274,0.0021784947303141733,0.0017509753011274185,6
141,0.0020898666379268738,0.0011076605250543734,2
516,0.002038630110282291,0.0008521038565903864,1
346,0.0020212661694445134,0.0023763334063205844,8
447,0.0019904759194786957,0.0017959450845187516,2
440,0.0019861080956531827,0.0011718874580313714,2
332,0.001779057860947919,0.0017319781999842717,3
4,0.0017644272345409995,0.0005573244444331184,1
291,0.0017454219534535965,0.0018889090767640572,6
521,0.0017443024638897464,0.0013804703305480685,2
260,0.0017304435237130544,0.0009285545768869177,2
384,0.0017264432752831294,0.0013856857457350059,2
353,0.0017092591246632872,0.0019517489169845407,8
19,0.0016933924552706037,0.0011322419066990249,1
498,0.0016444118511130812,0.0007288038386043734,1
513,0.0015764799348478853,0.0010356826125191947,2
52,0.0015758370860162296,0.001131182987218653,1
127,0.0015454379104334892,0.0015788696589611184,2
25,0.001544668611514144,0.0010643759342064082,1
231,0.001503627018072673,0.0011658521143266506,2
221,0.001471618484434578,0.0005500649672304548,1
512,0.0014700960821219188,0.0011418084306904002,3
337,0.0014622004934206289,0.0012404995419609732,4
457,0.0014525484806392265,0.0011715433951886506,2
293,0.0014408899700020684,0.0028773490347606782,5
233,0.0014335177741364058,0.0012798954877162132,1
491,0.0014080449766879833,0.0014741269588745903,3
479,0.0013991135633212304,0.0006710427962730454,1
527,0.0013905936406894749,0.0010260660416123678,2
418,0.001387717835774227,0.0013013178987739096,2
352,0.0013667635790974187,0.0007113864532607753,2
