Group,Feature
107,h_850_weekave_pacific_trop_pc16
107,h_500_weekave_pacific_trop_pc15
108,slp_weekave_pacific_ocean_pc6
108,h_500_weekave_pacific_ocean_pc6
108,t_500_weekave_pacific_ocean_pc7
108,h_850_weekave_pacific_ocean_pc6
108,t_850_weekave_pacific_ocean_pc6
109,t_500_weekave_pacific_ocean_pc8
109,t_850_weekave_pacific_ocean_pc9
110,t_850_weekave_pacific_ocean_pc7
110,h_500_weekave_pacific_ocean_pc7
110,slp_weekave_pacific_ocean_pc7
110,h_850_weekave_pacific_ocean_pc7
111,ts_weekave_pacific_ocean_pc10
112,h_850_weekave_pacific_ocean_pc10
112,h_500_weekave_pacific_ocean_pc10
112,slp_weekave_pacific_ocean_pc10
113,t_500_weekave_pacific_ocean_pc11
113,t_850_weekave_pacific_ocean_pc11
114,h_850_weekave_pacific_ocean_pc12
114,h_500_weekave_pacific_ocean_pc11
114,slp_weekave_pacific_ocean_pc12
115,t_500_weekave_pacific_ocean_pc12
115,t_850_weekave_pacific_ocean_pc10
116,t_500_weekave_pacific_ocean_pc9
116,t_850_weekave_pacific_ocean_pc8
117,h_850_weekave_pacific_ocean_pc8
117,slp_weekave_pacific_ocean_pc8
117,h_500_weekave_pacific_ocean_pc8
118,t_500_weekave_pacific_ocean_pc10
119,t_500_weekave_pacific_ocean_pc18
119,h_500_weekave_pacific_ocean_pc20
120,t_850_weekave_pacific_ocean_pc19
121,t_500_weekave_pacific_ocean_pc19
122,t_500_weekave_pacific_trop_pc19
123,t_850_weekave_pacific_trop_pc5
124,ts_weekave_pacific_trop_pc9
125,ts_weekave_pacific_ocean_pc15
126,t_850_weekave_pacific_ocean_pc20
127,h_850_weekave_pacific_trop_pc10
127,slp_weekave_pacific_trop_pc10
128,t_850_weekave_pacific_trop_pc12
129,h_500_weekave_pacific_trop_pc11
129,t_500_weekave_pacific_trop_pc9
130,t_500_weekave_pacific_trop_pc12
131,h_500_weekave_pacific_trop_pc7
131,t_500_weekave_pacific_trop_pc6
132,t_500_weekave_pacific_ocean_pc15
132,t_850_weekave_pacific_ocean_pc16
133,t_850_weekave_pacific_trop_pc6
134,slp_weekave_pacific_ocean_pc14
134,h_850_weekave_pacific_ocean_pc14
135,h_850_weekave_pacific_trop_pc3
135,slp_weekave_pacific_trop_pc3
135,h_500_weekave_pacific_trop_pc4
136,h_850_weekave_pacific_ocean_pc11
136,h_500_weekave_pacific_ocean_pc12
136,slp_weekave_pacific_ocean_pc11
137,t_850_weekave_pacific_ocean_pc12
137,t_500_weekave_pacific_ocean_pc13
138,slp_weekave_pacific_ocean_pc19
138,h_850_weekave_pacific_ocean_pc19
138,h_500_weekave_pacific_ocean_pc19
139,t_850_weekave_pacific_ocean_pc15
140,t_850_weekave_pacific_ocean_pc14
141,t_500_weekave_pacific_ocean_pc20
142,slp_weekave_pacific_ocean_pc15
142,h_850_weekave_pacific_ocean_pc15
142,h_500_weekave_pacific_ocean_pc15
143,h_500_weekave_pacific_ocean_pc14
143,t_500_weekave_pacific_ocean_pc16
143,t_850_weekave_pacific_ocean_pc17
144,t_850_weekave_pacific_trop_pc9
144,t_850_weekave_pacific_ocean_pc18
145,h_850_weekave_pacific_ocean_pc18
145,h_500_weekave_pacific_ocean_pc18
145,slp_weekave_pacific_ocean_pc18
146,slp_weekave_pacific_ocean_pc17
146,h_850_weekave_pacific_ocean_pc17
147,h_500_weekave_pacific_ocean_pc17
147,t_500_weekave_pacific_ocean_pc17
148,h_850_weekave_pacific_ocean_pc16
148,h_500_weekave_pacific_ocean_pc16
148,slp_weekave_pacific_ocean_pc16
149,h_500_weekave_pacific_trop_pc13
150,t_500_weekave_pacific_trop_pc14
151,slp_weekave_pacific_ocean_pc20
151,h_850_weekave_pacific_ocean_pc20
152,h_850_weekave_pacific_trop_pc7
152,slp_weekave_pacific_trop_pc7
153,h_850_weekave_pacific_trop_pc8
153,slp_weekave_pacific_trop_pc9
154,h_850_weekave_arctic_pc17
154,slp_weekave_arctic_pc17
155,slp_weekave_arctic_pc18
155,h_850_weekave_arctic_pc18
156,t_850_weekave_arctic_pc18
156,t_500_weekave_arctic_pc19
156,h_500_weekave_arctic_pc19
157,ts_weekave_arctic_pc19
158,t_500_weekave_arctic_pc20
158,slp_weekave_arctic_pc20
158,h_500_weekave_arctic_pc20
158,t_850_weekave_arctic_pc17
158,h_850_weekave_arctic_pc20
159,ts_weekave_arctic_pc17
160,t_500_weekave_arctic_pc17
160,h_500_weekave_arctic_pc18
161,slp_weekave_arctic_pc19
161,t_850_weekave_arctic_pc19
161,h_850_weekave_arctic_pc19
162,slp_weekave_arctic_pc16
162,h_850_weekave_arctic_pc16
163,t_850_weekave_arctic_pc16
163,h_500_weekave_arctic_pc17
163,t_500_weekave_arctic_pc18
164,t_850_weekave_arctic_pc20
164,t_500_weekave_arctic_pc16
164,h_500_weekave_arctic_pc16
165,ts_weekave_arctic_pc20
166,h_850_weekave_east_asia_pc6
166,slp_weekave_east_asia_pc7
167,h_500_weekave_arctic_pc12
167,slp_weekave_arctic_pc14
167,t_500_weekave_arctic_pc12
167,h_850_weekave_arctic_pc14
167,t_850_weekave_arctic_pc12
168,ts_weekave_arctic_pc11
169,h_850_weekave_pacific_trop_pc4
169,h_500_weekave_pacific_trop_pc3
169,slp_weekave_pacific_trop_pc5
170,h_500_weekave_pacific_trop_pc2
170,t_500_weekave_pacific_trop_pc2
171,h_850_weekave_pacific_ocean_mean
171,slp_weekave_pacific_ocean_pc1
171,h_500_weekave_pacific_ocean_pc1
171,t_500_weekave_pacific_ocean_pc1
171,t_850_weekave_pacific_ocean_pc1
171,slp_weekave_pacific_ocean_mean
171,h_500_weekave_pacific_ocean_mean
172,t_500_weekave_pacific_trop_pc4
172,h_500_weekave_pacific_trop_pc5
173,slp_weekave_conus_pc8
173,h_850_weekave_conus_pc8
174,h_500_weekave_conus_pc20
175,ts_weekave_mexico_gulf_mean
175,ts_weekave_conus_pc3
175,t_850_weekave_conus_pc3
175,t_500_weekave_conus_pc3
175,t_850_weekave_mexico_gulf_pc2
175,t_500_weekave_mexico_gulf_pc2
175,ts_weekave_mexico_gulf_pc1
176,t_500_weekave_conus_pc7
176,h_500_weekave_mexico_gulf_mean
176,t_500_weekave_mexico_gulf_pc1
176,h_500_weekave_mexico_gulf_pc1
176,h_500_weekave_conus_pc8
177,h_850_weekave_mexico_gulf_pc5
177,slp_weekave_mexico_gulf_pc5
178,h_850_weekave_conus_pc7
178,slp_weekave_mexico_gulf_pc9
178,slp_weekave_conus_pc7
179,h_500_weekave_mexico_gulf_pc7
179,t_500_weekave_mexico_gulf_pc8
180,slp_weekave_conus_pc5
180,h_850_weekave_conus_pc5
181,ts_weekave_southern_canada_pc2
181,h_500_weekave_southern_canada_pc2
181,t_850_weekave_southern_canada_pc2
181,ts_weekave_conus_pc5
181,h_500_weekave_conus_pc5
181,t_500_weekave_southern_canada_pc2
181,t_850_weekave_conus_pc5
181,t_500_weekave_conus_pc5
182,slp_weekave_atlantic_ocean_pc5
182,t_850_weekave_atlantic_ocean_pc7
182,h_500_weekave_atlantic_ocean_pc5
182,t_500_weekave_atlantic_ocean_pc6
183,ts_weekave_southern_canada_pc5
183,t_850_weekave_southern_canada_pc5
184,ts_weekave_conus_pc2
184,ts_weekave_mexico_gulf_pc2
184,t_850_weekave_conus_pc2
184,h_500_weekave_southern_canada_pc5
184,t_500_weekave_conus_pc2
184,slp_weekave_mexico_gulf_pc2
184,slp_weekave_conus_pc4
184,h_850_weekave_southern_canada_pc5
184,t_500_weekave_southern_canada_pc5
184,h_500_weekave_conus_pc1
184,t_850_weekave_mexico_gulf_mean
184,W_current_week
184,h_850_weekave_conus_pc2
184,h_850_weekave_mexico_gulf_pc2
184,h_500_weekave_mexico_gulf_pc2
184,t_850_weekave_mexico_gulf_pc1
184,slp_weekave_southern_canada_pc6
185,t_500_weekave_atlantic_ocean_pc7
185,h_850_weekave_atlantic_ocean_pc6
185,h_500_weekave_atlantic_ocean_pc6
186,t_500_weekave_atlantic_ocean_pc8
186,slp_weekave_atlantic_ocean_pc7
186,t_850_weekave_atlantic_ocean_pc8
186,h_500_weekave_atlantic_ocean_pc7
187,ts_weekave_mexico_gulf_pc6
187,h_500_weekave_mexico_gulf_pc4
187,slp_weekave_mexico_gulf_pc4
187,t_850_weekave_mexico_gulf_pc4
187,t_500_weekave_mexico_gulf_pc4
187,h_850_weekave_mexico_gulf_pc4
188,h_500_weekave_arctic_pc8
188,t_500_weekave_arctic_pc8
188,ts_weekave_arctic_pc8
188,t_850_weekave_arctic_pc8
189,t_500_weekave_southern_canada_mean
189,ts_weekave_southern_canada_mean
189,slp_weekave_southern_canada_pc2
189,h_850_weekave_southern_canada_pc1
189,h_850_weekave_southern_canada_mean
189,h_500_weekave_southern_canada_pc1
189,h_500_weekave_southern_canada_mean
190,ts_weekave_conus_pc9
190,h_500_weekave_conus_pc3
190,slp_weekave_conus_pc3
190,h_850_weekave_conus_pc3
191,t_500_weekave_atlantic_ocean_mean
191,t_850_weekave_atlantic_ocean_mean
191,t_500_weekave_atlantic_ocean_pc4
191,t_850_weekave_atlantic_ocean_pc6
192,h_500_weekave_atlantic_ocean_pc4
192,t_850_weekave_atlantic_ocean_pc5
192,t_850_weekave_atlantic_ocean_pc4
192,slp_weekave_atlantic_ocean_pc4
192,t_500_weekave_atlantic_ocean_pc5
193,t_850_weekave_atlantic_trop_pc2
193,t_850_weekave_atlantic_ocean_pc3
194,t_500_weekave_atlantic_ocean_pc1
194,h_850_weekave_atlantic_ocean_pc1
194,h_500_weekave_atlantic_ocean_pc1
194,t_850_weekave_atlantic_ocean_pc1
195,h_500_weekave_atlantic_trop_pc2
195,t_500_weekave_atlantic_trop_pc2
196,h_500_weekave_atlantic_ocean_mean
196,h_850_weekave_atlantic_ocean_mean
196,h_500_weekave_atlantic_ocean_pc2
196,slp_weekave_atlantic_ocean_pc2
196,ts_weekave_southern_canada_pc4
196,h_850_weekave_southern_canada_pc3
196,slp_weekave_southern_canada_pc3
196,t_500_weekave_atlantic_ocean_pc3
196,h_500_weekave_southern_canada_pc4
196,t_850_weekave_southern_canada_pc4
196,t_500_weekave_southern_canada_pc4
197,slp_weekave_arctic_pc3
197,h_500_weekave_arctic_pc3
197,ts_weekave_arctic_pc4
197,t_850_weekave_arctic_pc3
197,t_500_weekave_arctic_pc3
197,h_850_weekave_arctic_pc3
198,h_850_weekave_mexico_gulf_pc1
198,slp_weekave_conus_mean
198,slp_weekave_mexico_gulf_pc1
198,slp_weekave_southern_canada_pc4
198,h_850_weekave_southern_canada_pc4
198,h_850_weekave_conus_pc1
198,slp_weekave_conus_pc2
199,t_500_weekave_pacific_ocean_pc2
199,h_850_weekave_pacific_ocean_pc3
199,slp_weekave_pacific_ocean_pc3
199,h_850_weekave_southern_canada_pc2
199,t_850_weekave_pacific_ocean_pc2
199,h_500_weekave_pacific_ocean_pc2
199,slp_weekave_southern_canada_pc1
199,slp_weekave_southern_canada_mean
200,h_500_weekave_conus_pc2
200,h_500_weekave_conus_mean
200,ts_weekave_conus_mean
200,t_850_weekave_conus_mean
200,h_500_weekave_southern_canada_pc3
200,t_500_weekave_southern_canada_pc3
200,t_850_weekave_southern_canada_pc3
200,t_500_weekave_conus_mean
200,ts_weekave_southern_canada_pc3
200,t_500_weekave_conus_pc1
201,h_500_weekave_southern_canada_pc8
201,t_850_weekave_southern_canada_pc7
201,t_500_weekave_southern_canada_pc8
202,t_850_weekave_atlantic_ocean_pc2
202,t_500_weekave_atlantic_ocean_pc2
202,h_500_weekave_atlantic_ocean_pc3
202,h_850_weekave_atlantic_ocean_pc3
203,h_500_weekave_conus_pc6
203,t_500_weekave_conus_pc6
203,t_850_weekave_conus_pc6
203,ts_weekave_conus_pc6
204,ts_weekave_atlantic_ocean_pc4
205,slp_weekave_southern_canada_pc8
205,h_850_weekave_southern_canada_pc8
206,ts_weekave_southern_canada_pc6
207,t_500_weekave_southern_canada_pc6
207,h_500_weekave_southern_canada_pc6
207,t_850_weekave_southern_canada_pc6
208,ts_weekave_southern_canada_pc8
209,slp_weekave_conus_pc9
209,h_850_weekave_conus_pc9
210,ts_weekave_conus_pc7
210,t_850_weekave_conus_pc7
211,t_850_weekave_southern_canada_pc11
211,ts_weekave_southern_canada_pc11
212,t_500_weekave_conus_pc8
212,h_500_weekave_conus_pc7
212,ts_weekave_conus_pc8
212,t_850_weekave_conus_pc8
213,slp_weekave_conus_pc6
213,h_850_weekave_southern_canada_pc11
213,slp_weekave_southern_canada_pc11
213,h_850_weekave_conus_pc6
214,h_850_weekave_conus_pc4
214,h_500_weekave_conus_pc4
214,ts_weekave_conus_pc4
214,t_500_weekave_conus_pc4
214,t_850_weekave_conus_pc4
215,ts_weekave_southern_canada_pc9
215,t_850_weekave_southern_canada_pc8
215,h_500_weekave_southern_canada_pc7
215,t_500_weekave_southern_canada_pc7
216,h_500_weekave_southern_canada_pc10
216,t_500_weekave_southern_canada_pc10
217,t_500_weekave_pacific_ocean_pc4
217,h_850_weekave_pacific_ocean_pc4
217,t_850_weekave_pacific_ocean_pc5
217,slp_weekave_pacific_ocean_pc4
217,h_500_weekave_pacific_ocean_pc4
218,h_850_weekave_southern_canada_pc6
218,slp_weekave_southern_canada_pc7
219,slp_weekave_southern_canada_pc5
219,h_850_weekave_southern_canada_pc7
220,slp_weekave_pacific_ocean_pc5
220,t_500_weekave_pacific_ocean_pc5
220,h_850_weekave_pacific_ocean_pc5
220,t_850_weekave_pacific_ocean_pc4
220,h_500_weekave_pacific_ocean_pc5
221,h_500_weekave_arctic_pc9
221,h_850_weekave_arctic_pc8
221,t_500_weekave_arctic_pc9
221,slp_weekave_arctic_pc8
221,h_500_weekave_arctic_pc10
221,t_850_weekave_arctic_pc9
221,ts_weekave_arctic_pc10
222,ts_weekave_east_asia_pc7
222,h_500_weekave_east_asia_pc4
222,t_850_weekave_east_asia_pc5
222,t_500_weekave_east_asia_pc5
222,slp_weekave_east_asia_pc5
222,h_850_weekave_east_asia_pc4
223,h_500_weekave_arctic_pc6
223,ts_weekave_arctic_pc5
223,slp_weekave_arctic_pc6
223,h_850_weekave_arctic_pc6
223,t_850_weekave_arctic_pc5
223,t_500_weekave_arctic_pc5
224,ts_weekave_arctic_pc6
225,ts_weekave_arctic_pc7
225,t_500_weekave_arctic_pc7
225,t_850_weekave_arctic_pc6
226,t_500_weekave_east_asia_pc11
226,ts_weekave_east_asia_pc6
227,slp_weekave_arctic_pc12
227,h_500_weekave_arctic_pc14
227,t_500_weekave_arctic_pc13
227,t_850_weekave_arctic_pc13
227,h_850_weekave_arctic_pc12
228,ts_weekave_arctic_pc14
229,ts_weekave_pacific_trop_pc5
229,h_850_weekave_pacific_trop_pc5
229,slp_weekave_pacific_trop_pc4
230,t_850_weekave_pacific_ocean_pc3
230,h_850_weekave_pacific_ocean_pc2
230,slp_weekave_pacific_ocean_pc2
230,t_500_weekave_pacific_ocean_pc3
230,h_500_weekave_pacific_ocean_pc3
231,ts_weekave_pacific_ocean_pc3
232,t_500_weekave_east_asia_pc3
232,ts_weekave_east_asia_pc4
232,t_850_weekave_east_asia_pc3
233,h_500_weekave_east_asia_pc3
233,slp_weekave_arctic_pc4
233,h_850_weekave_arctic_pc4
233,h_850_weekave_east_asia_pc3
233,h_500_weekave_arctic_pc5
233,slp_weekave_east_asia_pc3
234,t_850_weekave_east_asia_pc4
234,ts_weekave_east_asia_pc3
234,t_500_weekave_east_asia_pc4
235,slp_weekave_east_asia_pc4
235,h_500_weekave_east_asia_pc5
235,h_850_weekave_east_asia_pc5
236,t_850_weekave_arctic_pc10
236,t_500_weekave_arctic_pc10
236,slp_weekave_arctic_pc7
236,h_500_weekave_arctic_pc7
236,h_850_weekave_arctic_pc7
237,ts_weekave_arctic_pc12
238,slp_weekave_arctic_pc9
238,slp_weekave_east_asia_pc1
238,h_850_weekave_east_asia_pc1
238,slp_weekave_east_asia_mean
238,h_850_weekave_east_asia_mean
238,h_850_weekave_arctic_pc9
239,t_500_weekave_east_asia_pc2
239,t_850_weekave_east_asia_pc2
239,h_500_weekave_east_asia_pc2
239,ts_weekave_east_asia_pc2
239,h_850_weekave_east_asia_pc2
239,slp_weekave_east_asia_pc2
240,slp_weekave_arctic_pc5
240,h_500_weekave_arctic_pc4
240,t_850_weekave_arctic_pc4
240,ts_weekave_arctic_pc2
240,h_850_weekave_arctic_pc5
240,t_500_weekave_arctic_pc4
241,t_850_weekave_arctic_mean
241,t_500_weekave_arctic_mean
241,t_500_weekave_arctic_pc6
241,t_850_weekave_arctic_pc7
241,ts_weekave_arctic_mean
242,h_500_weekave_arctic_pc1
242,slp_weekave_arctic_mean
242,t_500_weekave_arctic_pc1
242,t_850_weekave_arctic_pc1
242,h_500_weekave_arctic_mean
242,slp_weekave_arctic_pc1
242,ts_weekave_arctic_pc1
243,ts_weekave_east_asia_pc1
243,h_500_weekave_east_asia_pc1
243,t_850_weekave_east_asia_pc1
243,t_500_weekave_east_asia_pc1
243,h_500_weekave_east_asia_mean
243,ts_weekave_east_asia_mean
243,t_500_weekave_east_asia_mean
243,t_850_weekave_east_asia_mean
244,h_850_weekave_arctic_pc2
244,t_500_weekave_arctic_pc2
244,t_850_weekave_arctic_pc2
244,h_500_weekave_arctic_pc2
244,slp_weekave_arctic_pc2
244,ts_weekave_arctic_pc3
245,ts_weekave_arctic_pc9
246,slp_weekave_arctic_pc15
246,h_850_weekave_arctic_pc15
247,t_850_weekave_arctic_pc14
247,t_500_weekave_arctic_pc15
247,ts_weekave_arctic_pc16
247,h_500_weekave_arctic_pc15
248,h_850_weekave_arctic_pc10
248,slp_weekave_arctic_pc11
249,h_500_weekave_arctic_pc11
249,h_850_weekave_arctic_pc11
249,slp_weekave_arctic_pc10
249,t_500_weekave_arctic_pc11
250,h_500_weekave_arctic_pc13
250,t_850_weekave_arctic_pc11
250,slp_weekave_arctic_pc13
250,h_850_weekave_arctic_pc13
250,t_500_weekave_arctic_pc14
251,t_850_weekave_arctic_pc15
251,ts_weekave_arctic_pc15
252,ts_weekave_conus_pc18
253,ts_weekave_mexico_gulf_pc18
254,ts_weekave_pacific_trop_pc4
255,ts_weekave_atlantic_trop_pc6
256,ts_weekave_pacific_ocean_pc6
257,ts_weekave_atlantic_ocean_pc13
258,slp_weekave_atlantic_trop_pc12
259,h_850_weekave_atlantic_trop_pc18
260,t_850_weekave_atlantic_trop_pc17
261,ts_weekave_atlantic_ocean_pc3
262,ts_weekave_atlantic_trop_pc8
263,ts_weekave_pacific_ocean_pc9
264,ts_weekave_atlantic_trop_pc9
265,t_850_weekave_atlantic_trop_pc11
266,h_850_weekave_atlantic_trop_pc19
266,slp_weekave_atlantic_trop_pc19
267,t_850_weekave_pacific_trop_pc2
267,ts_weekave_pacific_trop_pc2
268,ts_weekave_pacific_ocean_mean
268,t_850_weekave_pacific_ocean_mean
268,t_500_weekave_pacific_ocean_mean
268,ts_weekave_pacific_ocean_pc2
268,ts_weekave_atlantic_ocean_pc2
268,t_500_weekave_pacific_ocean_pc6
269,ts_weekave_southern_canada_pc14
269,ts_weekave_conus_pc12
270,t_850_weekave_mexico_gulf_pc19
270,ts_weekave_mexico_gulf_pc4
271,ts_weekave_atlantic_ocean_pc1
271,t_850_weekave_atlantic_trop_pc4
271,t_850_weekave_pacific_trop_pc4
271,ts_weekave_atlantic_trop_pc1
271,ts_weekave_pacific_trop_pc3
271,ts_weekave_atlantic_ocean_mean
272,ts_weekave_pacific_ocean_pc4
273,ts_weekave_atlantic_trop_pc4
274,h_850_weekave_atlantic_trop_pc15
275,t_850_weekave_atlantic_trop_mean
275,t_850_weekave_atlantic_trop_pc1
276,slp_weekave_atlantic_trop_pc3
276,h_850_weekave_atlantic_trop_pc3
277,h_500_weekave_atlantic_trop_pc8
278,h_850_weekave_atlantic_trop_pc8
279,h_500_weekave_atlantic_ocean_pc9
279,slp_weekave_atlantic_ocean_pc9
279,h_850_weekave_atlantic_ocean_pc9
279,t_500_weekave_atlantic_ocean_pc10
280,slp_weekave_atlantic_ocean_pc10
280,h_850_weekave_atlantic_ocean_pc10
280,h_850_weekave_atlantic_trop_pc1
280,h_500_weekave_atlantic_ocean_pc10
280,slp_weekave_atlantic_trop_pc1
281,t_850_weekave_mexico_gulf_pc9
281,h_850_weekave_mexico_gulf_pc6
281,slp_weekave_mexico_gulf_pc7
282,h_850_weekave_atlantic_trop_pc4
282,slp_weekave_atlantic_trop_pc5
283,slp_weekave_mexico_gulf_pc3
283,slp_weekave_pacific_trop_pc1
283,h_850_weekave_pacific_trop_pc1
283,h_850_weekave_mexico_gulf_pc3
284,t_500_weekave_atlantic_trop_pc4
284,h_500_weekave_atlantic_trop_pc5
