Group,Mean_Importance,Std_Importance,Group_Size
287,0.010616991779132955,0.005803560668163186,5
223,0.010532062287356637,0.004375839940182729,5
251,0.009387746251934725,0.0037277439270280628,5
480,0.008357733944472789,0.00854041194374591,3
207,0.0081591769066375,0.005099000710650811,3
225,0.008093557233634563,0.004498784923960887,8
234,0.007822377847121632,0.005638563488094827,5
296,0.0076432458874779565,0.003437412398378844,4
428,0.007594131414003025,0.003305802284462806,2
393,0.006800501013412985,0.003902144257749551,1
297,0.006685584229572194,0.004032685393080408,5
211,0.006422555291286614,0.005228611231692703,3
286,0.0063353592672361625,0.004152290221106477,7
102,0.006295632530122353,0.0037561633509334944,4
465,0.0062115815075272085,0.004683423613523495,2
300,0.006108219801610204,0.004310840610999768,2
31,0.0057450284873683975,0.0031285036531006286,1
481,0.0054354161837569135,0.0025748858951687888,2
290,0.005371068810818303,0.0020827514232301327,2
517,0.005310767447341158,0.003285868303366619,3
422,0.005213204596950316,0.004687677534572177,2
274,0.005209651830665196,0.003142142936572415,2
324,0.005205733539794278,0.0021377823976936284,1
542,0.005144528487234545,0.01148113127409785,1
233,0.0048677051819221,0.004392425741997926,4
389,0.00484773135822949,0.002724868097998418,2
38,0.004811233838705275,0.0012323599139809824,1
339,0.004546311197779662,0.005465864686485079,2
376,0.004536715619800314,0.0013721036065879983,2
298,0.004478246482049286,0.0028078574122378554,2
123,0.004451969747813411,0.0031653553580274683,2
438,0.004406606068324948,0.0025821618730525217,2
490,0.004386525179698753,0.0016985870039799653,2
456,0.004360961621517534,0.0027435822644357043,2
511,0.00435768738258222,0.0033051883769904546,1
194,0.004304519601315215,0.0026215051159245296,4
410,0.004221333757778378,0.002815661022965302,2
559,0.00405713342853935,0.0024251313284451436,1
267,0.004052693181134837,0.0018181790158805341,3
315,0.004004641816797739,0.002547701328421446,1
347,0.0039391478804617465,0.002753421513393802,2
515,0.003877090049005849,0.00295604465142374,2
145,0.003862099554186793,0.0026558784240345245,2
397,0.003843392648718291,0.003024431753659945,2
82,0.0037859936780357374,0.0019064546537281132,2
337,0.003756768359815821,0.0018396007661821087,1
529,0.003736785390533681,0.0035131589052382426,1
434,0.0036839994701119315,0.003810085790733224,2
275,0.003674028773379412,0.0028375081890407864,5
3,0.0036607538628931737,0.001374389957468767,1
427,0.003658974004176585,0.0029706479136855173,2
112,0.0036531004919841516,0.005994584068205146,2
304,0.0035412407566385974,0.006727049463967261,8
409,0.003537383839735053,0.00168865334777617,3
260,0.0034713269542062442,0.0037147744649159466,4
322,0.003430166608140395,0.001701564758776493,1
484,0.0034044474544058013,0.0017826344751004192,2
4,0.003394512456601806,0.0025902073539786036,1
231,0.003289169409673631,0.0027529072246449257,4
382,0.00328841730618743,0.002094673840554806,1
461,0.003280638050279716,0.0019655887906423067,2
202,0.0032742547848372714,0.003208338230122073,5
228,0.00315302748199815,0.0021031691275012936,1
248,0.0031472939489183283,0.0025977201600384803,4
156,0.003147123680412367,0.0032663437822644586,3
463,0.003110492272476595,0.0016821100838154267,2
146,0.0031055353745367054,0.002174165427108528,1
61,0.003097669136110959,0.0015483687107385954,1
429,0.002999821177545314,0.0019787517310307884,2
241,0.0029799308977451313,0.0020472335082860438,4
532,0.002932833159039916,0.0010608028145778301,1
98,0.002925441254434924,0.0018469155812269559,2
265,0.0029138956017868978,0.003544576760456923,4
352,0.0029122338950162254,0.0013238809999885888,1
201,0.002882599368933292,0.0012911863473603618,1
360,0.0028723333638629002,0.0018294566174476565,2
499,0.00285267222686838,0.0017635328454712184,2
518,0.0027467558766401724,0.002047435097866509,2
288,0.0027459983877184957,0.0014836686756165304,2
289,0.0027326436679992573,0.0020364049624576885,3
139,0.002711515890935301,0.0013427891741143677,1
316,0.002567084657310437,0.0022699471379355038,1
255,0.0025663288496668548,0.005022750739378583,7
215,0.002553718013788675,0.0027077457707012677,6
101,0.0024589085539890474,0.0018121497423859252,2
403,0.002395951056065204,0.0025295356917433617,2
482,0.002360467958615553,0.0031357153165331793,3
312,0.0023412770902238476,0.0018374676577462819,1
10,0.002291027322508787,0.0009403324410497428,1
431,0.0022867279881359616,0.0018646633705058193,2
444,0.0022503716663307303,0.0015715183836381493,1
153,0.002239916484839455,0.0019185896779275943,1
203,0.0022150746244426144,0.003435187721473036,7
400,0.0022002211954008644,0.0018706860270599934,3
171,0.002177030951887282,0.0016026271942408332,1
283,0.0021706759416676214,0.0021688135720352975,4
320,0.0021612548829077925,0.0014523810250215133,1
420,0.0021271285193608324,0.0016756964546897942,2
273,0.00210863192037678,0.0034946587350917304,5
329,0.0020869110781372322,0.002332626558798066,1
305,0.0020745209769983397,0.006123733489281862,10
416,0.002071330850512698,0.002431138461496958,2
157,0.0020619092259378745,0.0019474881202198868,1
226,0.00205284783214994,0.005227896933618073,6
390,0.0020452192528815694,0.0024638641085711842,2
404,0.0020090847999074237,0.0028267656015728577,3
553,0.0019849176146316426,0.0012979917172524543,1
510,0.0019735618463824433,0.002211851591610517,2
151,0.001973247017651403,0.0020972129425648593,2
28,0.001964752549851445,0.0012702328053277674,1
375,0.0019454745710659083,0.0013324165465815401,1
503,0.0018922906226517267,0.003122868107387844,2
192,0.0018555540514145097,0.002762677797115495,3
148,0.0018426923962497899,0.0012438912199727397,1
541,0.0018367955011679537,0.0013309578481684914,1
519,0.001811875031588972,0.0017139921208807593,2
152,0.0018070003362769427,0.0019192954424399784,2
97,0.001800953511263481,0.0015805020428172683,2
227,0.0017637992575611605,0.001502967207322049,1
338,0.0017440027539830983,0.0014148731008674564,1
562,0.0017434131556494314,0.0007764708594505303,1
266,0.0017314784324723221,0.003964498295447328,4
464,0.00172749059508428,0.001481396259702159,1
196,0.0017149088334960983,0.0030667618728177667,4
423,0.0016898397562893574,0.0012884331777265415,1
44,0.0016820782890577314,0.0009129662425618857,1
552,0.001645342955556961,0.001613907631852419,1
524,0.0016324319386873398,0.0022658762596244448,1
366,0.0016285693469905381,0.0012306102966782478,1
159,0.0016210128096013853,0.0016405013166427382,1
72,0.0016094533026155488,0.0028396774723313633,1
130,0.0016068976283461823,0.0020238741485260813,1
387,0.0015936213585077575,0.0022328316051379734,2
374,0.0015933938430602978,0.0018906595333414587,1
132,0.0015807542992072765,0.0009419721554527084,1
160,0.0015751013564684335,0.0015171827017194924,2
172,0.001541665429789596,0.0024051101826368096,1
311,0.0015109969828109638,0.0022751315695053705,1
92,0.0015072452685214622,0.001869725207214278,2
383,0.0014927711704597613,0.0019500047037890372,2
65,0.0014912468288836855,0.001163111798143424,1
279,0.0014884584971233572,0.0045569655907770155,3
413,0.0014849907987414478,0.0032474876042537797,4
262,0.001482539385263415,0.00300336768351127,2
430,0.0014801132528217576,0.002637447759690765,1
521,0.0014746884175988572,0.002707147077143411,1
276,0.0014667580507243816,0.0025757347623710336,2
137,0.001463423693617072,0.0014356737976659966,1
391,0.0014620031461784143,0.0026575459962631916,2
12,0.0014588921567971092,0.001269130305114246,1
392,0.0014538279470201142,0.0016788678863676732,2
385,0.0014536169541947252,0.001933211857256102,2
462,0.0014407990844321982,0.0017264255069738155,1
263,0.001414759109702146,0.0022027625768203446,2
261,0.0014126013753293254,0.0020508377457344787,2
173,0.0014101781560976966,0.0021235995501363756,1
258,0.001377832426553338,0.0018319426414149034,2
334,0.0013603020650904795,0.0015922585541451033,1
48,0.0013574691112293812,0.0009735885622255042,1
178,0.001354512812593267,0.0014556805339483374,2
216,0.0013493683614633767,0.0028444460830449017,3
236,0.0013418163380549686,0.001708931087647594,1
99,0.0013276659729501983,0.0011553110119139275,1
107,0.0013134506672027424,0.0021205332641143107,3
317,0.0013125103976369345,0.001438092797310255,1
30,0.001305196329027769,0.0007171345726788201,1
271,0.0012892654220169053,0.004079758244475926,5
452,0.0012677376350687997,0.0034142088435618486,2
525,0.0012664241939286391,0.0014930418430574295,1
121,0.0012571737004249072,0.0025002438554664525,1
368,0.0012416417944004277,0.0014441570654955302,2
547,0.0012371319583988072,0.002706175576046421,1
323,0.0012357866113702708,0.0012258617136776306,1
346,0.0012333647729320773,0.003144332455813676,2
46,0.0011978618263407625,0.0011646823527330732,1
144,0.0011964490103302694,0.0008632444704502995,1
495,0.0011928503696162717,0.0010702820573269588,1
411,0.0011888441292323914,0.0008739017435005426,1
188,0.0011877481314825022,0.0015441809956656108,1
191,0.0011599405309124845,0.003912861871380343,5
259,0.0011554234758143877,0.0036381095161770686,2
530,0.0011493845477229757,0.0023059613910534926,1
51,0.0011307602169484455,0.0019394530743087218,3
37,0.0011232708317500339,0.0022862206080326393,1
378,0.0011189301782474903,0.0019855085297302436,2
23,0.0011175670052854247,0.0011883786186961788,1
47,0.001104756832152365,0.001972074215504722,1
333,0.0010919698420969847,0.0018487456858495741,2
35,0.0010904185742006244,0.0007279352741666535,1
474,0.0010635732554014066,0.000994955220622924,1
497,0.0010549316802752617,0.0013025678549541634,1
235,0.0010416330575996114,0.002004723289927899,2
468,0.001033664759283104,0.001426324903534474,1
66,0.0010325691655248103,0.0041180914311633576,1
555,0.0010282997854185183,0.00118855303573325,1
531,0.0010171320440240717,0.002177052339986618,1
168,0.0010043076593466704,0.0019327190716928245,1
68,0.0009967842534805537,0.0014018618255345941,1
345,0.0009852851399739571,0.0011481263656596397,1
