Group,Feature
140,h_850_weekave_pacific_ocean_pc14
140,slp_weekave_pacific_ocean_pc14
141,h_500_weekave_pacific_trop_pc4
141,slp_weekave_pacific_trop_pc3
141,h_850_weekave_pacific_trop_pc3
142,h_850_weekave_pacific_ocean_pc11
142,slp_weekave_pacific_ocean_pc11
142,h_500_weekave_pacific_ocean_pc12
143,t_850_weekave_pacific_ocean_pc12
143,t_500_weekave_pacific_ocean_pc13
144,t_500_weekave_pacific_trop_pc17
144,h_500_weekave_pacific_trop_pc16
145,t_500_weekave_pacific_trop_pc16
146,slp_weekave_pacific_trop_pc6
146,h_850_weekave_pacific_trop_pc6
147,t_500_weekave_pacific_trop_pc7
148,h_500_weekave_pacific_trop_pc14
149,t_850_weekave_pacific_trop_pc19
150,h_850_weekave_pacific_ocean_pc13
150,slp_weekave_pacific_ocean_pc13
150,h_500_weekave_pacific_ocean_pc13
151,h_850_weekave_pacific_trop_pc9
151,slp_weekave_pacific_trop_pc8
151,t_850_weekave_pacific_trop_pc7
152,t_500_weekave_pacific_trop_pc3
152,t_500_weekave_pacific_ocean_pc14
153,slp_weekave_pacific_trop_pc12
153,h_850_weekave_pacific_trop_pc12
154,t_850_weekave_pacific_trop_pc11
154,h_500_weekave_pacific_trop_pc10
155,t_500_weekave_pacific_trop_pc10
156,t_850_weekave_pacific_trop_pc13
157,ts_weekave_pacific_trop_pc15
158,t_850_weekave_pacific_trop_pc8
158,h_500_weekave_pacific_trop_pc8
159,t_850_weekave_pacific_trop_pc17
159,h_850_weekave_pacific_trop_pc11
159,slp_weekave_pacific_trop_pc11
160,t_500_weekave_pacific_trop_pc11
161,h_500_weekave_pacific_trop_pc20
162,t_500_weekave_pacific_trop_pc13
162,h_500_weekave_pacific_trop_pc12
163,h_850_weekave_pacific_trop_pc15
163,slp_weekave_pacific_trop_pc15
164,t_850_weekave_pacific_trop_pc16
165,slp_weekave_pacific_trop_pc14
165,h_850_weekave_pacific_trop_pc13
166,t_850_weekave_pacific_trop_pc10
167,slp_weekave_pacific_trop_pc13
167,h_850_weekave_pacific_trop_pc14
168,t_850_weekave_pacific_trop_pc15
169,ts_weekave_pacific_trop_pc18
170,slp_weekave_pacific_trop_pc18
170,h_850_weekave_pacific_trop_pc18
171,h_500_weekave_pacific_trop_pc19
171,t_500_weekave_pacific_trop_pc20
172,h_850_weekave_pacific_trop_pc17
172,slp_weekave_pacific_trop_pc16
173,h_850_weekave_pacific_trop_pc16
173,h_500_weekave_pacific_trop_pc15
173,slp_weekave_pacific_trop_pc17
174,h_500_weekave_pacific_trop_pc6
174,t_500_weekave_pacific_trop_pc5
175,t_850_weekave_pacific_trop_pc18
176,ts_weekave_pacific_ocean_pc5
177,ts_weekave_pacific_trop_pc6
178,t_850_weekave_pacific_trop_pc14
179,t_500_weekave_atlantic_ocean_pc9
180,t_850_weekave_atlantic_ocean_pc10
181,ts_weekave_atlantic_ocean_pc10
182,ts_weekave_arctic_pc13
183,ts_weekave_southern_canada_pc19
184,ts_weekave_atlantic_trop_pc18
185,ts_weekave_atlantic_ocean_pc20
186,ts_weekave_mexico_gulf_pc20
187,ts_weekave_pacific_ocean_pc7
188,h_500_weekave_southern_canada_pc16
188,t_500_weekave_southern_canada_pc16
189,t_850_weekave_southern_canada_pc17
190,ts_weekave_atlantic_ocean_pc8
191,ts_weekave_southern_canada_pc20
192,t_850_weekave_southern_canada_pc16
193,ts_weekave_southern_canada_pc16
194,ts_weekave_atlantic_ocean_pc11
195,ts_weekave_southern_canada_pc17
196,ts_weekave_atlantic_ocean_pc4
197,ts_weekave_pacific_ocean_pc10
198,ts_weekave_atlantic_ocean_pc12
199,ts_weekave_mexico_gulf_pc17
200,ts_weekave_atlantic_trop_pc7
201,ts_weekave_pacific_ocean_pc11
202,t_850_weekave_conus_pc13
202,ts_weekave_conus_pc16
203,t_850_weekave_southern_canada_pc19
204,slp_weekave_southern_canada_pc18
204,h_850_weekave_southern_canada_pc18
205,t_500_weekave_southern_canada_pc17
205,h_500_weekave_southern_canada_pc17
206,t_850_weekave_southern_canada_pc7
206,t_500_weekave_southern_canada_pc8
206,h_500_weekave_southern_canada_pc8
207,ts_weekave_southern_canada_pc13
208,h_850_weekave_southern_canada_pc19
208,slp_weekave_southern_canada_pc20
209,h_850_weekave_southern_canada_pc20
209,slp_weekave_southern_canada_pc19
210,t_850_weekave_southern_canada_pc9
210,ts_weekave_southern_canada_pc10
210,h_500_weekave_southern_canada_pc9
210,t_500_weekave_southern_canada_pc9
211,h_850_weekave_atlantic_ocean_pc13
211,slp_weekave_atlantic_ocean_pc13
211,h_500_weekave_atlantic_ocean_pc13
212,t_850_weekave_atlantic_ocean_pc12
212,t_500_weekave_atlantic_ocean_pc16
213,h_500_weekave_southern_canada_pc11
213,t_500_weekave_southern_canada_pc11
213,t_850_weekave_southern_canada_pc10
214,slp_weekave_southern_canada_pc10
214,h_850_weekave_southern_canada_pc10
215,h_850_weekave_southern_canada_pc9
215,slp_weekave_southern_canada_pc9
216,h_850_weekave_conus_pc8
216,slp_weekave_conus_pc8
217,h_500_weekave_conus_pc20
218,t_850_weekave_southern_canada_pc12
218,h_500_weekave_southern_canada_pc12
218,t_500_weekave_southern_canada_pc12
219,slp_weekave_southern_canada_pc12
219,h_850_weekave_southern_canada_pc12
220,ts_weekave_southern_canada_pc12
221,ts_weekave_southern_canada_pc7
222,ts_weekave_conus_pc15
223,ts_weekave_atlantic_ocean_pc14
224,slp_weekave_conus_pc17
225,h_850_weekave_conus_pc19
226,t_850_weekave_conus_pc18
227,t_850_weekave_southern_canada_pc20
228,t_500_weekave_conus_pc18
228,h_500_weekave_conus_pc18
229,t_850_weekave_conus_pc17
230,ts_weekave_conus_pc17
230,t_850_weekave_conus_pc16
231,h_850_weekave_conus_pc16
232,slp_weekave_conus_pc16
233,t_850_weekave_mexico_gulf_pc11
234,t_850_weekave_conus_pc14
235,h_850_weekave_conus_pc17
235,slp_weekave_conus_pc19
236,t_850_weekave_conus_pc15
237,ts_weekave_conus_pc19
238,t_500_weekave_conus_pc14
238,h_500_weekave_conus_pc14
239,slp_weekave_conus_pc18
239,h_850_weekave_conus_pc15
240,t_500_weekave_southern_canada_pc20
240,h_500_weekave_southern_canada_pc20
241,t_500_weekave_conus_pc12
241,h_500_weekave_conus_pc11
242,ts_weekave_conus_pc14
242,t_850_weekave_conus_pc11
243,slp_weekave_conus_pc12
243,h_850_weekave_conus_pc11
244,t_500_weekave_conus_pc11
244,h_500_weekave_conus_pc12
245,t_850_weekave_conus_pc10
245,ts_weekave_conus_pc11
246,t_500_weekave_conus_pc13
246,h_500_weekave_conus_pc13
247,h_850_weekave_conus_pc12
247,slp_weekave_conus_pc14
248,h_850_weekave_conus_pc13
248,slp_weekave_conus_pc15
249,ts_weekave_conus_pc13
249,t_850_weekave_conus_pc12
250,h_850_weekave_conus_pc18
251,h_500_weekave_southern_canada_pc18
251,t_500_weekave_southern_canada_pc18
252,t_850_weekave_southern_canada_pc18
253,h_500_weekave_southern_canada_pc19
253,t_500_weekave_southern_canada_pc19
254,t_500_weekave_conus_pc17
254,h_500_weekave_conus_pc16
255,h_850_weekave_southern_canada_pc14
255,slp_weekave_southern_canada_pc16
256,h_500_weekave_southern_canada_pc15
256,t_500_weekave_southern_canada_pc15
257,t_500_weekave_conus_pc9
257,h_500_weekave_conus_pc9
257,t_850_weekave_conus_pc9
257,ts_weekave_conus_pc10
258,h_850_weekave_conus_pc14
258,slp_weekave_conus_pc11
259,h_850_weekave_southern_canada_pc16
259,slp_weekave_southern_canada_pc17
260,slp_weekave_southern_canada_pc14
261,h_850_weekave_southern_canada_pc17
262,ts_weekave_southern_canada_pc15
262,t_850_weekave_southern_canada_pc13
263,ts_weekave_southern_canada_pc18
264,slp_weekave_southern_canada_pc15
264,h_850_weekave_southern_canada_pc15
265,slp_weekave_conus_pc13
266,h_500_weekave_southern_canada_pc14
266,t_500_weekave_southern_canada_pc13
267,t_850_weekave_southern_canada_pc15
268,h_850_weekave_southern_canada_pc13
268,slp_weekave_southern_canada_pc13
269,t_500_weekave_southern_canada_pc14
269,h_500_weekave_southern_canada_pc13
270,t_850_weekave_southern_canada_pc14
271,slp_weekave_arctic_pc17
271,h_850_weekave_arctic_pc17
272,h_850_weekave_arctic_pc18
272,slp_weekave_arctic_pc18
273,h_500_weekave_arctic_pc19
273,t_850_weekave_arctic_pc18
273,t_500_weekave_arctic_pc19
274,ts_weekave_arctic_pc19
275,t_500_weekave_arctic_pc20
275,h_500_weekave_arctic_pc20
275,slp_weekave_arctic_pc20
275,h_850_weekave_arctic_pc20
275,t_850_weekave_arctic_pc17
276,ts_weekave_arctic_pc17
277,t_500_weekave_arctic_pc17
277,h_500_weekave_arctic_pc18
278,slp_weekave_arctic_pc19
278,h_850_weekave_arctic_pc19
278,t_850_weekave_arctic_pc19
279,slp_weekave_arctic_pc16
279,h_850_weekave_arctic_pc16
280,t_500_weekave_arctic_pc18
280,t_850_weekave_arctic_pc16
280,h_500_weekave_arctic_pc17
281,h_500_weekave_arctic_pc16
281,t_850_weekave_arctic_pc20
281,t_500_weekave_arctic_pc16
282,ts_weekave_arctic_pc20
283,t_500_weekave_arctic_pc10
283,h_500_weekave_arctic_pc7
283,t_850_weekave_arctic_pc10
283,h_850_weekave_arctic_pc7
283,slp_weekave_arctic_pc7
284,ts_weekave_arctic_pc12
285,t_850_weekave_arctic_pc8
285,t_500_weekave_arctic_pc8
285,h_500_weekave_arctic_pc8
285,ts_weekave_arctic_pc8
286,slp_weekave_east_asia_pc1
286,slp_weekave_arctic_pc9
286,h_850_weekave_east_asia_pc1
286,h_850_weekave_east_asia_mean
286,h_850_weekave_arctic_pc9
286,slp_weekave_east_asia_mean
287,ts_weekave_east_asia_pc2
287,slp_weekave_east_asia_pc2
287,t_500_weekave_east_asia_pc2
287,t_850_weekave_east_asia_pc2
287,h_850_weekave_east_asia_pc2
287,h_500_weekave_east_asia_pc2
288,t_850_weekave_arctic_pc4
288,ts_weekave_arctic_pc2
288,h_850_weekave_arctic_pc5
288,slp_weekave_arctic_pc5
288,h_500_weekave_arctic_pc4
288,t_500_weekave_arctic_pc4
289,t_850_weekave_arctic_mean
289,t_500_weekave_arctic_pc6
289,t_500_weekave_arctic_mean
289,t_850_weekave_arctic_pc7
289,ts_weekave_arctic_mean
290,h_500_weekave_arctic_mean
290,t_500_weekave_arctic_pc1
290,slp_weekave_arctic_pc1
290,ts_weekave_arctic_pc1
290,t_850_weekave_arctic_pc1
290,slp_weekave_arctic_mean
290,h_500_weekave_arctic_pc1
291,ts_weekave_east_asia_pc1
291,t_850_weekave_east_asia_pc1
291,t_500_weekave_east_asia_pc1
291,h_500_weekave_east_asia_mean
291,h_500_weekave_east_asia_pc1
291,t_500_weekave_east_asia_mean
291,t_850_weekave_east_asia_mean
291,ts_weekave_east_asia_mean
292,t_500_weekave_arctic_pc2
292,h_850_weekave_arctic_pc2
292,h_500_weekave_arctic_pc2
292,t_850_weekave_arctic_pc2
292,slp_weekave_arctic_pc2
292,ts_weekave_arctic_pc3
293,ts_weekave_arctic_pc9
294,h_850_weekave_pacific_ocean_pc5
294,slp_weekave_pacific_ocean_pc5
294,h_500_weekave_pacific_ocean_pc5
294,t_850_weekave_pacific_ocean_pc4
294,t_500_weekave_pacific_ocean_pc5
295,h_500_weekave_arctic_pc9
295,ts_weekave_arctic_pc10
295,h_500_weekave_arctic_pc10
295,t_500_weekave_arctic_pc9
295,h_850_weekave_arctic_pc8
295,slp_weekave_arctic_pc8
295,t_850_weekave_arctic_pc9
296,h_850_weekave_east_asia_pc4
296,h_500_weekave_east_asia_pc4
296,ts_weekave_east_asia_pc7
296,t_850_weekave_east_asia_pc5
296,t_500_weekave_east_asia_pc5
296,slp_weekave_east_asia_pc5
297,ts_weekave_arctic_pc5
297,h_500_weekave_arctic_pc6
297,t_850_weekave_arctic_pc5
297,h_850_weekave_arctic_pc6
297,t_500_weekave_arctic_pc5
297,slp_weekave_arctic_pc6
298,ts_weekave_arctic_pc6
299,t_850_weekave_arctic_pc6
299,ts_weekave_arctic_pc7
299,t_500_weekave_arctic_pc7
300,t_500_weekave_east_asia_pc11
300,ts_weekave_east_asia_pc6
301,t_850_weekave_arctic_pc13
301,h_500_weekave_arctic_pc14
301,h_850_weekave_arctic_pc12
301,t_500_weekave_arctic_pc13
301,slp_weekave_arctic_pc12
302,ts_weekave_arctic_pc14
303,slp_weekave_pacific_trop_pc4
303,ts_weekave_pacific_trop_pc5
303,h_850_weekave_pacific_trop_pc5
304,t_500_weekave_pacific_ocean_pc3
304,t_850_weekave_pacific_ocean_pc3
304,slp_weekave_pacific_ocean_pc2
304,h_500_weekave_pacific_ocean_pc3
304,h_850_weekave_pacific_ocean_pc2
305,ts_weekave_pacific_ocean_pc3
306,ts_weekave_east_asia_pc4
306,t_500_weekave_east_asia_pc3
306,t_850_weekave_east_asia_pc3
307,slp_weekave_arctic_pc4
307,h_850_weekave_arctic_pc4
307,h_850_weekave_east_asia_pc3
307,slp_weekave_east_asia_pc3
307,h_500_weekave_east_asia_pc3
307,h_500_weekave_arctic_pc5
308,t_850_weekave_east_asia_pc4
308,t_500_weekave_east_asia_pc4
308,ts_weekave_east_asia_pc3
309,h_850_weekave_east_asia_pc5
309,slp_weekave_east_asia_pc4
309,h_500_weekave_east_asia_pc5
310,slp_weekave_arctic_pc15
310,h_850_weekave_arctic_pc15
311,t_500_weekave_arctic_pc15
311,h_500_weekave_arctic_pc15
311,t_850_weekave_arctic_pc14
311,ts_weekave_arctic_pc16
312,h_850_weekave_arctic_pc10
312,slp_weekave_arctic_pc11
313,t_500_weekave_arctic_pc11
313,h_500_weekave_arctic_pc11
313,slp_weekave_arctic_pc10
313,h_850_weekave_arctic_pc11
314,slp_weekave_arctic_pc13
314,h_850_weekave_arctic_pc13
314,h_500_weekave_arctic_pc13
314,t_850_weekave_arctic_pc11
314,t_500_weekave_arctic_pc14
315,ts_weekave_arctic_pc15
315,t_850_weekave_arctic_pc15
316,slp_weekave_atlantic_trop_pc12
317,h_850_weekave_atlantic_trop_pc18
318,t_850_weekave_atlantic_trop_pc17
319,ts_weekave_atlantic_ocean_pc3
320,ts_weekave_atlantic_trop_pc8
321,ts_weekave_pacific_ocean_pc9
322,ts_weekave_atlantic_trop_pc9
323,t_850_weekave_atlantic_trop_pc11
324,h_850_weekave_atlantic_trop_pc19
324,slp_weekave_atlantic_trop_pc19
325,t_850_weekave_pacific_trop_pc2
325,ts_weekave_pacific_trop_pc2
326,ts_weekave_pacific_ocean_mean
326,t_500_weekave_pacific_ocean_pc6
326,ts_weekave_pacific_ocean_pc2
326,t_500_weekave_pacific_ocean_mean
326,t_850_weekave_pacific_ocean_mean
326,ts_weekave_atlantic_ocean_pc2
327,ts_weekave_southern_canada_pc14
327,ts_weekave_conus_pc12
328,ts_weekave_mexico_gulf_pc4
328,t_850_weekave_mexico_gulf_pc19
329,ts_weekave_atlantic_ocean_pc1
329,t_850_weekave_pacific_trop_pc4
329,ts_weekave_pacific_trop_pc3
329,ts_weekave_atlantic_trop_pc1
329,ts_weekave_atlantic_ocean_mean
329,t_850_weekave_atlantic_trop_pc4
330,ts_weekave_pacific_ocean_pc4
331,ts_weekave_atlantic_trop_pc4
332,t_850_weekave_atlantic_trop_pc1
332,t_850_weekave_atlantic_trop_mean
333,slp_weekave_atlantic_trop_pc3
333,h_850_weekave_atlantic_trop_pc3
334,h_500_weekave_atlantic_trop_pc8
335,h_850_weekave_atlantic_trop_pc8
336,h_500_weekave_atlantic_ocean_pc9
336,h_850_weekave_atlantic_ocean_pc9
336,slp_weekave_atlantic_ocean_pc9
336,t_500_weekave_atlantic_ocean_pc10
337,slp_weekave_atlantic_ocean_pc10
337,h_850_weekave_atlantic_trop_pc1
337,slp_weekave_atlantic_trop_pc1
337,h_500_weekave_atlantic_ocean_pc10
337,h_850_weekave_atlantic_ocean_pc10
338,t_850_weekave_mexico_gulf_pc9
338,h_850_weekave_mexico_gulf_pc6
338,slp_weekave_mexico_gulf_pc7
339,slp_weekave_atlantic_trop_pc5
339,h_850_weekave_atlantic_trop_pc4
340,h_850_weekave_mexico_gulf_pc3
340,slp_weekave_pacific_trop_pc1
340,slp_weekave_mexico_gulf_pc3
340,h_850_weekave_pacific_trop_pc1
341,t_500_weekave_atlantic_trop_pc4
341,h_500_weekave_atlantic_trop_pc5
342,t_850_weekave_mexico_gulf_pc3
342,ts_weekave_mexico_gulf_pc3
342,h_500_weekave_mexico_gulf_pc3
342,t_500_weekave_mexico_gulf_pc3
343,t_500_weekave_atlantic_trop_mean
343,ts_weekave_pacific_trop_pc1
343,ts_weekave_pacific_trop_mean
343,t_850_weekave_pacific_trop_pc3
343,h_850_weekave_pacific_trop_pc2
343,t_850_weekave_pacific_trop_pc1
343,t_850_weekave_pacific_trop_mean
343,h_500_weekave_atlantic_trop_pc1
343,t_500_weekave_pacific_trop_pc1
343,h_500_weekave_pacific_trop_pc1
344,ts_weekave_pacific_ocean_pc1
345,ts_weekave_mexico_gulf_pc8
346,ts_weekave_atlantic_trop_pc3
347,ts_weekave_atlantic_trop_pc11
348,slp_weekave_atlantic_ocean_pc8
348,t_850_weekave_atlantic_ocean_pc9
348,h_850_weekave_atlantic_ocean_pc8
348,h_500_weekave_atlantic_ocean_pc8
349,t_850_weekave_atlantic_trop_pc5
349,slp_weekave_atlantic_trop_pc2
349,h_850_weekave_atlantic_trop_pc2
350,h_500_weekave_atlantic_trop_pc10
351,t_500_weekave_atlantic_trop_pc3
351,h_500_weekave_atlantic_trop_pc3
352,h_850_weekave_atlantic_trop_pc5
353,h_500_weekave_atlantic_trop_pc12
354,t_850_weekave_atlantic_trop_pc18
355,h_850_weekave_east_asia_pc6
355,slp_weekave_east_asia_pc7
356,h_500_weekave_arctic_pc12
356,t_850_weekave_arctic_pc12
356,h_850_weekave_arctic_pc14
356,t_500_weekave_arctic_pc12
356,slp_weekave_arctic_pc14
357,ts_weekave_arctic_pc11
358,slp_weekave_pacific_trop_pc5
358,h_500_weekave_pacific_trop_pc3
358,h_850_weekave_pacific_trop_pc4
359,t_500_weekave_pacific_trop_pc2
359,h_500_weekave_pacific_trop_pc2
360,slp_weekave_pacific_ocean_mean
360,t_500_weekave_pacific_ocean_pc1
360,t_850_weekave_pacific_ocean_pc1
360,slp_weekave_pacific_ocean_pc1
360,h_500_weekave_pacific_ocean_pc1
360,h_850_weekave_pacific_ocean_mean
360,h_500_weekave_pacific_ocean_mean
361,h_500_weekave_pacific_trop_pc5
361,t_500_weekave_pacific_trop_pc4
362,slp_weekave_atlantic_trop_pc6
362,h_850_weekave_atlantic_trop_pc7
363,h_500_weekave_atlantic_trop_pc17
