Group,Feature
137,h_500_weekave_atlantic_trop_pc6
137,t_500_weekave_atlantic_trop_pc6
138,slp_weekave_atlantic_trop_pc14
138,h_850_weekave_atlantic_trop_pc14
139,t_850_weekave_atlantic_trop_pc20
140,h_500_weekave_atlantic_ocean_pc16
140,slp_weekave_atlantic_ocean_pc16
140,h_850_weekave_atlantic_ocean_pc16
141,t_500_weekave_atlantic_ocean_pc17
142,t_850_weekave_atlantic_ocean_pc18
143,t_850_weekave_atlantic_ocean_pc17
144,h_500_weekave_atlantic_trop_pc9
144,t_500_weekave_atlantic_trop_pc10
145,t_500_weekave_atlantic_trop_pc9
146,t_500_weekave_atlantic_ocean_pc13
146,t_850_weekave_atlantic_ocean_pc13
147,h_850_weekave_atlantic_trop_pc9
147,slp_weekave_atlantic_trop_pc7
148,t_850_weekave_atlantic_trop_pc7
149,t_850_weekave_atlantic_ocean_pc15
149,t_500_weekave_atlantic_ocean_pc14
150,h_850_weekave_atlantic_ocean_pc15
150,h_500_weekave_atlantic_ocean_pc15
150,slp_weekave_atlantic_ocean_pc15
151,h_850_weekave_atlantic_ocean_pc14
151,slp_weekave_atlantic_ocean_pc14
151,h_500_weekave_atlantic_ocean_pc14
152,t_500_weekave_atlantic_ocean_pc15
153,h_850_weekave_atlantic_ocean_pc20
153,slp_weekave_atlantic_ocean_pc20
154,h_500_weekave_atlantic_ocean_pc20
154,t_500_weekave_atlantic_ocean_pc19
155,h_850_weekave_atlantic_ocean_pc19
155,h_500_weekave_atlantic_ocean_pc19
155,slp_weekave_atlantic_ocean_pc19
156,t_850_weekave_atlantic_ocean_pc20
157,t_850_weekave_atlantic_ocean_pc16
158,t_500_weekave_atlantic_ocean_pc20
159,t_500_weekave_atlantic_ocean_pc18
160,t_850_weekave_atlantic_ocean_pc19
161,h_500_weekave_atlantic_ocean_pc17
161,h_850_weekave_atlantic_ocean_pc18
161,slp_weekave_atlantic_ocean_pc18
162,h_850_weekave_atlantic_ocean_pc17
162,slp_weekave_atlantic_ocean_pc17
162,h_500_weekave_atlantic_ocean_pc18
163,t_500_weekave_southern_canada_pc16
163,h_500_weekave_southern_canada_pc16
164,t_850_weekave_southern_canada_pc17
165,ts_weekave_atlantic_ocean_pc8
166,ts_weekave_southern_canada_pc20
167,t_850_weekave_southern_canada_pc16
168,ts_weekave_southern_canada_pc16
169,ts_weekave_atlantic_ocean_pc11
170,ts_weekave_southern_canada_pc17
171,ts_weekave_atlantic_ocean_pc4
172,ts_weekave_pacific_ocean_pc10
173,ts_weekave_atlantic_ocean_pc12
174,ts_weekave_mexico_gulf_pc17
175,ts_weekave_atlantic_trop_pc7
176,ts_weekave_pacific_ocean_pc11
177,slp_weekave_arctic_pc17
177,h_850_weekave_arctic_pc17
178,h_850_weekave_arctic_pc18
178,slp_weekave_arctic_pc18
179,t_850_weekave_arctic_pc18
179,t_500_weekave_arctic_pc19
179,h_500_weekave_arctic_pc19
180,ts_weekave_arctic_pc19
181,t_850_weekave_arctic_pc17
181,h_850_weekave_arctic_pc20
181,h_500_weekave_arctic_pc20
181,t_500_weekave_arctic_pc20
181,slp_weekave_arctic_pc20
182,ts_weekave_arctic_pc17
183,t_500_weekave_arctic_pc17
183,h_500_weekave_arctic_pc18
184,slp_weekave_arctic_pc19
184,h_850_weekave_arctic_pc19
184,t_850_weekave_arctic_pc19
185,h_850_weekave_arctic_pc16
185,slp_weekave_arctic_pc16
186,h_500_weekave_arctic_pc17
186,t_850_weekave_arctic_pc16
186,t_500_weekave_arctic_pc18
187,h_500_weekave_arctic_pc16
187,t_500_weekave_arctic_pc16
187,t_850_weekave_arctic_pc20
188,ts_weekave_arctic_pc20
189,slp_weekave_pacific_ocean_pc5
189,t_500_weekave_pacific_ocean_pc5
189,h_500_weekave_pacific_ocean_pc5
189,t_850_weekave_pacific_ocean_pc4
189,h_850_weekave_pacific_ocean_pc5
190,ts_weekave_arctic_pc10
190,h_850_weekave_arctic_pc8
190,h_500_weekave_arctic_pc10
190,slp_weekave_arctic_pc8
190,t_500_weekave_arctic_pc9
190,h_500_weekave_arctic_pc9
190,t_850_weekave_arctic_pc9
191,ts_weekave_east_asia_pc7
191,t_850_weekave_east_asia_pc5
191,h_500_weekave_east_asia_pc4
191,slp_weekave_east_asia_pc5
191,t_500_weekave_east_asia_pc5
191,h_850_weekave_east_asia_pc4
192,ts_weekave_arctic_pc5
192,h_850_weekave_arctic_pc6
192,h_500_weekave_arctic_pc6
192,t_850_weekave_arctic_pc5
192,slp_weekave_arctic_pc6
192,t_500_weekave_arctic_pc5
193,ts_weekave_arctic_pc6
194,t_500_weekave_arctic_pc7
194,ts_weekave_arctic_pc7
194,t_850_weekave_arctic_pc6
195,ts_weekave_east_asia_pc6
195,t_500_weekave_east_asia_pc11
196,t_850_weekave_arctic_pc13
196,h_500_weekave_arctic_pc14
196,slp_weekave_arctic_pc12
196,t_500_weekave_arctic_pc13
196,h_850_weekave_arctic_pc12
197,ts_weekave_arctic_pc14
198,h_850_weekave_pacific_trop_pc5
198,slp_weekave_pacific_trop_pc4
198,ts_weekave_pacific_trop_pc5
199,t_850_weekave_pacific_ocean_pc3
199,h_500_weekave_pacific_ocean_pc3
199,t_500_weekave_pacific_ocean_pc3
199,h_850_weekave_pacific_ocean_pc2
199,slp_weekave_pacific_ocean_pc2
200,ts_weekave_pacific_ocean_pc3
201,t_500_weekave_east_asia_pc3
201,ts_weekave_east_asia_pc4
201,t_850_weekave_east_asia_pc3
202,slp_weekave_arctic_pc4
202,h_850_weekave_arctic_pc4
202,h_500_weekave_east_asia_pc3
202,h_500_weekave_arctic_pc5
202,slp_weekave_east_asia_pc3
202,h_850_weekave_east_asia_pc3
203,ts_weekave_east_asia_pc3
203,t_500_weekave_east_asia_pc4
203,t_850_weekave_east_asia_pc4
204,slp_weekave_east_asia_pc4
204,h_500_weekave_east_asia_pc5
204,h_850_weekave_east_asia_pc5
205,h_850_weekave_arctic_pc7
205,t_850_weekave_arctic_pc10
205,h_500_weekave_arctic_pc7
205,slp_weekave_arctic_pc7
205,t_500_weekave_arctic_pc10
206,ts_weekave_arctic_pc12
207,slp_weekave_east_asia_pc1
207,slp_weekave_arctic_pc9
207,slp_weekave_east_asia_mean
207,h_850_weekave_arctic_pc9
207,h_850_weekave_east_asia_pc1
207,h_850_weekave_east_asia_mean
208,ts_weekave_east_asia_pc2
208,t_500_weekave_east_asia_pc2
208,h_500_weekave_east_asia_pc2
208,slp_weekave_east_asia_pc2
208,h_850_weekave_east_asia_pc2
208,t_850_weekave_east_asia_pc2
209,h_500_weekave_arctic_pc4
209,t_850_weekave_arctic_pc4
209,slp_weekave_arctic_pc5
209,h_850_weekave_arctic_pc5
209,t_500_weekave_arctic_pc4
209,ts_weekave_arctic_pc2
210,t_850_weekave_arctic_mean
210,ts_weekave_arctic_mean
210,t_850_weekave_arctic_pc7
210,t_500_weekave_arctic_pc6
210,t_500_weekave_arctic_mean
211,slp_weekave_arctic_pc1
211,ts_weekave_arctic_pc1
211,h_500_weekave_arctic_pc1
211,slp_weekave_arctic_mean
211,t_850_weekave_arctic_pc1
211,h_500_weekave_arctic_mean
211,t_500_weekave_arctic_pc1
212,t_850_weekave_east_asia_pc1
212,t_500_weekave_east_asia_mean
212,t_500_weekave_east_asia_pc1
212,ts_weekave_east_asia_pc1
212,h_500_weekave_east_asia_mean
212,ts_weekave_east_asia_mean
212,t_850_weekave_east_asia_mean
212,h_500_weekave_east_asia_pc1
213,h_500_weekave_arctic_pc2
213,h_850_weekave_arctic_pc2
213,slp_weekave_arctic_pc2
213,t_500_weekave_arctic_pc2
213,t_850_weekave_arctic_pc2
213,ts_weekave_arctic_pc3
214,ts_weekave_arctic_pc9
215,slp_weekave_arctic_pc15
215,h_850_weekave_arctic_pc15
216,h_500_weekave_arctic_pc15
216,t_850_weekave_arctic_pc14
216,t_500_weekave_arctic_pc15
216,ts_weekave_arctic_pc16
217,slp_weekave_arctic_pc11
217,h_850_weekave_arctic_pc10
218,h_500_weekave_arctic_pc11
218,slp_weekave_arctic_pc10
218,h_850_weekave_arctic_pc11
218,t_500_weekave_arctic_pc11
219,slp_weekave_arctic_pc13
219,t_850_weekave_arctic_pc11
219,h_500_weekave_arctic_pc13
219,h_850_weekave_arctic_pc13
219,t_500_weekave_arctic_pc14
220,ts_weekave_arctic_pc15
220,t_850_weekave_arctic_pc15
221,h_500_weekave_atlantic_ocean_pc8
221,slp_weekave_atlantic_ocean_pc8
221,t_850_weekave_atlantic_ocean_pc9
221,h_850_weekave_atlantic_ocean_pc8
222,t_850_weekave_atlantic_trop_pc5
222,h_850_weekave_atlantic_trop_pc2
222,slp_weekave_atlantic_trop_pc2
223,h_500_weekave_atlantic_trop_pc10
224,t_500_weekave_atlantic_trop_pc3
224,h_500_weekave_atlantic_trop_pc3
225,h_850_weekave_atlantic_trop_pc5
226,h_500_weekave_atlantic_trop_pc12
227,t_850_weekave_atlantic_trop_pc18
228,h_850_weekave_east_asia_pc6
228,slp_weekave_east_asia_pc7
229,slp_weekave_arctic_pc14
229,t_850_weekave_arctic_pc12
229,h_500_weekave_arctic_pc12
229,h_850_weekave_arctic_pc14
229,t_500_weekave_arctic_pc12
230,ts_weekave_arctic_pc11
231,h_850_weekave_pacific_trop_pc4
231,h_500_weekave_pacific_trop_pc3
231,slp_weekave_pacific_trop_pc5
232,t_500_weekave_pacific_trop_pc2
232,h_500_weekave_pacific_trop_pc2
233,h_500_weekave_pacific_ocean_mean
233,h_500_weekave_pacific_ocean_pc1
233,slp_weekave_pacific_ocean_mean
233,t_850_weekave_pacific_ocean_pc1
233,slp_weekave_pacific_ocean_pc1
233,t_500_weekave_pacific_ocean_pc1
233,h_850_weekave_pacific_ocean_mean
234,h_500_weekave_pacific_trop_pc5
234,t_500_weekave_pacific_trop_pc4
235,t_500_weekave_mexico_gulf_pc8
235,h_500_weekave_mexico_gulf_pc7
236,slp_weekave_conus_pc5
236,h_850_weekave_conus_pc5
237,t_500_weekave_conus_pc5
237,ts_weekave_southern_canada_pc2
237,t_500_weekave_southern_canada_pc2
237,ts_weekave_conus_pc5
237,t_850_weekave_southern_canada_pc2
237,h_500_weekave_conus_pc5
237,h_500_weekave_southern_canada_pc2
237,t_850_weekave_conus_pc5
238,h_500_weekave_atlantic_ocean_pc5
238,t_500_weekave_atlantic_ocean_pc6
238,t_850_weekave_atlantic_ocean_pc7
238,slp_weekave_atlantic_ocean_pc5
239,t_850_weekave_southern_canada_pc5
239,ts_weekave_southern_canada_pc5
240,t_850_weekave_mexico_gulf_pc1
240,t_850_weekave_conus_pc2
240,h_500_weekave_mexico_gulf_pc2
240,ts_weekave_conus_pc2
240,slp_weekave_conus_pc4
240,ts_weekave_mexico_gulf_pc2
240,t_850_weekave_mexico_gulf_mean
240,h_500_weekave_conus_pc1
240,t_500_weekave_conus_pc2
240,h_850_weekave_conus_pc2
240,h_850_weekave_mexico_gulf_pc2
240,slp_weekave_mexico_gulf_pc2
241,t_850_weekave_mexico_gulf_pc2
241,ts_weekave_conus_pc3
241,t_850_weekave_conus_pc3
241,t_500_weekave_mexico_gulf_pc2
241,ts_weekave_mexico_gulf_mean
241,ts_weekave_mexico_gulf_pc1
241,t_500_weekave_conus_pc3
242,t_500_weekave_mexico_gulf_pc1
242,t_500_weekave_conus_pc7
242,h_500_weekave_mexico_gulf_mean
242,h_500_weekave_mexico_gulf_pc1
242,h_500_weekave_conus_pc8
243,slp_weekave_mexico_gulf_pc5
243,h_850_weekave_mexico_gulf_pc5
244,slp_weekave_conus_pc7
244,slp_weekave_mexico_gulf_pc9
244,h_850_weekave_conus_pc7
245,h_850_weekave_atlantic_ocean_pc6
245,h_500_weekave_atlantic_ocean_pc6
245,t_500_weekave_atlantic_ocean_pc7
246,t_500_weekave_atlantic_ocean_pc8
246,t_850_weekave_atlantic_ocean_pc8
246,h_500_weekave_atlantic_ocean_pc7
246,slp_weekave_atlantic_ocean_pc7
247,slp_weekave_mexico_gulf_pc4
247,h_500_weekave_mexico_gulf_pc4
247,ts_weekave_mexico_gulf_pc6
247,t_850_weekave_mexico_gulf_pc4
247,h_850_weekave_mexico_gulf_pc4
247,t_500_weekave_mexico_gulf_pc4
248,ts_weekave_arctic_pc8
248,t_850_weekave_arctic_pc8
248,t_500_weekave_arctic_pc8
248,h_500_weekave_arctic_pc8
249,t_500_weekave_southern_canada_mean
249,slp_weekave_southern_canada_pc2
249,h_500_weekave_southern_canada_pc1
249,h_850_weekave_southern_canada_mean
249,ts_weekave_southern_canada_mean
249,h_850_weekave_southern_canada_pc1
249,h_500_weekave_southern_canada_mean
250,h_850_weekave_conus_pc3
250,slp_weekave_conus_pc3
250,h_500_weekave_conus_pc3
250,ts_weekave_conus_pc9
251,t_500_weekave_arctic_pc3
251,ts_weekave_arctic_pc4
251,h_500_weekave_arctic_pc3
251,h_850_weekave_arctic_pc3
251,slp_weekave_arctic_pc3
251,t_850_weekave_arctic_pc3
252,slp_weekave_mexico_gulf_pc1
252,h_850_weekave_conus_pc1
252,h_850_weekave_mexico_gulf_pc1
252,slp_weekave_conus_pc2
252,h_850_weekave_southern_canada_pc4
252,slp_weekave_southern_canada_pc4
252,slp_weekave_conus_mean
253,slp_weekave_southern_canada_mean
253,h_500_weekave_pacific_ocean_pc2
253,h_850_weekave_southern_canada_pc2
253,t_500_weekave_pacific_ocean_pc2
253,t_850_weekave_pacific_ocean_pc2
253,h_850_weekave_pacific_ocean_pc3
253,slp_weekave_pacific_ocean_pc3
253,slp_weekave_southern_canada_pc1
254,h_500_weekave_conus_mean
254,t_500_weekave_conus_pc1
254,h_500_weekave_southern_canada_pc3
254,h_500_weekave_conus_pc2
254,t_850_weekave_conus_mean
254,ts_weekave_conus_mean
254,t_850_weekave_southern_canada_pc3
254,ts_weekave_southern_canada_pc3
254,t_500_weekave_conus_mean
254,t_500_weekave_southern_canada_pc3
255,h_500_weekave_conus_pc6
255,t_500_weekave_conus_pc6
255,t_850_weekave_conus_pc6
255,ts_weekave_conus_pc6
256,h_850_weekave_atlantic_ocean_pc3
256,t_850_weekave_atlantic_ocean_pc2
256,t_500_weekave_atlantic_ocean_pc2
256,slp_weekave_southern_canada_pc6
256,t_500_weekave_southern_canada_pc5
256,h_500_weekave_southern_canada_pc5
256,h_500_weekave_atlantic_ocean_pc3
256,h_850_weekave_southern_canada_pc5
257,h_850_weekave_southern_canada_pc8
257,slp_weekave_southern_canada_pc8
258,ts_weekave_southern_canada_pc6
259,h_500_weekave_southern_canada_pc6
259,t_850_weekave_southern_canada_pc6
259,t_500_weekave_southern_canada_pc6
260,ts_weekave_southern_canada_pc8
261,h_850_weekave_conus_pc6
261,h_850_weekave_southern_canada_pc11
261,slp_weekave_southern_canada_pc11
261,slp_weekave_conus_pc6
262,t_850_weekave_atlantic_ocean_pc1
262,t_500_weekave_atlantic_ocean_pc1
262,h_500_weekave_atlantic_ocean_pc1
262,h_850_weekave_atlantic_ocean_pc1
263,h_500_weekave_southern_canada_pc7
263,t_500_weekave_southern_canada_pc7
263,t_850_weekave_southern_canada_pc8
263,ts_weekave_southern_canada_pc9
264,t_850_weekave_atlantic_ocean_mean
264,t_850_weekave_atlantic_ocean_pc6
264,t_500_weekave_atlantic_ocean_pc4
264,t_500_weekave_atlantic_ocean_mean
265,h_500_weekave_atlantic_ocean_pc4
265,slp_weekave_atlantic_ocean_pc4
265,t_500_weekave_atlantic_ocean_pc5
265,t_850_weekave_atlantic_ocean_pc5
265,t_850_weekave_atlantic_ocean_pc4
266,t_500_weekave_conus_pc4
266,h_500_weekave_southern_canada_pc4
266,h_850_weekave_conus_pc4
266,ts_weekave_conus_pc4
266,h_500_weekave_conus_pc4
266,ts_weekave_southern_canada_pc4
266,NE_current_week
266,t_850_weekave_southern_canada_pc4
266,t_500_weekave_southern_canada_pc4
266,t_850_weekave_conus_pc4
267,t_850_weekave_atlantic_trop_pc2
267,t_850_weekave_atlantic_ocean_pc3
268,t_500_weekave_atlantic_trop_pc2
268,h_500_weekave_atlantic_trop_pc2
269,h_500_weekave_atlantic_ocean_pc2
269,slp_weekave_southern_canada_pc3
269,slp_weekave_atlantic_ocean_pc2
269,t_500_weekave_atlantic_ocean_pc3
269,h_850_weekave_atlantic_ocean_mean
269,h_500_weekave_atlantic_ocean_mean
269,h_850_weekave_southern_canada_pc3
270,slp_weekave_conus_pc8
270,h_850_weekave_conus_pc8
271,h_500_weekave_conus_pc20
272,h_850_weekave_conus_pc11
272,slp_weekave_conus_pc12
273,h_500_weekave_conus_pc12
273,t_500_weekave_conus_pc11
274,t_850_weekave_conus_pc10
274,ts_weekave_conus_pc11
275,h_500_weekave_southern_canada_pc10
275,t_500_weekave_southern_canada_pc10
276,h_500_weekave_pacific_ocean_pc4
276,h_850_weekave_pacific_ocean_pc4
276,slp_weekave_pacific_ocean_pc4
276,t_850_weekave_pacific_ocean_pc5
276,t_500_weekave_pacific_ocean_pc4
277,h_850_weekave_southern_canada_pc6
277,slp_weekave_southern_canada_pc7
278,h_850_weekave_southern_canada_pc7
278,slp_weekave_southern_canada_pc5
279,slp_weekave_conus_pc9
279,h_850_weekave_conus_pc9
280,ts_weekave_conus_pc7
280,t_850_weekave_conus_pc7
281,t_850_weekave_southern_canada_pc11
281,ts_weekave_southern_canada_pc11
282,ts_weekave_conus_pc8
282,h_500_weekave_conus_pc7
282,t_500_weekave_conus_pc8
282,t_850_weekave_conus_pc8
283,h_500_weekave_mexico_gulf_pc8
283,t_500_weekave_mexico_gulf_pc7
284,t_500_weekave_conus_pc10
284,h_500_weekave_conus_pc10
285,slp_weekave_conus_pc10
285,h_850_weekave_conus_pc10
286,slp_weekave_mexico_gulf_pc11
286,h_850_weekave_mexico_gulf_pc8
287,h_500_weekave_mexico_gulf_pc9
288,h_850_weekave_mexico_gulf_pc9
289,h_850_weekave_mexico_gulf_pc7
289,slp_weekave_mexico_gulf_pc8
290,t_850_weekave_mexico_gulf_pc6
290,h_500_weekave_mexico_gulf_pc6
291,t_850_weekave_mexico_gulf_pc5
291,ts_weekave_mexico_gulf_pc7
292,t_500_weekave_mexico_gulf_pc6
292,h_500_weekave_mexico_gulf_pc5
293,ts_weekave_mexico_gulf_pc5
293,slp_weekave_mexico_gulf_pc6
294,t_850_weekave_mexico_gulf_pc16
295,t_500_weekave_mexico_gulf_pc13
296,ts_weekave_conus_pc18
297,ts_weekave_mexico_gulf_pc18
298,ts_weekave_pacific_trop_pc4
299,ts_weekave_atlantic_trop_pc6
300,ts_weekave_pacific_ocean_pc6
301,ts_weekave_atlantic_ocean_pc13
302,slp_weekave_atlantic_trop_pc12
303,h_850_weekave_atlantic_trop_pc18
304,t_850_weekave_atlantic_trop_pc17
305,ts_weekave_atlantic_ocean_pc3
306,ts_weekave_atlantic_trop_pc8
307,ts_weekave_pacific_ocean_pc9
308,ts_weekave_atlantic_trop_pc9
309,t_850_weekave_atlantic_trop_pc11
310,slp_weekave_atlantic_trop_pc19
310,h_850_weekave_atlantic_trop_pc19
311,ts_weekave_pacific_trop_pc2
311,t_850_weekave_pacific_trop_pc2
312,t_500_weekave_pacific_ocean_mean
312,ts_weekave_pacific_ocean_pc2
312,t_500_weekave_pacific_ocean_pc6
312,t_850_weekave_pacific_ocean_mean
312,ts_weekave_atlantic_ocean_pc2
312,ts_weekave_pacific_ocean_mean
313,ts_weekave_conus_pc12
313,ts_weekave_southern_canada_pc14
314,t_850_weekave_mexico_gulf_pc19
314,ts_weekave_mexico_gulf_pc4
315,ts_weekave_pacific_trop_pc3
315,t_850_weekave_pacific_trop_pc4
315,ts_weekave_atlantic_ocean_mean
315,ts_weekave_atlantic_ocean_pc1
315,ts_weekave_atlantic_trop_pc1
315,t_850_weekave_atlantic_trop_pc4
316,ts_weekave_pacific_ocean_pc4
317,ts_weekave_atlantic_trop_pc4
318,t_850_weekave_atlantic_trop_mean
318,t_850_weekave_atlantic_trop_pc1
319,slp_weekave_atlantic_trop_pc3
319,h_850_weekave_atlantic_trop_pc3
320,h_500_weekave_atlantic_trop_pc8
321,h_850_weekave_atlantic_trop_pc8
322,t_500_weekave_atlantic_ocean_pc10
322,h_850_weekave_atlantic_ocean_pc9
322,h_500_weekave_atlantic_ocean_pc9
322,slp_weekave_atlantic_ocean_pc9
323,slp_weekave_atlantic_trop_pc1
323,h_850_weekave_atlantic_ocean_pc10
323,slp_weekave_atlantic_ocean_pc10
323,h_500_weekave_atlantic_ocean_pc10
323,h_850_weekave_atlantic_trop_pc1
324,slp_weekave_mexico_gulf_pc7
324,h_850_weekave_mexico_gulf_pc6
324,t_850_weekave_mexico_gulf_pc9
325,slp_weekave_atlantic_trop_pc5
325,h_850_weekave_atlantic_trop_pc4
326,slp_weekave_pacific_trop_pc1
