Group,Mean_Importance,Std_Importance,Group_Size,Feature,Region,Horizon
393,0.0388717162653927,0.0130564657352091,8,t_850_weekave_atlantic_ocean_pc2,MW,1
393,0.0388717162653927,0.0130564657352091,8,t_500_weekave_atlantic_ocean_pc2,MW,1
393,0.0388717162653927,0.0130564657352091,8,slp_weekave_southern_canada_pc6,MW,1
385,0.0382649175125548,0.0097969870902007,6,h_850_weekave_arctic_pc3,MW,1
385,0.0382649175125548,0.0097969870902007,6,t_850_weekave_arctic_pc3,MW,1
385,0.0382649175125548,0.0097969870902007,6,ts_weekave_arctic_pc4,MW,1
385,0.0382649175125548,0.0097969870902007,6,slp_weekave_arctic_pc3,MW,1
385,0.0382649175125548,0.0097969870902007,6,t_500_weekave_arctic_pc3,MW,1
385,0.0382649175125548,0.0097969870902007,6,h_500_weekave_arctic_pc3,MW,1
371,0.0375575704308669,0.0141606412870587,8,ts_weekave_conus_pc5,MW,1
371,0.0375575704308669,0.0141606412870587,8,t_850_weekave_conus_pc5,MW,1
371,0.0375575704308669,0.0141606412870587,8,t_500_weekave_conus_pc5,MW,1
371,0.0375575704308669,0.0141606412870587,8,h_500_weekave_conus_pc5,MW,1
371,0.0375575704308669,0.0141606412870587,8,h_500_weekave_southern_canada_pc2,MW,1
371,0.0375575704308669,0.0141606412870587,8,t_500_weekave_southern_canada_pc2,MW,1
371,0.0375575704308669,0.0141606412870587,8,t_850_weekave_southern_canada_pc2,MW,1
371,0.0375575704308669,0.0141606412870587,8,ts_weekave_southern_canada_pc2,MW,1
370,0.0357597928725359,0.0182682961475422,2,h_850_weekave_conus_pc5,MW,1
370,0.0357597928725359,0.0182682961475422,2,slp_weekave_conus_pc5,MW,1
295,0.0261086358791738,0.0110322582032655,5,h_500_weekave_pacific_ocean_pc5,MW,1
295,0.0261086358791738,0.0110322582032655,5,h_850_weekave_pacific_ocean_pc5,MW,1
295,0.0261086358791738,0.0110322582032655,5,t_850_weekave_pacific_ocean_pc4,MW,1
295,0.0261086358791738,0.0110322582032655,5,slp_weekave_pacific_ocean_pc5,MW,1
295,0.0261086358791738,0.0110322582032655,5,t_500_weekave_pacific_ocean_pc5,MW,1
296,0.0216658617547651,0.0124605436036145,7,slp_weekave_arctic_pc8,MW,1
296,0.0216658617547651,0.0124605436036145,7,h_850_weekave_arctic_pc8,MW,1
296,0.0216658617547651,0.0124605436036145,7,t_500_weekave_arctic_pc9,MW,1
296,0.0216658617547651,0.0124605436036145,7,h_500_weekave_arctic_pc9,MW,1
296,0.0216658617547651,0.0124605436036145,7,ts_weekave_arctic_pc10,MW,1
296,0.0216658617547651,0.0124605436036145,7,h_500_weekave_arctic_pc10,MW,1
296,0.0216658617547651,0.0124605436036145,7,t_850_weekave_arctic_pc9,MW,1
345,0.0199482750408134,0.0057324758468164,10,t_850_weekave_pacific_trop_mean,MW,1
345,0.0199482750408134,0.0057324758468164,10,h_850_weekave_pacific_trop_pc2,MW,1
345,0.0199482750408134,0.0057324758468164,10,t_850_weekave_pacific_trop_pc3,MW,1
345,0.0199482750408134,0.0057324758468164,10,t_500_weekave_atlantic_trop_mean,MW,1
345,0.0199482750408134,0.0057324758468164,10,ts_weekave_pacific_trop_pc1,MW,1
345,0.0199482750408134,0.0057324758468164,10,t_500_weekave_pacific_trop_pc1,MW,1
345,0.0199482750408134,0.0057324758468164,10,t_850_weekave_pacific_trop_pc1,MW,1
345,0.0199482750408134,0.0057324758468164,10,h_500_weekave_pacific_trop_pc1,MW,1
345,0.0199482750408134,0.0057324758468164,10,h_500_weekave_atlantic_trop_pc1,MW,1
345,0.0199482750408134,0.0057324758468164,10,ts_weekave_pacific_trop_mean,MW,1
403,0.0187133063545719,0.009384500891128,2,h_850_weekave_southern_canada_pc6,MW,1
403,0.0187133063545719,0.009384500891128,2,slp_weekave_southern_canada_pc7,MW,1
287,0.0178410184781235,0.0074620268501915,6,slp_weekave_east_asia_mean,MW,1
287,0.0178410184781235,0.0074620268501915,6,h_850_weekave_east_asia_mean,MW,1
287,0.0178410184781235,0.0074620268501915,6,slp_weekave_east_asia_pc1,MW,1
287,0.0178410184781235,0.0074620268501915,6,h_850_weekave_east_asia_pc1,MW,1
287,0.0178410184781235,0.0074620268501915,6,slp_weekave_arctic_pc9,MW,1
287,0.0178410184781235,0.0074620268501915,6,h_850_weekave_arctic_pc9,MW,1
256,0.0158260894235683,0.0090944758085368,2,h_850_weekave_conus_pc17,MW,1
256,0.0158260894235683,0.0090944758085368,2,slp_weekave_conus_pc19,MW,1
292,0.0153812423841198,0.0087732785149886,8,ts_weekave_east_asia_mean,MW,1
292,0.0153812423841198,0.0087732785149886,8,t_850_weekave_east_asia_mean,MW,1
292,0.0153812423841198,0.0087732785149886,8,t_850_weekave_east_asia_pc1,MW,1
292,0.0153812423841198,0.0087732785149886,8,h_500_weekave_east_asia_mean,MW,1
292,0.0153812423841198,0.0087732785149886,8,h_500_weekave_east_asia_pc1,MW,1
292,0.0153812423841198,0.0087732785149886,8,t_500_weekave_east_asia_mean,MW,1
292,0.0153812423841198,0.0087732785149886,8,t_500_weekave_east_asia_pc1,MW,1
292,0.0153812423841198,0.0087732785149886,8,ts_weekave_east_asia_pc1,MW,1
362,0.0142746026919753,0.0086417849200559,7,h_850_weekave_pacific_ocean_mean,MW,1
362,0.0142746026919753,0.0086417849200559,7,slp_weekave_pacific_ocean_mean,MW,1
362,0.0142746026919753,0.0086417849200559,7,h_500_weekave_pacific_ocean_pc1,MW,1
362,0.0142746026919753,0.0086417849200559,7,slp_weekave_pacific_ocean_pc1,MW,1
362,0.0142746026919753,0.0086417849200559,7,t_850_weekave_pacific_ocean_pc1,MW,1
362,0.0142746026919753,0.0086417849200559,7,t_500_weekave_pacific_ocean_pc1,MW,1
362,0.0142746026919753,0.0086417849200559,7,h_500_weekave_pacific_ocean_mean,MW,1
408,0.0135276532063341,0.0074287227494874,4,t_850_weekave_conus_pc8,MW,1
408,0.0135276532063341,0.0074287227494874,4,ts_weekave_conus_pc8,MW,1
408,0.0135276532063341,0.0074287227494874,4,h_500_weekave_conus_pc7,MW,1
408,0.0135276532063341,0.0074287227494874,4,t_500_weekave_conus_pc8,MW,1
66,0.0134063278652828,0.0061126685663086,4,t_850_weekave_pacific_ocean_pc7,MW,1
66,0.0134063278652828,0.0061126685663086,4,h_500_weekave_pacific_ocean_pc7,MW,1
66,0.0134063278652828,0.0061126685663086,4,h_850_weekave_pacific_ocean_pc7,MW,1
66,0.0134063278652828,0.0061126685663086,4,slp_weekave_pacific_ocean_pc7,MW,1
327,0.0120322908408897,0.0060016536843496,6,ts_weekave_pacific_ocean_mean,MW,1
327,0.0120322908408897,0.0060016536843496,6,ts_weekave_atlantic_ocean_pc2,MW,1
327,0.0120322908408897,0.0060016536843496,6,t_500_weekave_pacific_ocean_pc6,MW,1
327,0.0120322908408897,0.0060016536843496,6,ts_weekave_pacific_ocean_pc2,MW,1
327,0.0120322908408897,0.0060016536843496,6,t_850_weekave_pacific_ocean_mean,MW,1
327,0.0120322908408897,0.0060016536843496,6,t_500_weekave_pacific_ocean_mean,MW,1
170,0.0117651110446949,0.0046372503895285,2,h_500_weekave_pacific_trop_pc19,MW,1
170,0.0117651110446949,0.0046372503895285,2,t_500_weekave_pacific_trop_pc20,MW,1
380,0.0113548353787272,0.0041093030940865,5,h_500_weekave_atlantic_ocean_pc4,MW,1
380,0.0113548353787272,0.0041093030940865,5,t_850_weekave_atlantic_ocean_pc4,MW,1
380,0.0113548353787272,0.0041093030940865,5,t_500_weekave_atlantic_ocean_pc5,MW,1
380,0.0113548353787272,0.0041093030940865,5,slp_weekave_atlantic_ocean_pc4,MW,1
380,0.0113548353787272,0.0041093030940865,5,t_850_weekave_atlantic_ocean_pc5,MW,1
300,0.0108266752612276,0.0052329050996696,3,ts_weekave_arctic_pc7,MW,1
300,0.0108266752612276,0.0052329050996696,3,t_500_weekave_arctic_pc7,MW,1
300,0.0108266752612276,0.0052329050996696,3,t_850_weekave_arctic_pc6,MW,1
359,0.0103029433984286,0.0040578850902813,1,ts_weekave_arctic_pc11,MW,1
307,0.0097373547037234,0.0034749705270579,3,t_850_weekave_east_asia_pc3,MW,1
307,0.0097373547037234,0.0034749705270579,3,ts_weekave_east_asia_pc4,MW,1
307,0.0097373547037234,0.0034749705270579,3,t_500_weekave_east_asia_pc3,MW,1
395,0.0095908901873131,0.0028656485147361,1,ts_weekave_southern_canada_pc6,MW,1
390,0.0093282381886896,0.0062980861209941,4,h_850_weekave_conus_pc3,MW,1
390,0.0093282381886896,0.0062980861209941,4,slp_weekave_conus_pc3,MW,1
390,0.0093282381886896,0.0062980861209941,4,ts_weekave_conus_pc9,MW,1
390,0.0093282381886896,0.0062980861209941,4,h_500_weekave_conus_pc3,MW,1
276,0.0078327613308382,0.0042072419366105,5,h_850_weekave_arctic_pc20,MW,1
276,0.0078327613308382,0.0042072419366105,5,t_850_weekave_arctic_pc17,MW,1
276,0.0078327613308382,0.0042072419366105,5,t_500_weekave_arctic_pc20,MW,1
276,0.0078327613308382,0.0042072419366105,5,slp_weekave_arctic_pc20,MW,1
276,0.0078327613308382,0.0042072419366105,5,h_500_weekave_arctic_pc20,MW,1
65,0.0076345956072803,0.0030429919086627,2,t_850_weekave_pacific_ocean_pc9,MW,1
65,0.0076345956072803,0.0030429919086627,2,t_500_weekave_pacific_ocean_pc8,MW,1
286,0.0074453671243395,0.00269776992204,4,t_850_weekave_arctic_pc8,MW,1
286,0.0074453671243395,0.00269776992204,4,h_500_weekave_arctic_pc8,MW,1
286,0.0074453671243395,0.00269776992204,4,ts_weekave_arctic_pc8,MW,1
286,0.0074453671243395,0.00269776992204,4,t_500_weekave_arctic_pc8,MW,1
187,0.0074347192913202,0.0039230664686506,2,h_500_weekave_southern_canada_pc16,MW,1
187,0.0074347192913202,0.0039230664686506,2,t_500_weekave_southern_canada_pc16,MW,1
298,0.0073303754374078,0.007771268137665,6,h_500_weekave_arctic_pc6,MW,1
298,0.0073303754374078,0.007771268137665,6,h_850_weekave_arctic_pc6,MW,1
298,0.0073303754374078,0.007771268137665,6,slp_weekave_arctic_pc6,MW,1
298,0.0073303754374078,0.007771268137665,6,t_850_weekave_arctic_pc5,MW,1
298,0.0073303754374078,0.007771268137665,6,t_500_weekave_arctic_pc5,MW,1
298,0.0073303754374078,0.007771268137665,6,ts_weekave_arctic_pc5,MW,1
202,0.0071770607685968,0.0029589037337173,2,h_850_weekave_southern_canada_pc20,MW,1
202,0.0071770607685968,0.0029589037337173,2,slp_weekave_southern_canada_pc19,MW,1
368,0.0071526267246247,0.0044138566321273,4,h_500_weekave_atlantic_ocean_pc7,MW,1
368,0.0071526267246247,0.0044138566321273,4,slp_weekave_atlantic_ocean_pc7,MW,1
368,0.0071526267246247,0.0044138566321273,4,t_500_weekave_atlantic_ocean_pc8,MW,1
368,0.0071526267246247,0.0044138566321273,4,t_850_weekave_atlantic_ocean_pc8,MW,1
312,0.0070992757586393,0.0045984862677457,4,ts_weekave_arctic_pc16,MW,1
312,0.0070992757586393,0.0045984862677457,4,t_850_weekave_arctic_pc14,MW,1
312,0.0070992757586393,0.0045984862677457,4,h_500_weekave_arctic_pc15,MW,1
312,0.0070992757586393,0.0045984862677457,4,t_500_weekave_arctic_pc15,MW,1
361,0.0069092589139419,0.0047795867982847,2,h_500_weekave_pacific_trop_pc2,MW,1
361,0.0069092589139419,0.0047795867982847,2,t_500_weekave_pacific_trop_pc2,MW,1
314,0.006801555470922,0.0028559679791186,4,h_850_weekave_arctic_pc11,MW,1
314,0.006801555470922,0.0028559679791186,4,slp_weekave_arctic_pc10,MW,1
314,0.006801555470922,0.0028559679791186,4,h_500_weekave_arctic_pc11,MW,1
314,0.006801555470922,0.0028559679791186,4,t_500_weekave_arctic_pc11,MW,1
232,0.0063620351871601,0.0040376055376972,2,h_500_weekave_southern_canada_pc14,MW,1
232,0.0063620351871601,0.0040376055376972,2,t_500_weekave_southern_canada_pc13,MW,1
267,0.0062530887826202,0.0039631892654764,2,h_500_weekave_conus_pc13,MW,1
267,0.0062530887826202,0.0039631892654764,2,t_500_weekave_conus_pc13,MW,1
402,0.0061856771200453,0.0059688704535957,5,t_500_weekave_pacific_ocean_pc4,MW,1
402,0.0061856771200453,0.0059688704535957,5,h_850_weekave_pacific_ocean_pc4,MW,1
402,0.0061856771200453,0.0059688704535957,5,h_500_weekave_pacific_ocean_pc4,MW,1
402,0.0061856771200453,0.0059688704535957,5,t_850_weekave_pacific_ocean_pc5,MW,1
402,0.0061856771200453,0.0059688704535957,5,slp_weekave_pacific_ocean_pc4,MW,1
277,0.005941913492993,0.0030558726505908,1,ts_weekave_arctic_pc17,MW,1
118,0.0059213824164227,0.0022755045877981,1,t_500_weekave_pacific_trop_pc12,MW,1
158,0.0057653494881941,0.0070607251993038,3,t_850_weekave_pacific_trop_pc17,MW,1
158,0.0057653494881941,0.0070607251993038,3,slp_weekave_pacific_trop_pc11,MW,1
158,0.0057653494881941,0.0070607251993038,3,h_850_weekave_pacific_trop_pc11,MW,1
288,0.0056506959991045,0.0038327607364453,6,h_850_weekave_east_asia_pc2,MW,1
288,0.0056506959991045,0.0038327607364453,6,h_500_weekave_east_asia_pc2,MW,1
288,0.0056506959991045,0.0038327607364453,6,ts_weekave_east_asia_pc2,MW,1
288,0.0056506959991045,0.0038327607364453,6,t_850_weekave_east_asia_pc2,MW,1
288,0.0056506959991045,0.0038327607364453,6,slp_weekave_east_asia_pc2,MW,1
288,0.0056506959991045,0.0038327607364453,6,t_500_weekave_east_asia_pc2,MW,1
340,0.0054261539973204,0.0022969362684512,3,h_850_weekave_mexico_gulf_pc6,MW,1
340,0.0054261539973204,0.0022969362684512,3,slp_weekave_mexico_gulf_pc7,MW,1
340,0.0054261539973204,0.0022969362684512,3,t_850_weekave_mexico_gulf_pc9,MW,1
413,0.0053462649043575,0.0021335648096681,2,slp_weekave_conus_pc10,MW,1
413,0.0053462649043575,0.0021335648096681,2,h_850_weekave_conus_pc10,MW,1
210,0.005330428035369,0.0031469252804854,3,t_500_weekave_southern_canada_pc11,MW,1
210,0.005330428035369,0.0031469252804854,3,h_500_weekave_southern_canada_pc11,MW,1
210,0.005330428035369,0.0031469252804854,3,t_850_weekave_southern_canada_pc10,MW,1
353,0.0053129096253744,0.0042779732404607,2,h_500_weekave_atlantic_trop_pc3,MW,1
353,0.0053129096253744,0.0042779732404607,2,t_500_weekave_atlantic_trop_pc3,MW,1
75,0.0052695321152737,0.0038489374601996,3,h_500_weekave_pacific_ocean_pc8,MW,1
75,0.0052695321152737,0.0038489374601996,3,h_850_weekave_pacific_ocean_pc8,MW,1
75,0.0052695321152737,0.0038489374601996,3,slp_weekave_pacific_ocean_pc8,MW,1
80,0.005186580310965,0.0035002743023948,2,slp_weekave_east_asia_pc10,MW,1
80,0.005186580310965,0.0035002743023948,2,t_500_weekave_east_asia_pc10,MW,1
309,0.005172424853653,0.0032909265127911,3,ts_weekave_east_asia_pc3,MW,1
309,0.005172424853653,0.0032909265127911,3,t_500_weekave_east_asia_pc4,MW,1
309,0.005172424853653,0.0032909265127911,3,t_850_weekave_east_asia_pc4,MW,1
213,0.0050941747925967,0.0027940984415521,2,h_850_weekave_southern_canada_pc12,MW,1
213,0.0050941747925967,0.0027940984415521,2,slp_weekave_southern_canada_pc12,MW,1
326,0.005085148769048,0.0022352328786874,2,t_850_weekave_pacific_trop_pc2,MW,1
326,0.005085148769048,0.0022352328786874,2,ts_weekave_pacific_trop_pc2,MW,1
404,0.0050569495093969,0.0039500254780329,2,h_850_weekave_southern_canada_pc7,MW,1
404,0.0050569495093969,0.0039500254780329,2,slp_weekave_southern_canada_pc5,MW,1
237,0.0049795919192211,0.0022372546731854,1,t_850_weekave_conus_pc19,MW,1
501,0.0049636167805684,0.0028487079972165,5,slp_weekave_atlantic_ocean_pc11,MW,1
501,0.0049636167805684,0.0028487079972165,5,t_850_weekave_atlantic_ocean_pc11,MW,1
501,0.0049636167805684,0.0028487079972165,5,h_850_weekave_atlantic_ocean_pc11,MW,1
501,0.0049636167805684,0.0028487079972165,5,t_500_weekave_atlantic_ocean_pc11,MW,1
501,0.0049636167805684,0.0028487079972165,5,h_500_weekave_atlantic_ocean_pc11,MW,1
94,0.0049199570584774,0.0034966184130038,3,h_500_weekave_east_asia_pc12,MW,1
94,0.0049199570584774,0.0034966184130038,3,t_850_weekave_east_asia_pc11,MW,1
94,0.0049199570584774,0.0034966184130038,3,t_500_weekave_east_asia_pc16,MW,1
274,0.0049045578904258,0.0035274846063982,3,h_500_weekave_arctic_pc19,MW,1
274,0.0049045578904258,0.0035274846063982,3,t_500_weekave_arctic_pc19,MW,1
274,0.0049045578904258,0.0035274846063982,3,t_850_weekave_arctic_pc18,MW,1
223,0.0048924350816203,0.0034738430097077,4,ts_weekave_conus_pc10,MW,1
223,0.0048924350816203,0.0034738430097077,4,h_500_weekave_conus_pc9,MW,1
223,0.0048924350816203,0.0034738430097077,4,t_850_weekave_conus_pc9,MW,1
223,0.0048924350816203,0.0034738430097077,4,t_500_weekave_conus_pc9,MW,1
260,0.0043862302291194,0.0055984775956981,2,h_850_weekave_conus_pc15,MW,1
260,0.0043862302291194,0.0055984775956981,2,slp_weekave_conus_pc18,MW,1
101,0.0043367494254668,0.0028594644764759,2,h_500_weekave_east_asia_pc11,MW,1
101,0.0043367494254668,0.0028594644764759,2,t_500_weekave_east_asia_pc14,MW,1
155,0.0043200107603377,0.0038904307101823,1,t_850_weekave_pacific_trop_pc13,MW,1
139,0.0041644496887475,0.0024451021244166,2,h_850_weekave_pacific_ocean_pc14,MW,1
139,0.0041644496887475,0.0024451021244166,2,slp_weekave_pacific_ocean_pc14,MW,1
397,0.0041107007872,0.0014337708354717,1,ts_weekave_southern_canada_pc8,MW,1
207,0.0040975203135898,0.0031441170346346,4,t_850_weekave_southern_canada_pc9,MW,1
207,0.0040975203135898,0.0031441170346346,4,t_500_weekave_southern_canada_pc9,MW,1
207,0.0040975203135898,0.0031441170346346,4,h_500_weekave_southern_canada_pc9,MW,1
207,0.0040975203135898,0.0031441170346346,4,ts_weekave_southern_canada_pc10,MW,1
45,0.0039407384662649,0.002707360334956,1,ts_weekave_pacific_trop_pc4,MW,1
399,0.0039253154503691,0.0060099696088985,5,h_500_weekave_conus_pc4,MW,1
399,0.0039253154503691,0.0060099696088985,5,t_500_weekave_conus_pc4,MW,1
399,0.0039253154503691,0.0060099696088985,5,t_850_weekave_conus_pc4,MW,1
399,0.0039253154503691,0.0060099696088985,5,ts_weekave_conus_pc4,MW,1
399,0.0039253154503691,0.0060099696088985,5,h_850_weekave_conus_pc4,MW,1
423,0.0039077709995261,0.0020122605463297,1,t_500_weekave_mexico_gulf_pc13,MW,1
289,0.0038958564991031,0.0075694911400279,6,t_500_weekave_arctic_pc4,MW,1
289,0.0038958564991031,0.0075694911400279,6,t_850_weekave_arctic_pc4,MW,1
289,0.0038958564991031,0.0075694911400279,6,ts_weekave_arctic_pc2,MW,1
289,0.0038958564991031,0.0075694911400279,6,slp_weekave_arctic_pc5,MW,1
289,0.0038958564991031,0.0075694911400279,6,h_850_weekave_arctic_pc5,MW,1
289,0.0038958564991031,0.0075694911400279,6,h_500_weekave_arctic_pc4,MW,1
86,0.0038720160766886,0.0025407837187429,2,h_850_weekave_east_asia_pc9,MW,1
86,0.0038720160766886,0.0025407837187429,2,h_500_weekave_east_asia_pc9,MW,1
134,0.003862755952494,0.0033615390734281,2,h_850_weekave_pacific_trop_pc7,MW,1
134,0.003862755952494,0.0033615390734281,2,slp_weekave_pacific_trop_pc7,MW,1
343,0.0037923795179561,0.0024824504886124,2,t_500_weekave_atlantic_trop_pc4,MW,1
343,0.0037923795179561,0.0024824504886124,2,h_500_weekave_atlantic_trop_pc5,MW,1
444,0.003768557938687,0.0020456408732905,1,h_850_weekave_mexico_gulf_pc20,MW,1
270,0.0037499947838394,0.0016919885808121,2,t_850_weekave_conus_pc12,MW,1
270,0.0037499947838394,0.0016919885808121,2,ts_weekave_conus_pc13,MW,1
401,0.0037390267356998,0.0016131940681626,2,t_500_weekave_southern_canada_pc10,MW,1
401,0.0037390267356998,0.0016131940681626,2,h_500_weekave_southern_canada_pc10,MW,1
316,0.0037209192877407,0.0054164386959511,2,ts_weekave_arctic_pc15,MW,1
316,0.0037209192877407,0.0054164386959511,2,t_850_weekave_arctic_pc15,MW,1
430,0.0037136727099642,0.0021090167139971,1,t_500_weekave_mexico_gulf_pc14,MW,1
203,0.0036648132660048,0.0034509834890461,2,h_500_weekave_southern_canada_pc18,MW,1
203,0.0036648132660048,0.0034509834890461,2,t_500_weekave_southern_canada_pc18,MW,1
151,0.0035160156371973,0.0026775694522393,2,t_500_weekave_pacific_trop_pc3,MW,1
151,0.0035160156371973,0.0026775694522393,2,t_500_weekave_pacific_ocean_pc14,MW,1
215,0.003482722906603,0.0038357625183669,3,t_850_weekave_southern_canada_pc12,MW,1
215,0.003482722906603,0.0038357625183669,3,t_500_weekave_southern_canada_pc12,MW,1
215,0.003482722906603,0.0038357625183669,3,h_500_weekave_southern_canada_pc12,MW,1
128,0.0034689002422145,0.0035036925836193,3,h_500_weekave_pacific_ocean_pc15,MW,1
128,0.0034689002422145,0.0035036925836193,3,h_850_weekave_pacific_ocean_pc15,MW,1
128,0.0034689002422145,0.0035036925836193,3,slp_weekave_pacific_ocean_pc15,MW,1
117,0.0034173229946357,0.0034623747758911,2,t_500_weekave_pacific_trop_pc9,MW,1
117,0.0034173229946357,0.0034623747758911,2,h_500_weekave_pacific_trop_pc11,MW,1
509,0.003360711316202,0.0024644049137876,2,h_850_weekave_atlantic_trop_pc9,MW,1
