Group,Feature
146,h_500_weekave_atlantic_ocean_pc17
146,slp_weekave_atlantic_ocean_pc18
146,h_850_weekave_atlantic_ocean_pc18
147,h_500_weekave_atlantic_ocean_pc18
147,h_850_weekave_atlantic_ocean_pc17
147,slp_weekave_atlantic_ocean_pc17
148,h_500_weekave_atlantic_trop_pc9
148,t_500_weekave_atlantic_trop_pc10
149,t_500_weekave_atlantic_trop_pc9
150,t_850_weekave_atlantic_ocean_pc13
150,t_500_weekave_atlantic_ocean_pc13
151,slp_weekave_atlantic_trop_pc7
151,h_850_weekave_atlantic_trop_pc9
152,t_850_weekave_atlantic_trop_pc7
153,t_500_weekave_atlantic_ocean_pc14
153,t_850_weekave_atlantic_ocean_pc15
154,h_500_weekave_atlantic_ocean_pc15
154,h_850_weekave_atlantic_ocean_pc15
154,slp_weekave_atlantic_ocean_pc15
155,h_500_weekave_atlantic_ocean_pc14
155,slp_weekave_atlantic_ocean_pc14
155,h_850_weekave_atlantic_ocean_pc14
156,t_500_weekave_atlantic_ocean_pc15
157,h_500_weekave_atlantic_ocean_pc11
157,slp_weekave_atlantic_ocean_pc11
157,h_850_weekave_atlantic_ocean_pc11
157,t_500_weekave_atlantic_ocean_pc11
157,t_850_weekave_atlantic_ocean_pc11
158,h_850_weekave_atlantic_trop_pc7
158,slp_weekave_atlantic_trop_pc6
159,h_500_weekave_atlantic_trop_pc17
160,t_500_weekave_atlantic_ocean_pc12
161,t_850_weekave_atlantic_ocean_pc14
162,slp_weekave_atlantic_ocean_pc12
162,h_850_weekave_atlantic_ocean_pc12
162,h_500_weekave_atlantic_ocean_pc12
163,t_500_weekave_atlantic_trop_pc6
163,h_500_weekave_atlantic_trop_pc6
164,h_850_weekave_atlantic_trop_pc14
164,slp_weekave_atlantic_trop_pc14
165,t_850_weekave_atlantic_trop_pc20
166,t_850_weekave_atlantic_ocean_pc9
166,h_500_weekave_atlantic_ocean_pc8
166,h_850_weekave_atlantic_ocean_pc8
166,slp_weekave_atlantic_ocean_pc8
167,h_850_weekave_atlantic_trop_pc2
167,t_850_weekave_atlantic_trop_pc5
167,slp_weekave_atlantic_trop_pc2
168,h_500_weekave_atlantic_trop_pc10
169,h_500_weekave_atlantic_trop_pc3
169,t_500_weekave_atlantic_trop_pc3
170,h_850_weekave_atlantic_trop_pc5
171,h_500_weekave_atlantic_trop_pc12
172,t_850_weekave_atlantic_trop_pc18
173,h_500_weekave_atlantic_trop_pc16
174,t_500_weekave_atlantic_trop_pc17
175,h_500_weekave_atlantic_trop_pc7
175,t_500_weekave_atlantic_trop_pc7
176,t_850_weekave_atlantic_trop_pc3
176,slp_weekave_atlantic_trop_pc4
176,h_850_weekave_atlantic_trop_pc6
177,h_500_weekave_atlantic_trop_pc19
178,h_500_weekave_southern_canada_pc16
178,t_500_weekave_southern_canada_pc16
179,t_850_weekave_southern_canada_pc17
180,ts_weekave_atlantic_ocean_pc8
181,ts_weekave_southern_canada_pc20
182,slp_weekave_southern_canada_pc20
182,h_850_weekave_southern_canada_pc19
183,h_850_weekave_southern_canada_pc20
183,slp_weekave_southern_canada_pc19
184,t_500_weekave_southern_canada_pc18
184,h_500_weekave_southern_canada_pc18
185,t_850_weekave_southern_canada_pc18
186,h_500_weekave_southern_canada_pc19
186,t_500_weekave_southern_canada_pc19
187,t_500_weekave_conus_pc17
187,h_500_weekave_conus_pc16
188,slp_weekave_southern_canada_pc18
188,h_850_weekave_southern_canada_pc18
189,h_500_weekave_southern_canada_pc17
189,t_500_weekave_southern_canada_pc17
190,ts_weekave_conus_pc16
190,t_850_weekave_conus_pc13
191,t_850_weekave_southern_canada_pc19
192,ts_weekave_conus_pc18
193,h_500_weekave_southern_canada_pc12
193,t_500_weekave_southern_canada_pc12
193,t_850_weekave_southern_canada_pc12
194,ts_weekave_southern_canada_pc13
195,h_850_weekave_southern_canada_pc12
195,slp_weekave_southern_canada_pc12
196,ts_weekave_southern_canada_pc12
197,h_500_weekave_conus_pc20
198,slp_weekave_southern_canada_pc17
198,h_850_weekave_southern_canada_pc16
199,slp_weekave_southern_canada_pc14
200,h_850_weekave_southern_canada_pc17
201,t_850_weekave_southern_canada_pc13
201,ts_weekave_southern_canada_pc15
202,ts_weekave_southern_canada_pc18
203,slp_weekave_southern_canada_pc15
203,h_850_weekave_southern_canada_pc15
204,slp_weekave_conus_pc13
205,t_500_weekave_southern_canada_pc13
205,h_500_weekave_southern_canada_pc14
206,t_850_weekave_southern_canada_pc15
207,slp_weekave_southern_canada_pc13
207,h_850_weekave_southern_canada_pc13
208,h_500_weekave_southern_canada_pc13
208,t_500_weekave_southern_canada_pc14
209,t_850_weekave_southern_canada_pc14
210,slp_weekave_mexico_gulf_pc14
210,h_850_weekave_mexico_gulf_pc11
211,t_500_weekave_mexico_gulf_pc9
212,h_500_weekave_mexico_gulf_pc10
213,t_850_weekave_mexico_gulf_pc13
214,h_850_weekave_mexico_gulf_pc16
215,t_850_weekave_mexico_gulf_pc10
216,ts_weekave_mexico_gulf_pc15
217,t_500_weekave_mexico_gulf_pc12
218,h_500_weekave_mexico_gulf_pc13
219,ts_weekave_mexico_gulf_pc11
220,slp_weekave_mexico_gulf_pc13
221,ts_weekave_mexico_gulf_pc12
222,t_850_weekave_mexico_gulf_pc14
223,h_850_weekave_mexico_gulf_pc14
223,slp_weekave_mexico_gulf_pc19
224,h_500_weekave_mexico_gulf_pc17
225,t_500_weekave_mexico_gulf_pc17
226,h_850_weekave_mexico_gulf_pc13
227,slp_weekave_mexico_gulf_pc16
228,t_850_weekave_mexico_gulf_pc12
229,slp_weekave_mexico_gulf_pc15
229,h_850_weekave_mexico_gulf_pc12
230,h_500_weekave_mexico_gulf_pc14
231,ts_weekave_mexico_gulf_pc9
232,t_850_weekave_mexico_gulf_pc18
233,ts_weekave_mexico_gulf_pc10
234,t_850_weekave_mexico_gulf_pc15
235,t_850_weekave_mexico_gulf_pc7
235,slp_weekave_mexico_gulf_pc10
236,t_850_weekave_conus_pc20
237,t_850_weekave_conus_pc19
238,ts_weekave_conus_pc20
239,h_500_weekave_conus_pc19
239,t_500_weekave_conus_pc19
240,h_850_weekave_conus_pc20
241,slp_weekave_conus_pc20
242,t_500_weekave_conus_pc15
242,h_500_weekave_conus_pc17
243,t_500_weekave_conus_pc16
243,h_500_weekave_conus_pc15
244,h_850_weekave_mexico_gulf_pc10
244,slp_weekave_mexico_gulf_pc12
245,h_500_weekave_mexico_gulf_pc11
246,t_500_weekave_mexico_gulf_pc10
247,ts_weekave_southern_canada_pc7
248,ts_weekave_conus_pc15
249,ts_weekave_atlantic_ocean_pc14
250,slp_weekave_conus_pc17
251,h_850_weekave_conus_pc19
252,t_850_weekave_conus_pc18
253,t_850_weekave_southern_canada_pc20
254,t_500_weekave_conus_pc18
254,h_500_weekave_conus_pc18
255,t_850_weekave_conus_pc17
256,t_850_weekave_conus_pc16
256,ts_weekave_conus_pc17
257,h_850_weekave_conus_pc16
258,slp_weekave_conus_pc16
259,t_850_weekave_mexico_gulf_pc11
260,t_850_weekave_conus_pc14
261,slp_weekave_conus_pc19
261,h_850_weekave_conus_pc17
262,t_850_weekave_conus_pc15
263,ts_weekave_conus_pc19
264,t_500_weekave_conus_pc14
264,h_500_weekave_conus_pc14
265,slp_weekave_conus_pc18
265,h_850_weekave_conus_pc15
266,t_500_weekave_mexico_gulf_pc7
266,h_500_weekave_mexico_gulf_pc8
267,t_500_weekave_conus_pc10
267,h_500_weekave_conus_pc10
268,h_850_weekave_conus_pc10
268,slp_weekave_conus_pc10
269,slp_weekave_mexico_gulf_pc11
269,h_850_weekave_mexico_gulf_pc8
270,h_500_weekave_mexico_gulf_pc9
271,h_850_weekave_mexico_gulf_pc9
272,h_850_weekave_mexico_gulf_pc7
272,slp_weekave_mexico_gulf_pc8
273,h_500_weekave_mexico_gulf_pc6
273,t_850_weekave_mexico_gulf_pc6
274,ts_weekave_mexico_gulf_pc7
274,t_850_weekave_mexico_gulf_pc5
275,h_500_weekave_mexico_gulf_pc5
275,t_500_weekave_mexico_gulf_pc6
276,slp_weekave_mexico_gulf_pc6
276,ts_weekave_mexico_gulf_pc5
277,t_850_weekave_mexico_gulf_pc16
278,t_500_weekave_mexico_gulf_pc13
279,t_500_weekave_southern_canada_pc20
279,h_500_weekave_southern_canada_pc20
280,h_500_weekave_conus_pc11
280,t_500_weekave_conus_pc12
281,t_850_weekave_conus_pc11
281,ts_weekave_conus_pc14
282,h_850_weekave_conus_pc11
282,slp_weekave_conus_pc12
283,t_500_weekave_conus_pc11
283,h_500_weekave_conus_pc12
284,ts_weekave_conus_pc11
284,t_850_weekave_conus_pc10
285,t_500_weekave_conus_pc13
285,h_500_weekave_conus_pc13
286,h_850_weekave_conus_pc12
286,slp_weekave_conus_pc14
287,slp_weekave_conus_pc15
287,h_850_weekave_conus_pc13
288,t_850_weekave_conus_pc12
288,ts_weekave_conus_pc13
289,h_850_weekave_conus_pc18
290,slp_weekave_arctic_pc17
290,h_850_weekave_arctic_pc17
291,slp_weekave_arctic_pc18
291,h_850_weekave_arctic_pc18
292,h_500_weekave_arctic_pc19
292,t_850_weekave_arctic_pc18
292,t_500_weekave_arctic_pc19
293,ts_weekave_arctic_pc19
294,t_500_weekave_arctic_pc20
294,t_850_weekave_arctic_pc17
294,h_500_weekave_arctic_pc20
294,h_850_weekave_arctic_pc20
294,slp_weekave_arctic_pc20
295,ts_weekave_arctic_pc17
296,t_500_weekave_arctic_pc17
296,h_500_weekave_arctic_pc18
297,t_850_weekave_arctic_pc19
297,slp_weekave_arctic_pc19
297,h_850_weekave_arctic_pc19
298,slp_weekave_arctic_pc16
298,h_850_weekave_arctic_pc16
299,t_500_weekave_arctic_pc18
299,t_850_weekave_arctic_pc16
299,h_500_weekave_arctic_pc17
300,t_500_weekave_arctic_pc16
300,h_500_weekave_arctic_pc16
300,t_850_weekave_arctic_pc20
301,ts_weekave_arctic_pc20
302,h_850_weekave_pacific_ocean_pc5
302,slp_weekave_pacific_ocean_pc5
302,t_850_weekave_pacific_ocean_pc4
302,h_500_weekave_pacific_ocean_pc5
302,t_500_weekave_pacific_ocean_pc5
303,slp_weekave_arctic_pc8
303,h_850_weekave_arctic_pc8
303,h_500_weekave_arctic_pc9
303,h_500_weekave_arctic_pc10
303,t_500_weekave_arctic_pc9
303,ts_weekave_arctic_pc10
303,t_850_weekave_arctic_pc9
304,slp_weekave_east_asia_pc5
304,t_850_weekave_east_asia_pc5
304,h_850_weekave_east_asia_pc4
304,h_500_weekave_east_asia_pc4
304,ts_weekave_east_asia_pc7
304,t_500_weekave_east_asia_pc5
305,t_500_weekave_arctic_pc5
305,h_500_weekave_arctic_pc6
305,slp_weekave_arctic_pc6
305,ts_weekave_arctic_pc5
305,h_850_weekave_arctic_pc6
305,t_850_weekave_arctic_pc5
306,ts_weekave_arctic_pc6
307,t_850_weekave_arctic_pc6
307,ts_weekave_arctic_pc7
307,t_500_weekave_arctic_pc7
308,t_500_weekave_east_asia_pc11
308,ts_weekave_east_asia_pc6
309,slp_weekave_arctic_pc12
309,t_500_weekave_arctic_pc13
309,h_850_weekave_arctic_pc12
309,t_850_weekave_arctic_pc13
309,h_500_weekave_arctic_pc14
310,ts_weekave_arctic_pc14
311,slp_weekave_pacific_trop_pc4
311,h_850_weekave_pacific_trop_pc5
311,ts_weekave_pacific_trop_pc5
312,t_500_weekave_pacific_ocean_pc3
312,h_850_weekave_pacific_ocean_pc2
312,h_500_weekave_pacific_ocean_pc3
312,slp_weekave_pacific_ocean_pc2
312,t_850_weekave_pacific_ocean_pc3
313,ts_weekave_pacific_ocean_pc3
314,t_850_weekave_east_asia_pc3
314,t_500_weekave_east_asia_pc3
314,ts_weekave_east_asia_pc4
315,h_500_weekave_arctic_pc5
315,h_850_weekave_arctic_pc4
315,slp_weekave_arctic_pc4
315,h_850_weekave_east_asia_pc3
315,slp_weekave_east_asia_pc3
315,h_500_weekave_east_asia_pc3
316,t_850_weekave_east_asia_pc4
316,t_500_weekave_east_asia_pc4
316,ts_weekave_east_asia_pc3
317,h_500_weekave_east_asia_pc5
317,slp_weekave_east_asia_pc4
317,h_850_weekave_east_asia_pc5
318,h_500_weekave_arctic_pc7
318,slp_weekave_arctic_pc7
318,h_850_weekave_arctic_pc7
318,t_850_weekave_arctic_pc10
318,t_500_weekave_arctic_pc10
319,ts_weekave_arctic_pc12
320,slp_weekave_east_asia_pc1
320,slp_weekave_east_asia_mean
320,h_850_weekave_east_asia_pc1
320,slp_weekave_arctic_pc9
320,h_850_weekave_east_asia_mean
320,h_850_weekave_arctic_pc9
321,h_850_weekave_east_asia_pc2
321,t_850_weekave_east_asia_pc2
321,ts_weekave_east_asia_pc2
321,slp_weekave_east_asia_pc2
321,t_500_weekave_east_asia_pc2
321,h_500_weekave_east_asia_pc2
322,h_500_weekave_arctic_pc4
322,h_850_weekave_arctic_pc5
322,t_850_weekave_arctic_pc4
322,slp_weekave_arctic_pc5
322,ts_weekave_arctic_pc2
322,t_500_weekave_arctic_pc4
323,ts_weekave_arctic_mean
323,t_850_weekave_arctic_pc7
323,t_500_weekave_arctic_mean
323,t_850_weekave_arctic_mean
323,t_500_weekave_arctic_pc6
324,h_500_weekave_arctic_mean
324,ts_weekave_arctic_pc1
324,slp_weekave_arctic_mean
324,t_500_weekave_arctic_pc1
324,h_500_weekave_arctic_pc1
324,slp_weekave_arctic_pc1
324,t_850_weekave_arctic_pc1
325,t_500_weekave_east_asia_mean
325,h_500_weekave_east_asia_mean
325,t_850_weekave_east_asia_mean
325,ts_weekave_east_asia_mean
325,t_500_weekave_east_asia_pc1
325,h_500_weekave_east_asia_pc1
325,ts_weekave_east_asia_pc1
325,t_850_weekave_east_asia_pc1
326,h_850_weekave_arctic_pc2
326,slp_weekave_arctic_pc2
326,t_850_weekave_arctic_pc2
326,t_500_weekave_arctic_pc2
326,h_500_weekave_arctic_pc2
326,ts_weekave_arctic_pc3
327,ts_weekave_arctic_pc9
328,slp_weekave_arctic_pc15
328,h_850_weekave_arctic_pc15
329,t_500_weekave_arctic_pc15
329,t_850_weekave_arctic_pc14
329,h_500_weekave_arctic_pc15
329,ts_weekave_arctic_pc16
330,h_850_weekave_arctic_pc10
330,slp_weekave_arctic_pc11
331,slp_weekave_arctic_pc10
331,t_500_weekave_arctic_pc11
331,h_500_weekave_arctic_pc11
331,h_850_weekave_arctic_pc11
332,t_500_weekave_arctic_pc14
332,h_850_weekave_arctic_pc13
332,h_500_weekave_arctic_pc13
332,slp_weekave_arctic_pc13
332,t_850_weekave_arctic_pc11
333,ts_weekave_arctic_pc15
333,t_850_weekave_arctic_pc15
334,h_500_weekave_pacific_ocean_pc7
334,h_850_weekave_pacific_ocean_pc7
334,t_850_weekave_pacific_ocean_pc7
334,slp_weekave_pacific_ocean_pc7
335,ts_weekave_pacific_ocean_pc10
336,slp_weekave_east_asia_pc7
336,h_850_weekave_east_asia_pc6
337,h_500_weekave_arctic_pc12
337,t_500_weekave_arctic_pc12
337,slp_weekave_arctic_pc14
337,t_850_weekave_arctic_pc12
337,h_850_weekave_arctic_pc14
338,ts_weekave_arctic_pc11
339,h_500_weekave_pacific_trop_pc3
339,h_850_weekave_pacific_trop_pc4
339,slp_weekave_pacific_trop_pc5
340,t_500_weekave_pacific_trop_pc2
340,h_500_weekave_pacific_trop_pc2
341,t_500_weekave_pacific_ocean_pc1
341,t_850_weekave_pacific_ocean_pc1
341,h_500_weekave_pacific_ocean_pc1
341,h_500_weekave_pacific_ocean_mean
341,h_850_weekave_pacific_ocean_mean
341,slp_weekave_pacific_ocean_mean
341,slp_weekave_pacific_ocean_pc1
342,h_500_weekave_pacific_trop_pc5
342,t_500_weekave_pacific_trop_pc4
343,h_850_weekave_conus_pc14
343,slp_weekave_conus_pc11
344,slp_weekave_conus_pc8
344,h_850_weekave_conus_pc8
345,h_500_weekave_conus_pc8
345,t_500_weekave_conus_pc7
346,t_850_weekave_conus_pc7
346,ts_weekave_conus_pc7
347,slp_weekave_conus_pc9
347,h_850_weekave_conus_pc9
348,t_500_weekave_conus_pc9
348,h_500_weekave_conus_pc9
348,ts_weekave_conus_pc10
348,t_850_weekave_conus_pc9
349,h_850_weekave_southern_canada_pc14
349,slp_weekave_southern_canada_pc16
350,t_500_weekave_southern_canada_pc15
350,h_500_weekave_southern_canada_pc15
351,h_850_weekave_conus_pc4
351,t_500_weekave_conus_pc4
351,ts_weekave_conus_pc4
351,t_850_weekave_conus_pc4
351,h_500_weekave_conus_pc4
352,t_500_weekave_southern_canada_pc7
352,h_500_weekave_southern_canada_pc7
352,ts_weekave_southern_canada_pc9
352,t_850_weekave_southern_canada_pc8
353,t_500_weekave_pacific_ocean_pc4
353,h_850_weekave_pacific_ocean_pc4
353,slp_weekave_pacific_ocean_pc4
353,t_850_weekave_pacific_ocean_pc5
353,h_500_weekave_pacific_ocean_pc4
354,slp_weekave_southern_canada_pc5
354,h_850_weekave_southern_canada_pc7
355,h_850_weekave_pacific_ocean_pc6
355,t_850_weekave_pacific_ocean_pc6
355,t_500_weekave_pacific_ocean_pc7
355,slp_weekave_pacific_ocean_pc6
355,h_500_weekave_pacific_ocean_pc6
356,t_850_weekave_pacific_ocean_pc9
356,t_500_weekave_pacific_ocean_pc8
357,ts_weekave_southern_canada_pc11
357,t_850_weekave_southern_canada_pc11
358,t_500_weekave_southern_canada_pc10
358,h_500_weekave_southern_canada_pc10
359,t_500_weekave_conus_pc8
359,ts_weekave_conus_pc8
359,t_850_weekave_conus_pc8
359,h_500_weekave_conus_pc7
360,h_850_weekave_southern_canada_pc11
360,slp_weekave_conus_pc6
360,h_850_weekave_conus_pc6
360,slp_weekave_southern_canada_pc11
361,t_850_weekave_southern_canada_pc10
361,t_500_weekave_southern_canada_pc11
361,h_500_weekave_southern_canada_pc11
362,t_500_weekave_atlantic_ocean_pc7
362,h_850_weekave_atlantic_ocean_pc6
362,h_500_weekave_atlantic_ocean_pc6
363,t_500_weekave_atlantic_ocean_pc8
363,t_850_weekave_atlantic_ocean_pc8
363,h_500_weekave_atlantic_ocean_pc7
363,slp_weekave_atlantic_ocean_pc7
364,t_500_weekave_mexico_gulf_pc4
364,ts_weekave_mexico_gulf_pc6
364,t_850_weekave_mexico_gulf_pc4
364,slp_weekave_mexico_gulf_pc4
364,h_500_weekave_mexico_gulf_pc4
364,h_850_weekave_mexico_gulf_pc4
365,t_500_weekave_arctic_pc8
365,h_500_weekave_arctic_pc8
365,t_850_weekave_arctic_pc8
365,ts_weekave_arctic_pc8
366,slp_weekave_southern_canada_pc2
366,ts_weekave_southern_canada_mean
366,h_500_weekave_southern_canada_pc1
366,h_850_weekave_southern_canada_mean
366,h_500_weekave_southern_canada_mean
366,h_850_weekave_southern_canada_pc1
366,t_500_weekave_southern_canada_mean
367,ts_weekave_conus_pc9
367,slp_weekave_conus_pc3
367,h_850_weekave_conus_pc3
367,h_500_weekave_conus_pc3
368,t_850_weekave_atlantic_ocean_mean
368,t_500_weekave_atlantic_ocean_pc4
368,t_850_weekave_atlantic_ocean_pc6
368,t_500_weekave_atlantic_ocean_mean
369,h_500_weekave_atlantic_ocean_pc4
369,t_850_weekave_atlantic_ocean_pc4
369,t_500_weekave_atlantic_ocean_pc5
369,slp_weekave_atlantic_ocean_pc4
369,t_850_weekave_atlantic_ocean_pc5
370,t_850_weekave_atlantic_ocean_pc3
370,t_850_weekave_atlantic_trop_pc2
371,t_500_weekave_atlantic_ocean_pc1
371,t_850_weekave_atlantic_ocean_pc1
371,h_500_weekave_atlantic_ocean_pc1
371,h_850_weekave_atlantic_ocean_pc1
372,h_500_weekave_atlantic_trop_pc2
372,t_500_weekave_atlantic_trop_pc2
373,h_500_weekave_atlantic_ocean_pc2
373,h_850_weekave_atlantic_ocean_mean
373,t_500_weekave_atlantic_ocean_pc3
373,t_500_weekave_southern_canada_pc4
373,h_850_weekave_southern_canada_pc3
373,h_500_weekave_atlantic_ocean_mean
373,slp_weekave_atlantic_ocean_pc2
373,slp_weekave_southern_canada_pc3
373,h_500_weekave_southern_canada_pc4
373,t_850_weekave_southern_canada_pc4
373,ts_weekave_southern_canada_pc4
374,h_850_weekave_arctic_pc3
374,t_500_weekave_arctic_pc3
374,t_850_weekave_arctic_pc3
374,ts_weekave_arctic_pc4
374,h_500_weekave_arctic_pc3
374,slp_weekave_arctic_pc3
375,slp_weekave_conus_mean
375,h_850_weekave_southern_canada_pc4
375,slp_weekave_southern_canada_pc4
375,slp_weekave_mexico_gulf_pc1
375,h_850_weekave_conus_pc1
375,h_850_weekave_mexico_gulf_pc1
375,slp_weekave_conus_pc2
376,h_500_weekave_pacific_ocean_pc2
376,h_850_weekave_southern_canada_pc2
376,slp_weekave_pacific_ocean_pc3
