Group,Mean_Importance,Std_Importance,Group_Size
120,0.0174250590710328,0.006063421720679726,8
235,0.01513985984842181,0.004844506021656819,5
181,0.013381036047307716,0.004185094305927159,7
234,0.01224016255471363,0.006206400548608565,4
128,0.009159987201016673,0.006016860983173328,4
196,0.008792180992536158,0.010767955078160425,11
463,0.0080725848861122,0.002429627954558143,1
182,0.006869261192555864,0.003016634374052043,5
65,0.006264975390653582,0.003494972652560128,2
91,0.006016866678627597,0.0027798602921444847,2
240,0.005996619680211835,0.004958910820698118,4
198,0.0057203661537985175,0.005014483838421662,7
184,0.005715828636846743,0.0028529160052456577,3
85,0.005592440895809325,0.0034405793878381544,2
465,0.005465628234343489,0.0025118614185200227,1
83,0.005073753932314196,0.002904305730323862,2
294,0.005021495182577063,0.0024826433673735436,2
340,0.004979074376188208,0.0031128301253560186,3
251,0.004843944671703104,0.00199940345058226,1
337,0.00478276761474441,0.0018167857989309507,1
361,0.004755342871685997,0.0032096350581594223,3
142,0.004729325972391063,0.003664407131811884,1
191,0.004680545994909524,0.005451667006199275,4
427,0.004678227254282641,0.004136540805283883,3
345,0.004588112588789661,0.0023033507508364052,3
557,0.004547849778731283,0.00215986397529768,1
136,0.0044965991547496476,0.005789877394381187,4
106,0.004471262483019123,0.005068540411196295,3
58,0.004464844714360083,0.002642187348431323,1
467,0.004332158904800254,0.00171837794573395,1
322,0.004177654471708614,0.0027910955003294124,2
153,0.004091653147823848,0.0030212849912625906,2
323,0.00408911981746578,0.004197357978929503,2
275,0.004016234196411261,0.006274094025848505,2
5,0.003855502988984005,0.0017220791098078142,1
190,0.0038208436638340173,0.008261801735616853,17
281,0.003813292187015849,0.0016762892425490235,1
484,0.0038120306580399,0.0020922664537475428,1
2,0.003802224582457736,0.002762196816834775,1
416,0.0037889539263753933,0.00796798628654931,3
80,0.003738232288109522,0.0052772707684128175,2
26,0.003731894928571089,0.0024810283140614484,1
263,0.003698922116654302,0.0016799293073115277,2
495,0.0036333672140676843,0.0015404292832578768,1
207,0.0036257170448585896,0.001401098112460849,1
521,0.0035770106620479415,0.003906738974206282,3
11,0.003519970371874237,0.001301248259780399,1
308,0.0035178044756286387,0.0033223983723955483,2
183,0.0034536362987524606,0.002846254055912005,2
169,0.003431884162205678,0.002394886047011219,2
267,0.0033923705551139882,0.0016289772895959399,1
46,0.0033653279575064587,0.0024927004283961758,1
528,0.0033295470271563323,0.002229571199408417,1
547,0.0032687799628727367,0.002246495105182123,1
170,0.0032314985770686812,0.003926850632931851,5
194,0.0031487551360955823,0.004435422274861474,4
378,0.00314462150920618,0.0021812520579610217,2
396,0.0031358825053948713,0.00262886861419022,1
518,0.0031354736423355955,0.0014000151184487576,1
31,0.0030967933257382897,0.001996497049172699,1
544,0.0030935830841097634,0.0024461650340242684,1
18,0.0030864757826940094,0.0024557797178365124,2
295,0.00303410467163987,0.0019271039444563591,1
35,0.003033959798852326,0.001458611555968198,1
53,0.003033267400101014,0.0035882880147591325,3
273,0.0029297150514528527,0.002441313475357324,1
564,0.0029231457949532302,0.003260106684130831,1
285,0.0028595433431783056,0.0018851131690824454,1
132,0.0027916246430767623,0.0012531355010831188,1
545,0.002764079823171217,0.0016976924565621856,1
319,0.0027579364605048173,0.0036584486559035623,2
291,0.002749864282370007,0.0014603343104812364,1
389,0.002749065531168693,0.0018787276058853746,1
507,0.002716353973840313,0.0017086433786225078,1
227,0.0027022085347454096,0.008358228819347092,6
352,0.002641192519097002,0.002803702133273371,2
147,0.002585192915588852,0.002174917464652613,1
111,0.002569652992916405,0.0033014336656069843,3
278,0.0025541948736228725,0.0016969081140692944,1
412,0.0025077212772842026,0.0031974918992464458,2
542,0.0024959517791760533,0.001664743810125407,1
452,0.0024919502889436005,0.004252598292544503,2
511,0.0024702059323613136,0.0015422919387192886,1
19,0.0024683558066272314,0.0016879155776892156,1
202,0.0024389997934400665,0.0034668168917370715,7
242,0.0024317158169871343,0.001499152727417516,2
140,0.0024203803931827305,0.002173020969857481,1
328,0.0023950221127208684,0.0025357901309250542,2
435,0.0023576234478699387,0.002569319504552818,2
367,0.0023536926630389754,0.001099613910551004,2
185,0.002323756520311715,0.001966578990121088,2
500,0.0022971287430832987,0.001224517598080007,1
348,0.0022719885327755485,0.0019622635361141493,3
231,0.0022686063462246777,0.0038792714367586515,2
506,0.0022304314180064734,0.0017846630564473615,1
236,0.0022292272796155645,0.003330520991234835,3
279,0.0022041028415702435,0.0029628140738379802,2
474,0.002195667461892059,0.0017429255510846048,1
535,0.0021865487891708836,0.0020209094240845565,2
254,0.002185715489653317,0.0018837574913381683,1
137,0.0021852262603646367,0.0029502950664452407,3
54,0.0021790019042719154,0.0020850179551565487,3
94,0.0021455953290193007,0.002007921029157083,3
397,0.002127239591235952,0.002958308547604552,2
95,0.0020799537710242343,0.0034872823138436325,3
152,0.0020742733052475427,0.0022112550028753485,2
534,0.002051670213320378,0.00138669717326548,1
189,0.002039455235852472,0.0018700094472790965,2
548,0.002030453398830323,0.0019036865754523651,1
363,0.0020087899163924393,0.0018405172947767497,2
290,0.0019605273072356598,0.001429077657661525,1
324,0.0019431089762826925,0.0025394686031563756,2
276,0.0019365216727128764,0.0008918283489186798,1
154,0.0019363513614638617,0.0014157557945009502,2
42,0.001935940458902552,0.0022368971147407775,1
126,0.0019284563204462924,0.004753440425520293,4
401,0.0019149369803823201,0.003992385445142663,2
504,0.0018619842188574154,0.0018140068332607427,1
459,0.0018572416709444982,0.00204121899203666,1
30,0.0018519729161209143,0.0016138689550057581,1
77,0.0018345970853986594,0.0010462128710948162,1
224,0.0018081133370583037,0.005564560898140901,6
414,0.001782503955022685,0.004911045473374462,2
519,0.0017785310096926298,0.0012878901711749196,1
228,0.0017748441079113776,0.0011134029956485338,1
292,0.0017323277804740743,0.001425456966271079,1
311,0.0017246873306046683,0.0024310371660332232,1
63,0.0017228789744591299,0.00365709637292425,2
205,0.0016521663454162727,0.002450005599439315,1
43,0.0016419628417049027,0.0032591248940849193,3
118,0.0016253823772687248,0.004589670186924467,5
342,0.001589872715102869,0.0032943256049883696,5
407,0.0015649796145517313,0.0019392413726707866,2
3,0.0015638607637117551,0.0012794591315577885,1
509,0.0015599811784655858,0.001226737477769717,1
514,0.001543280384489476,0.0013057342520974007,1
239,0.0015417300752965436,0.0025831161506223474,2
321,0.0015363870119635692,0.002265111404523367,2
61,0.001532641153200265,0.002386450717926375,2
299,0.0015118456954672066,0.0013083535759217902,1
293,0.001505930563696678,0.00104265915482319,1
372,0.001505418759256516,0.0017549513206407477,1
24,0.0014919356103149984,0.00268139803760431,3
529,0.0014757866383167783,0.00129956553255724,1
122,0.0014742203913663764,0.001874494197189034,1
326,0.0014678868864054007,0.003311269893243032,2
200,0.001467375629496459,0.0068556815343446,10
558,0.0014576721725369167,0.0010141346493175018,1
232,0.0014571844340349749,0.0015462016712900245,1
74,0.0014485853302752538,0.0018351778674430277,1
288,0.0014439916712911671,0.0010742315438385826,1
450,0.0014403145094787461,0.0027950712651624732,2
104,0.0014192043332583281,0.0040219104436043296,5
21,0.001399937023516662,0.0024878969719408896,2
554,0.0013996676531069952,0.002379340266747714,1
556,0.001387284327653182,0.0014048521334109655,1
180,0.0013774609767668532,0.0015212147835020563,1
357,0.0013756707010021518,0.0029308362500621364,3
37,0.001371742039138768,0.002531842387876328,2
160,0.0013694080646440732,0.002323973924833331,4
453,0.0013659170627555728,0.003462750507789895,3
176,0.0013528644260996981,0.0021938540369745366,1
222,0.0013476184351238984,0.00418325170394284,2
89,0.0013409502735648449,0.003469568398966211,5
350,0.0013391333357989144,0.001525342196740128,1
162,0.0013142758503392304,0.0041345635588635335,3
233,0.001299715029525883,0.0012052611722848927,1
422,0.001297837041215466,0.001629035309114797,1
245,0.0012951413219053798,0.0015989621781464746,1
282,0.0012920339672130687,0.002950624030162006,2
172,0.0012349615878261666,0.002514687817950557,2
402,0.0012272366500422737,0.0017662844155763632,1
86,0.0012234883065219914,0.002331696525123855,2
280,0.0012127840680943968,0.002003890919807388,1
543,0.0011990047284157423,0.001182857617168159,1
491,0.0011983000678351008,0.001208967633302808,1
96,0.0011794122164098032,0.0016921609692650168,1
271,0.0011569603586113254,0.0009898770167005144,1
100,0.0011530119647052306,0.0045171396559510425,6
310,0.0011456859187748858,0.0013699456484526484,1
266,0.0011298563381773262,0.001390025732791772,1
472,0.0010995454448698982,0.0017423690264582745,1
114,0.0010760278340252506,0.0018475597190616025,1
41,0.0010664479296813134,0.0016418784243357075,1
338,0.001034421655675777,0.0013156451076783487,1
482,0.001032155953088587,0.0020809961856933213,1
145,0.0010283420643443896,0.0013823062357946378,2
253,0.001015023610753607,0.0010760567840187242,1
151,0.0010112791223686024,0.0021242157900165063,2
300,0.00100133329312051,0.0017707328312109706,1
475,0.000992219449588516,0.0036761549504320907,1
489,0.0009878610415690937,0.0016636084267351448,1
314,0.0009801285119089176,0.0027261521580334925,2
47,0.0009688411322561485,0.0029304742052314622,2
148,0.0009595428225130043,0.0020049868872698963,3
317,0.0009497332619110566,0.0014287234714838268,1
438,0.0009486692781313533,0.0028300293178436025,3
270,0.0009265457079703943,0.001932933484675758,1
347,0.0009263973544213489,0.0009185214053902288,1
296,0.0009120474372641852,0.002881452568437852,2
434,0.0009070494240965843,0.0036356460994627984,3
221,0.0008980350789740577,0.0011579294731942887,1
306,0.0008805567382893731,0.002797367226920101,2
229,0.0008784255307840994,0.0015597100632909957,1
105,0.0008765783588644549,0.0020995370144052143,1
336,0.0008705004649866676,0.0029833204285979855,3
283,0.0008626369678082835,0.002689189297889044,2
339,0.0008582129966608232,0.0029082992159787198,2
119,0.0008548628861133167,0.005042692173044384,7
492,0.0008495509677581836,0.0020173897042353437,1
364,0.0008478415896385095,0.002362344525897791,2
302,0.0008419305994036286,0.0013420427041025698,1
468,0.0008383157125996909,0.002968298867312454,1
261,0.0008248097989470349,0.0017912328998928924,1
258,0.0008212202843252747,0.0021411637154381013,1
150,0.0008186353181255601,0.004177339956650157,7
257,0.0008135777804059608,0.0015018889464265093,1
246,0.0007957276158339965,0.0029233415585396666,1
125,0.0007952191222924565,0.0029269543945639027,2
417,0.0007936198190234389,0.004363855679749567,2
522,0.0007882396380708201,0.0014174079564151726,1
408,0.0007873319260633504,0.0012089567921223106,1
539,0.0007721526136457157,0.0014855257963000681,1
403,0.0007454987992433715,0.0008471271917728436,1
7,0.0007333172212722339,0.0018117262369039616,1
277,0.0007151274923801853,0.0017522461661294726,1
98,0.0007102775939414663,0.006762171363339552,7
316,0.0007022827701833378,0.0019841877083374574,2
366,0.000700621091925413,0.0013843353018155482,1
532,0.0006989093569739424,0.0018969985375474952,1
394,0.0006889135334913199,0.001623782247827663,1
369,0.0006592824943514764,0.001505637296957614,1
400,0.0006216091623036935,0.0011600172072198799,1
471,0.0006162357378690864,0.0029469222153112556,1
386,0.0006114713730557941,0.001860429093774024,1
307,0.0006047619555054062,0.0025407513417957032,2
72,0.0006046130387776571,0.0011064975510479804,1
561,0.000599728398263899,0.0011584293094075112,1
9,0.0005859184859414946,0.00168747525085244,1
419,0.0005833449949252057,0.0019910047919948514,2
103,0.0005785816147362954,0.0016518159473868689,2
550,0.0005399391727645142,0.0011659250812389177,1
513,0.0005323795356626082,0.000982454774123446,1
517,0.0005199443895053335,0.001523373145004459,1
175,0.0005141932207330501,0.0035853363231660696,2
208,0.00050219045239146,0.0014903213332155903,1
66,0.0004897424839271025,0.001943685610229784,1
477,0.0004868994080202693,0.0020065390419737954,1
398,0.00047970361724201103,0.0015302653863808742,1
121,0.00047768452659391336,0.004597496995702064,6
155,0.0004652142163445561,0.004467829092650497,4
464,0.00046364728539729507,0.001758423260961251,1
436,0.0004526608687352329,0.0015976074071597168,1
13,0.00044617666468949047,0.0010842341663643215,1
45,0.00041626222168797964,0.0036576294794060374,1
255,0.0004131962278469903,0.002167843151852234,1
62,0.000378224818343309,0.0016762109248751609,1
264,0.0003731166851467016,0.001874814899692105,1
171,0.00037004686813340014,0.002590217461337912,2
156,0.0003510366210889959,0.0033085196251642877,2
39,0.0003408575482719556,0.002435075286327509,3
237,0.00031274023061702574,0.0020565147360037317,2
214,0.0003104981399812967,0.0012845906469882572,1
333,0.0003088390418229281,0.002421229056375993,2
418,0.0002955275908147037,0.002971759177244309,3
186,0.00028898968929209624,0.0017932802031287024,2
503,0.00028197067727395717,0.0007907638775288603,1
