Group,Feature
126,h_500_weekave_atlantic_trop_pc12
127,t_850_weekave_atlantic_trop_pc18
128,h_500_weekave_atlantic_trop_pc16
129,t_500_weekave_atlantic_trop_pc17
130,h_500_weekave_atlantic_trop_pc7
130,t_500_weekave_atlantic_trop_pc7
131,h_850_weekave_atlantic_trop_pc6
131,t_850_weekave_atlantic_trop_pc3
131,slp_weekave_atlantic_trop_pc4
132,h_500_weekave_atlantic_trop_pc19
133,h_500_weekave_southern_canada_pc16
133,t_500_weekave_southern_canada_pc16
134,t_850_weekave_southern_canada_pc17
135,ts_weekave_atlantic_ocean_pc8
136,ts_weekave_southern_canada_pc20
137,h_850_weekave_southern_canada_pc19
137,slp_weekave_southern_canada_pc20
138,slp_weekave_southern_canada_pc19
138,h_850_weekave_southern_canada_pc20
139,h_500_weekave_southern_canada_pc18
139,t_500_weekave_southern_canada_pc18
140,t_850_weekave_southern_canada_pc18
141,h_500_weekave_southern_canada_pc19
141,t_500_weekave_southern_canada_pc19
142,t_500_weekave_conus_pc17
142,h_500_weekave_conus_pc16
143,t_850_weekave_southern_canada_pc16
144,ts_weekave_southern_canada_pc16
145,ts_weekave_atlantic_ocean_pc11
146,ts_weekave_southern_canada_pc17
147,slp_weekave_southern_canada_pc15
147,h_850_weekave_southern_canada_pc15
148,slp_weekave_conus_pc13
149,h_500_weekave_southern_canada_pc14
149,t_500_weekave_southern_canada_pc13
150,t_850_weekave_southern_canada_pc15
151,slp_weekave_southern_canada_pc13
151,h_850_weekave_southern_canada_pc13
152,t_500_weekave_southern_canada_pc14
152,h_500_weekave_southern_canada_pc13
153,t_850_weekave_southern_canada_pc14
154,h_850_weekave_southern_canada_pc14
154,slp_weekave_southern_canada_pc16
155,h_500_weekave_southern_canada_pc15
155,t_500_weekave_southern_canada_pc15
156,h_850_weekave_southern_canada_pc16
156,slp_weekave_southern_canada_pc17
157,slp_weekave_southern_canada_pc14
158,h_850_weekave_southern_canada_pc17
159,ts_weekave_southern_canada_pc15
159,t_850_weekave_southern_canada_pc13
160,ts_weekave_southern_canada_pc18
161,slp_weekave_southern_canada_pc12
161,h_850_weekave_southern_canada_pc12
162,ts_weekave_southern_canada_pc12
163,t_500_weekave_southern_canada_pc12
163,h_500_weekave_southern_canada_pc12
163,t_850_weekave_southern_canada_pc12
164,ts_weekave_southern_canada_pc13
165,t_850_weekave_conus_pc13
165,ts_weekave_conus_pc16
166,t_850_weekave_southern_canada_pc19
167,h_850_weekave_southern_canada_pc18
167,slp_weekave_southern_canada_pc18
168,h_500_weekave_southern_canada_pc17
168,t_500_weekave_southern_canada_pc17
169,slp_weekave_east_asia_pc19
169,h_850_weekave_east_asia_pc15
170,h_500_weekave_east_asia_pc15
170,t_850_weekave_east_asia_pc17
171,ts_weekave_east_asia_pc17
172,h_500_weekave_east_asia_pc19
172,t_500_weekave_east_asia_pc18
173,h_500_weekave_east_asia_pc16
173,h_850_weekave_east_asia_pc14
174,t_850_weekave_east_asia_pc16
174,ts_weekave_east_asia_pc15
175,t_850_weekave_east_asia_pc19
175,t_500_weekave_east_asia_pc20
175,h_500_weekave_east_asia_pc20
176,ts_weekave_east_asia_pc18
177,t_850_weekave_east_asia_pc20
178,h_850_weekave_east_asia_pc17
178,h_500_weekave_east_asia_pc17
179,h_500_weekave_east_asia_pc18
179,t_500_weekave_east_asia_pc19
179,t_850_weekave_east_asia_pc18
180,t_500_weekave_pacific_ocean_pc7
180,h_850_weekave_pacific_ocean_pc6
180,slp_weekave_pacific_ocean_pc6
180,t_850_weekave_pacific_ocean_pc6
180,h_500_weekave_pacific_ocean_pc6
181,t_850_weekave_pacific_ocean_pc9
181,t_500_weekave_pacific_ocean_pc8
182,t_850_weekave_pacific_ocean_pc7
182,h_500_weekave_pacific_ocean_pc7
182,h_850_weekave_pacific_ocean_pc7
182,slp_weekave_pacific_ocean_pc7
183,ts_weekave_pacific_ocean_pc10
184,h_850_weekave_pacific_ocean_pc10
184,h_500_weekave_pacific_ocean_pc10
184,slp_weekave_pacific_ocean_pc10
185,t_500_weekave_pacific_ocean_pc11
185,t_850_weekave_pacific_ocean_pc11
186,h_850_weekave_pacific_ocean_pc12
186,h_500_weekave_pacific_ocean_pc11
186,slp_weekave_pacific_ocean_pc12
187,t_500_weekave_pacific_ocean_pc12
187,t_850_weekave_pacific_ocean_pc10
188,t_850_weekave_pacific_ocean_pc8
188,t_500_weekave_pacific_ocean_pc9
189,h_500_weekave_pacific_ocean_pc8
189,h_850_weekave_pacific_ocean_pc8
189,slp_weekave_pacific_ocean_pc8
190,t_500_weekave_pacific_ocean_pc10
191,h_850_weekave_east_asia_pc8
191,slp_weekave_east_asia_pc6
192,t_850_weekave_east_asia_pc6
192,t_500_weekave_east_asia_pc6
192,ts_weekave_east_asia_pc5
192,h_500_weekave_east_asia_pc6
192,t_500_weekave_east_asia_pc7
193,t_500_weekave_east_asia_pc8
193,t_850_weekave_east_asia_pc7
193,slp_weekave_east_asia_pc13
193,h_500_weekave_east_asia_pc7
194,slp_weekave_east_asia_pc8
194,h_850_weekave_east_asia_pc7
195,slp_weekave_pacific_ocean_pc9
195,h_500_weekave_pacific_ocean_pc9
195,h_850_weekave_pacific_ocean_pc9
196,h_850_weekave_east_asia_pc10
196,slp_weekave_east_asia_pc9
197,slp_weekave_east_asia_pc14
198,t_850_weekave_east_asia_pc14
198,h_500_weekave_east_asia_pc13
198,t_500_weekave_east_asia_pc13
199,h_500_weekave_east_asia_pc10
199,t_500_weekave_east_asia_pc12
199,t_850_weekave_east_asia_pc10
199,ts_weekave_east_asia_pc9
200,slp_weekave_east_asia_pc11
201,h_850_weekave_east_asia_pc19
202,t_850_weekave_east_asia_pc9
202,ts_weekave_east_asia_pc8
203,h_850_weekave_east_asia_pc13
203,slp_weekave_east_asia_pc15
204,t_850_weekave_east_asia_pc12
204,ts_weekave_east_asia_pc16
205,h_850_weekave_east_asia_pc9
205,h_500_weekave_east_asia_pc9
206,t_500_weekave_east_asia_pc9
206,slp_weekave_east_asia_pc12
207,h_500_weekave_east_asia_pc8
207,t_850_weekave_east_asia_pc8
207,ts_weekave_east_asia_pc10
208,t_500_weekave_east_asia_pc10
208,slp_weekave_east_asia_pc10
209,ts_weekave_east_asia_pc11
210,h_850_weekave_east_asia_pc20
211,t_850_weekave_east_asia_pc11
211,h_500_weekave_east_asia_pc12
211,t_500_weekave_east_asia_pc16
212,ts_weekave_east_asia_pc20
213,h_850_weekave_east_asia_pc16
213,slp_weekave_east_asia_pc18
214,h_850_weekave_east_asia_pc18
214,slp_weekave_east_asia_pc20
215,ts_weekave_east_asia_pc12
215,t_850_weekave_east_asia_pc15
216,t_500_weekave_east_asia_pc17
217,h_850_weekave_east_asia_pc11
217,slp_weekave_east_asia_pc17
218,t_500_weekave_east_asia_pc14
218,h_500_weekave_east_asia_pc11
219,ts_weekave_east_asia_pc19
220,h_850_weekave_east_asia_pc12
220,slp_weekave_east_asia_pc16
221,t_850_weekave_east_asia_pc13
221,t_500_weekave_east_asia_pc15
221,h_500_weekave_east_asia_pc14
222,ts_weekave_east_asia_pc14
223,ts_weekave_east_asia_pc13
224,slp_weekave_arctic_pc17
224,h_850_weekave_arctic_pc17
225,slp_weekave_arctic_pc18
225,h_850_weekave_arctic_pc18
226,t_500_weekave_arctic_pc19
226,h_500_weekave_arctic_pc19
226,t_850_weekave_arctic_pc18
227,ts_weekave_arctic_pc19
228,t_500_weekave_arctic_pc20
228,slp_weekave_arctic_pc20
228,h_500_weekave_arctic_pc20
228,h_850_weekave_arctic_pc20
228,t_850_weekave_arctic_pc17
229,ts_weekave_arctic_pc17
230,h_500_weekave_arctic_pc18
230,t_500_weekave_arctic_pc17
231,slp_weekave_arctic_pc19
231,t_850_weekave_arctic_pc19
231,h_850_weekave_arctic_pc19
232,slp_weekave_arctic_pc16
232,h_850_weekave_arctic_pc16
233,h_500_weekave_arctic_pc17
233,t_850_weekave_arctic_pc16
233,t_500_weekave_arctic_pc18
234,h_500_weekave_arctic_pc16
234,t_500_weekave_arctic_pc16
234,t_850_weekave_arctic_pc20
235,ts_weekave_arctic_pc20
236,h_850_weekave_east_asia_pc6
236,slp_weekave_east_asia_pc7
237,t_850_weekave_arctic_pc12
237,h_500_weekave_arctic_pc12
237,slp_weekave_arctic_pc14
237,h_850_weekave_arctic_pc14
237,t_500_weekave_arctic_pc12
238,ts_weekave_arctic_pc11
239,slp_weekave_pacific_trop_pc5
239,h_500_weekave_pacific_trop_pc3
239,h_850_weekave_pacific_trop_pc4
240,h_500_weekave_pacific_trop_pc2
240,t_500_weekave_pacific_trop_pc2
241,h_500_weekave_pacific_ocean_pc1
241,slp_weekave_pacific_ocean_mean
241,h_500_weekave_pacific_ocean_mean
241,t_500_weekave_pacific_ocean_pc1
241,slp_weekave_pacific_ocean_pc1
241,t_850_weekave_pacific_ocean_pc1
241,h_850_weekave_pacific_ocean_mean
242,t_500_weekave_pacific_trop_pc4
242,h_500_weekave_pacific_trop_pc5
243,t_500_weekave_southern_canada_pc8
243,t_850_weekave_southern_canada_pc7
243,h_500_weekave_southern_canada_pc8
244,h_850_weekave_southern_canada_pc8
244,slp_weekave_southern_canada_pc8
245,ts_weekave_southern_canada_pc6
246,slp_weekave_southern_canada_pc7
246,h_850_weekave_southern_canada_pc6
247,t_500_weekave_southern_canada_pc6
247,t_850_weekave_southern_canada_pc6
247,h_500_weekave_southern_canada_pc6
248,ts_weekave_southern_canada_pc8
249,h_500_weekave_conus_pc6
249,ts_weekave_conus_pc6
249,t_500_weekave_conus_pc6
249,t_850_weekave_conus_pc6
250,h_850_weekave_atlantic_ocean_pc3
250,h_500_weekave_southern_canada_pc5
250,h_850_weekave_southern_canada_pc5
250,t_500_weekave_atlantic_ocean_pc2
250,t_850_weekave_atlantic_ocean_pc2
250,t_500_weekave_southern_canada_pc5
250,slp_weekave_southern_canada_pc6
250,h_500_weekave_atlantic_ocean_pc3
251,ts_weekave_atlantic_ocean_pc4
252,h_850_weekave_southern_canada_pc11
252,slp_weekave_conus_pc6
252,slp_weekave_southern_canada_pc11
252,h_850_weekave_conus_pc6
253,t_850_weekave_atlantic_ocean_pc1
253,h_500_weekave_atlantic_ocean_pc1
253,t_500_weekave_atlantic_ocean_pc1
253,h_850_weekave_atlantic_ocean_pc1
254,t_850_weekave_southern_canada_pc8
254,h_500_weekave_southern_canada_pc7
254,ts_weekave_southern_canada_pc9
254,t_500_weekave_southern_canada_pc7
255,ts_weekave_southern_canada_pc4
255,ts_weekave_conus_pc4
255,t_850_weekave_southern_canada_pc4
255,t_850_weekave_conus_pc4
255,t_500_weekave_southern_canada_pc4
255,t_500_weekave_conus_pc4
255,h_500_weekave_conus_pc4
255,h_500_weekave_southern_canada_pc4
255,h_850_weekave_conus_pc4
255,NE_current_week
256,t_500_weekave_atlantic_ocean_mean
256,t_500_weekave_atlantic_ocean_pc4
256,t_850_weekave_atlantic_ocean_mean
256,t_850_weekave_atlantic_ocean_pc6
257,h_500_weekave_atlantic_ocean_pc4
257,t_500_weekave_atlantic_ocean_pc5
257,t_850_weekave_atlantic_ocean_pc4
257,slp_weekave_atlantic_ocean_pc4
257,t_850_weekave_atlantic_ocean_pc5
258,h_850_weekave_conus_pc1
258,slp_weekave_conus_mean
258,slp_weekave_conus_pc2
258,slp_weekave_mexico_gulf_pc1
258,slp_weekave_southern_canada_pc4
258,h_850_weekave_mexico_gulf_pc1
258,h_850_weekave_southern_canada_pc4
259,slp_weekave_southern_canada_mean
259,h_850_weekave_southern_canada_pc2
259,t_500_weekave_pacific_ocean_pc2
259,h_850_weekave_pacific_ocean_pc3
259,t_850_weekave_pacific_ocean_pc2
259,h_500_weekave_pacific_ocean_pc2
259,slp_weekave_southern_canada_pc1
259,slp_weekave_pacific_ocean_pc3
260,ts_weekave_conus_mean
260,t_500_weekave_southern_canada_pc3
260,h_500_weekave_southern_canada_pc3
260,t_500_weekave_conus_mean
260,t_850_weekave_conus_mean
260,h_500_weekave_conus_mean
260,t_850_weekave_southern_canada_pc3
260,h_500_weekave_conus_pc2
260,t_500_weekave_conus_pc1
260,ts_weekave_southern_canada_pc3
261,h_500_weekave_arctic_pc3
261,slp_weekave_arctic_pc3
261,h_850_weekave_arctic_pc3
261,t_500_weekave_arctic_pc3
261,ts_weekave_arctic_pc4
261,t_850_weekave_arctic_pc3
262,t_850_weekave_atlantic_ocean_pc3
262,t_850_weekave_atlantic_trop_pc2
263,t_500_weekave_atlantic_trop_pc2
263,h_500_weekave_atlantic_trop_pc2
264,h_850_weekave_southern_canada_pc3
264,slp_weekave_southern_canada_pc3
264,h_500_weekave_atlantic_ocean_pc2
264,slp_weekave_atlantic_ocean_pc2
264,h_850_weekave_atlantic_ocean_mean
264,t_500_weekave_atlantic_ocean_pc3
264,h_500_weekave_atlantic_ocean_mean
265,t_500_weekave_atlantic_ocean_pc7
265,h_850_weekave_atlantic_ocean_pc6
265,h_500_weekave_atlantic_ocean_pc6
266,t_500_weekave_atlantic_ocean_pc8
266,t_850_weekave_atlantic_ocean_pc8
266,slp_weekave_atlantic_ocean_pc7
266,h_500_weekave_atlantic_ocean_pc7
267,ts_weekave_mexico_gulf_pc6
267,t_850_weekave_mexico_gulf_pc4
267,t_500_weekave_mexico_gulf_pc4
267,h_500_weekave_mexico_gulf_pc4
267,h_850_weekave_mexico_gulf_pc4
267,slp_weekave_mexico_gulf_pc4
268,t_500_weekave_arctic_pc8
268,t_850_weekave_arctic_pc8
268,ts_weekave_arctic_pc8
268,h_500_weekave_arctic_pc8
269,h_500_weekave_southern_canada_pc1
269,t_500_weekave_southern_canada_mean
269,h_850_weekave_southern_canada_mean
269,h_500_weekave_southern_canada_mean
269,ts_weekave_southern_canada_mean
269,h_850_weekave_southern_canada_pc1
269,slp_weekave_southern_canada_pc2
270,h_500_weekave_conus_pc3
270,ts_weekave_conus_pc9
270,slp_weekave_conus_pc3
270,h_850_weekave_conus_pc3
271,t_500_weekave_mexico_gulf_pc8
271,h_500_weekave_mexico_gulf_pc7
272,h_850_weekave_conus_pc5
272,slp_weekave_conus_pc5
273,t_850_weekave_southern_canada_pc2
273,ts_weekave_southern_canada_pc2
273,h_500_weekave_southern_canada_pc2
273,t_500_weekave_southern_canada_pc2
273,t_500_weekave_conus_pc5
273,h_500_weekave_conus_pc5
273,ts_weekave_conus_pc5
273,t_850_weekave_conus_pc5
274,h_500_weekave_atlantic_ocean_pc5
274,t_500_weekave_atlantic_ocean_pc6
274,t_850_weekave_atlantic_ocean_pc7
274,slp_weekave_atlantic_ocean_pc5
275,ts_weekave_southern_canada_pc5
275,t_850_weekave_southern_canada_pc5
276,t_850_weekave_mexico_gulf_pc1
276,h_500_weekave_mexico_gulf_pc2
276,t_500_weekave_conus_pc2
276,slp_weekave_mexico_gulf_pc2
276,h_850_weekave_mexico_gulf_pc2
276,h_850_weekave_conus_pc2
276,t_850_weekave_mexico_gulf_mean
276,h_500_weekave_conus_pc1
276,ts_weekave_conus_pc2
276,t_850_weekave_conus_pc2
276,slp_weekave_conus_pc4
276,ts_weekave_mexico_gulf_pc2
277,t_850_weekave_conus_pc3
277,ts_weekave_conus_pc3
277,t_500_weekave_conus_pc3
277,t_850_weekave_mexico_gulf_pc2
277,ts_weekave_mexico_gulf_mean
277,t_500_weekave_mexico_gulf_pc2
277,ts_weekave_mexico_gulf_pc1
278,t_500_weekave_mexico_gulf_pc1
278,t_500_weekave_conus_pc7
278,h_500_weekave_mexico_gulf_mean
278,h_500_weekave_mexico_gulf_pc1
278,h_500_weekave_conus_pc8
279,h_850_weekave_mexico_gulf_pc5
279,slp_weekave_mexico_gulf_pc5
280,slp_weekave_conus_pc7
280,h_850_weekave_conus_pc7
280,slp_weekave_mexico_gulf_pc9
281,h_850_weekave_conus_pc8
281,slp_weekave_conus_pc8
282,h_500_weekave_conus_pc20
283,h_850_weekave_conus_pc11
283,slp_weekave_conus_pc12
284,h_500_weekave_conus_pc12
284,t_500_weekave_conus_pc11
285,t_850_weekave_conus_pc10
285,ts_weekave_conus_pc11
286,h_850_weekave_pacific_ocean_pc4
286,slp_weekave_pacific_ocean_pc4
286,t_500_weekave_pacific_ocean_pc4
286,t_850_weekave_pacific_ocean_pc5
286,h_500_weekave_pacific_ocean_pc4
287,h_850_weekave_southern_canada_pc7
287,slp_weekave_southern_canada_pc5
288,ts_weekave_southern_canada_pc11
288,t_850_weekave_southern_canada_pc11
289,h_500_weekave_southern_canada_pc10
289,t_500_weekave_southern_canada_pc10
290,ts_weekave_conus_pc8
290,t_850_weekave_conus_pc8
290,h_500_weekave_conus_pc7
290,t_500_weekave_conus_pc8
291,h_850_weekave_conus_pc14
291,slp_weekave_conus_pc11
292,t_500_weekave_conus_pc9
292,t_850_weekave_conus_pc9
292,h_500_weekave_conus_pc9
292,ts_weekave_conus_pc10
293,h_850_weekave_conus_pc9
293,slp_weekave_conus_pc9
294,ts_weekave_conus_pc7
294,t_850_weekave_conus_pc7
295,t_850_weekave_pacific_ocean_pc4
295,h_500_weekave_pacific_ocean_pc5
295,t_500_weekave_pacific_ocean_pc5
295,slp_weekave_pacific_ocean_pc5
295,h_850_weekave_pacific_ocean_pc5
296,h_850_weekave_arctic_pc8
296,h_500_weekave_arctic_pc10
296,t_850_weekave_arctic_pc9
296,t_500_weekave_arctic_pc9
296,ts_weekave_arctic_pc10
296,slp_weekave_arctic_pc8
296,h_500_weekave_arctic_pc9
297,t_500_weekave_east_asia_pc5
297,h_500_weekave_east_asia_pc4
297,h_850_weekave_east_asia_pc4
297,slp_weekave_east_asia_pc5
297,ts_weekave_east_asia_pc7
297,t_850_weekave_east_asia_pc5
298,ts_weekave_arctic_pc5
298,slp_weekave_arctic_pc6
298,t_500_weekave_arctic_pc5
298,t_850_weekave_arctic_pc5
298,h_850_weekave_arctic_pc6
298,h_500_weekave_arctic_pc6
299,ts_weekave_arctic_pc6
300,t_500_weekave_arctic_pc7
300,ts_weekave_arctic_pc7
300,t_850_weekave_arctic_pc6
301,ts_weekave_east_asia_pc6
301,t_500_weekave_east_asia_pc11
302,h_850_weekave_arctic_pc12
302,slp_weekave_arctic_pc12
302,t_500_weekave_arctic_pc13
302,t_850_weekave_arctic_pc13
302,h_500_weekave_arctic_pc14
303,ts_weekave_arctic_pc14
304,ts_weekave_pacific_trop_pc5
304,h_850_weekave_pacific_trop_pc5
304,slp_weekave_pacific_trop_pc4
305,h_500_weekave_pacific_ocean_pc3
305,slp_weekave_pacific_ocean_pc2
305,t_500_weekave_pacific_ocean_pc3
305,t_850_weekave_pacific_ocean_pc3
305,h_850_weekave_pacific_ocean_pc2
306,ts_weekave_pacific_ocean_pc3
307,t_500_weekave_east_asia_pc3
307,ts_weekave_east_asia_pc4
307,t_850_weekave_east_asia_pc3
308,h_500_weekave_east_asia_pc3
308,h_850_weekave_arctic_pc4
308,slp_weekave_arctic_pc4
308,slp_weekave_east_asia_pc3
308,h_850_weekave_east_asia_pc3
308,h_500_weekave_arctic_pc5
309,t_500_weekave_east_asia_pc4
309,t_850_weekave_east_asia_pc4
309,ts_weekave_east_asia_pc3
310,h_500_weekave_east_asia_pc5
310,slp_weekave_east_asia_pc4
310,h_850_weekave_east_asia_pc5
311,t_850_weekave_arctic_pc10
311,h_500_weekave_arctic_pc7
311,h_850_weekave_arctic_pc7
311,slp_weekave_arctic_pc7
311,t_500_weekave_arctic_pc10
312,ts_weekave_arctic_pc12
313,slp_weekave_east_asia_pc1
313,h_850_weekave_arctic_pc9
313,slp_weekave_arctic_pc9
313,slp_weekave_east_asia_mean
313,h_850_weekave_east_asia_mean
313,h_850_weekave_east_asia_pc1
314,slp_weekave_east_asia_pc2
314,h_850_weekave_east_asia_pc2
314,t_850_weekave_east_asia_pc2
314,h_500_weekave_east_asia_pc2
314,t_500_weekave_east_asia_pc2
314,ts_weekave_east_asia_pc2
315,ts_weekave_arctic_pc2
315,t_850_weekave_arctic_pc4
315,slp_weekave_arctic_pc5
315,t_500_weekave_arctic_pc4
315,h_850_weekave_arctic_pc5
315,h_500_weekave_arctic_pc4
316,t_500_weekave_arctic_pc6
316,t_500_weekave_arctic_mean
316,t_850_weekave_arctic_pc7
316,t_850_weekave_arctic_mean
316,ts_weekave_arctic_mean
317,ts_weekave_arctic_pc1
317,t_850_weekave_arctic_pc1
317,t_500_weekave_arctic_pc1
317,h_500_weekave_arctic_mean
317,slp_weekave_arctic_mean
317,h_500_weekave_arctic_pc1
317,slp_weekave_arctic_pc1
318,t_850_weekave_east_asia_pc1
318,h_500_weekave_east_asia_pc1
318,ts_weekave_east_asia_mean
318,t_500_weekave_east_asia_pc1
318,t_850_weekave_east_asia_mean
318,h_500_weekave_east_asia_mean
318,ts_weekave_east_asia_pc1
