Group,Feature
123,h_850_weekave_east_asia_pc20
124,t_850_weekave_east_asia_pc9
124,ts_weekave_east_asia_pc8
125,h_850_weekave_east_asia_pc13
125,slp_weekave_east_asia_pc15
126,t_850_weekave_east_asia_pc12
126,ts_weekave_east_asia_pc16
127,h_850_weekave_east_asia_pc9
127,h_500_weekave_east_asia_pc9
128,t_500_weekave_east_asia_pc9
128,slp_weekave_east_asia_pc12
129,h_850_weekave_east_asia_pc10
129,slp_weekave_east_asia_pc9
130,slp_weekave_east_asia_pc14
131,t_500_weekave_east_asia_pc13
131,h_500_weekave_east_asia_pc13
131,t_850_weekave_east_asia_pc14
132,h_500_weekave_east_asia_pc10
132,ts_weekave_east_asia_pc9
132,t_500_weekave_east_asia_pc12
132,t_850_weekave_east_asia_pc10
133,slp_weekave_east_asia_pc11
134,h_850_weekave_east_asia_pc19
135,t_850_weekave_east_asia_pc11
135,h_500_weekave_east_asia_pc12
135,t_500_weekave_east_asia_pc16
136,ts_weekave_east_asia_pc20
137,h_850_weekave_east_asia_pc16
137,slp_weekave_east_asia_pc18
138,slp_weekave_east_asia_pc20
138,h_850_weekave_east_asia_pc18
139,t_850_weekave_east_asia_pc15
139,ts_weekave_east_asia_pc12
140,t_500_weekave_east_asia_pc17
141,h_850_weekave_east_asia_pc11
141,slp_weekave_east_asia_pc17
142,h_500_weekave_east_asia_pc11
142,t_500_weekave_east_asia_pc14
143,ts_weekave_east_asia_pc19
144,slp_weekave_east_asia_pc16
144,h_850_weekave_east_asia_pc12
145,h_500_weekave_east_asia_pc14
145,t_850_weekave_east_asia_pc13
145,t_500_weekave_east_asia_pc15
146,ts_weekave_east_asia_pc14
147,ts_weekave_east_asia_pc13
148,t_500_weekave_pacific_ocean_pc18
148,h_500_weekave_pacific_ocean_pc20
149,t_850_weekave_pacific_ocean_pc19
150,t_500_weekave_pacific_ocean_pc19
151,t_500_weekave_pacific_trop_pc19
152,t_850_weekave_pacific_trop_pc5
153,ts_weekave_pacific_trop_pc9
154,ts_weekave_pacific_ocean_pc15
155,t_850_weekave_pacific_ocean_pc20
156,h_850_weekave_pacific_trop_pc10
156,slp_weekave_pacific_trop_pc10
157,t_850_weekave_pacific_trop_pc12
158,t_500_weekave_pacific_trop_pc9
158,h_500_weekave_pacific_trop_pc11
159,t_500_weekave_pacific_trop_pc12
160,slp_weekave_pacific_ocean_pc18
160,h_850_weekave_pacific_ocean_pc18
160,h_500_weekave_pacific_ocean_pc18
161,slp_weekave_pacific_ocean_pc17
161,h_850_weekave_pacific_ocean_pc17
162,t_500_weekave_pacific_ocean_pc17
162,h_500_weekave_pacific_ocean_pc17
163,h_500_weekave_pacific_trop_pc9
163,t_500_weekave_pacific_trop_pc8
164,t_850_weekave_pacific_trop_pc9
164,t_850_weekave_pacific_ocean_pc18
165,h_850_weekave_pacific_ocean_pc19
165,slp_weekave_pacific_ocean_pc19
165,h_500_weekave_pacific_ocean_pc19
166,t_850_weekave_pacific_ocean_pc15
167,t_850_weekave_pacific_ocean_pc14
168,t_500_weekave_pacific_ocean_pc20
169,slp_weekave_pacific_ocean_pc15
169,h_500_weekave_pacific_ocean_pc15
169,h_850_weekave_pacific_ocean_pc15
170,t_500_weekave_pacific_ocean_pc16
170,t_850_weekave_pacific_ocean_pc17
170,h_500_weekave_pacific_ocean_pc14
171,h_850_weekave_pacific_ocean_pc16
171,slp_weekave_pacific_ocean_pc16
171,h_500_weekave_pacific_ocean_pc16
172,h_500_weekave_pacific_trop_pc13
173,t_500_weekave_pacific_trop_pc14
174,h_850_weekave_pacific_ocean_pc20
174,slp_weekave_pacific_ocean_pc20
175,slp_weekave_pacific_trop_pc7
175,h_850_weekave_pacific_trop_pc7
176,h_850_weekave_pacific_trop_pc8
176,slp_weekave_pacific_trop_pc9
177,t_500_weekave_pacific_trop_pc6
177,h_500_weekave_pacific_trop_pc7
178,t_500_weekave_pacific_ocean_pc15
178,t_850_weekave_pacific_ocean_pc16
179,t_850_weekave_pacific_trop_pc6
180,h_850_weekave_pacific_ocean_pc14
180,slp_weekave_pacific_ocean_pc14
181,h_500_weekave_pacific_trop_pc4
181,slp_weekave_pacific_trop_pc3
181,h_850_weekave_pacific_trop_pc3
182,h_500_weekave_pacific_ocean_pc12
182,h_850_weekave_pacific_ocean_pc11
182,slp_weekave_pacific_ocean_pc11
183,t_850_weekave_pacific_ocean_pc12
183,t_500_weekave_pacific_ocean_pc13
184,t_500_weekave_pacific_trop_pc17
184,h_500_weekave_pacific_trop_pc16
185,t_500_weekave_pacific_trop_pc16
186,slp_weekave_pacific_trop_pc6
186,h_850_weekave_pacific_trop_pc6
187,t_500_weekave_pacific_trop_pc7
188,h_500_weekave_pacific_trop_pc14
189,t_850_weekave_pacific_trop_pc19
190,slp_weekave_pacific_ocean_pc13
190,h_850_weekave_pacific_ocean_pc13
190,h_500_weekave_pacific_ocean_pc13
191,t_850_weekave_pacific_trop_pc7
191,slp_weekave_pacific_trop_pc8
191,h_850_weekave_pacific_trop_pc9
192,t_500_weekave_pacific_trop_pc3
192,t_500_weekave_pacific_ocean_pc14
193,slp_weekave_pacific_trop_pc12
193,h_850_weekave_pacific_trop_pc12
194,t_850_weekave_pacific_trop_pc11
194,h_500_weekave_pacific_trop_pc10
195,t_500_weekave_pacific_trop_pc10
196,t_850_weekave_pacific_trop_pc13
197,ts_weekave_pacific_trop_pc15
198,h_500_weekave_pacific_trop_pc8
198,t_850_weekave_pacific_trop_pc8
199,h_850_weekave_pacific_trop_pc11
199,t_850_weekave_pacific_trop_pc17
199,slp_weekave_pacific_trop_pc11
200,t_500_weekave_pacific_trop_pc11
201,h_500_weekave_pacific_trop_pc20
202,t_500_weekave_pacific_trop_pc13
202,h_500_weekave_pacific_trop_pc12
203,h_850_weekave_pacific_trop_pc15
203,slp_weekave_pacific_trop_pc15
204,t_850_weekave_pacific_trop_pc16
205,h_850_weekave_pacific_trop_pc13
205,slp_weekave_pacific_trop_pc14
206,t_850_weekave_pacific_trop_pc10
207,slp_weekave_pacific_trop_pc13
207,h_850_weekave_pacific_trop_pc14
208,t_850_weekave_pacific_trop_pc15
209,ts_weekave_pacific_trop_pc18
210,h_850_weekave_pacific_trop_pc18
210,slp_weekave_pacific_trop_pc18
211,t_500_weekave_pacific_trop_pc20
211,h_500_weekave_pacific_trop_pc19
212,slp_weekave_pacific_trop_pc16
212,h_850_weekave_pacific_trop_pc17
213,h_500_weekave_pacific_trop_pc15
213,h_850_weekave_pacific_trop_pc16
213,slp_weekave_pacific_trop_pc17
214,h_500_weekave_pacific_trop_pc6
214,t_500_weekave_pacific_trop_pc5
215,t_850_weekave_pacific_trop_pc18
216,ts_weekave_pacific_ocean_pc5
217,ts_weekave_pacific_trop_pc6
218,t_850_weekave_pacific_trop_pc14
219,ts_weekave_atlantic_trop_pc18
220,ts_weekave_atlantic_ocean_pc20
221,ts_weekave_mexico_gulf_pc20
222,t_500_weekave_atlantic_ocean_pc9
223,t_850_weekave_atlantic_ocean_pc10
224,ts_weekave_atlantic_ocean_pc10
225,ts_weekave_arctic_pc13
226,ts_weekave_southern_canada_pc19
227,t_850_weekave_southern_canada_pc16
228,ts_weekave_southern_canada_pc16
229,ts_weekave_atlantic_ocean_pc11
230,ts_weekave_southern_canada_pc17
231,ts_weekave_atlantic_ocean_pc4
232,ts_weekave_pacific_ocean_pc10
233,ts_weekave_atlantic_ocean_pc12
234,ts_weekave_mexico_gulf_pc17
235,ts_weekave_atlantic_trop_pc7
236,ts_weekave_pacific_ocean_pc11
237,h_500_weekave_southern_canada_pc16
237,t_500_weekave_southern_canada_pc16
238,t_850_weekave_southern_canada_pc17
239,ts_weekave_atlantic_ocean_pc8
240,ts_weekave_southern_canada_pc20
241,slp_weekave_mexico_gulf_pc14
241,h_850_weekave_mexico_gulf_pc11
242,t_500_weekave_mexico_gulf_pc9
243,h_500_weekave_mexico_gulf_pc10
244,t_850_weekave_mexico_gulf_pc13
245,h_850_weekave_mexico_gulf_pc16
246,t_850_weekave_mexico_gulf_pc10
247,ts_weekave_mexico_gulf_pc15
248,t_500_weekave_mexico_gulf_pc12
249,h_500_weekave_mexico_gulf_pc13
250,ts_weekave_mexico_gulf_pc11
251,slp_weekave_mexico_gulf_pc13
252,ts_weekave_mexico_gulf_pc12
253,t_850_weekave_mexico_gulf_pc14
254,h_850_weekave_mexico_gulf_pc14
254,slp_weekave_mexico_gulf_pc19
255,h_500_weekave_mexico_gulf_pc17
256,t_500_weekave_mexico_gulf_pc17
257,h_850_weekave_mexico_gulf_pc13
258,slp_weekave_mexico_gulf_pc16
259,t_850_weekave_mexico_gulf_pc12
260,slp_weekave_mexico_gulf_pc15
260,h_850_weekave_mexico_gulf_pc12
261,h_500_weekave_mexico_gulf_pc14
262,ts_weekave_mexico_gulf_pc9
263,t_850_weekave_mexico_gulf_pc18
264,ts_weekave_mexico_gulf_pc10
265,t_850_weekave_mexico_gulf_pc15
266,t_850_weekave_mexico_gulf_pc7
266,slp_weekave_mexico_gulf_pc10
267,t_850_weekave_conus_pc20
268,t_850_weekave_conus_pc19
269,ts_weekave_conus_pc20
270,t_500_weekave_conus_pc19
270,h_500_weekave_conus_pc19
271,h_850_weekave_conus_pc20
272,slp_weekave_conus_pc20
273,t_500_weekave_conus_pc15
273,h_500_weekave_conus_pc17
274,h_500_weekave_conus_pc15
274,t_500_weekave_conus_pc16
275,h_850_weekave_mexico_gulf_pc10
275,slp_weekave_mexico_gulf_pc12
276,h_500_weekave_mexico_gulf_pc11
277,t_500_weekave_mexico_gulf_pc10
278,ts_weekave_southern_canada_pc7
279,ts_weekave_conus_pc15
280,ts_weekave_atlantic_ocean_pc14
281,slp_weekave_conus_pc17
282,h_850_weekave_conus_pc19
283,t_850_weekave_conus_pc18
284,t_850_weekave_southern_canada_pc20
285,t_500_weekave_conus_pc18
285,h_500_weekave_conus_pc18
286,t_850_weekave_conus_pc17
287,ts_weekave_conus_pc17
287,t_850_weekave_conus_pc16
288,h_850_weekave_conus_pc16
289,slp_weekave_conus_pc16
290,t_850_weekave_mexico_gulf_pc11
291,t_850_weekave_conus_pc14
292,slp_weekave_conus_pc19
292,h_850_weekave_conus_pc17
293,t_850_weekave_conus_pc15
294,ts_weekave_conus_pc19
295,h_500_weekave_conus_pc14
295,t_500_weekave_conus_pc14
296,slp_weekave_conus_pc18
296,h_850_weekave_conus_pc15
297,t_500_weekave_mexico_gulf_pc7
297,h_500_weekave_mexico_gulf_pc8
298,h_500_weekave_conus_pc10
298,t_500_weekave_conus_pc10
299,slp_weekave_conus_pc10
299,h_850_weekave_conus_pc10
300,h_850_weekave_mexico_gulf_pc8
300,slp_weekave_mexico_gulf_pc11
301,h_500_weekave_mexico_gulf_pc9
302,h_850_weekave_mexico_gulf_pc9
303,slp_weekave_mexico_gulf_pc8
303,h_850_weekave_mexico_gulf_pc7
304,h_500_weekave_mexico_gulf_pc6
304,t_850_weekave_mexico_gulf_pc6
305,t_850_weekave_mexico_gulf_pc5
305,ts_weekave_mexico_gulf_pc7
306,t_500_weekave_mexico_gulf_pc6
306,h_500_weekave_mexico_gulf_pc5
307,slp_weekave_mexico_gulf_pc6
307,ts_weekave_mexico_gulf_pc5
308,t_850_weekave_mexico_gulf_pc16
309,t_500_weekave_mexico_gulf_pc13
310,h_500_weekave_southern_canada_pc20
310,t_500_weekave_southern_canada_pc20
311,h_500_weekave_conus_pc11
311,t_500_weekave_conus_pc12
312,t_850_weekave_conus_pc11
312,ts_weekave_conus_pc14
313,h_850_weekave_conus_pc11
313,slp_weekave_conus_pc12
314,t_500_weekave_conus_pc11
314,h_500_weekave_conus_pc12
315,t_850_weekave_conus_pc10
315,ts_weekave_conus_pc11
316,slp_weekave_conus_pc15
316,h_850_weekave_conus_pc13
317,ts_weekave_conus_pc13
317,t_850_weekave_conus_pc12
318,h_850_weekave_conus_pc18
319,slp_weekave_conus_pc11
319,h_850_weekave_conus_pc14
320,t_500_weekave_conus_pc13
320,h_500_weekave_conus_pc13
321,h_850_weekave_conus_pc12
321,slp_weekave_conus_pc14
322,h_850_weekave_arctic_pc17
322,slp_weekave_arctic_pc17
323,slp_weekave_arctic_pc18
323,h_850_weekave_arctic_pc18
324,h_500_weekave_arctic_pc19
324,t_850_weekave_arctic_pc18
324,t_500_weekave_arctic_pc19
325,ts_weekave_arctic_pc19
326,t_850_weekave_arctic_pc17
326,slp_weekave_arctic_pc20
326,h_850_weekave_arctic_pc20
326,h_500_weekave_arctic_pc20
326,t_500_weekave_arctic_pc20
327,ts_weekave_arctic_pc17
328,t_500_weekave_arctic_pc17
328,h_500_weekave_arctic_pc18
329,t_850_weekave_arctic_pc19
329,h_850_weekave_arctic_pc19
329,slp_weekave_arctic_pc19
330,h_850_weekave_arctic_pc16
330,slp_weekave_arctic_pc16
331,h_500_weekave_arctic_pc17
331,t_850_weekave_arctic_pc16
331,t_500_weekave_arctic_pc18
332,t_850_weekave_arctic_pc20
332,t_500_weekave_arctic_pc16
332,h_500_weekave_arctic_pc16
333,ts_weekave_arctic_pc20
334,h_850_weekave_east_asia_pc6
334,slp_weekave_east_asia_pc7
335,t_850_weekave_arctic_pc12
335,h_850_weekave_arctic_pc14
335,slp_weekave_arctic_pc14
335,t_500_weekave_arctic_pc12
335,h_500_weekave_arctic_pc12
336,ts_weekave_arctic_pc11
337,h_500_weekave_pacific_trop_pc3
337,h_850_weekave_pacific_trop_pc4
337,slp_weekave_pacific_trop_pc5
338,h_500_weekave_pacific_trop_pc2
338,t_500_weekave_pacific_trop_pc2
339,h_500_weekave_pacific_ocean_mean
339,h_850_weekave_pacific_ocean_mean
339,slp_weekave_pacific_ocean_pc1
339,h_500_weekave_pacific_ocean_pc1
339,slp_weekave_pacific_ocean_mean
339,t_500_weekave_pacific_ocean_pc1
339,t_850_weekave_pacific_ocean_pc1
340,h_500_weekave_pacific_trop_pc5
340,t_500_weekave_pacific_trop_pc4
341,ts_weekave_mexico_gulf_pc1
341,t_500_weekave_conus_pc3
341,ts_weekave_mexico_gulf_mean
341,h_500_weekave_mexico_gulf_mean
341,h_500_weekave_mexico_gulf_pc1
341,SW_current_week
341,t_850_weekave_mexico_gulf_pc2
341,t_500_weekave_mexico_gulf_pc2
341,t_500_weekave_mexico_gulf_pc1
341,ts_weekave_conus_pc3
341,t_850_weekave_conus_pc3
342,h_850_weekave_mexico_gulf_pc5
342,slp_weekave_mexico_gulf_pc5
343,slp_weekave_mexico_gulf_pc9
343,h_850_weekave_conus_pc7
343,slp_weekave_conus_pc7
344,t_500_weekave_mexico_gulf_pc8
344,h_500_weekave_mexico_gulf_pc7
345,slp_weekave_conus_pc5
345,h_850_weekave_conus_pc5
346,ts_weekave_southern_canada_pc2
346,t_850_weekave_southern_canada_pc2
346,t_850_weekave_conus_pc5
346,ts_weekave_conus_pc5
346,h_500_weekave_southern_canada_pc2
346,t_500_weekave_southern_canada_pc2
346,h_500_weekave_conus_pc5
346,t_500_weekave_conus_pc5
347,t_500_weekave_atlantic_ocean_pc6
347,t_850_weekave_atlantic_ocean_pc7
347,h_500_weekave_atlantic_ocean_pc5
347,slp_weekave_atlantic_ocean_pc5
348,ts_weekave_southern_canada_pc5
348,t_850_weekave_southern_canada_pc5
349,t_850_weekave_conus_pc2
349,ts_weekave_conus_pc2
349,ts_weekave_mexico_gulf_pc2
349,slp_weekave_conus_pc4
349,h_500_weekave_mexico_gulf_pc2
349,t_850_weekave_mexico_gulf_pc1
349,t_500_weekave_conus_pc2
349,slp_weekave_mexico_gulf_pc2
349,h_850_weekave_conus_pc2
349,h_850_weekave_mexico_gulf_pc2
349,t_850_weekave_mexico_gulf_mean
349,h_500_weekave_conus_pc1
350,h_850_weekave_atlantic_ocean_pc6
350,t_500_weekave_atlantic_ocean_pc7
350,h_500_weekave_atlantic_ocean_pc6
351,t_850_weekave_atlantic_ocean_pc8
351,t_500_weekave_atlantic_ocean_pc8
351,slp_weekave_atlantic_ocean_pc7
351,h_500_weekave_atlantic_ocean_pc7
352,t_850_weekave_mexico_gulf_pc4
352,ts_weekave_mexico_gulf_pc6
352,h_850_weekave_mexico_gulf_pc4
352,h_500_weekave_mexico_gulf_pc4
352,t_500_weekave_mexico_gulf_pc4
352,slp_weekave_mexico_gulf_pc4
353,t_500_weekave_arctic_pc8
353,t_850_weekave_arctic_pc8
353,ts_weekave_arctic_pc8
353,h_500_weekave_arctic_pc8
354,h_500_weekave_southern_canada_pc1
354,h_500_weekave_southern_canada_mean
354,ts_weekave_southern_canada_mean
354,t_500_weekave_southern_canada_mean
354,h_850_weekave_southern_canada_mean
354,slp_weekave_southern_canada_pc2
354,h_850_weekave_southern_canada_pc1
355,h_500_weekave_conus_pc3
355,h_850_weekave_conus_pc3
355,slp_weekave_conus_pc3
355,ts_weekave_conus_pc9
356,t_850_weekave_atlantic_ocean_mean
356,t_500_weekave_atlantic_ocean_mean
356,t_850_weekave_atlantic_ocean_pc6
356,t_500_weekave_atlantic_ocean_pc4
357,h_500_weekave_atlantic_ocean_pc4
357,slp_weekave_atlantic_ocean_pc4
357,t_850_weekave_atlantic_ocean_pc4
357,t_500_weekave_atlantic_ocean_pc5
357,t_850_weekave_atlantic_ocean_pc5
358,t_850_weekave_atlantic_trop_pc2
358,t_850_weekave_atlantic_ocean_pc3
359,t_500_weekave_atlantic_ocean_pc1
359,t_850_weekave_atlantic_ocean_pc1
359,h_850_weekave_atlantic_ocean_pc1
359,h_500_weekave_atlantic_ocean_pc1
360,h_500_weekave_atlantic_trop_pc2
360,t_500_weekave_atlantic_trop_pc2
361,ts_weekave_southern_canada_pc4
361,h_500_weekave_atlantic_ocean_mean
361,h_850_weekave_southern_canada_pc3
361,h_500_weekave_atlantic_ocean_pc2
361,h_850_weekave_atlantic_ocean_mean
361,h_500_weekave_southern_canada_pc4
361,t_500_weekave_southern_canada_pc4
361,t_500_weekave_atlantic_ocean_pc3
361,slp_weekave_southern_canada_pc3
361,slp_weekave_atlantic_ocean_pc2
361,t_850_weekave_southern_canada_pc4
362,h_850_weekave_arctic_pc3
362,t_500_weekave_arctic_pc3
362,ts_weekave_arctic_pc4
362,t_850_weekave_arctic_pc3
362,h_500_weekave_arctic_pc3
362,slp_weekave_arctic_pc3
363,slp_weekave_southern_canada_pc4
363,h_850_weekave_southern_canada_pc4
363,slp_weekave_conus_mean
363,slp_weekave_mexico_gulf_pc1
363,h_850_weekave_mexico_gulf_pc1
363,slp_weekave_conus_pc2
363,h_850_weekave_conus_pc1
364,slp_weekave_pacific_ocean_pc3
364,h_850_weekave_pacific_ocean_pc3
364,t_850_weekave_pacific_ocean_pc2
364,h_500_weekave_pacific_ocean_pc2
364,h_850_weekave_southern_canada_pc2
364,slp_weekave_southern_canada_mean
364,t_500_weekave_pacific_ocean_pc2
364,slp_weekave_southern_canada_pc1
365,h_500_weekave_conus_mean
365,ts_weekave_southern_canada_pc3
365,t_500_weekave_conus_mean
365,t_500_weekave_southern_canada_pc3
365,t_850_weekave_southern_canada_pc3
365,h_500_weekave_conus_pc2
365,t_850_weekave_conus_mean
365,ts_weekave_conus_mean
365,t_500_weekave_conus_pc1
365,h_500_weekave_southern_canada_pc3
366,t_850_weekave_southern_canada_pc11
366,ts_weekave_southern_canada_pc11
367,t_850_weekave_conus_pc8
367,h_500_weekave_conus_pc7
367,t_500_weekave_conus_pc8
367,ts_weekave_conus_pc8
368,slp_weekave_conus_pc8
368,h_850_weekave_conus_pc8
369,t_500_weekave_conus_pc7
369,h_500_weekave_conus_pc8
370,ts_weekave_conus_pc7
370,t_850_weekave_conus_pc7
371,h_500_weekave_southern_canada_pc8
371,t_500_weekave_southern_canada_pc8
371,t_850_weekave_southern_canada_pc7
372,t_500_weekave_conus_pc6
372,ts_weekave_conus_pc6
372,h_500_weekave_conus_pc6
372,t_850_weekave_conus_pc6
373,h_500_weekave_atlantic_ocean_pc3
373,t_850_weekave_atlantic_ocean_pc2
373,h_850_weekave_atlantic_ocean_pc3
373,t_500_weekave_southern_canada_pc5
373,h_850_weekave_southern_canada_pc5
373,h_500_weekave_southern_canada_pc5
373,slp_weekave_southern_canada_pc6
373,t_500_weekave_atlantic_ocean_pc2
374,slp_weekave_southern_canada_pc8
374,h_850_weekave_southern_canada_pc8
375,ts_weekave_southern_canada_pc6
376,t_500_weekave_southern_canada_pc6
376,h_500_weekave_southern_canada_pc6
376,t_850_weekave_southern_canada_pc6
377,ts_weekave_southern_canada_pc8
378,slp_weekave_conus_pc6
378,slp_weekave_southern_canada_pc11
378,h_850_weekave_southern_canada_pc11
378,h_850_weekave_conus_pc6
379,h_850_weekave_conus_pc4
379,t_500_weekave_conus_pc4
379,h_500_weekave_conus_pc4
379,ts_weekave_conus_pc4
379,t_850_weekave_conus_pc4
