Region,Horizon,RMSE,RMSE_extreme,Num_features,Feature_names
W,1,2.288980000756423,2.767182055091139,87,W_current_week;h_500_weekave_arctic_pc2;h_500_weekave_arctic_pc3;h_500_weekave_atlantic_ocean_mean;h_500_weekave_atlantic_ocean_pc2;h_500_weekave_conus_pc1;h_500_weekave_east_asia_pc4;h_500_weekave_east_asia_pc6;h_500_weekave_mexico_gulf_pc2;h_500_weekave_pacific_ocean_mean;h_500_weekave_pacific_ocean_pc1;h_500_weekave_pacific_ocean_pc2;h_500_weekave_pacific_ocean_pc3;h_500_weekave_pacific_ocean_pc6;h_500_weekave_southern_canada_pc4;h_500_weekave_southern_canada_pc5;h_850_weekave_arctic_pc2;h_850_weekave_arctic_pc3;h_850_weekave_atlantic_ocean_mean;h_850_weekave_conus_pc1;h_850_weekave_conus_pc2;h_850_weekave_east_asia_pc4;h_850_weekave_mexico_gulf_pc1;h_850_weekave_mexico_gulf_pc2;h_850_weekave_pacific_ocean_mean;h_850_weekave_pacific_ocean_pc2;h_850_weekave_pacific_ocean_pc3;h_850_weekave_pacific_ocean_pc6;h_850_weekave_southern_canada_pc2;h_850_weekave_southern_canada_pc3;h_850_weekave_southern_canada_pc4;h_850_weekave_southern_canada_pc5;h_850_weekave_southern_canada_pc6;h_850_weekave_southern_canada_pc8;slp_weekave_arctic_pc2;slp_weekave_arctic_pc3;slp_weekave_atlantic_ocean_pc2;slp_weekave_conus_mean;slp_weekave_conus_pc2;slp_weekave_conus_pc4;slp_weekave_east_asia_pc5;slp_weekave_mexico_gulf_pc1;slp_weekave_mexico_gulf_pc2;slp_weekave_pacific_ocean_mean;slp_weekave_pacific_ocean_pc1;slp_weekave_pacific_ocean_pc2;slp_weekave_pacific_ocean_pc3;slp_weekave_pacific_ocean_pc6;slp_weekave_southern_canada_mean;slp_weekave_southern_canada_pc1;slp_weekave_southern_canada_pc3;slp_weekave_southern_canada_pc4;slp_weekave_southern_canada_pc6;slp_weekave_southern_canada_pc7;slp_weekave_southern_canada_pc8;t_500_weekave_arctic_pc2;t_500_weekave_arctic_pc3;t_500_weekave_atlantic_ocean_pc3;t_500_weekave_conus_pc2;t_500_weekave_east_asia_pc5;t_500_weekave_east_asia_pc6;t_500_weekave_east_asia_pc7;t_500_weekave_pacific_ocean_pc1;t_500_weekave_pacific_ocean_pc2;t_500_weekave_pacific_ocean_pc3;t_500_weekave_pacific_ocean_pc7;t_500_weekave_southern_canada_pc4;t_500_weekave_southern_canada_pc5;t_850_weekave_arctic_pc2;t_850_weekave_arctic_pc3;t_850_weekave_conus_pc2;t_850_weekave_east_asia_pc5;t_850_weekave_east_asia_pc6;t_850_weekave_mexico_gulf_mean;t_850_weekave_mexico_gulf_pc1;t_850_weekave_pacific_ocean_pc1;t_850_weekave_pacific_ocean_pc2;t_850_weekave_pacific_ocean_pc3;t_850_weekave_pacific_ocean_pc6;t_850_weekave_southern_canada_pc4;ts_weekave_arctic_pc3;ts_weekave_arctic_pc4;ts_weekave_conus_pc2;ts_weekave_east_asia_pc5;ts_weekave_east_asia_pc7;ts_weekave_mexico_gulf_pc2;ts_weekave_southern_canada_pc4
SW,1,2.071168579984301,2.8225446848704263,378,SW_current_week;SW_lag_1;SW_lag_4;SW_lag_5;h_500_weekave_arctic_mean;h_500_weekave_arctic_pc1;h_500_weekave_arctic_pc11;h_500_weekave_arctic_pc15;h_500_weekave_arctic_pc18;h_500_weekave_arctic_pc19;h_500_weekave_arctic_pc2;h_500_weekave_atlantic_ocean_mean;h_500_weekave_atlantic_ocean_pc19;h_500_weekave_atlantic_ocean_pc2;h_500_weekave_atlantic_ocean_pc6;h_500_weekave_atlantic_ocean_pc7;h_500_weekave_atlantic_ocean_pc9;h_500_weekave_atlantic_trop_pc1;h_500_weekave_atlantic_trop_pc10;h_500_weekave_atlantic_trop_pc12;h_500_weekave_atlantic_trop_pc13;h_500_weekave_atlantic_trop_pc15;h_500_weekave_atlantic_trop_pc19;h_500_weekave_conus_mean;h_500_weekave_conus_pc1;h_500_weekave_conus_pc10;h_500_weekave_conus_pc11;h_500_weekave_conus_pc12;h_500_weekave_conus_pc14;h_500_weekave_conus_pc16;h_500_weekave_conus_pc2;h_500_weekave_conus_pc3;h_500_weekave_conus_pc5;h_500_weekave_conus_pc7;h_500_weekave_conus_pc8;h_500_weekave_east_asia_pc11;h_500_weekave_east_asia_pc12;h_500_weekave_east_asia_pc15;h_500_weekave_east_asia_pc17;h_500_weekave_east_asia_pc20;h_500_weekave_east_asia_pc6;h_500_weekave_mexico_gulf_mean;h_500_weekave_mexico_gulf_pc1;h_500_weekave_mexico_gulf_pc18;h_500_weekave_mexico_gulf_pc2;h_500_weekave_mexico_gulf_pc7;h_500_weekave_pacific_ocean_mean;h_500_weekave_pacific_ocean_pc1;h_500_weekave_pacific_ocean_pc10;h_500_weekave_pacific_ocean_pc16;h_500_weekave_pacific_ocean_pc17;h_500_weekave_pacific_ocean_pc19;h_500_weekave_pacific_ocean_pc2;h_500_weekave_pacific_ocean_pc3;h_500_weekave_pacific_ocean_pc4;h_500_weekave_pacific_ocean_pc6;h_500_weekave_pacific_ocean_pc7;h_500_weekave_pacific_ocean_pc8;h_500_weekave_pacific_trop_pc1;h_500_weekave_pacific_trop_pc13;h_500_weekave_pacific_trop_pc15;h_500_weekave_pacific_trop_pc17;h_500_weekave_pacific_trop_pc18;h_500_weekave_pacific_trop_pc19;h_500_weekave_pacific_trop_pc2;h_500_weekave_pacific_trop_pc4;h_500_weekave_pacific_trop_pc5;h_500_weekave_pacific_trop_pc9;h_500_weekave_southern_canada_pc15;h_500_weekave_southern_canada_pc18;h_500_weekave_southern_canada_pc19;h_500_weekave_southern_canada_pc2;h_500_weekave_southern_canada_pc3;h_500_weekave_southern_canada_pc4;h_500_weekave_southern_canada_pc8;h_850_weekave_arctic_pc11;h_850_weekave_arctic_pc16;h_850_weekave_arctic_pc19;h_850_weekave_arctic_pc2;h_850_weekave_arctic_pc9;h_850_weekave_atlantic_ocean_mean;h_850_weekave_atlantic_ocean_pc19;h_850_weekave_atlantic_ocean_pc6;h_850_weekave_atlantic_ocean_pc9;h_850_weekave_atlantic_trop_pc12;h_850_weekave_atlantic_trop_pc14;h_850_weekave_atlantic_trop_pc15;h_850_weekave_atlantic_trop_pc20;h_850_weekave_atlantic_trop_pc3;h_850_weekave_atlantic_trop_pc4;h_850_weekave_atlantic_trop_pc5;h_850_weekave_conus_pc1;h_850_weekave_conus_pc10;h_850_weekave_conus_pc12;h_850_weekave_conus_pc17;h_850_weekave_conus_pc19;h_850_weekave_conus_pc2;h_850_weekave_conus_pc3;h_850_weekave_conus_pc5;h_850_weekave_conus_pc7;h_850_weekave_east_asia_mean;h_850_weekave_east_asia_pc1;h_850_weekave_east_asia_pc10;h_850_weekave_east_asia_pc12;h_850_weekave_east_asia_pc13;h_850_weekave_east_asia_pc17;h_850_weekave_east_asia_pc19;h_850_weekave_mexico_gulf_pc1;h_850_weekave_mexico_gulf_pc10;h_850_weekave_mexico_gulf_pc13;h_850_weekave_mexico_gulf_pc18;h_850_weekave_mexico_gulf_pc2;h_850_weekave_mexico_gulf_pc8;h_850_weekave_mexico_gulf_pc9;h_850_weekave_pacific_ocean_mean;h_850_weekave_pacific_ocean_pc10;h_850_weekave_pacific_ocean_pc14;h_850_weekave_pacific_ocean_pc16;h_850_weekave_pacific_ocean_pc19;h_850_weekave_pacific_ocean_pc2;h_850_weekave_pacific_ocean_pc3;h_850_weekave_pacific_ocean_pc4;h_850_weekave_pacific_ocean_pc6;h_850_weekave_pacific_ocean_pc7;h_850_weekave_pacific_ocean_pc8;h_850_weekave_pacific_trop_pc13;h_850_weekave_pacific_trop_pc16;h_850_weekave_pacific_trop_pc17;h_850_weekave_pacific_trop_pc19;h_850_weekave_pacific_trop_pc2;h_850_weekave_pacific_trop_pc20;h_850_weekave_pacific_trop_pc3;h_850_weekave_pacific_trop_pc9;h_850_weekave_southern_canada_pc10;h_850_weekave_southern_canada_pc2;h_850_weekave_southern_canada_pc3;h_850_weekave_southern_canada_pc4;h_850_weekave_southern_canada_pc9;slp_weekave_arctic_mean;slp_weekave_arctic_pc1;slp_weekave_arctic_pc10;slp_weekave_arctic_pc16;slp_weekave_arctic_pc19;slp_weekave_arctic_pc2;slp_weekave_arctic_pc9;slp_weekave_atlantic_ocean_pc19;slp_weekave_atlantic_ocean_pc2;slp_weekave_atlantic_ocean_pc7;slp_weekave_atlantic_ocean_pc9;slp_weekave_atlantic_trop_pc10;slp_weekave_atlantic_trop_pc14;slp_weekave_atlantic_trop_pc3;slp_weekave_atlantic_trop_pc5;slp_weekave_atlantic_trop_pc8;slp_weekave_conus_mean;slp_weekave_conus_pc10;slp_weekave_conus_pc14;slp_weekave_conus_pc19;slp_weekave_conus_pc2;slp_weekave_conus_pc3;slp_weekave_conus_pc4;slp_weekave_conus_pc5;slp_weekave_conus_pc7;slp_weekave_east_asia_mean;slp_weekave_east_asia_pc1;slp_weekave_east_asia_pc10;slp_weekave_east_asia_pc11;slp_weekave_east_asia_pc14;slp_weekave_east_asia_pc15;slp_weekave_east_asia_pc16;slp_weekave_east_asia_pc9;slp_weekave_mexico_gulf_pc1;slp_weekave_mexico_gulf_pc11;slp_weekave_mexico_gulf_pc12;slp_weekave_mexico_gulf_pc2;slp_weekave_mexico_gulf_pc20;slp_weekave_mexico_gulf_pc9;slp_weekave_pacific_ocean_mean;slp_weekave_pacific_ocean_pc1;slp_weekave_pacific_ocean_pc10;slp_weekave_pacific_ocean_pc14;slp_weekave_pacific_ocean_pc16;slp_weekave_pacific_ocean_pc19;slp_weekave_pacific_ocean_pc2;slp_weekave_pacific_ocean_pc3;slp_weekave_pacific_ocean_pc4;slp_weekave_pacific_ocean_pc6;slp_weekave_pacific_ocean_pc7;slp_weekave_pacific_ocean_pc8;slp_weekave_pacific_trop_pc14;slp_weekave_pacific_trop_pc16;slp_weekave_pacific_trop_pc17;slp_weekave_pacific_trop_pc19;slp_weekave_pacific_trop_pc20;slp_weekave_pacific_trop_pc3;slp_weekave_pacific_trop_pc8;slp_weekave_southern_canada_mean;slp_weekave_southern_canada_pc1;slp_weekave_southern_canada_pc10;slp_weekave_southern_canada_pc3;slp_weekave_southern_canada_pc4;slp_weekave_southern_canada_pc9;t_500_weekave_arctic_pc1;t_500_weekave_arctic_pc11;t_500_weekave_arctic_pc15;t_500_weekave_arctic_pc17;t_500_weekave_arctic_pc19;t_500_weekave_arctic_pc2;t_500_weekave_atlantic_ocean_mean;t_500_weekave_atlantic_ocean_pc10;t_500_weekave_atlantic_ocean_pc15;t_500_weekave_atlantic_ocean_pc3;t_500_weekave_atlantic_ocean_pc4;t_500_weekave_atlantic_ocean_pc7;t_500_weekave_atlantic_ocean_pc8;t_500_weekave_atlantic_trop_mean;t_500_weekave_atlantic_trop_pc16;t_500_weekave_atlantic_trop_pc19;t_500_weekave_conus_mean;t_500_weekave_conus_pc1;t_500_weekave_conus_pc10;t_500_weekave_conus_pc11;t_500_weekave_conus_pc12;t_500_weekave_conus_pc14;t_500_weekave_conus_pc17;t_500_weekave_conus_pc2;t_500_weekave_conus_pc3;t_500_weekave_conus_pc5;t_500_weekave_conus_pc7;t_500_weekave_conus_pc8;t_500_weekave_east_asia_pc10;t_500_weekave_east_asia_pc14;t_500_weekave_east_asia_pc16;t_500_weekave_east_asia_pc20;t_500_weekave_east_asia_pc6;t_500_weekave_east_asia_pc7;t_500_weekave_mexico_gulf_pc1;t_500_weekave_mexico_gulf_pc10;t_500_weekave_mexico_gulf_pc17;t_500_weekave_mexico_gulf_pc18;t_500_weekave_mexico_gulf_pc2;t_500_weekave_mexico_gulf_pc8;t_500_weekave_pacific_ocean_pc1;t_500_weekave_pacific_ocean_pc10;t_500_weekave_pacific_ocean_pc13;t_500_weekave_pacific_ocean_pc14;t_500_weekave_pacific_ocean_pc17;t_500_weekave_pacific_ocean_pc2;t_500_weekave_pacific_ocean_pc3;t_500_weekave_pacific_ocean_pc4;t_500_weekave_pacific_ocean_pc7;t_500_weekave_pacific_trop_pc1;t_500_weekave_pacific_trop_pc10;t_500_weekave_pacific_trop_pc11;t_500_weekave_pacific_trop_pc16;t_500_weekave_pacific_trop_pc18;t_500_weekave_pacific_trop_pc2;t_500_weekave_pacific_trop_pc20;t_500_weekave_pacific_trop_pc3;t_500_weekave_pacific_trop_pc4;t_500_weekave_pacific_trop_pc7;t_500_weekave_pacific_trop_pc8;t_500_weekave_southern_canada_pc15;t_500_weekave_southern_canada_pc18;t_500_weekave_southern_canada_pc19;t_500_weekave_southern_canada_pc2;t_500_weekave_southern_canada_pc3;t_500_weekave_southern_canada_pc4;t_500_weekave_southern_canada_pc8;t_850_weekave_arctic_pc1;t_850_weekave_arctic_pc14;t_850_weekave_arctic_pc15;t_850_weekave_arctic_pc18;t_850_weekave_arctic_pc19;t_850_weekave_arctic_pc2;t_850_weekave_atlantic_ocean_mean;t_850_weekave_atlantic_ocean_pc16;t_850_weekave_atlantic_ocean_pc17;t_850_weekave_atlantic_ocean_pc3;t_850_weekave_atlantic_ocean_pc6;t_850_weekave_atlantic_ocean_pc8;t_850_weekave_atlantic_trop_pc2;t_850_weekave_atlantic_trop_pc9;t_850_weekave_conus_mean;t_850_weekave_conus_pc12;t_850_weekave_conus_pc2;t_850_weekave_conus_pc3;t_850_weekave_conus_pc5;t_850_weekave_conus_pc7;t_850_weekave_conus_pc8;t_850_weekave_east_asia_pc11;t_850_weekave_east_asia_pc12;t_850_weekave_east_asia_pc17;t_850_weekave_east_asia_pc19;t_850_weekave_east_asia_pc6;t_850_weekave_east_asia_pc9;t_850_weekave_mexico_gulf_mean;t_850_weekave_mexico_gulf_pc1;t_850_weekave_mexico_gulf_pc12;t_850_weekave_mexico_gulf_pc13;t_850_weekave_mexico_gulf_pc17;t_850_weekave_mexico_gulf_pc2;t_850_weekave_pacific_ocean_pc1;t_850_weekave_pacific_ocean_pc12;t_850_weekave_pacific_ocean_pc2;t_850_weekave_pacific_ocean_pc3;t_850_weekave_pacific_ocean_pc5;t_850_weekave_pacific_ocean_pc6;t_850_weekave_pacific_ocean_pc7;t_850_weekave_pacific_trop_mean;t_850_weekave_pacific_trop_pc1;t_850_weekave_pacific_trop_pc13;t_850_weekave_pacific_trop_pc16;t_850_weekave_pacific_trop_pc19;t_850_weekave_pacific_trop_pc2;t_850_weekave_pacific_trop_pc3;t_850_weekave_pacific_trop_pc5;t_850_weekave_pacific_trop_pc7;t_850_weekave_southern_canada_pc16;t_850_weekave_southern_canada_pc2;t_850_weekave_southern_canada_pc3;t_850_weekave_southern_canada_pc4;t_850_weekave_southern_canada_pc7;ts_weekave_arctic_pc1;ts_weekave_arctic_pc13;ts_weekave_arctic_pc14;ts_weekave_arctic_pc15;ts_weekave_arctic_pc16;ts_weekave_arctic_pc20;ts_weekave_arctic_pc3;ts_weekave_arctic_pc6;ts_weekave_arctic_pc9;ts_weekave_atlantic_ocean_pc10;ts_weekave_atlantic_ocean_pc12;ts_weekave_atlantic_ocean_pc17;ts_weekave_atlantic_ocean_pc3;ts_weekave_atlantic_ocean_pc4;ts_weekave_atlantic_trop_pc10;ts_weekave_atlantic_trop_pc19;ts_weekave_atlantic_trop_pc3;ts_weekave_atlantic_trop_pc8;ts_weekave_atlantic_trop_pc9;ts_weekave_conus_mean;ts_weekave_conus_pc13;ts_weekave_conus_pc2;ts_weekave_conus_pc3;ts_weekave_conus_pc5;ts_weekave_conus_pc7;ts_weekave_conus_pc8;ts_weekave_conus_pc9;ts_weekave_east_asia_pc16;ts_weekave_east_asia_pc17;ts_weekave_east_asia_pc18;ts_weekave_east_asia_pc20;ts_weekave_east_asia_pc5;ts_weekave_east_asia_pc8;ts_weekave_mexico_gulf_mean;ts_weekave_mexico_gulf_pc1;ts_weekave_mexico_gulf_pc2;ts_weekave_pacific_ocean_pc10;ts_weekave_pacific_ocean_pc17;ts_weekave_pacific_ocean_pc18;ts_weekave_pacific_trop_mean;ts_weekave_pacific_trop_pc1;ts_weekave_pacific_trop_pc10;ts_weekave_pacific_trop_pc14;ts_weekave_pacific_trop_pc15;ts_weekave_pacific_trop_pc18;ts_weekave_pacific_trop_pc19;ts_weekave_pacific_trop_pc2;ts_weekave_pacific_trop_pc9;ts_weekave_southern_canada_pc12;ts_weekave_southern_canada_pc2;ts_weekave_southern_canada_pc20;ts_weekave_southern_canada_pc3;ts_weekave_southern_canada_pc4;ts_weekave_southern_canada_pc7;ts_weekave_southern_canada_pc8
MW,1,2.688695888676609,3.4683197331297184,50,MW_current_week;h_500_weekave_arctic_pc2;h_500_weekave_arctic_pc5;h_500_weekave_conus_mean;h_500_weekave_conus_pc1;h_500_weekave_conus_pc2;h_500_weekave_east_asia_pc3;h_500_weekave_mexico_gulf_pc2;h_500_weekave_pacific_ocean_pc2;h_500_weekave_southern_canada_mean;h_500_weekave_southern_canada_pc1;h_500_weekave_southern_canada_pc3;h_850_weekave_arctic_pc2;h_850_weekave_arctic_pc4;h_850_weekave_conus_pc2;h_850_weekave_east_asia_pc3;h_850_weekave_mexico_gulf_pc2;h_850_weekave_pacific_ocean_pc3;h_850_weekave_southern_canada_mean;h_850_weekave_southern_canada_pc1;h_850_weekave_southern_canada_pc2;slp_weekave_arctic_pc2;slp_weekave_arctic_pc4;slp_weekave_conus_pc4;slp_weekave_east_asia_pc3;slp_weekave_mexico_gulf_pc2;slp_weekave_pacific_ocean_pc3;slp_weekave_southern_canada_mean;slp_weekave_southern_canada_pc1;slp_weekave_southern_canada_pc2;t_500_weekave_arctic_pc2;t_500_weekave_conus_mean;t_500_weekave_conus_pc1;t_500_weekave_conus_pc2;t_500_weekave_pacific_ocean_pc2;t_500_weekave_southern_canada_mean;t_500_weekave_southern_canada_pc3;t_850_weekave_arctic_pc2;t_850_weekave_conus_mean;t_850_weekave_conus_pc2;t_850_weekave_mexico_gulf_mean;t_850_weekave_mexico_gulf_pc1;t_850_weekave_pacific_ocean_pc2;t_850_weekave_southern_canada_pc3;ts_weekave_arctic_pc3;ts_weekave_conus_mean;ts_weekave_conus_pc2;ts_weekave_mexico_gulf_pc2;ts_weekave_southern_canada_mean;ts_weekave_southern_canada_pc3
SE,1,1.9601644671211254,2.61736288149234,66,SE_current_week;h_500_weekave_atlantic_ocean_mean;h_500_weekave_atlantic_ocean_pc2;h_500_weekave_conus_mean;h_500_weekave_conus_pc1;h_500_weekave_conus_pc2;h_500_weekave_mexico_gulf_pc2;h_500_weekave_pacific_ocean_mean;h_500_weekave_pacific_ocean_pc1;h_500_weekave_pacific_ocean_pc2;h_500_weekave_pacific_ocean_pc3;h_500_weekave_pacific_ocean_pc5;h_500_weekave_southern_canada_pc3;h_500_weekave_southern_canada_pc4;h_850_weekave_atlantic_ocean_mean;h_850_weekave_conus_pc1;h_850_weekave_conus_pc2;h_850_weekave_mexico_gulf_pc1;h_850_weekave_mexico_gulf_pc2;h_850_weekave_pacific_ocean_mean;h_850_weekave_pacific_ocean_pc2;h_850_weekave_pacific_ocean_pc3;h_850_weekave_pacific_ocean_pc5;h_850_weekave_southern_canada_pc2;h_850_weekave_southern_canada_pc3;h_850_weekave_southern_canada_pc4;slp_weekave_atlantic_ocean_pc2;slp_weekave_conus_mean;slp_weekave_conus_pc2;slp_weekave_conus_pc4;slp_weekave_mexico_gulf_pc1;slp_weekave_mexico_gulf_pc2;slp_weekave_pacific_ocean_mean;slp_weekave_pacific_ocean_pc1;slp_weekave_pacific_ocean_pc2;slp_weekave_pacific_ocean_pc3;slp_weekave_pacific_ocean_pc5;slp_weekave_southern_canada_mean;slp_weekave_southern_canada_pc1;slp_weekave_southern_canada_pc3;slp_weekave_southern_canada_pc4;t_500_weekave_atlantic_ocean_pc3;t_500_weekave_conus_mean;t_500_weekave_conus_pc1;t_500_weekave_conus_pc2;t_500_weekave_pacific_ocean_pc1;t_500_weekave_pacific_ocean_pc2;t_500_weekave_pacific_ocean_pc3;t_500_weekave_pacific_ocean_pc5;t_500_weekave_southern_canada_pc3;t_500_weekave_southern_canada_pc4;t_850_weekave_conus_mean;t_850_weekave_conus_pc2;t_850_weekave_mexico_gulf_mean;t_850_weekave_mexico_gulf_pc1;t_850_weekave_pacific_ocean_pc1;t_850_weekave_pacific_ocean_pc2;t_850_weekave_pacific_ocean_pc3;t_850_weekave_pacific_ocean_pc4;t_850_weekave_southern_canada_pc3;t_850_weekave_southern_canada_pc4;ts_weekave_conus_mean;ts_weekave_conus_pc2;ts_weekave_mexico_gulf_pc2;ts_weekave_southern_canada_pc3;ts_weekave_southern_canada_pc4
NE,1,2.1598356426752425,2.7457082027349418,65,NE_current_week;h_500_weekave_arctic_pc5;h_500_weekave_conus_mean;h_500_weekave_conus_pc2;h_500_weekave_conus_pc4;h_500_weekave_east_asia_pc3;h_500_weekave_pacific_ocean_pc2;h_500_weekave_pacific_ocean_pc3;h_500_weekave_pacific_ocean_pc5;h_500_weekave_southern_canada_mean;h_500_weekave_southern_canada_pc1;h_500_weekave_southern_canada_pc3;h_500_weekave_southern_canada_pc4;h_850_weekave_arctic_pc4;h_850_weekave_conus_pc1;h_850_weekave_conus_pc4;h_850_weekave_east_asia_pc3;h_850_weekave_mexico_gulf_pc1;h_850_weekave_pacific_ocean_pc2;h_850_weekave_pacific_ocean_pc3;h_850_weekave_pacific_ocean_pc5;h_850_weekave_southern_canada_mean;h_850_weekave_southern_canada_pc1;h_850_weekave_southern_canada_pc2;h_850_weekave_southern_canada_pc4;slp_weekave_arctic_pc4;slp_weekave_conus_mean;slp_weekave_conus_pc2;slp_weekave_east_asia_pc3;slp_weekave_mexico_gulf_pc1;slp_weekave_pacific_ocean_pc2;slp_weekave_pacific_ocean_pc3;slp_weekave_pacific_ocean_pc5;slp_weekave_southern_canada_mean;slp_weekave_southern_canada_pc1;slp_weekave_southern_canada_pc2;slp_weekave_southern_canada_pc4;t_500_weekave_conus_mean;t_500_weekave_conus_pc1;t_500_weekave_conus_pc3;t_500_weekave_conus_pc4;t_500_weekave_mexico_gulf_pc2;t_500_weekave_pacific_ocean_pc2;t_500_weekave_pacific_ocean_pc3;t_500_weekave_pacific_ocean_pc5;t_500_weekave_southern_canada_mean;t_500_weekave_southern_canada_pc3;t_500_weekave_southern_canada_pc4;t_850_weekave_conus_mean;t_850_weekave_conus_pc3;t_850_weekave_conus_pc4;t_850_weekave_mexico_gulf_pc2;t_850_weekave_pacific_ocean_pc2;t_850_weekave_pacific_ocean_pc3;t_850_weekave_pacific_ocean_pc4;t_850_weekave_southern_canada_pc3;t_850_weekave_southern_canada_pc4;ts_weekave_conus_mean;ts_weekave_conus_pc3;ts_weekave_conus_pc4;ts_weekave_mexico_gulf_mean;ts_weekave_mexico_gulf_pc1;ts_weekave_southern_canada_mean;ts_weekave_southern_canada_pc3;ts_weekave_southern_canada_pc4
W,2,2.4342559719199226,3.022763957951082,38,W_current_week;h_500_weekave_arctic_pc2;h_500_weekave_conus_pc1;h_500_weekave_mexico_gulf_pc2;h_500_weekave_mexico_gulf_pc4;h_500_weekave_pacific_ocean_pc4;h_500_weekave_southern_canada_pc5;h_850_weekave_arctic_pc2;h_850_weekave_conus_pc2;h_850_weekave_mexico_gulf_pc2;h_850_weekave_mexico_gulf_pc4;h_850_weekave_pacific_ocean_pc4;h_850_weekave_pacific_trop_pc14;h_850_weekave_pacific_trop_pc6;h_850_weekave_southern_canada_pc5;slp_weekave_arctic_pc2;slp_weekave_conus_pc4;slp_weekave_mexico_gulf_pc2;slp_weekave_mexico_gulf_pc4;slp_weekave_pacific_ocean_pc4;slp_weekave_pacific_trop_pc13;slp_weekave_pacific_trop_pc6;slp_weekave_southern_canada_pc6;t_500_weekave_arctic_pc2;t_500_weekave_conus_pc2;t_500_weekave_mexico_gulf_pc4;t_500_weekave_pacific_ocean_pc4;t_500_weekave_southern_canada_pc5;t_850_weekave_arctic_pc2;t_850_weekave_conus_pc2;t_850_weekave_mexico_gulf_mean;t_850_weekave_mexico_gulf_pc1;t_850_weekave_mexico_gulf_pc4;t_850_weekave_pacific_ocean_pc5;ts_weekave_arctic_pc3;ts_weekave_conus_pc2;ts_weekave_mexico_gulf_pc2;ts_weekave_mexico_gulf_pc6
