Group,Mean_Importance,Std_Importance,Group_Size
184,0.15548373929009968,0.03108532624354182,17
230,0.07654821202629662,0.019068857013608307,5
108,0.06493177401629517,0.019601249452649714,5
171,0.05780799413265951,0.013959643979016946,7
198,0.03020062231294567,0.0088442175296781,7
205,0.022734390061185827,0.00433078000591748,2
218,0.019361209004540525,0.006732015214574863,2
244,0.01911332168448605,0.009449727201119642,6
196,0.01508664490920526,0.00851951820936582,11
199,0.013613816489868747,0.008111869968831844,8
222,0.01321452290899967,0.00663208396799403,6
44,0.012175655603814306,0.010302609428851878,5
197,0.011587629562125067,0.0031253914721309055,6
215,0.010535791507350645,0.004642287380427367,4
227,0.009210460682935472,0.0045250451867916664,5
368,0.009078213666058987,0.0036673502696346876,2
136,0.008528165755954076,0.003084448337516411,3
181,0.00836401788498633,0.006658986315920512,8
251,0.008209038338433672,0.0024890728565812193,2
379,0.0077003724915911675,0.0040931496083019304,2
110,0.007255541733128368,0.003916311812589421,4
117,0.006404028014843632,0.003542038928756282,3
207,0.006309838628684261,0.005487895762143416,3
380,0.006145582767327263,0.005293321505398491,2
87,0.0058626362637377305,0.002571890507209511,2
294,0.005844097776962975,0.002404964096856012,3
143,0.005802521409830774,0.002215418729716404,3
103,0.005769439933745612,0.002197639638374814,2
200,0.005641265122778761,0.011278870219719012,10
150,0.005582724158067975,0.0022920631120678884,1
202,0.0054393503106894055,0.0018671357795836878,4
250,0.005338002901926897,0.0027114120485488163,5
488,0.005216819033475773,0.0021053499697449014,1
320,0.004913940534846173,0.0028582809215431226,3
192,0.004650346525669047,0.0034901369059884752,5
213,0.0046360950401068465,0.004100681722592112,4
144,0.0046176974029010776,0.0021244444325392597,2
33,0.004605164026410646,0.0019089208558820353,2
107,0.0045476188317127965,0.0028179181374472315,3
131,0.00453690765676007,0.0021864925014812814,2
100,0.0044725251597399485,0.0015402145674144575,1
186,0.004321227268011318,0.002063237350700333,4
114,0.004249029877956323,0.0017604573773882823,3
436,0.004205734472772482,0.0023240879685233243,1
191,0.00405388888048166,0.003239636143116657,4
99,0.004010579266413438,0.0015773564628465062,2
212,0.003977488743439661,0.002613111656973857,4
462,0.0038457802212734206,0.0015812267085318096,1
247,0.0038098769754622897,0.0030195519710682576,4
156,0.003795590513031977,0.002861936363602795,3
458,0.0037728996575695285,0.0021461315080611933,5
116,0.0037304645071349453,0.0035830910806873544,2
507,0.003688594542787316,0.0016057863579844503,1
83,0.0036494202175193723,0.0015031277411062499,1
284,0.003640441458419108,0.0015015159271077481,2
461,0.0035541994157606283,0.0015820799065938192,1
280,0.0035388027181483483,0.002720000781448674,5
353,0.0034831307054671522,0.0018208922509135742,2
15,0.003448724861672181,0.002025300459222078,1
38,0.00334197619950225,0.0016556533116591115,3
389,0.003298137275001567,0.0035684509103796713,2
164,0.0032555691155898626,0.002316827597582997,3
158,0.003247255048693054,0.003790575791514299,5
166,0.003226843145789848,0.0016035933750004072,2
66,0.0032032689882117273,0.001981462844298036,2
491,0.003176483089055804,0.002050675270232966,2
241,0.003107216655036815,0.0029750384394953634,5
362,0.0030873327516595327,0.0017078656433711736,1
371,0.0030644277706523225,0.002756459252647964,2
393,0.003049785893308954,0.002032560948876915,2
115,0.0029887411177869972,0.001944570262838984,2
390,0.0029144774749913617,0.0017031216955636693,2
558,0.0027879308460473594,0.0009689820185344469,1
62,0.0027827312633992296,0.0016432507453574365,1
408,0.0027807554499808874,0.0014744278644177149,1
429,0.002742521773479911,0.001346740571073415,1
422,0.00273138859054578,0.0024469621755594246,2
313,0.0027025656416587384,0.002519150312004305,2
126,0.0026590192567237823,0.0019762439210100615,1
319,0.002584440107903685,0.002000783525628044,1
307,0.0025481560175821373,0.0014318354219381483,1
308,0.002546631125799159,0.001488934166127204,2
246,0.0025183528337966886,0.0014853890795224066,2
451,0.0024964694892379846,0.0019253199240260258,2
94,0.0024796323905517783,0.0020222208571418258,3
441,0.0024543707152238524,0.0030955185027603375,3
125,0.002448738973239806,0.0009479147192812431,1
69,0.002432946875028863,0.0017291347284491456,2
7,0.0024051247485475714,0.0012263708441987602,1
450,0.002397149631436024,0.0010613547930697505,1
329,0.0023834583469903416,0.0036217062767235795,2
416,0.002370590116414917,0.002934089291937933,2
27,0.0023624217114685655,0.0016743670041912554,1
89,0.0023524822367676722,0.0020871596179633284,2
195,0.002299526380046002,0.0015698524164782666,2
167,0.0022688386929171855,0.0026264605915558748,5
400,0.0022639974366909675,0.002214169256639338,1
188,0.002216639471670323,0.0026870154374530903,4
243,0.0022137368817315207,0.003904736597479094,8
119,0.002207494401210708,0.0016610779990933412,2
148,0.002206992541934083,0.002696507481111486,3
206,0.0021921289152347255,0.0015389939183500685,1
