Group,Mean_Importance,Std_Importance,Group_Size,Feature,Region,Horizon
278,-0.0028683455252625,0.0034048606104553,2,ts_weekave_atlantic_ocean_pc8,MW,1
278,-0.0028683455252625,0.0034048606104553,2,ts_weekave_atlantic_trop_pc8,MW,1
392,-0.0028933879150895,0.0039894025346422,4,h_850_weekave_arctic_pc16,MW,1
392,-0.0028933879150895,0.0039894025346422,4,h_850_weekave_atlantic_ocean_pc16,MW,1
392,-0.0028933879150895,0.0039894025346422,4,h_850_weekave_atlantic_trop_pc16,MW,1
392,-0.0028933879150895,0.0039894025346422,4,h_850_weekave_conus_pc16,MW,1
271,-0.0029230686065508,0.0015916393840537,1,t_500_weekave_east_asia_pc8,MW,1
224,-0.0030327238837182,0.0023800847485216,2,h_850_weekave_pacific_trop_pc7,MW,1
224,-0.0030327238837182,0.0023800847485216,2,h_850_weekave_pacific_ocean_pc7,MW,1
280,-0.0030889116076179,0.0025914786077839,2,ts_weekave_pacific_trop_pc8,MW,1
280,-0.0030889116076179,0.0025914786077839,2,ts_weekave_pacific_ocean_pc8,MW,1
306,-0.0031311671551715,0.0020792299393439,1,ts_weekave_pacific_ocean_pc10,MW,1
500,-0.0031384218459053,0.0042401369385534,3,slp_weekave_atlantic_trop_pc19,MW,1
500,-0.0031384218459053,0.0042401369385534,3,slp_weekave_arctic_pc19,MW,1
500,-0.0031384218459053,0.0042401369385534,3,slp_weekave_atlantic_ocean_pc19,MW,1
164,-0.0031699843883156,0.003020335850988,2,t_500_weekave_arctic_pc5,MW,1
164,-0.0031699843883156,0.003020335850988,2,slp_weekave_southern_canada_pc5,MW,1
7,-0.0031883787613194,0.0079097001676366,2,h_500_weekave_arctic_mean,MW,1
7,-0.0031883787613194,0.0079097001676366,2,h_500_weekave_atlantic_ocean_mean,MW,1
170,-0.003222977391428,0.0038875967757275,2,t_500_weekave_southern_canada_pc5,MW,1
170,-0.003222977391428,0.0038875967757275,2,t_850_weekave_arctic_pc5,MW,1
168,-0.0032720404378589,0.0017920067570386,1,t_500_weekave_mexico_gulf_pc5,MW,1
56,-0.0032790972656202,0.0114440005043686,2,slp_weekave_atlantic_trop_pc1,MW,1
56,-0.0032790972656202,0.0114440005043686,2,slp_weekave_east_asia_pc1,MW,1
187,-0.0033129197793684,0.0036851717804371,2,h_500_weekave_conus_pc6,MW,1
187,-0.0033129197793684,0.0036851717804371,2,h_500_weekave_east_asia_pc6,MW,1
151,-0.0033158835082983,0.0040696227946692,2,h_500_weekave_east_asia_pc5,MW,1
151,-0.0033158835082983,0.0040696227946692,2,h_500_weekave_mexico_gulf_pc5,MW,1
557,-0.0033242788660338,0.0041862033480718,1,ts_weekave_arctic_pc20,MW,1
471,-0.0033368079885553,0.0022307644131965,2,t_500_weekave_pacific_ocean_pc18,MW,1
471,-0.0033368079885553,0.0022307644131965,2,t_500_weekave_pacific_trop_pc18,MW,1
444,-0.0033550455683204,0.0021360348375432,1,h_500_weekave_atlantic_ocean_pc18,MW,1
344,-0.0034276728015738,0.0039592979006788,4,t_850_weekave_atlantic_ocean_pc12,MW,1
344,-0.0034276728015738,0.0039592979006788,4,t_850_weekave_atlantic_trop_pc12,MW,1
344,-0.0034276728015738,0.0039592979006788,4,t_850_weekave_arctic_pc12,MW,1
344,-0.0034276728015738,0.0039592979006788,4,t_500_weekave_southern_canada_pc12,MW,1
369,-0.0034659862030689,0.0027932949874739,2,ts_weekave_pacific_ocean_pc13,MW,1
369,-0.0034659862030689,0.0027932949874739,2,ts_weekave_mexico_gulf_pc13,MW,1
123,-0.0034770717012427,0.0030171186227329,2,h_500_weekave_conus_pc4,MW,1
123,-0.0034770717012427,0.0030171186227329,2,h_500_weekave_east_asia_pc4,MW,1
519,-0.0035420780685478,0.0024564781693483,1,h_500_weekave_atlantic_trop_pc20,MW,1
173,-0.0035554465279684,0.002133489145882,2,t_850_weekave_pacific_ocean_pc5,MW,1
173,-0.0035554465279684,0.002133489145882,2,t_850_weekave_pacific_trop_pc5,MW,1
551,-0.0037236300442773,0.0019713668698482,1,t_850_weekave_conus_pc20,MW,1
106,-0.0037378296701297,0.002997770831451,1,t_500_weekave_mexico_gulf_pc3,MW,1
459,-0.003749499005731,0.0023944701891436,1,slp_weekave_atlantic_trop_pc18,MW,1
307,-0.0038441612679747,0.0028408871108905,3,ts_weekave_pacific_trop_pc10,MW,1
307,-0.0038441612679747,0.0028408871108905,3,ts_weekave_southern_canada_pc10,MW,1
307,-0.0038441612679747,0.0028408871108905,3,h_500_weekave_arctic_pc11,MW,1
375,-0.0038448416063391,0.0048854436459502,7,t_500_weekave_mexico_gulf_pc14,MW,1
375,-0.0038448416063391,0.0048854436459502,7,t_500_weekave_conus_pc14,MW,1
375,-0.0038448416063391,0.0048854436459502,7,t_500_weekave_east_asia_pc14,MW,1
375,-0.0038448416063391,0.0048854436459502,7,t_500_weekave_atlantic_trop_pc14,MW,1
375,-0.0038448416063391,0.0048854436459502,7,t_500_weekave_arctic_pc14,MW,1
375,-0.0038448416063391,0.0048854436459502,7,slp_weekave_southern_canada_pc14,MW,1
375,-0.0038448416063391,0.0048854436459502,7,t_500_weekave_atlantic_ocean_pc14,MW,1
368,-0.0038449516075973,0.0045930921472503,4,ts_weekave_conus_pc13,MW,1
368,-0.0038449516075973,0.0045930921472503,4,ts_weekave_east_asia_pc13,MW,1
368,-0.0038449516075973,0.0045930921472503,4,ts_weekave_atlantic_ocean_pc13,MW,1
368,-0.0038449516075973,0.0045930921472503,4,ts_weekave_atlantic_trop_pc13,MW,1
345,-0.003847949017166,0.0070686469555931,10,ts_weekave_atlantic_ocean_pc12,MW,1
345,-0.003847949017166,0.0070686469555931,10,t_850_weekave_conus_pc12,MW,1
345,-0.003847949017166,0.0070686469555931,10,t_850_weekave_east_asia_pc12,MW,1
345,-0.003847949017166,0.0070686469555931,10,t_850_weekave_mexico_gulf_pc12,MW,1
345,-0.003847949017166,0.0070686469555931,10,t_850_weekave_pacific_ocean_pc12,MW,1
345,-0.003847949017166,0.0070686469555931,10,t_850_weekave_pacific_trop_pc12,MW,1
345,-0.003847949017166,0.0070686469555931,10,t_850_weekave_southern_canada_pc12,MW,1
345,-0.003847949017166,0.0070686469555931,10,ts_weekave_arctic_pc12,MW,1
345,-0.003847949017166,0.0070686469555931,10,ts_weekave_atlantic_trop_pc12,MW,1
345,-0.003847949017166,0.0070686469555931,10,ts_weekave_conus_pc12,MW,1
213,-0.0038682777002069,0.0021740219942791,2,ts_weekave_atlantic_ocean_pc6,MW,1
213,-0.0038682777002069,0.0021740219942791,2,ts_weekave_atlantic_trop_pc6,MW,1
118,-0.0039055692063618,0.0019407907739334,1,ts_weekave_atlantic_trop_pc3,MW,1
12,-0.0039514785936272,0.0025367922875918,1,h_850_weekave_east_asia_mean,MW,1
270,-0.0039755821884902,0.0038274985672445,2,t_500_weekave_atlantic_trop_pc8,MW,1
270,-0.0039755821884902,0.0038274985672445,2,t_500_weekave_conus_pc8,MW,1
346,-0.0039755846492604,0.0012874641822729,1,ts_weekave_east_asia_pc12,MW,1
485,-0.0040058483085497,0.0019239889815112,1,ts_weekave_east_asia_pc18,MW,1
269,-0.0042454668225127,0.002578680853971,2,t_500_weekave_arctic_pc8,MW,1
269,-0.0042454668225127,0.002578680853971,2,t_500_weekave_atlantic_ocean_pc8,MW,1
309,-0.0042554922428176,0.0040913290265305,3,h_500_weekave_pacific_trop_pc11,MW,1
309,-0.0042554922428176,0.0040913290265305,3,h_500_weekave_southern_canada_pc11,MW,1
309,-0.0042554922428176,0.0040913290265305,3,h_850_weekave_arctic_pc11,MW,1
230,-0.0043390901442915,0.002865974947268,2,slp_weekave_pacific_ocean_pc7,MW,1
230,-0.0043390901442915,0.002865974947268,2,slp_weekave_pacific_trop_pc7,MW,1
291,-0.0043577460579939,0.0060789749597699,7,ts_weekave_arctic_pc9,MW,1
291,-0.0043577460579939,0.0060789749597699,7,t_850_weekave_southern_canada_pc9,MW,1
291,-0.0043577460579939,0.0060789749597699,7,t_850_weekave_pacific_trop_pc9,MW,1
291,-0.0043577460579939,0.0060789749597699,7,t_850_weekave_east_asia_pc9,MW,1
291,-0.0043577460579939,0.0060789749597699,7,t_850_weekave_mexico_gulf_pc9,MW,1
291,-0.0043577460579939,0.0060789749597699,7,t_850_weekave_conus_pc9,MW,1
291,-0.0043577460579939,0.0060789749597699,7,t_850_weekave_pacific_ocean_pc9,MW,1
512,-0.0043649333201468,0.0039481837160505,3,t_850_weekave_southern_canada_pc19,MW,1
512,-0.0043649333201468,0.0039481837160505,3,ts_weekave_arctic_pc19,MW,1
512,-0.0043649333201468,0.0039481837160505,3,t_850_weekave_pacific_trop_pc19,MW,1
152,-0.0043760165893695,0.0020097211091775,2,h_500_weekave_pacific_trop_pc5,MW,1
152,-0.0043760165893695,0.0020097211091775,2,h_500_weekave_pacific_ocean_pc5,MW,1
251,-0.0043961737092368,0.003580873073048,2,ts_weekave_pacific_ocean_pc7,MW,1
251,-0.0043961737092368,0.003580873073048,2,ts_weekave_pacific_trop_pc7,MW,1
63,-0.0044063203381888,0.0061553048721593,3,t_850_weekave_arctic_pc1,MW,1
63,-0.0044063203381888,0.0061553048721593,3,t_850_weekave_atlantic_ocean_pc1,MW,1
63,-0.0044063203381888,0.0061553048721593,3,t_850_weekave_atlantic_trop_pc1,MW,1
142,-0.0044621420773563,0.0021772371467204,2,t_850_weekave_pacific_ocean_pc4,MW,1
142,-0.0044621420773563,0.0021772371467204,2,t_850_weekave_pacific_trop_pc4,MW,1
193,-0.0044926668537521,0.0022428394773189,1,h_850_weekave_atlantic_ocean_pc6,MW,1
46,-0.0045341757823088,0.002946613381766,1,h_500_weekave_mexico_gulf_pc1,MW,1
398,-0.0046219561080847,0.0039301976826447,4,t_500_weekave_atlantic_ocean_pc16,MW,1
398,-0.0046219561080847,0.0039301976826447,4,t_500_weekave_atlantic_trop_pc16,MW,1
398,-0.0046219561080847,0.0039301976826447,4,t_500_weekave_conus_pc16,MW,1
398,-0.0046219561080847,0.0039301976826447,4,t_500_weekave_east_asia_pc16,MW,1
329,-0.0046470522992999,0.0029187701978624,2,ts_weekave_pacific_trop_pc11,MW,1
329,-0.0046470522992999,0.0029187701978624,2,ts_weekave_southern_canada_pc11,MW,1
452,-0.0047242537159048,0.0026442665186304,2,h_850_weekave_east_asia_pc18,MW,1
452,-0.0047242537159048,0.0026442665186304,2,h_850_weekave_conus_pc18,MW,1
234,-0.0048673695460086,0.0030404549107645,2,t_500_weekave_conus_pc7,MW,1
234,-0.0048673695460086,0.0030404549107645,2,t_500_weekave_east_asia_pc7,MW,1
488,-0.0048755015851586,0.0036899215179823,2,ts_weekave_southern_canada_pc18,MW,1
488,-0.0048755015851586,0.0036899215179823,2,h_500_weekave_arctic_pc19,MW,1
417,-0.0048948555910819,0.0032986678700724,2,slp_weekave_conus_pc17,MW,1
417,-0.0048948555910819,0.0032986678700724,2,slp_weekave_east_asia_pc17,MW,1
360,-0.0049858528963008,0.0036403560063929,3,slp_weekave_atlantic_trop_pc13,MW,1
360,-0.0049858528963008,0.0036403560063929,3,slp_weekave_conus_pc13,MW,1
360,-0.0049858528963008,0.0036403560063929,3,slp_weekave_east_asia_pc13,MW,1
401,-0.0052614383629396,0.0022295304239312,2,t_850_weekave_pacific_ocean_pc16,MW,1
401,-0.0052614383629396,0.0022295304239312,2,t_850_weekave_mexico_gulf_pc16,MW,1
310,-0.0052860435217173,0.0038393465813065,3,h_850_weekave_conus_pc11,MW,1
310,-0.0052860435217173,0.0038393465813065,3,h_850_weekave_atlantic_ocean_pc11,MW,1
310,-0.0052860435217173,0.0038393465813065,3,h_850_weekave_atlantic_trop_pc11,MW,1
107,-0.0057746878793891,0.0038015629532196,2,t_500_weekave_pacific_ocean_pc3,MW,1
107,-0.0057746878793891,0.0038015629532196,2,t_500_weekave_pacific_trop_pc3,MW,1
370,-0.005791152354514,0.0024521934913875,2,ts_weekave_pacific_trop_pc13,MW,1
370,-0.005791152354514,0.0024521934913875,2,ts_weekave_southern_canada_pc13,MW,1
553,-0.0058029429270514,0.0032021652670944,1,t_850_weekave_mexico_gulf_pc20,MW,1
15,-0.0060558367087458,0.0031642972895886,1,slp_weekave_arctic_mean,MW,1
31,-0.0061764269929889,0.0027097544587244,1,t_850_weekave_east_asia_mean,MW,1
298,-0.0062391733152147,0.0065691599511068,6,slp_weekave_pacific_trop_pc10,MW,1
298,-0.0062391733152147,0.0065691599511068,6,slp_weekave_southern_canada_pc10,MW,1
298,-0.0062391733152147,0.0065691599511068,6,t_500_weekave_arctic_pc10,MW,1
298,-0.0062391733152147,0.0065691599511068,6,t_500_weekave_atlantic_ocean_pc10,MW,1
298,-0.0062391733152147,0.0065691599511068,6,t_500_weekave_atlantic_trop_pc10,MW,1
298,-0.0062391733152147,0.0065691599511068,6,t_500_weekave_conus_pc10,MW,1
210,-0.0068526359347733,0.00254221855354,3,t_850_weekave_conus_pc6,MW,1
210,-0.0068526359347733,0.00254221855354,3,t_850_weekave_east_asia_pc6,MW,1
210,-0.0068526359347733,0.00254221855354,3,t_850_weekave_mexico_gulf_pc6,MW,1
209,-0.0069074682854213,0.0029222749066999,2,t_850_weekave_atlantic_ocean_pc6,MW,1
209,-0.0069074682854213,0.0029222749066999,2,t_850_weekave_atlantic_trop_pc6,MW,1
244,-0.0076105711639724,0.001771879513949,1,t_850_weekave_pacific_trop_pc7,MW,1
338,-0.0076662708430359,0.0045489831077241,4,h_850_weekave_pacific_ocean_pc12,MW,1
338,-0.0076662708430359,0.0045489831077241,4,h_850_weekave_pacific_trop_pc12,MW,1
338,-0.0076662708430359,0.0045489831077241,4,h_850_weekave_southern_canada_pc12,MW,1
338,-0.0076662708430359,0.0045489831077241,4,slp_weekave_arctic_pc12,MW,1
340,-0.0077920751368054,0.0033606903448635,3,slp_weekave_pacific_ocean_pc12,MW,1
340,-0.0077920751368054,0.0033606903448635,3,slp_weekave_pacific_trop_pc12,MW,1
340,-0.0077920751368054,0.0033606903448635,3,slp_weekave_southern_canada_pc12,MW,1
287,-0.0084447459992966,0.0058571784440686,6,slp_weekave_atlantic_trop_pc9,MW,1
287,-0.0084447459992966,0.0058571784440686,6,h_850_weekave_pacific_trop_pc9,MW,1
287,-0.0084447459992966,0.0058571784440686,6,h_850_weekave_southern_canada_pc9,MW,1
287,-0.0084447459992966,0.0058571784440686,6,slp_weekave_arctic_pc9,MW,1
287,-0.0084447459992966,0.0058571784440686,6,slp_weekave_atlantic_ocean_pc9,MW,1
287,-0.0084447459992966,0.0058571784440686,6,slp_weekave_conus_pc9,MW,1
139,-0.0088817572190386,0.0070247423433327,2,t_500_weekave_pacific_trop_pc4,MW,1
139,-0.0088817572190386,0.0070247423433327,2,t_500_weekave_southern_canada_pc4,MW,1
362,-0.0099456234088409,0.0068491694445286,7,slp_weekave_pacific_trop_pc13,MW,1
362,-0.0099456234088409,0.0068491694445286,7,slp_weekave_southern_canada_pc13,MW,1
362,-0.0099456234088409,0.0068491694445286,7,t_500_weekave_arctic_pc13,MW,1
362,-0.0099456234088409,0.0068491694445286,7,t_500_weekave_atlantic_ocean_pc13,MW,1
362,-0.0099456234088409,0.0068491694445286,7,t_500_weekave_atlantic_trop_pc13,MW,1
362,-0.0099456234088409,0.0068491694445286,7,t_500_weekave_conus_pc13,MW,1
362,-0.0099456234088409,0.0068491694445286,7,t_500_weekave_east_asia_pc13,MW,1
11,-0.021853960183602,0.0106566376438329,1,h_850_weekave_atlantic_ocean_mean,MW,1
200,0.0547084455510047,0.0146194422870994,1,h_850_weekave_pacific_trop_pc6,MW,2
67,0.0444569779423416,0.0199471985326841,4,h_500_weekave_conus_pc2,MW,2
67,0.0444569779423416,0.0199471985326841,4,h_500_weekave_arctic_pc2,MW,2
67,0.0444569779423416,0.0199471985326841,4,h_500_weekave_atlantic_ocean_pc2,MW,2
67,0.0444569779423416,0.0199471985326841,4,h_500_weekave_atlantic_trop_pc2,MW,2
35,0.0397639197091967,0.0124023641824525,1,ts_weekave_conus_mean,MW,2
73,0.0352455752721472,0.0126274138106221,2,slp_weekave_arctic_pc2,MW,2
73,0.0352455752721472,0.0126274138106221,2,slp_weekave_atlantic_ocean_pc2,MW,2
1,0.0326230514760379,0.0206130321846144,1,MW_current_week,MW,2
205,0.0246903801870526,0.0165561592665398,2,slp_weekave_pacific_ocean_pc6,MW,2
205,0.0246903801870526,0.0165561592665398,2,slp_weekave_pacific_trop_pc6,MW,2
64,0.023671961399995,0.0126352946198438,5,t_850_weekave_east_asia_pc1,MW,2
64,0.023671961399995,0.0126352946198438,5,t_850_weekave_mexico_gulf_pc1,MW,2
64,0.023671961399995,0.0126352946198438,5,t_850_weekave_pacific_ocean_pc1,MW,2
64,0.023671961399995,0.0126352946198438,5,t_850_weekave_pacific_trop_pc1,MW,2
64,0.023671961399995,0.0126352946198438,5,ts_weekave_arctic_pc1,MW,2
313,0.0235836202248342,0.0070662546759559,4,slp_weekave_pacific_ocean_pc11,MW,2
313,0.0235836202248342,0.0070662546759559,4,slp_weekave_mexico_gulf_pc11,MW,2
313,0.0235836202248342,0.0070662546759559,4,slp_weekave_conus_pc11,MW,2
313,0.0235836202248342,0.0070662546759559,4,slp_weekave_east_asia_pc11,MW,2
289,0.0226829099300536,0.0093229302520574,5,t_500_weekave_pacific_trop_pc9,MW,2
289,0.0226829099300536,0.0093229302520574,5,t_500_weekave_southern_canada_pc9,MW,2
289,0.0226829099300536,0.0093229302520574,5,t_850_weekave_arctic_pc9,MW,2
289,0.0226829099300536,0.0093229302520574,5,t_850_weekave_atlantic_ocean_pc9,MW,2
289,0.0226829099300536,0.0093229302520574,5,t_850_weekave_atlantic_trop_pc9,MW,2
78,0.0212597939869379,0.0121235278342397,5,t_500_weekave_pacific_ocean_pc2,MW,2
78,0.0212597939869379,0.0121235278342397,5,t_500_weekave_mexico_gulf_pc2,MW,2
78,0.0212597939869379,0.0121235278342397,5,t_500_weekave_east_asia_pc2,MW,2
78,0.0212597939869379,0.0121235278342397,5,t_500_weekave_conus_pc2,MW,2
78,0.0212597939869379,0.0121235278342397,5,t_500_weekave_atlantic_trop_pc2,MW,2
68,0.0183949787062004,0.0075637132479119,2,h_500_weekave_east_asia_pc2,MW,2
68,0.0183949787062004,0.0075637132479119,2,h_500_weekave_mexico_gulf_pc2,MW,2
66,0.0175115676375321,0.0066147495462637,4,ts_weekave_east_asia_pc1,MW,2
66,0.0175115676375321,0.0066147495462637,4,ts_weekave_mexico_gulf_pc1,MW,2
66,0.0175115676375321,0.0066147495462637,4,ts_weekave_pacific_ocean_pc1,MW,2
66,0.0175115676375321,0.0066147495462637,4,ts_weekave_pacific_trop_pc1,MW,2
397,0.0169159946842132,0.0077857145677978,4,ts_weekave_pacific_trop_pc15,MW,2
397,0.0169159946842132,0.0077857145677978,4,ts_weekave_southern_canada_pc15,MW,2
397,0.0169159946842132,0.0077857145677978,4,h_500_weekave_arctic_pc16,MW,2
397,0.0169159946842132,0.0077857145677978,4,h_500_weekave_atlantic_ocean_pc16,MW,2
210,0.0162902666662152,0.0118468148942865,4,t_500_weekave_pacific_trop_pc6,MW,2
210,0.0162902666662152,0.0118468148942865,4,t_500_weekave_southern_canada_pc6,MW,2
210,0.0162902666662152,0.0118468148942865,4,t_850_weekave_arctic_pc6,MW,2
210,0.0162902666662152,0.0118468148942865,4,t_850_weekave_atlantic_ocean_pc6,MW,2
213,0.0160736487547408,0.0136466372823468,3,ts_weekave_arctic_pc6,MW,2
213,0.0160736487547408,0.0136466372823468,3,t_850_weekave_pacific_trop_pc6,MW,2
213,0.0160736487547408,0.0136466372823468,3,t_850_weekave_southern_canada_pc6,MW,2
292,0.0153126904912697,0.0111654721706694,6,h_500_weekave_mexico_gulf_pc10,MW,2
292,0.0153126904912697,0.0111654721706694,6,h_500_weekave_east_asia_pc10,MW,2
292,0.0153126904912697,0.0111654721706694,6,h_500_weekave_conus_pc10,MW,2
292,0.0153126904912697,0.0111654721706694,6,h_500_weekave_atlantic_ocean_pc10,MW,2
292,0.0153126904912697,0.0111654721706694,6,h_500_weekave_arctic_pc10,MW,2
292,0.0153126904912697,0.0111654721706694,6,h_500_weekave_atlantic_trop_pc10,MW,2
403,0.015248309601289,0.0126089854532075,11,ts_weekave_atlantic_ocean_pc16,MW,2
403,0.015248309601289,0.0126089854532075,11,ts_weekave_arctic_pc16,MW,2
403,0.015248309601289,0.0126089854532075,11,t_850_weekave_southern_canada_pc16,MW,2
403,0.015248309601289,0.0126089854532075,11,t_850_weekave_pacific_trop_pc16,MW,2
403,0.015248309601289,0.0126089854532075,11,t_850_weekave_pacific_ocean_pc16,MW,2
403,0.015248309601289,0.0126089854532075,11,t_850_weekave_mexico_gulf_pc16,MW,2
403,0.015248309601289,0.0126089854532075,11,t_850_weekave_east_asia_pc16,MW,2
403,0.015248309601289,0.0126089854532075,11,t_850_weekave_conus_pc16,MW,2
403,0.015248309601289,0.0126089854532075,11,t_850_weekave_atlantic_trop_pc16,MW,2
403,0.015248309601289,0.0126089854532075,11,t_850_weekave_atlantic_ocean_pc16,MW,2
403,0.015248309601289,0.0126089854532075,11,t_850_weekave_arctic_pc16,MW,2
450,0.0142817316675901,0.003952613561096,2,h_500_weekave_pacific_trop_pc18,MW,2
450,0.0142817316675901,0.003952613561096,2,h_500_weekave_southern_canada_pc18,MW,2
140,0.014140193186716,0.0106681899050945,2,t_500_weekave_pacific_trop_pc4,MW,2
140,0.014140193186716,0.0106681899050945,2,t_500_weekave_southern_canada_pc4,MW,2
457,0.0139749190070381,0.0055064901540388,1,h_850_weekave_pacific_trop_pc18,MW,2
96,0.0135443752719615,0.005051103960209,2,h_850_weekave_east_asia_pc3,MW,2
96,0.0135443752719615,0.005051103960209,2,h_850_weekave_mexico_gulf_pc3,MW,2
399,0.0134139701515928,0.011147524415348,11,h_850_weekave_mexico_gulf_pc16,MW,2
399,0.0134139701515928,0.011147524415348,11,h_850_weekave_east_asia_pc16,MW,2
399,0.0134139701515928,0.011147524415348,11,h_850_weekave_atlantic_trop_pc16,MW,2
399,0.0134139701515928,0.011147524415348,11,h_850_weekave_atlantic_ocean_pc16,MW,2
399,0.0134139701515928,0.011147524415348,11,h_850_weekave_arctic_pc16,MW,2
399,0.0134139701515928,0.011147524415348,11,h_850_weekave_conus_pc16,MW,2
399,0.0134139701515928,0.011147524415348,11,h_500_weekave_pacific_trop_pc16,MW,2
399,0.0134139701515928,0.011147524415348,11,h_500_weekave_pacific_ocean_pc16,MW,2
399,0.0134139701515928,0.011147524415348,11,h_500_weekave_southern_canada_pc16,MW,2
399,0.0134139701515928,0.011147524415348,11,h_500_weekave_mexico_gulf_pc16,MW,2
399,0.0134139701515928,0.011147524415348,11,h_500_weekave_east_asia_pc16,MW,2
212,0.0130771223697538,0.0078768274570521,2,t_850_weekave_mexico_gulf_pc6,MW,2
212,0.0130771223697538,0.0078768274570521,2,t_850_weekave_pacific_ocean_pc6,MW,2
561,0.0129545795752214,0.0030242444133718,2,ts_weekave_mexico_gulf_pc20,MW,2
561,0.0129545795752214,0.0030242444133718,2,ts_weekave_pacific_ocean_pc20,MW,2
114,0.0129310753576582,0.0051069079771043,1,t_850_weekave_mexico_gulf_pc3,MW,2
540,0.0126814782445083,0.0037471930703789,1,slp_weekave_pacific_trop_pc20,MW,2
290,0.0125894131954763,0.0139847360198591,7,ts_weekave_arctic_pc9,MW,2
290,0.0125894131954763,0.0139847360198591,7,t_850_weekave_southern_canada_pc9,MW,2
290,0.0125894131954763,0.0139847360198591,7,t_850_weekave_pacific_trop_pc9,MW,2
290,0.0125894131954763,0.0139847360198591,7,t_850_weekave_mexico_gulf_pc9,MW,2
290,0.0125894131954763,0.0139847360198591,7,t_850_weekave_conus_pc9,MW,2
290,0.0125894131954763,0.0139847360198591,7,t_850_weekave_pacific_ocean_pc9,MW,2
290,0.0125894131954763,0.0139847360198591,7,t_850_weekave_east_asia_pc9,MW,2
349,0.0123473220543482,0.0092959650372719,3,h_500_weekave_atlantic_trop_pc13,MW,2
349,0.0123473220543482,0.0092959650372719,3,h_500_weekave_conus_pc13,MW,2
349,0.0123473220543482,0.0092959650372719,3,h_500_weekave_east_asia_pc13,MW,2
125,0.0122661295841993,0.0132109837917145,1,h_500_weekave_southern_canada_pc4,MW,2
53,0.0118775348305852,0.0059665706919027,2,h_850_weekave_east_asia_pc1,MW,2
53,0.0118775348305852,0.0059665706919027,2,h_850_weekave_mexico_gulf_pc1,MW,2
269,0.0118140566733302,0.0046989826223708,2,t_500_weekave_atlantic_trop_pc8,MW,2
269,0.0118140566733302,0.0046989826223708,2,t_500_weekave_conus_pc8,MW,2
428,0.0108766953954098,0.0064176645939872,2,t_500_weekave_southern_canada_pc17,MW,2
428,0.0108766953954098,0.0064176645939872,2,t_850_weekave_arctic_pc17,MW,2
121,0.0108414165023178,0.0049704312649931,2,ts_weekave_southern_canada_pc3,MW,2
121,0.0108414165023178,0.0049704312649931,2,h_500_weekave_arctic_pc4,MW,2
165,0.010640801670811,0.0058119068809455,2,t_500_weekave_arctic_pc5,MW,2
165,0.010640801670811,0.0058119068809455,2,slp_weekave_southern_canada_pc5,MW,2
404,0.0105899333022912,0.009746477849868,7,ts_weekave_southern_canada_pc16,MW,2
404,0.0105899333022912,0.009746477849868,7,ts_weekave_pacific_trop_pc16,MW,2
404,0.0105899333022912,0.009746477849868,7,ts_weekave_pacific_ocean_pc16,MW,2
404,0.0105899333022912,0.009746477849868,7,ts_weekave_atlantic_trop_pc16,MW,2
404,0.0105899333022912,0.009746477849868,7,ts_weekave_east_asia_pc16,MW,2
404,0.0105899333022912,0.009746477849868,7,ts_weekave_conus_pc16,MW,2
404,0.0105899333022912,0.009746477849868,7,ts_weekave_mexico_gulf_pc16,MW,2
387,0.0105161773147586,0.0066606509350985,4,h_500_weekave_southern_canada_pc15,MW,2
387,0.0105161773147586,0.0066606509350985,4,h_850_weekave_arctic_pc15,MW,2
387,0.0105161773147586,0.0066606509350985,4,h_500_weekave_pacific_ocean_pc15,MW,2
387,0.0105161773147586,0.0066606509350985,4,h_500_weekave_pacific_trop_pc15,MW,2
294,0.0101197981946625,0.0072688239497671,5,h_500_weekave_pacific_trop_pc10,MW,2
294,0.0101197981946625,0.0072688239497671,5,h_500_weekave_southern_canada_pc10,MW,2
294,0.0101197981946625,0.0072688239497671,5,h_850_weekave_arctic_pc10,MW,2
294,0.0101197981946625,0.0072688239497671,5,h_850_weekave_atlantic_ocean_pc10,MW,2
294,0.0101197981946625,0.0072688239497671,5,h_850_weekave_atlantic_trop_pc10,MW,2
261,0.0098726094365717,0.0062745670674457,1,h_850_weekave_southern_canada_pc8,MW,2
69,0.0097690914681941,0.0102843900950913,3,h_500_weekave_pacific_ocean_pc2,MW,2
69,0.0097690914681941,0.0102843900950913,3,h_500_weekave_pacific_trop_pc2,MW,2
69,0.0097690914681941,0.0102843900950913,3,h_500_weekave_southern_canada_pc2,MW,2
80,0.0097324386401012,0.0058230369506404,2,t_850_weekave_atlantic_ocean_pc2,MW,2
80,0.0097324386401012,0.0058230369506404,2,t_850_weekave_atlantic_trop_pc2,MW,2
378,0.0095615796552576,0.0060545535113844,5,t_500_weekave_mexico_gulf_pc14,MW,2
378,0.0095615796552576,0.0060545535113844,5,t_500_weekave_east_asia_pc14,MW,2
378,0.0095615796552576,0.0060545535113844,5,t_500_weekave_conus_pc14,MW,2
378,0.0095615796552576,0.0060545535113844,5,t_500_weekave_atlantic_trop_pc14,MW,2
378,0.0095615796552576,0.0060545535113844,5,t_500_weekave_atlantic_ocean_pc14,MW,2
475,0.0095599137412605,0.0060060318204203,1,t_850_weekave_atlantic_trop_pc18,MW,2
307,0.0093500417813952,0.0092648066986274,6,h_500_weekave_pacific_ocean_pc11,MW,2
